PERMNO,date,TICKER,PERMCO,PRC,VOL,RET,vwretd,sprtrn
84398,04/09/2012,SPY,46699,141.03000,120226200,-0.000921,0.000688,-0.001166
84398,05/09/2012,SPY,46699,140.91000,100660200,-0.000851,-0.000598,-0.001068
84398,06/09/2012,SPY,46699,143.77000,158272400,0.020297,0.019461,0.020436
84398,07/09/2012,SPY,46699,144.33000,107272000,0.003895,0.005649,0.004050
84398,10/09/2012,SPY,46699,143.50999,86458400,-0.005681,-0.005683,-0.006148
84398,11/09/2012,SPY,46699,143.91000,88760000,0.002787,0.003437,0.003135
84398,12/09/2012,SPY,46699,144.39000,87640900,0.003335,0.002652,0.002093
84398,13/09/2012,SPY,46699,146.59000,225470100,0.015236,0.015280,0.016310
84398,14/09/2012,SPY,46699,147.24001,169777000,0.004434,0.006142,0.003959
84398,17/09/2012,SPY,46699,146.74001,119427700,-0.003396,-0.004543,-0.003125
84398,18/09/2012,SPY,46699,146.62000,98326500,-0.000818,-0.001776,-0.001280
84398,19/09/2012,SPY,46699,146.70000,128318200,0.000546,0.001305,0.001185
84398,20/09/2012,SPY,46699,146.71001,154009700,0.000068,-0.001942,-0.000541
84398,21/09/2012,SPY,46699,145.87000,108737400,-0.000413,0.000444,-0.000075
84398,24/09/2012,SPY,46699,145.64500,95682000,-0.001542,-0.003088,-0.002233
84398,25/09/2012,SPY,46699,144.10001,133165100,-0.010608,-0.010814,-0.010502
84398,26/09/2012,SPY,46699,143.29500,146502100,-0.005586,-0.005527,-0.005737
84398,27/09/2012,SPY,46699,144.64000,111830200,0.009386,0.010046,0.009649
84398,28/09/2012,SPY,46699,143.97000,150696100,-0.004632,-0.004491,-0.004478
84398,01/10/2012,SPY,46699,144.34500,135911100,0.002605,0.002807,0.002652
84398,02/10/2012,SPY,46699,144.50000,113422100,0.001074,0.001181,0.000872
84398,03/10/2012,SPY,46699,145.09000,121283000,0.004083,0.002508,0.003624
84398,04/10/2012,SPY,46699,146.12500,124311600,0.007134,0.007674,0.007174
84398,05/10/2012,SPY,46699,146.14000,124842100,0.000103,-0.000150,-0.000322
84398,08/10/2012,SPY,46699,145.64200,78415600,-0.003408,-0.003568,-0.003457
84398,09/10/2012,SPY,46699,144.20000,148872800,-0.009901,-0.009763,-0.009891
84398,10/10/2012,SPY,46699,143.28000,124247400,-0.006380,-0.005554,-0.006188
84398,11/10/2012,SPY,46699,143.36000,123601400,0.000558,0.001750,0.000195
84398,12/10/2012,SPY,46699,142.89000,124181900,-0.003278,-0.003502,-0.002966
84398,15/10/2012,SPY,46699,144.08000,107689100,0.008328,0.007240,0.008078
84398,16/10/2012,SPY,46699,145.53999,108815400,0.010133,0.009941,0.010270
84398,17/10/2012,SPY,46699,146.20000,128834100,0.004535,0.005086,0.004117
84398,18/10/2012,SPY,46699,145.82001,148108400,-0.002599,-0.002676,-0.002444
84398,19/10/2012,SPY,46699,143.38960,185645100,-0.016667,-0.015612,-0.016571
84398,22/10/2012,SPY,46699,143.41000,125578600,0.000142,0.000193,0.000440
84398,23/10/2012,SPY,46699,141.42000,192056300,-0.013876,-0.012926,-0.014444
84398,24/10/2012,SPY,46699,141.02000,120179300,-0.002828,-0.002612,-0.003085
84398,25/10/2012,SPY,46699,141.42999,134457300,0.002907,0.003301,0.002996
84398,26/10/2012,SPY,46699,141.35001,146023400,-0.000566,-0.001382,-0.000729
84398,31/10/2012,SPY,46699,141.35001,103438500,0.000000,0.002480,0.000156
84398,01/11/2012,SPY,46699,142.83000,100995600,0.010470,0.011214,0.010927
84398,02/11/2012,SPY,46699,141.56000,137702100,-0.008892,-0.009745,-0.009379
84398,05/11/2012,SPY,46699,141.84860,98378400,0.002039,0.002234,0.002164
84398,06/11/2012,SPY,46699,142.96001,107068100,0.007835,0.007865,0.007853
84398,07/11/2012,SPY,46699,139.72000,264304400,-0.022664,-0.021060,-0.023705
84398,08/11/2012,SPY,46699,138.03999,181517200,-0.012024,-0.011580,-0.012205
84398,09/11/2012,SPY,46699,138.16000,201055200,0.000869,0.000949,0.001699
84398,12/11/2012,SPY,46699,138.26500,97677400,0.000760,-0.000216,0.000130
84398,13/11/2012,SPY,46699,137.78999,123018200,-0.003435,-0.004153,-0.003985
84398,14/11/2012,SPY,46699,135.92990,191504900,-0.013499,-0.014701,-0.013852
84398,15/11/2012,SPY,46699,135.70000,178128400,-0.001691,-0.002925,-0.001594
84398,16/11/2012,SPY,46699,136.37000,239483800,0.004937,0.006186,0.004840
84398,19/11/2012,SPY,46699,139.13000,151495700,0.020239,0.019178,0.019862
84398,20/11/2012,SPY,46699,139.19000,119807400,0.000431,0.000983,0.000663
84398,21/11/2012,SPY,46699,139.45000,81710700,0.001868,0.003130,0.002320
84398,23/11/2012,SPY,46699,141.35001,65409100,0.013625,0.012722,0.013026
84398,26/11/2012,SPY,46699,141.05000,100124300,-0.002122,-0.001641,-0.002030
84398,27/11/2012,SPY,46699,140.33000,128646200,-0.005105,-0.004418,-0.005227
84398,28/11/2012,SPY,46699,141.46001,177086400,0.008052,0.007475,0.007856
84398,29/11/2012,SPY,46699,142.12000,151085900,0.004666,0.005422,0.004270
84398,30/11/2012,SPY,46699,142.15500,136568300,0.000246,0.000274,0.000162
84398,03/12/2012,SPY,46699,141.45000,124656300,-0.004959,-0.004214,-0.004745
84398,04/12/2012,SPY,46699,141.25000,127622500,-0.001414,-0.001277,-0.001710
84398,05/12/2012,SPY,46699,141.50000,147300400,0.001770,0.001758,0.001585
84398,06/12/2012,SPY,46699,141.98000,103220600,0.003392,0.002844,0.003307
84398,07/12/2012,SPY,46699,142.41499,108726300,0.003064,0.002524,0.002921
84398,10/12/2012,SPY,46699,142.47301,98840700,0.000407,0.001534,0.000338
84398,11/12/2012,SPY,46699,143.44000,152570400,0.006787,0.006153,0.006549
84398,12/12/2012,SPY,46699,143.50999,145880000,0.000488,0.000255,0.000448
84398,13/12/2012,SPY,46699,142.63000,135714900,-0.006132,-0.005872,-0.006321
84398,14/12/2012,SPY,46699,142.10510,137701700,-0.003680,-0.003089,-0.004135
84398,17/12/2012,SPY,46699,143.77000,143735700,0.011716,0.010179,0.011871
84398,18/12/2012,SPY,46699,145.37000,177762700,0.011129,0.011120,0.011487
84398,19/12/2012,SPY,46699,144.28999,150895300,-0.007429,-0.004643,-0.007589
84398,20/12/2012,SPY,46699,145.12000,168486900,0.005752,0.004892,0.005488
84398,21/12/2012,SPY,46699,142.78999,245883800,-0.009014,-0.008487,-0.009379
84398,24/12/2012,SPY,46699,142.35001,53874500,-0.003081,-0.002207,-0.002440
84398,26/12/2012,SPY,46699,141.75000,106947700,-0.004215,-0.004962,-0.004787
84398,27/12/2012,SPY,46699,141.56160,167920600,-0.001329,-0.000685,-0.001218
84398,28/12/2012,SPY,46699,140.03000,148806600,-0.010819,-0.009273,-0.011050
84398,31/12/2012,SPY,46699,142.41000,243952200,0.016996,0.016424,0.016942
84398,02/01/2013,SPY,46699,146.06000,192058900,0.025630,0.024996,0.025403
84398,03/01/2013,SPY,46699,145.73410,144761700,-0.002231,-0.001911,-0.002086
84398,04/01/2013,SPY,46699,146.37000,116817700,0.004363,0.005653,0.004865
84398,07/01/2013,SPY,46699,145.96950,110002400,-0.002736,-0.002555,-0.003123
84398,08/01/2013,SPY,46699,145.54961,121265100,-0.002877,-0.002208,-0.003242
84398,09/01/2013,SPY,46699,145.92000,90745600,0.002545,0.003403,0.002656
84398,10/01/2013,SPY,46699,147.08000,130735400,0.007950,0.006790,0.007597
84398,11/01/2013,SPY,46699,147.07001,113917300,-0.000068,0.000244,-0.000048
84398,14/01/2013,SPY,46699,146.97000,89567100,-0.000680,-0.000350,-0.000931
84398,15/01/2013,SPY,46699,147.07001,93172600,0.000680,0.001960,0.001129
84398,16/01/2013,SPY,46699,147.05000,104849500,-0.000136,-0.000738,0.000197
84398,17/01/2013,SPY,46699,148.00000,133833400,0.006460,0.005930,0.005643
84398,18/01/2013,SPY,46699,148.33000,169905900,0.002230,0.002942,0.003403
84398,22/01/2013,SPY,46699,149.13000,111797300,0.005393,0.005180,0.004428
84398,23/01/2013,SPY,46699,149.37000,104596100,0.001609,0.000286,0.001507
84398,24/01/2013,SPY,46699,149.41000,146426300,0.000268,0.000638,0.000007
84398,25/01/2013,SPY,46699,150.25000,147211600,0.005622,0.005250,0.005445
84398,28/01/2013,SPY,46699,150.07001,113357600,-0.001198,-0.001315,-0.001850
84398,29/01/2013,SPY,46699,150.66000,105694400,0.003931,0.003632,0.005106
84398,30/01/2013,SPY,46699,150.07001,137447600,-0.003916,-0.003846,-0.003900
84398,31/01/2013,SPY,46699,149.70000,108975800,-0.002466,-0.000820,-0.002563
84398,01/02/2013,SPY,46699,151.24001,131173000,0.010287,0.009291,0.010053
84398,04/02/2013,SPY,46699,149.53500,159073600,-0.011273,-0.011035,-0.011539
84398,05/02/2013,SPY,46699,151.05000,113912300,0.010131,0.009248,0.010416
84398,06/02/2013,SPY,46699,151.16000,138762700,0.000728,0.001293,0.000549
84398,07/02/2013,SPY,46699,150.96001,162490000,-0.001323,-0.002118,-0.001805
84398,08/02/2013,SPY,46699,151.80000,103133700,0.005564,0.005390,0.005658
84398,11/02/2013,SPY,46699,151.77000,73774900,-0.000198,-0.001003,-0.000606
84398,12/02/2013,SPY,46699,152.02000,65392600,0.001647,0.002191,0.001595
84398,13/02/2013,SPY,46699,152.15100,82322600,0.000862,0.001389,0.000592
84398,14/02/2013,SPY,46699,152.28999,80834200,0.000914,0.000865,0.000691
84398,15/02/2013,SPY,46699,152.11000,215226400,-0.001182,-0.002010,-0.001045
84398,19/02/2013,SPY,46699,153.25000,95105400,0.007495,0.006956,0.007337
84398,20/02/2013,SPY,46699,151.34000,160574800,-0.012463,-0.013325,-0.012404
84398,21/02/2013,SPY,46699,150.42000,183256900,-0.006079,-0.007067,-0.006303
84398,22/02/2013,SPY,46699,151.89000,106356500,0.009773,0.008665,0.008773
84398,25/02/2013,SPY,46699,149.00000,245824700,-0.019027,-0.017160,-0.018310
84398,26/02/2013,SPY,46699,150.02000,186596200,0.006846,0.005656,0.006109
84398,27/02/2013,SPY,46699,151.91000,150781900,0.012598,0.012275,0.012726
84398,28/02/2013,SPY,46699,151.61000,126865900,-0.001975,-0.000630,-0.000864
84398,01/03/2013,SPY,46699,152.11000,170634700,0.003298,0.001752,0.002324
84398,04/03/2013,SPY,46699,152.92000,99010200,0.005325,0.003648,0.004611
84398,05/03/2013,SPY,46699,154.28999,121663100,0.008959,0.009190,0.009566
84398,06/03/2013,SPY,46699,154.50000,94469900,0.001361,0.001656,0.001085
84398,07/03/2013,SPY,46699,154.77600,86101300,0.001786,0.002328,0.001816
84398,08/03/2013,SPY,46699,155.44000,123487600,0.004290,0.004895,0.004481
84398,11/03/2013,SPY,46699,156.03000,83746700,0.003796,0.002695,0.003249
84398,12/03/2013,SPY,46699,155.67999,105755700,-0.002243,-0.001929,-0.002403
84398,13/03/2013,SPY,46699,155.90500,92550900,0.001445,0.000805,0.001314
84398,14/03/2013,SPY,46699,156.73000,126329900,0.005292,0.005963,0.005603
84398,15/03/2013,SPY,46699,155.83000,138601100,-0.001316,-0.001517,-0.001618
84398,18/03/2013,SPY,46699,154.97000,126704200,-0.005519,-0.005326,-0.005510
84398,19/03/2013,SPY,46699,154.61000,167567200,-0.002323,-0.002923,-0.002423
84398,20/03/2013,SPY,46699,155.69000,113759200,0.006985,0.007248,0.006697
84398,21/03/2013,SPY,46699,154.35899,128604900,-0.008549,-0.007562,-0.008282
84398,22/03/2013,SPY,46699,155.60001,111163500,0.008040,0.005842,0.007174
84398,25/03/2013,SPY,46699,154.95000,151322200,-0.004177,-0.003071,-0.003340
84398,26/03/2013,SPY,46699,156.19000,86856600,0.008003,0.007299,0.007785
84398,27/03/2013,SPY,46699,156.19000,99950600,0.000000,-0.000118,-0.000588
84398,28/03/2013,SPY,46699,156.67000,102932800,0.003073,0.004054,0.004057
84398,01/04/2013,SPY,46699,156.05000,99194100,-0.003957,-0.005392,-0.004474
84398,02/04/2013,SPY,46699,156.82001,101504300,0.004934,0.002710,0.005172
84398,03/04/2013,SPY,46699,155.23000,154167300,-0.010139,-0.011859,-0.010546
84398,04/04/2013,SPY,46699,155.86000,131884900,0.004059,0.003826,0.004048
84398,05/04/2013,SPY,46699,155.15800,159665900,-0.004504,-0.003519,-0.004295
84398,08/04/2013,SPY,46699,156.21001,86571100,0.006780,0.006639,0.006303
84398,09/04/2013,SPY,46699,156.75000,101922100,0.003457,0.003703,0.003544
84398,10/04/2013,SPY,46699,158.67000,135711000,0.012249,0.011618,0.012189
84398,11/04/2013,SPY,46699,159.19000,110142500,0.003277,0.003194,0.003552
84398,12/04/2013,SPY,46699,158.80000,116359800,-0.002450,-0.003780,-0.002837
84398,15/04/2013,SPY,46699,155.11800,217258900,-0.023186,-0.025595,-0.022966
84398,16/04/2013,SPY,46699,157.41000,147507800,0.014776,0.014655,0.014307
84398,17/04/2013,SPY,46699,155.11000,226834700,-0.014612,-0.014689,-0.014328
84398,18/04/2013,SPY,46699,154.14000,167583100,-0.006254,-0.005690,-0.006701
84398,19/04/2013,SPY,46699,155.48000,149687600,0.008693,0.009359,0.008848
84398,22/04/2013,SPY,46699,156.17000,106553400,0.004438,0.004277,0.004662
84398,23/04/2013,SPY,46699,157.78000,166141200,0.010309,0.010143,0.010419
84398,24/04/2013,SPY,46699,157.88000,96781200,0.000634,0.002179,0.000006
84398,25/04/2013,SPY,46699,158.52000,131060600,0.004054,0.004946,0.004035
84398,26/04/2013,SPY,46699,158.24001,95918700,-0.001766,-0.002476,-0.001842
84398,29/04/2013,SPY,46699,159.30000,88572700,0.006699,0.007371,0.007186
84398,30/04/2013,SPY,46699,159.67999,116010600,0.002385,0.004139,0.002485
84398,01/05/2013,SPY,46699,158.28000,138874100,-0.008767,-0.010607,-0.009308
84398,02/05/2013,SPY,46699,159.75000,96407600,0.009287,0.009484,0.009408
84398,03/05/2013,SPY,46699,161.36800,144202200,0.010128,0.010398,0.010535
84398,06/05/2013,SPY,46699,161.78000,66882100,0.002553,0.002566,0.001908
84398,07/05/2013,SPY,46699,162.59990,90359200,0.005068,0.005135,0.005230
84398,08/05/2013,SPY,46699,163.34000,97419200,0.004552,0.005022,0.004139
84398,09/05/2013,SPY,46699,162.88100,106738600,-0.002810,-0.003689,-0.003687
84398,10/05/2013,SPY,46699,163.41000,103202900,0.003248,0.004676,0.004322
84398,13/05/2013,SPY,46699,163.53999,81843200,0.000795,-0.000627,0.000043
84398,14/05/2013,SPY,46699,165.23000,119000800,0.010334,0.009349,0.010142
84398,15/05/2013,SPY,46699,166.11501,120718400,0.005356,0.003945,0.005114
84398,16/05/2013,SPY,46699,165.34000,109913600,-0.004665,-0.004594,-0.005010
84398,17/05/2013,SPY,46699,166.94000,129801000,0.009677,0.009395,0.010300
84398,20/05/2013,SPY,46699,166.92999,85071200,-0.000060,0.000649,-0.000708
84398,21/05/2013,SPY,46699,167.17000,95804200,0.001438,0.001600,0.001722
84398,22/05/2013,SPY,46699,165.92999,244031700,-0.007418,-0.009642,-0.008274
84398,23/05/2013,SPY,46699,165.45000,211064300,-0.002893,-0.002446,-0.002924
84398,24/05/2013,SPY,46699,165.30800,151573900,-0.000858,-0.001030,-0.000551
84398,28/05/2013,SPY,46699,166.30000,143679700,0.006001,0.006307,0.006341
84398,29/05/2013,SPY,46699,165.22000,160363300,-0.006494,-0.006970,-0.007048
84398,30/05/2013,SPY,46699,165.83000,107793700,0.003692,0.004204,0.003670
84398,31/05/2013,SPY,46699,163.44501,176850000,-0.014382,-0.013568,-0.014307
84398,03/06/2013,SPY,46699,164.35001,168390700,0.005537,0.004640,0.005936
84398,04/06/2013,SPY,46699,163.56000,157631400,-0.004807,-0.005563,-0.005511
84398,05/06/2013,SPY,46699,161.27200,211737700,-0.013989,-0.013397,-0.013780
84398,06/06/2013,SPY,46699,162.73000,200225400,0.009041,0.008981,0.008490
84398,07/06/2013,SPY,46699,164.80000,188337700,0.012721,0.011386,0.012832
84398,10/06/2013,SPY,46699,164.80000,105667100,0.000000,0.000184,-0.000347
84398,11/06/2013,SPY,46699,163.09801,159505400,-0.010328,-0.010890,-0.010153
84398,12/06/2013,SPY,46699,161.75000,177363500,-0.008265,-0.008137,-0.008370
84398,13/06/2013,SPY,46699,164.21001,163587700,0.015209,0.015060,0.014784
84398,14/06/2013,SPY,46699,163.17500,141197400,-0.006303,-0.005379,-0.005885
84398,17/06/2013,SPY,46699,164.44000,136295600,0.007752,0.007193,0.007567
84398,18/06/2013,SPY,46699,165.73500,114695500,0.007875,0.007358,0.007791
84398,19/06/2013,SPY,46699,163.45000,206149400,-0.013787,-0.013406,-0.013851
84398,20/06/2013,SPY,46699,159.39999,321255900,-0.024778,-0.025751,-0.025010
84398,21/06/2013,SPY,46699,159.07001,271956700,0.003194,0.001443,0.002670
84398,24/06/2013,SPY,46699,157.06000,222334700,-0.012636,-0.012352,-0.012145
84398,25/06/2013,SPY,46699,158.57500,162262100,0.009646,0.010324,0.009497
84398,26/06/2013,SPY,46699,160.14000,134847900,0.009869,0.008926,0.009590
84398,27/06/2013,SPY,46699,161.08000,129483700,0.005870,0.008125,0.006200
84398,28/06/2013,SPY,46699,160.42000,160402800,-0.004097,-0.002809,-0.004290
84398,01/07/2013,SPY,46699,161.36000,131954800,0.005860,0.006716,0.005404
84398,02/07/2013,SPY,46699,161.21001,154863600,-0.000930,-0.001412,-0.000545
84398,03/07/2013,SPY,46699,161.28000,75216300,0.000434,0.000408,0.000824
84398,05/07/2013,SPY,46699,163.02000,122416900,0.010789,0.009033,0.010202
84398,08/07/2013,SPY,46699,163.94501,108092400,0.005674,0.005168,0.005252
84398,09/07/2013,SPY,46699,165.13000,119297900,0.007228,0.007724,0.007230
84398,10/07/2013,SPY,46699,165.19200,121410400,0.000375,0.000629,0.000182
84398,11/07/2013,SPY,46699,167.44000,135592200,0.013608,0.014617,0.013554
84398,12/07/2013,SPY,46699,167.50999,104212600,0.000418,0.002470,0.003087
84398,15/07/2013,SPY,46699,168.15500,69450600,0.003851,0.002326,0.001375
84398,16/07/2013,SPY,46699,167.52499,88702100,-0.003747,-0.003791,-0.003709
84398,17/07/2013,SPY,46699,167.95010,92873900,0.002538,0.003003,0.002774
84398,18/07/2013,SPY,46699,168.87000,103620200,0.005477,0.005469,0.005033
84398,19/07/2013,SPY,46699,169.17000,103831600,0.001777,0.001494,0.001610
84398,22/07/2013,SPY,46699,169.50000,79428600,0.001951,0.002802,0.002033
84398,23/07/2013,SPY,46699,169.14000,80829600,-0.002124,-0.001167,-0.001852
84398,24/07/2013,SPY,46699,168.52000,112914000,-0.003666,-0.004921,-0.003811
84398,25/07/2013,SPY,46699,168.92999,111156600,0.002433,0.003967,0.002556
84398,26/07/2013,SPY,46699,169.11000,107814500,0.001066,0.000137,0.000828
84398,29/07/2013,SPY,46699,168.59000,79845100,-0.003075,-0.003759,-0.003736
84398,30/07/2013,SPY,46699,168.58800,85216900,-0.000012,0.000403,0.000374
84398,31/07/2013,SPY,46699,168.71001,142388600,0.000724,0.000199,-0.000136
84398,01/08/2013,SPY,46699,170.66000,110438400,0.011558,0.012261,0.012541
84398,02/08/2013,SPY,46699,170.95000,91116600,0.001699,0.001331,0.001640
84398,05/08/2013,SPY,46699,170.70000,54072600,-0.001462,-0.000734,-0.001480
84398,06/08/2013,SPY,46699,169.73000,87494900,-0.005682,-0.006571,-0.005723
84398,07/08/2013,SPY,46699,169.17999,84854600,-0.003240,-0.004516,-0.003806
84398,08/08/2013,SPY,46699,169.80000,102181200,0.003665,0.005441,0.003885
84398,09/08/2013,SPY,46699,169.31000,91856400,-0.002886,-0.001916,-0.003570
84398,12/08/2013,SPY,46699,169.11099,68593200,-0.001175,-0.000143,-0.001153
84398,13/08/2013,SPY,46699,169.61000,80806000,0.002951,0.001516,0.002776
84398,14/08/2013,SPY,46699,168.74001,79829200,-0.005129,-0.004099,-0.005177
84398,15/08/2013,SPY,46699,166.38000,152931700,-0.013986,-0.012968,-0.014282
84398,16/08/2013,SPY,46699,165.83000,130868100,-0.003306,-0.002938,-0.003305
84398,19/08/2013,SPY,46699,164.77000,96437600,-0.006392,-0.007099,-0.005900
84398,20/08/2013,SPY,46699,165.58000,89294400,0.004916,0.005669,0.003821
84398,21/08/2013,SPY,46699,164.56000,159530500,-0.006160,-0.006167,-0.005780
84398,22/08/2013,SPY,46699,166.06000,101471400,0.009115,0.009128,0.008619
84398,23/08/2013,SPY,46699,166.62000,90893600,0.003372,0.004367,0.003947
84398,26/08/2013,SPY,46699,166.00000,89705100,-0.003721,-0.002845,-0.004040
84398,27/08/2013,SPY,46699,163.33000,158621700,-0.016084,-0.016307,-0.015874
84398,28/08/2013,SPY,46699,163.91000,108112900,0.003551,0.002623,0.002748
84398,29/08/2013,SPY,46699,164.17000,119200400,0.001586,0.003198,0.001963
84398,30/08/2013,SPY,46699,163.64999,134928900,-0.003167,-0.004832,-0.003174
84398,03/09/2013,SPY,46699,164.39000,142375100,0.004522,0.004517,0.004164
84398,04/09/2013,SPY,46699,165.75000,97389400,0.008273,0.007599,0.008117
84398,05/09/2013,SPY,46699,165.96001,63090400,0.001267,0.001828,0.001210
84398,06/09/2013,SPY,46699,166.03999,159756400,0.000482,0.001057,0.000054
84398,09/09/2013,SPY,46699,167.63400,87559200,0.009600,0.010849,0.009993
84398,10/09/2013,SPY,46699,168.87000,105847700,0.007373,0.007216,0.007346
84398,11/09/2013,SPY,46699,169.39999,94545800,0.003139,0.002744,0.003052
84398,12/09/2013,SPY,46699,168.95000,83209000,-0.002656,-0.004003,-0.003380
84398,13/09/2013,SPY,46699,169.33000,72727700,0.002249,0.002645,0.002715
84398,16/09/2013,SPY,46699,170.31000,126187500,0.005787,0.005156,0.005693
84398,17/09/2013,SPY,46699,171.07001,82523200,0.004463,0.004981,0.004218
84398,18/09/2013,SPY,46699,173.05099,203460600,0.011580,0.012556,0.012178
84398,19/09/2013,SPY,46699,172.75999,146616800,-0.001682,-0.001145,-0.001843
84398,20/09/2013,SPY,46699,170.72000,132867900,-0.006958,-0.007311,-0.007217
84398,23/09/2013,SPY,46699,169.92999,104616400,-0.004628,-0.004154,-0.004720
84398,24/09/2013,SPY,46699,169.53000,106333000,-0.002354,-0.001217,-0.002597
84398,25/09/2013,SPY,46699,169.03999,117306500,-0.002890,-0.001662,-0.002739
84398,26/09/2013,SPY,46699,169.69000,77146900,0.003845,0.003963,0.003485
84398,27/09/2013,SPY,46699,168.90900,99141700,-0.004603,-0.003599,-0.004074
84398,30/09/2013,SPY,46699,168.00999,143937400,-0.005322,-0.004862,-0.006029
84398,01/10/2013,SPY,46699,169.34000,127160400,0.007916,0.008707,0.007999
84398,02/10/2013,SPY,46699,169.17999,113349700,-0.000945,-0.000674,-0.000667
84398,03/10/2013,SPY,46699,167.62000,176698400,-0.009221,-0.008609,-0.008979
84398,04/10/2013,SPY,46699,168.89000,96878400,0.007577,0.006741,0.007053
84398,07/10/2013,SPY,46699,167.42999,96295100,-0.008645,-0.008482,-0.008506
84398,08/10/2013,SPY,46699,165.48000,178014900,-0.011647,-0.013084,-0.012332
84398,09/10/2013,SPY,46699,165.60001,168972800,0.000725,-0.000451,0.000574
84398,10/10/2013,SPY,46699,169.17000,195954700,0.021558,0.020996,0.021830
84398,11/10/2013,SPY,46699,170.25999,105039700,0.006443,0.006894,0.006286
84398,14/10/2013,SPY,46699,170.94000,112106400,0.003994,0.004080,0.004075
84398,15/10/2013,SPY,46699,169.70000,155484500,-0.007254,-0.006865,-0.007064
84398,16/10/2013,SPY,46699,172.07001,161676100,0.013966,0.012758,0.013828
84398,17/10/2013,SPY,46699,173.22000,129389200,0.006683,0.007750,0.006744
84398,18/10/2013,SPY,46699,174.38800,138315700,0.006743,0.006939,0.006549
84398,21/10/2013,SPY,46699,174.39999,104103600,0.000069,0.000141,0.000092
84398,22/10/2013,SPY,46699,175.41000,126663200,0.005791,0.005534,0.005738
84398,23/10/2013,SPY,46699,174.57001,105484400,-0.004789,-0.005308,-0.004725
84398,24/10/2013,SPY,46699,175.14999,70350400,0.003322,0.004055,0.003258
84398,25/10/2013,SPY,46699,175.95000,93625100,0.004568,0.003147,0.004395
84398,28/10/2013,SPY,46699,176.23000,84979000,0.001591,0.000342,0.001330
84398,29/10/2013,SPY,46699,177.17000,87401400,0.005334,0.004437,0.005584
84398,30/10/2013,SPY,46699,176.28999,140001800,-0.004967,-0.005665,-0.004876
84398,31/10/2013,SPY,46699,175.78999,133795400,-0.002836,-0.003506,-0.003839
84398,01/11/2013,SPY,46699,176.21001,142805100,0.002389,0.001408,0.002903
84398,04/11/2013,SPY,46699,176.83000,85676700,0.003519,0.004324,0.003571
84398,05/11/2013,SPY,46699,176.27000,85824700,-0.003167,-0.003013,-0.002806
84398,06/11/2013,SPY,46699,177.17000,87347700,0.005106,0.003040,0.004266
84398,07/11/2013,SPY,46699,174.92999,157000400,-0.012643,-0.013878,-0.013183
84398,08/11/2013,SPY,46699,177.28999,136712600,0.013491,0.012349,0.013428
84398,11/11/2013,SPY,46699,177.32001,62614300,0.000169,0.001003,0.000723
84398,12/11/2013,SPY,46699,176.96001,83989600,-0.002030,-0.002249,-0.002370
84398,13/11/2013,SPY,46699,178.38000,103844200,0.008024,0.008519,0.008095
84398,14/11/2013,SPY,46699,179.27000,103435200,0.004989,0.004571,0.004837
84398,15/11/2013,SPY,46699,180.05000,102818200,0.004351,0.004409,0.004222
84398,18/11/2013,SPY,46699,179.42000,104796000,-0.003499,-0.004646,-0.003698
84398,19/11/2013,SPY,46699,179.03000,93891400,-0.002174,-0.003367,-0.002043
84398,20/11/2013,SPY,46699,178.47000,124908600,-0.003128,-0.003294,-0.003636
84398,21/11/2013,SPY,46699,179.91000,92841200,0.008069,0.008658,0.008129
84398,22/11/2013,SPY,46699,180.81000,81295900,0.005002,0.004566,0.004961
84398,25/11/2013,SPY,46699,180.63000,79485700,-0.000995,-0.001436,-0.001263
84398,26/11/2013,SPY,46699,180.67999,86993600,0.000277,0.001078,0.000150
84398,27/11/2013,SPY,46699,181.12000,58800100,0.002435,0.002738,0.002485
84398,29/11/2013,SPY,46699,181.00000,55870900,-0.000663,0.000159,-0.000786
84398,02/12/2013,SPY,46699,180.53000,99725700,-0.002597,-0.003638,-0.002719
84398,03/12/2013,SPY,46699,179.75000,116563300,-0.004321,-0.003715,-0.003193
84398,04/12/2013,SPY,46699,179.73000,123032600,-0.000111,-0.000941,-0.001304
84398,05/12/2013,SPY,46699,178.94000,106934100,-0.004395,-0.003514,-0.004340
84398,06/12/2013,SPY,46699,180.94000,127727500,0.011177,0.009683,0.011238
84398,09/12/2013,SPY,46699,181.39999,70123600,0.002542,0.001868,0.001817
84398,10/12/2013,SPY,46699,180.75000,80976200,-0.003583,-0.002813,-0.003180
84398,11/12/2013,SPY,46699,178.72000,130590800,-0.011231,-0.012070,-0.011317
84398,12/12/2013,SPY,46699,178.13000,115564800,-0.003301,-0.002543,-0.003771
84398,13/12/2013,SPY,46699,178.11000,107807600,-0.000112,0.001277,-0.000101
84398,16/12/2013,SPY,46699,179.21600,96194800,0.006210,0.006445,0.006320
84398,17/12/2013,SPY,46699,178.64999,89886200,-0.003158,-0.002344,-0.003101
84398,18/12/2013,SPY,46699,181.70000,234906500,0.017073,0.014462,0.016648
84398,19/12/2013,SPY,46699,181.49001,136298900,-0.001156,-0.001026,-0.000580
84398,20/12/2013,SPY,46699,181.56000,197086900,0.005787,0.006904,0.004819
84398,23/12/2013,SPY,46699,182.53000,85597600,0.005343,0.006229,0.005318
84398,24/12/2013,SPY,46699,182.92999,45368800,0.002191,0.003476,0.002916
84398,26/12/2013,SPY,46699,183.85500,63365200,0.005057,0.003993,0.004745
