trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,combo_trade_id,liquidation
1071,226951958,2022-08-19 06:51:40,2,0.04,0.04167951,72.77,BTC-30DEC22-35000-C,21882.7,sell,5.0,,,,
1072,226953544,2022-08-19 06:55:06,2,0.0395,0.04179836,72.34,BTC-30DEC22-35000-C,21905.87,sell,5.0,,,,
1073,226989999,2022-08-19 09:39:35,2,0.038,0.03783939,71.98,BTC-30DEC22-35000-C,21777.57,sell,0.1,,,,
1074,227028821,2022-08-19 14:27:12,2,0.035,0.03515843,71.81,BTC-30DEC22-35000-C,21370.77,sell,1.0,,,,
1075,227028827,2022-08-19 14:27:23,3,0.035,0.03517225,71.8,BTC-30DEC22-35000-C,21374.74,sell,1.0,,,,
1076,227033947,2022-08-19 15:19:38,0,0.036,0.03570552,72.58,BTC-30DEC22-35000-C,21350.18,buy,3.5,,,,
1077,227071617,2022-08-19 21:13:18,0,0.0365,0.0364497,73.28,BTC-30DEC22-35000-C,21272.37,buy,0.1,,,,
1078,227097582,2022-08-20 02:30:37,2,0.0355,0.03559814,73.21,BTC-30DEC22-35000-C,21145.68,buy,3.7,,,,
1079,227100431,2022-08-20 03:54:14,2,0.0345,0.03530259,72.67,BTC-30DEC22-35000-C,21115.43,sell,1.0,,,,
1080,227139155,2022-08-20 19:37:22,0,0.0355,0.03627459,73.86,BTC-30DEC22-35000-C,21028.47,sell,10.0,,,,
1081,227212843,2022-08-22 01:54:46,1,0.0355,0.03597436,72.46,BTC-30DEC22-35000-C,21436.72,buy,1.0,,,,
1082,227232249,2022-08-22 09:00:22,2,0.0353,0.03562846,73.63,BTC-30DEC22-35000-C,21160.67,sell,25.0,BTC-CS-30DEC22-35000_45000,47629,,
1083,227238138,2022-08-22 10:32:19,0,0.0375,0.03736895,74.53,BTC-30DEC22-35000-C,21278.74,sell,25.0,BTC-CS-30DEC22-35000_45000,47633,,
1084,227240056,2022-08-22 11:31:54,1,0.0375,0.03734721,74.64,BTC-30DEC22-35000-C,21260.49,sell,0.3,,,,
1085,227240057,2022-08-22 11:31:54,1,0.0375,0.03734721,74.64,BTC-30DEC22-35000-C,21260.49,sell,9.7,,,,
1086,227246529,2022-08-22 13:45:46,2,0.0374,0.03762588,74.51,BTC-30DEC22-35000-C,21287.56,sell,35.0,BTC-CS-30DEC22-35000_45000,47641,,
1087,227265930,2022-08-22 18:34:58,2,0.036,0.03592095,74.43,BTC-30DEC22-35000-C,21114.32,sell,0.1,,,,
1088,227265938,2022-08-22 18:34:59,3,0.036,0.03591456,74.43,BTC-30DEC22-35000-C,21113.26,sell,0.2,,,,
1089,227265939,2022-08-22 18:35:00,3,0.036,0.03591456,74.43,BTC-30DEC22-35000-C,21113.26,sell,0.1,,,,
1090,227267032,2022-08-22 18:38:12,2,0.0355,0.03561243,74.43,BTC-30DEC22-35000-C,21043.75,sell,0.1,,,,
1091,227267033,2022-08-22 18:38:12,3,0.0355,0.03561243,74.43,BTC-30DEC22-35000-C,21043.75,sell,0.1,,,,
1092,227315592,2022-08-23 09:57:27,0,0.037,0.03685512,73.74,BTC-30DEC22-35000-C,21460.69,sell,25.0,BTC-CS-30DEC22-35000_45000,47730,,
1093,227324479,2022-08-23 13:37:00,0,0.0379,0.03805521,74.13,BTC-30DEC22-35000-C,21503.64,sell,25.0,BTC-CS-30DEC22-35000_45000,47741,,
1094,227335937,2022-08-23 16:00:14,0,0.038,0.03781664,74.38,BTC-30DEC22-35000-C,21473.04,sell,3.0,,,,
1095,227335990,2022-08-23 16:01:14,1,0.038,0.03776875,74.43,BTC-30DEC22-35000-C,21457.94,sell,2.0,,,,
1096,227401185,2022-08-24 17:23:17,2,0.0345,0.0348419,71.62,BTC-30DEC22-35000-C,21688.36,sell,0.1,,,,
1097,227401186,2022-08-24 17:23:19,3,0.0345,0.03483532,71.62,BTC-30DEC22-35000-C,21688.3,sell,0.1,,,,
1098,227451562,2022-08-25 15:14:42,2,0.033,0.03276635,71.13,BTC-30DEC22-35000-C,21639.62,sell,7.3,,,,
1099,227451563,2022-08-25 15:14:42,3,0.033,0.03276635,71.13,BTC-30DEC22-35000-C,21639.62,sell,2.7,,,,
1100,227519278,2022-08-26 11:48:26,2,0.0288,0.02851148,70.49,BTC-30DEC22-35000-C,21161.21,buy,50.0,,47978,,
1101,227580249,2022-08-26 15:15:40,2,0.026,0.02509658,70.68,BTC-30DEC22-35000-C,20703.94,buy,0.1,,,,
1102,227580250,2022-08-26 15:15:40,3,0.026,0.02509658,70.68,BTC-30DEC22-35000-C,20703.94,buy,2.2,,,,
1103,227580384,2022-08-26 15:15:41,3,0.026,0.0251845,70.68,BTC-30DEC22-35000-C,20703.94,buy,2.6,,,,
1104,227592329,2022-08-26 16:07:26,0,0.0265,0.0263412,70.76,BTC-30DEC22-35000-C,20763.83,sell,0.2,,,,
1105,227607412,2022-08-26 18:17:33,2,0.0257,0.02421085,70.85,BTC-30DEC22-35000-C,20616.49,buy,12.6,BTC-CBUT-30DEC22-25000_35000_45000,48061,,
1106,227610084,2022-08-26 18:44:51,2,0.0245,0.02477275,69.46,BTC-30DEC22-35000-C,20727.81,buy,0.1,,,,
1107,227610087,2022-08-26 18:44:51,3,0.0245,0.02477275,69.46,BTC-30DEC22-35000-C,20727.81,buy,0.1,,,,
1108,227610090,2022-08-26 18:44:52,3,0.0245,0.02477275,69.46,BTC-30DEC22-35000-C,20727.81,buy,0.1,,,,
1109,227610091,2022-08-26 18:44:52,3,0.0245,0.02477275,69.46,BTC-30DEC22-35000-C,20727.81,buy,0.1,,,,
1110,227610098,2022-08-26 18:44:59,3,0.0245,0.02474665,69.49,BTC-30DEC22-35000-C,20720.95,buy,0.1,,,,
1111,227611820,2022-08-26 19:11:27,0,0.025,0.02423731,70.09,BTC-30DEC22-35000-C,20676.67,buy,3.0,,,,
1112,227611821,2022-08-26 19:11:27,1,0.025,0.02423731,70.09,BTC-30DEC22-35000-C,20676.67,sell,22.0,,,,
1113,227612373,2022-08-26 19:18:49,1,0.025,0.02486922,69.88,BTC-30DEC22-35000-C,20728.74,sell,7.5,,,,
1114,227612374,2022-08-26 19:18:49,1,0.025,0.02486922,69.88,BTC-30DEC22-35000-C,20728.74,sell,1.2,,,,
1115,227612375,2022-08-26 19:18:49,1,0.025,0.02486922,69.88,BTC-30DEC22-35000-C,20728.74,sell,4.6,,,,
1116,227612376,2022-08-26 19:18:49,1,0.025,0.02486922,69.88,BTC-30DEC22-35000-C,20728.74,sell,1.0,,,,
1117,227612377,2022-08-26 19:18:49,1,0.025,0.02486922,69.88,BTC-30DEC22-35000-C,20728.74,sell,0.7,,,,
1118,227613042,2022-08-26 19:26:49,1,0.025,0.02478833,70.12,BTC-30DEC22-35000-C,20671.11,sell,3.3,,,,
1119,227613043,2022-08-26 19:26:49,1,0.025,0.02478833,70.12,BTC-30DEC22-35000-C,20671.11,sell,0.9,,,,
1120,227613044,2022-08-26 19:26:49,1,0.025,0.02478833,70.12,BTC-30DEC22-35000-C,20671.11,sell,0.8,,,,
1121,227614715,2022-08-26 19:50:44,1,0.025,0.02530216,70.2,BTC-30DEC22-35000-C,20653.92,sell,0.1,,,,
1122,227614716,2022-08-26 19:50:44,1,0.025,0.02530216,70.2,BTC-30DEC22-35000-C,20653.92,sell,0.1,,,,
1123,227614717,2022-08-26 19:50:44,1,0.025,0.02529432,70.2,BTC-30DEC22-35000-C,20653.92,sell,0.1,,,,
1124,227614718,2022-08-26 19:50:44,1,0.025,0.02529432,70.2,BTC-30DEC22-35000-C,20653.92,sell,0.1,,,,
1125,227614719,2022-08-26 19:50:44,1,0.025,0.02529432,70.2,BTC-30DEC22-35000-C,20653.92,sell,0.1,,,,
1126,227614732,2022-08-26 19:51:05,1,0.025,0.02526957,70.22,BTC-30DEC22-35000-C,20650.32,sell,0.1,,,,
1127,227614733,2022-08-26 19:51:05,1,0.025,0.02526957,70.22,BTC-30DEC22-35000-C,20650.32,sell,0.1,,,,
1128,227614735,2022-08-26 19:51:05,1,0.025,0.02526957,70.23,BTC-30DEC22-35000-C,20649.32,sell,0.1,,,,
1129,227614737,2022-08-26 19:51:05,1,0.025,0.02527121,70.23,BTC-30DEC22-35000-C,20649.32,sell,0.1,,,,
1130,227614738,2022-08-26 19:51:05,1,0.025,0.02527121,70.23,BTC-30DEC22-35000-C,20649.32,sell,0.1,,,,
1131,227614740,2022-08-26 19:51:06,1,0.025,0.02526422,70.25,BTC-30DEC22-35000-C,20643.11,sell,0.1,,,,
1132,227614741,2022-08-26 19:51:06,1,0.025,0.02526422,70.25,BTC-30DEC22-35000-C,20643.11,sell,0.1,,,,
1133,227614756,2022-08-26 19:51:20,1,0.025,0.02522673,70.26,BTC-30DEC22-35000-C,20641.86,sell,0.1,,,,
1134,227614757,2022-08-26 19:51:21,1,0.025,0.02522423,70.27,BTC-30DEC22-35000-C,20640.8,sell,0.1,,,,
1135,227614758,2022-08-26 19:51:21,1,0.025,0.02522423,70.27,BTC-30DEC22-35000-C,20640.8,sell,0.1,,,,
1136,227614759,2022-08-26 19:51:21,1,0.025,0.02522423,70.27,BTC-30DEC22-35000-C,20640.8,sell,0.1,,,,
1137,227615376,2022-08-26 19:57:37,0,0.0255,0.02557407,70.42,BTC-30DEC22-35000-C,20685.82,sell,3.1,,,,
1138,227615377,2022-08-26 19:57:37,1,0.0255,0.02557407,70.42,BTC-30DEC22-35000-C,20685.82,sell,10.1,,,,
1139,227615378,2022-08-26 19:57:37,1,0.0255,0.02557407,70.42,BTC-30DEC22-35000-C,20685.82,sell,0.1,,,,
1140,227615379,2022-08-26 19:57:37,1,0.0255,0.02557407,70.42,BTC-30DEC22-35000-C,20685.82,sell,1.7,,,,
1141,227615452,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,2.0,,,,
1142,227615454,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,1.6,,,,
1143,227615455,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,1.3,,,,
1144,227615456,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,1.0,,,,
1145,227615457,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.8,,,,
1146,227615458,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.7,,,,
1147,227615459,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.5,,,,
1148,227615460,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.4,,,,
1149,227615461,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.4,,,,
1150,227615462,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.3,,,,
1151,227615463,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.2,,,,
1152,227615464,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.2,,,,
1153,227615465,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.1,,,,
1154,227615466,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.1,,,,
1155,227615467,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.1,,,,
1156,227615468,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.1,,,,
1157,227615469,2022-08-26 19:58:07,1,0.0255,0.02553308,70.45,BTC-30DEC22-35000-C,20674.51,sell,0.1,,,,
1158,227615474,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.2,,,,
1159,227615475,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.2,,,,
1160,227615478,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.2,,,,
1161,227615480,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.2,,,,
1162,227615482,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.2,,,,
1163,227615483,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1164,227615484,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1165,227615485,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1166,227615486,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1167,227615487,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1168,227615488,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1169,227615489,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1170,227615490,2022-08-26 19:58:09,1,0.0255,0.02553655,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1171,227615491,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1172,227615492,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1173,227615493,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1174,227615494,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.42,sell,0.1,,,,
1175,227615497,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.1,,,,
1176,227615500,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.2,,,,
1177,227615501,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.1,,,,
1178,227615503,2022-08-26 19:58:10,1,0.0255,0.02553851,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.1,,,,
1179,227615505,2022-08-26 19:58:11,1,0.0255,0.0255416,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.1,,,,
1180,227615506,2022-08-26 19:58:11,1,0.0255,0.0255416,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.1,,,,
1181,227615507,2022-08-26 19:58:11,1,0.0255,0.0255416,70.44,BTC-30DEC22-35000-C,20675.73,sell,0.1,,,,
1182,227615508,2022-08-26 19:58:12,1,0.0255,0.02554434,70.44,BTC-30DEC22-35000-C,20676.04,sell,0.1,,,,
1183,227615510,2022-08-26 19:58:12,1,0.0255,0.02554434,70.44,BTC-30DEC22-35000-C,20676.04,sell,0.1,,,,
1184,227615511,2022-08-26 19:58:12,1,0.0255,0.02554434,70.44,BTC-30DEC22-35000-C,20676.04,sell,0.1,,,,
1185,227615512,2022-08-26 19:58:12,1,0.0255,0.02554434,70.44,BTC-30DEC22-35000-C,20676.04,sell,0.1,,,,
1186,227615517,2022-08-26 19:58:14,1,0.0255,0.02554682,70.44,BTC-30DEC22-35000-C,20676.21,sell,0.2,,,,
1187,227615518,2022-08-26 19:58:14,1,0.0255,0.02554682,70.44,BTC-30DEC22-35000-C,20676.21,sell,0.2,,,,
1188,227615519,2022-08-26 19:58:14,1,0.0255,0.02554682,70.44,BTC-30DEC22-35000-C,20676.21,sell,0.1,,,,
1189,227615520,2022-08-26 19:58:14,1,0.0255,0.02554682,70.44,BTC-30DEC22-35000-C,20676.21,sell,0.1,,,,
1190,227615521,2022-08-26 19:58:14,1,0.0255,0.02554682,70.44,BTC-30DEC22-35000-C,20676.21,sell,0.1,,,,
1191,227615522,2022-08-26 19:58:14,1,0.0255,0.02554682,70.44,BTC-30DEC22-35000-C,20676.21,sell,0.1,,,,
1192,227615526,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.33,sell,0.1,,,,
1193,227615527,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.33,sell,0.1,,,,
1194,227615528,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.33,sell,0.1,,,,
1195,227615529,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.33,sell,0.1,,,,
1196,227615533,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.33,sell,0.1,,,,
1197,227615534,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.36,sell,0.1,,,,
1198,227615540,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.36,sell,0.1,,,,
1199,227615544,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.36,sell,0.1,,,,
1200,227615546,2022-08-26 19:58:15,1,0.0255,0.02554791,70.44,BTC-30DEC22-35000-C,20676.36,sell,0.1,,,,
1201,227623023,2022-08-26 21:44:13,2,0.025,0.02534407,70.28,BTC-30DEC22-35000-C,20640.76,sell,0.2,,,,
1202,227623027,2022-08-26 21:44:14,3,0.025,0.02536432,70.28,BTC-30DEC22-35000-C,20641.92,sell,0.4,,,,
1203,227623028,2022-08-26 21:44:14,3,0.025,0.02536432,70.28,BTC-30DEC22-35000-C,20641.92,sell,0.3,,,,
1204,227623029,2022-08-26 21:44:14,3,0.025,0.02536432,70.28,BTC-30DEC22-35000-C,20641.92,sell,0.3,,,,
1205,227645876,2022-08-27 00:46:44,2,0.023,0.02238174,70.12,BTC-30DEC22-35000-C,20324.55,buy,0.1,,,,
1206,227648152,2022-08-27 01:37:59,2,0.0225,0.02235244,69.93,BTC-30DEC22-35000-C,20283.7,sell,0.2,,,,
1207,227649463,2022-08-27 02:25:01,2,0.022,0.02214919,69.7,BTC-30DEC22-35000-C,20246.6,buy,0.5,,,,
1208,227660418,2022-08-27 05:40:09,3,0.022,0.02174309,70.66,BTC-30DEC22-35000-C,20024.26,sell,5.0,,,,
1209,227681481,2022-08-27 15:08:46,2,0.021,0.02118527,69.7,BTC-30DEC22-35000-C,20075.08,buy,0.5,,,,
1210,227753938,2022-08-29 00:15:17,0,0.0215,0.02114054,72.66,BTC-30DEC22-35000-C,19589.58,sell,2.0,,,,
1211,227774030,2022-08-29 08:22:22,2,0.021,0.02171889,71.06,BTC-30DEC22-35000-C,19873.55,sell,1.0,,,,
1212,227774031,2022-08-29 08:22:23,3,0.021,0.02170714,71.07,BTC-30DEC22-35000-C,19872.34,sell,1.0,,,,
1213,227774034,2022-08-29 08:22:26,3,0.021,0.02169356,71.08,BTC-30DEC22-35000-C,19870.41,buy,1.0,,,,
1214,227774038,2022-08-29 08:22:28,3,0.021,0.02168864,71.08,BTC-30DEC22-35000-C,19869.76,buy,1.0,,,,
1215,227774043,2022-08-29 08:22:30,3,0.021,0.02167607,71.09,BTC-30DEC22-35000-C,19867.89,buy,1.0,,,,
1216,227774696,2022-08-29 08:36:14,3,0.021,0.02100486,71.33,BTC-30DEC22-35000-C,19810.18,buy,1.0,,,,
1217,227774697,2022-08-29 08:36:15,3,0.021,0.02102215,71.32,BTC-30DEC22-35000-C,19813.55,buy,1.0,,,,
1218,227774698,2022-08-29 08:36:16,3,0.021,0.02102276,71.32,BTC-30DEC22-35000-C,19813.57,buy,1.0,,,,
1219,227774699,2022-08-29 08:36:17,3,0.021,0.02102813,71.31,BTC-30DEC22-35000-C,19814.53,buy,1.0,,,,
1220,227774701,2022-08-29 08:36:21,3,0.021,0.02103502,71.31,BTC-30DEC22-35000-C,19816.23,buy,2.4,,,,
1221,227774702,2022-08-29 08:36:21,3,0.021,0.02103502,71.31,BTC-30DEC22-35000-C,19816.23,buy,2.6,,,,
1222,227774703,2022-08-29 08:36:22,3,0.021,0.02103017,71.31,BTC-30DEC22-35000-C,19815.49,buy,1.9,,,,
1223,227774704,2022-08-29 08:36:22,3,0.021,0.02103017,71.31,BTC-30DEC22-35000-C,19815.49,buy,1.5,,,,
1224,227774705,2022-08-29 08:36:26,3,0.021,0.0210305,71.31,BTC-30DEC22-35000-C,19815.86,buy,1.4,,,,
1225,227774706,2022-08-29 08:36:28,3,0.021,0.02102993,71.31,BTC-30DEC22-35000-C,19815.95,buy,0.2,,,,
1226,227774707,2022-08-29 08:36:28,3,0.021,0.02102993,71.31,BTC-30DEC22-35000-C,19815.95,buy,0.8,,,,
1227,227774708,2022-08-29 08:36:30,3,0.021,0.02102906,71.31,BTC-30DEC22-35000-C,19815.93,buy,0.8,,,,
1228,227774709,2022-08-29 08:36:31,3,0.021,0.02102895,71.31,BTC-30DEC22-35000-C,19815.98,buy,0.6,,,,
1229,227774710,2022-08-29 08:36:31,3,0.021,0.02102895,71.31,BTC-30DEC22-35000-C,19815.98,buy,0.5,,,,
1230,227774711,2022-08-29 08:36:32,3,0.021,0.02103803,71.3,BTC-30DEC22-35000-C,19817.9,buy,0.4,,,,
1231,227774715,2022-08-29 08:36:36,3,0.021,0.02103523,71.3,BTC-30DEC22-35000-C,19818.08,buy,0.3,,,,
1232,227774716,2022-08-29 08:36:50,3,0.021,0.02101835,71.31,BTC-30DEC22-35000-C,19816.92,buy,0.3,,,,
1233,227774725,2022-08-29 08:36:55,3,0.021,0.02101981,71.31,BTC-30DEC22-35000-C,19817.89,buy,0.1,,,,
1234,227774726,2022-08-29 08:36:55,3,0.021,0.02101981,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.2,,,,
1235,227774727,2022-08-29 08:36:56,3,0.021,0.02101981,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1236,227774728,2022-08-29 08:36:56,3,0.021,0.02101981,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1237,227774729,2022-08-29 08:36:56,3,0.021,0.02101942,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1238,227774730,2022-08-29 08:36:56,3,0.021,0.02101942,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1239,227774731,2022-08-29 08:36:56,3,0.021,0.02101942,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1240,227774732,2022-08-29 08:36:56,3,0.021,0.02101942,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1241,227774733,2022-08-29 08:36:56,3,0.021,0.02101942,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1242,227774734,2022-08-29 08:36:56,3,0.021,0.02101942,71.31,BTC-30DEC22-35000-C,19817.99,buy,0.1,,,,
1243,227774735,2022-08-29 08:36:57,3,0.021,0.02101942,71.29,BTC-30DEC22-35000-C,19820.65,buy,0.1,,,,
1244,227774736,2022-08-29 08:36:57,3,0.021,0.0210326,71.29,BTC-30DEC22-35000-C,19820.65,buy,0.1,,,,
1245,227774737,2022-08-29 08:36:58,3,0.021,0.02103345,71.29,BTC-30DEC22-35000-C,19820.93,buy,0.1,,,,
1246,227774739,2022-08-29 08:37:00,3,0.021,0.02103475,71.29,BTC-30DEC22-35000-C,19821.42,buy,0.1,,,,
1247,227774744,2022-08-29 08:37:07,3,0.021,0.0210433,71.28,BTC-30DEC22-35000-C,19823.69,buy,0.1,,,,
1248,227774751,2022-08-29 08:37:19,3,0.021,0.02104079,71.28,BTC-30DEC22-35000-C,19824.41,buy,0.1,,,,
1249,227774772,2022-08-29 08:37:43,3,0.021,0.0210421,71.27,BTC-30DEC22-35000-C,19826.72,buy,0.2,,,,
1250,227774773,2022-08-29 08:37:43,3,0.021,0.0210421,71.27,BTC-30DEC22-35000-C,19826.72,buy,0.1,,,,
1251,227774774,2022-08-29 08:37:43,3,0.021,0.0210421,71.27,BTC-30DEC22-35000-C,19826.72,buy,0.1,,,,
1252,227774955,2022-08-29 08:44:19,2,0.0205,0.02079194,70.84,BTC-30DEC22-35000-C,19823.99,buy,1.0,,,,
1253,227774956,2022-08-29 08:44:20,3,0.0205,0.02079034,70.84,BTC-30DEC22-35000-C,19823.67,buy,1.0,,,,
1254,227774957,2022-08-29 08:44:23,3,0.0205,0.02078614,70.84,BTC-30DEC22-35000-C,19822.83,buy,1.0,,,,
1255,227774958,2022-08-29 08:44:25,3,0.0205,0.0207878,70.84,BTC-30DEC22-35000-C,19823.1,buy,1.0,,,,
1256,227774960,2022-08-29 08:44:26,3,0.0205,0.02078913,70.84,BTC-30DEC22-35000-C,19823.35,buy,1.0,,,,
1257,227774999,2022-08-29 08:45:18,3,0.0205,0.02080356,70.8,BTC-30DEC22-35000-C,19831.84,buy,1.0,,,,
1258,227775031,2022-08-29 08:45:33,3,0.0205,0.0207787,70.81,BTC-30DEC22-35000-C,19830.17,buy,1.0,,,,
1259,227775035,2022-08-29 08:45:39,3,0.0205,0.02075167,70.84,BTC-30DEC22-35000-C,19824.77,buy,0.2,,,,
1260,227775036,2022-08-29 08:45:48,3,0.0205,0.02074261,70.84,BTC-30DEC22-35000-C,19823.29,buy,0.8,,,,
1261,227775037,2022-08-29 08:45:49,3,0.0205,0.02074323,70.84,BTC-30DEC22-35000-C,19823.33,buy,0.2,,,,
1262,227775048,2022-08-29 08:46:25,3,0.0205,0.02072334,70.85,BTC-30DEC22-35000-C,19816.76,buy,0.5,,,,
1263,227775049,2022-08-29 08:46:25,3,0.0205,0.02072334,70.85,BTC-30DEC22-35000-C,19816.76,buy,0.4,,,,
1264,227775050,2022-08-29 08:46:25,3,0.0205,0.02072334,70.85,BTC-30DEC22-35000-C,19816.76,buy,0.1,,,,
1265,227775792,2022-08-29 09:02:58,3,0.0205,0.02083495,70.9,BTC-30DEC22-35000-C,19806.19,buy,1.0,,,,
1266,227775793,2022-08-29 09:03:00,3,0.0205,0.02083164,70.91,BTC-30DEC22-35000-C,19805.96,buy,1.0,,,,
1267,227775795,2022-08-29 09:03:01,3,0.0205,0.02083066,70.91,BTC-30DEC22-35000-C,19806.01,buy,1.0,,,,
1268,227775798,2022-08-29 09:03:02,3,0.0205,0.02083567,70.91,BTC-30DEC22-35000-C,19807.31,buy,1.0,,,,
1269,227775800,2022-08-29 09:03:03,3,0.0205,0.02083524,70.9,BTC-30DEC22-35000-C,19807.3,buy,1.0,,,,
1270,227775801,2022-08-29 09:03:04,3,0.0205,0.02083507,70.9,BTC-30DEC22-35000-C,19807.39,buy,1.0,,,,
1271,227775802,2022-08-29 09:03:05,3,0.0205,0.02083338,70.9,BTC-30DEC22-35000-C,19807.17,buy,1.0,,,,
1272,227775803,2022-08-29 09:03:07,3,0.0205,0.02083019,70.9,BTC-30DEC22-35000-C,19806.74,buy,1.0,,,,
1273,227776510,2022-08-29 09:16:04,0,0.021,0.02059891,71.32,BTC-30DEC22-35000-C,19812.36,buy,1.0,,,,
1274,227777182,2022-08-29 09:41:08,1,0.021,0.02048078,71.29,BTC-30DEC22-35000-C,19820.93,buy,0.5,,,,
