trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,liquidation,combo_trade_id
608,266686343,2023-10-14 06:34:47,2,0.0655,0.06583169,54.58,BTC-28JUN24-40000-C,26871.53,buy,,0.1,,,M,
609,266763005,2023-10-16 06:04:44,0,0.076,0.07494288,55.15,BTC-28JUN24-40000-C,27956.66,sell,,2.6,,,,
610,266779381,2023-10-16 09:03:58,2,0.074,0.07393361,54.99,BTC-28JUN24-40000-C,27806.95,buy,,0.9,,,,
611,266782370,2023-10-16 09:25:36,2,0.073,0.07313032,54.97,BTC-28JUN24-40000-C,27694.73,buy,,0.8,,,,
612,266782572,2023-10-16 09:29:12,3,0.073,0.07302091,54.97,BTC-28JUN24-40000-C,27701.17,sell,,13.0,101022,BTC-CS-28JUN24-40000_60000,,
613,266789497,2023-10-16 11:33:40,2,0.0725,0.0726492,54.67,BTC-28JUN24-40000-C,27727.82,buy,,0.8,,,,
614,266820518,2023-10-16 13:29:35,0,0.087,0.08382151,55.21,BTC-28JUN24-40000-C,29169.02,buy,,2.0,,,,
615,266820519,2023-10-16 13:29:35,1,0.087,0.08382151,55.21,BTC-28JUN24-40000-C,29169.02,buy,,0.1,,,,
616,266824597,2023-10-16 13:30:12,0,0.09,0.08624112,55.45,BTC-28JUN24-40000-C,29398.14,buy,,1.0,,,,
617,266824598,2023-10-16 13:30:12,1,0.09,0.08624112,55.45,BTC-28JUN24-40000-C,29398.14,buy,,0.1,,,,
618,266824599,2023-10-16 13:30:12,1,0.09,0.08624112,55.45,BTC-28JUN24-40000-C,29398.14,buy,,0.3,,,,
619,266824600,2023-10-16 13:30:12,1,0.09,0.08624112,55.45,BTC-28JUN24-40000-C,29398.14,buy,,0.1,,,,
620,266905890,2023-10-16 14:25:50,2,0.077,0.07605858,55.01,BTC-28JUN24-40000-C,28104.27,buy,,0.1,,,,
621,266906893,2023-10-16 14:30:00,2,0.0765,0.07644081,54.5,BTC-28JUN24-40000-C,28210.54,buy,,1.7,,,,
622,266931628,2023-10-16 16:28:51,2,0.0725,0.07294895,53.48,BTC-28JUN24-40000-C,28105.62,buy,,1.0,,,,
623,267011907,2023-10-17 07:59:25,0,0.0785,0.07887958,54.6,BTC-28JUN24-40000-C,28436.48,buy,,1.0,,,,
624,267012158,2023-10-17 08:00:39,2,0.0775,0.07859311,54.32,BTC-28JUN24-40000-C,28423.38,buy,,3.0,,,,
625,267020314,2023-10-17 09:37:47,3,0.0775,0.07731951,54.36,BTC-28JUN24-40000-C,28409.96,buy,,2.0,,,,
626,267022544,2023-10-17 10:19:48,0,0.0795,0.07915264,54.57,BTC-28JUN24-40000-C,28563.04,buy,,0.8,,,,
627,267032759,2023-10-17 12:50:34,2,0.0785,0.07827112,54.67,BTC-28JUN24-40000-C,28402.58,buy,,0.8,,,,
628,267048586,2023-10-17 13:52:57,2,0.0771,0.07710555,54.68,BTC-28JUN24-40000-C,28250.2,buy,,12.5,101400,BTC-RR-28JUN24-23000_40000,,
629,267059322,2023-10-17 15:07:24,0,0.0795,0.07963251,54.69,BTC-28JUN24-40000-C,28511.36,sell,,0.9,,,,
630,267164041,2023-10-18 13:47:01,2,0.0755,0.07573035,54.06,BTC-28JUN24-40000-C,28364.35,buy,,5.0,,,,
631,267170396,2023-10-18 14:48:18,2,0.074,0.07432035,54.0,BTC-28JUN24-40000-C,28203.35,buy,,0.1,,,,
632,267170454,2023-10-18 14:49:06,3,0.074,0.07423148,54.01,BTC-28JUN24-40000-C,28203.01,buy,,4.9,,,,
633,267170478,2023-10-18 14:49:45,3,0.074,0.07428634,53.99,BTC-28JUN24-40000-C,28210.0,buy,,0.2,,,,
634,267171131,2023-10-18 15:01:43,2,0.0735,0.07438989,53.8,BTC-28JUN24-40000-C,28223.31,sell,,1.0,,,,
635,267202145,2023-10-19 02:42:35,0,0.0774,0.0755657,55.26,BTC-28JUN24-40000-C,28202.24,sell,,175.0,101714,,,
636,267209401,2023-10-19 06:47:39,2,0.077,0.0761354,54.85,BTC-28JUN24-40000-C,28304.56,buy,,0.1,,,,
637,267209402,2023-10-19 06:47:48,3,0.077,0.07613942,54.86,BTC-28JUN24-40000-C,28304.62,sell,,0.1,,,,
638,267210284,2023-10-19 07:15:57,2,0.076,0.07604768,54.64,BTC-28JUN24-40000-C,28268.47,sell,,0.1,,,,
639,267318756,2023-10-20 04:02:03,0,0.0845,0.08611599,54.3,BTC-28JUN24-40000-C,29290.95,sell,,0.1,,,,
640,267333912,2023-10-20 06:50:39,0,0.0865,0.08645318,54.99,BTC-28JUN24-40000-C,29277.02,buy,,0.7,,,,
641,267333913,2023-10-20 06:50:39,1,0.0865,0.08645318,54.99,BTC-28JUN24-40000-C,29277.02,buy,,0.3,,,,
642,267333916,2023-10-20 06:50:40,1,0.0865,0.08645357,54.99,BTC-28JUN24-40000-C,29277.02,sell,,0.8,,,,
643,267341607,2023-10-20 07:44:21,0,0.089,0.08831995,55.6,BTC-28JUN24-40000-C,29350.75,buy,,10.0,,,,
644,267349350,2023-10-20 08:05:46,0,0.0895,0.0884479,55.88,BTC-28JUN24-40000-C,29319.12,buy,,0.1,,,,
645,267351803,2023-10-20 08:15:50,1,0.0895,0.08961093,55.73,BTC-28JUN24-40000-C,29370.57,buy,,0.8,,,,
646,267365823,2023-10-20 08:45:09,0,0.0955,0.09569943,56.27,BTC-28JUN24-40000-C,29844.22,buy,,0.1,,,,
647,267365924,2023-10-20 08:45:24,2,0.095,0.09515875,56.25,BTC-28JUN24-40000-C,29789.62,buy,,0.8,,,,
648,267370843,2023-10-20 09:12:31,0,0.0965,0.09710195,56.97,BTC-28JUN24-40000-C,29718.35,sell,,0.5,,,,
649,267374273,2023-10-20 09:31:40,0,0.097,0.09774639,56.85,BTC-28JUN24-40000-C,29778.7,buy,,0.1,,,,
650,267374278,2023-10-20 09:31:41,1,0.097,0.0976935,56.86,BTC-28JUN24-40000-C,29781.44,buy,,0.1,,,,
651,267374807,2023-10-20 09:35:47,2,0.096,0.097199,56.55,BTC-28JUN24-40000-C,29778.91,sell,,1.9,,,,
652,267374808,2023-10-20 09:35:47,3,0.096,0.097199,56.55,BTC-28JUN24-40000-C,29778.91,buy,,7.9,,,,
653,267377833,2023-10-20 10:07:15,0,0.097,0.09701456,56.63,BTC-28JUN24-40000-C,29863.07,buy,,0.5,,,,
654,267488249,2023-10-21 13:43:43,2,0.093,0.09404918,55.8,BTC-28JUN24-40000-C,29775.1,buy,,0.3,,,,
655,267488325,2023-10-21 13:46:39,3,0.093,0.09396033,55.82,BTC-28JUN24-40000-C,29772.99,buy,,0.3,,,,
656,267489379,2023-10-21 14:29:06,0,0.095,0.09412637,56.37,BTC-28JUN24-40000-C,29800.38,buy,,0.1,,,,
657,267489416,2023-10-21 14:30:08,1,0.095,0.09413707,56.38,BTC-28JUN24-40000-C,29796.1,buy,,0.2,,,,
658,267489559,2023-10-21 14:36:37,1,0.095,0.09410342,56.43,BTC-28JUN24-40000-C,29781.38,buy,,0.1,,,,
659,267489664,2023-10-21 14:39:43,1,0.095,0.09434361,56.37,BTC-28JUN24-40000-C,29800.57,buy,,0.1,,,,
660,267511803,2023-10-21 18:18:30,0,0.096,0.09727513,55.9,BTC-28JUN24-40000-C,30069.45,buy,,0.3,,,,
661,267511875,2023-10-21 18:19:02,2,0.0955,0.09732447,55.7,BTC-28JUN24-40000-C,30078.26,buy,,0.1,,,,
662,267632903,2023-10-23 04:05:47,0,0.1075,0.10943393,57.21,BTC-28JUN24-40000-C,30806.49,buy,,1.0,,,,
663,267718096,2023-10-23 12:49:48,0,0.108,0.10725762,58.17,BTC-28JUN24-40000-C,30636.39,buy,,0.8,,,,
664,267718097,2023-10-23 12:49:48,1,0.108,0.10725762,58.17,BTC-28JUN24-40000-C,30636.39,sell,,3.2,,,,
665,267721802,2023-10-23 13:25:11,2,0.1065,0.10680564,57.79,BTC-28JUN24-40000-C,30613.29,sell,,0.2,,,,
666,267809528,2023-10-23 19:31:38,0,0.117,0.11700867,59.34,BTC-28JUN24-40000-C,31147.87,sell,,0.1,,,,
667,267875035,2023-10-23 22:42:03,0,0.15,0.14093625,62.21,BTC-28JUN24-40000-C,33490.2,buy,,1.0,,,,
668,268098683,2023-10-24 05:44:02,2,0.1475,0.14836645,58.3,BTC-28JUN24-40000-C,34310.98,buy,,0.8,,,,
669,268103428,2023-10-24 05:54:09,2,0.1455,0.14638912,58.52,BTC-28JUN24-40000-C,34030.19,buy,,0.3,,,,
670,268168577,2023-10-24 09:58:37,0,0.153,0.15304557,59.85,BTC-28JUN24-40000-C,34340.01,sell,,0.3,,,,
671,268180746,2023-10-24 10:54:07,2,0.1525,0.15365735,59.44,BTC-28JUN24-40000-C,34427.78,buy,,0.1,,,,
672,268180856,2023-10-24 10:55:41,3,0.1525,0.15360212,59.45,BTC-28JUN24-40000-C,34429.53,sell,,0.1,,,,
673,268181628,2023-10-24 10:59:13,0,0.155,0.15395548,60.14,BTC-28JUN24-40000-C,34452.03,sell,,0.1,,,,
674,268181632,2023-10-24 10:59:18,1,0.155,0.15397434,60.14,BTC-28JUN24-40000-C,34452.41,sell,,0.1,,,,
675,268181633,2023-10-24 10:59:21,1,0.155,0.1539652,60.14,BTC-28JUN24-40000-C,34450.45,sell,,0.1,,,,
676,268181634,2023-10-24 10:59:26,2,0.1545,0.1539865,59.99,BTC-28JUN24-40000-C,34453.66,sell,,0.1,,,,
677,268188051,2023-10-24 11:16:25,0,0.1575,0.15717954,60.11,BTC-28JUN24-40000-C,34702.98,sell,,0.5,,,,
678,268199067,2023-10-24 11:44:49,2,0.1545,0.15499513,59.86,BTC-28JUN24-40000-C,34481.44,sell,,0.1,,,,
679,268212800,2023-10-24 12:36:56,0,0.1555,0.15568507,59.68,BTC-28JUN24-40000-C,34677.98,buy,,1.0,,,,
680,268216448,2023-10-24 12:53:54,0,0.156,0.15664239,59.77,BTC-28JUN24-40000-C,34678.76,buy,,0.1,,,,
681,268224477,2023-10-24 13:21:53,2,0.154,0.15344939,59.98,BTC-28JUN24-40000-C,34429.21,buy,,0.1,,,,
682,268224478,2023-10-24 13:21:53,3,0.154,0.15344939,59.98,BTC-28JUN24-40000-C,34429.21,buy,,0.1,,,,
683,268224625,2023-10-24 13:22:38,2,0.1535,0.15366261,59.76,BTC-28JUN24-40000-C,34458.6,buy,,0.1,,,,
684,268226004,2023-10-24 13:28:30,2,0.153,0.15289954,59.73,BTC-28JUN24-40000-C,34420.88,buy,,0.1,,,,
685,268226331,2023-10-24 13:30:49,0,0.1535,0.15333565,59.72,BTC-28JUN24-40000-C,34475.01,buy,,0.1,,,,
686,268245947,2023-10-24 14:41:56,2,0.153,0.15129781,60.27,BTC-28JUN24-40000-C,34244.06,buy,,0.4,,,,
687,268245948,2023-10-24 14:41:56,3,0.153,0.15129781,60.27,BTC-28JUN24-40000-C,34244.06,buy,,16.0,,,,
688,268245950,2023-10-24 14:41:56,3,0.153,0.15129781,60.27,BTC-28JUN24-40000-C,34244.06,sell,,3.6,,,,
689,268248167,2023-10-24 14:49:18,2,0.1525,0.15231095,59.64,BTC-28JUN24-40000-C,34404.96,buy,,14.0,,,,
690,268248168,2023-10-24 14:49:18,3,0.1525,0.15231095,59.64,BTC-28JUN24-40000-C,34404.96,sell,,1.0,,,,
691,268307465,2023-10-24 16:01:50,2,0.1295,0.13191376,55.35,BTC-28JUN24-40000-C,33600.65,sell,,0.1,,,,
692,268309498,2023-10-24 16:04:42,2,0.1255,0.1288429,54.25,BTC-28JUN24-40000-C,33586.08,sell,,0.1,,,,
693,268310763,2023-10-24 16:06:08,2,0.1225,0.12560491,53.66,BTC-28JUN24-40000-C,33506.11,sell,,0.1,,,,
694,268526846,2023-10-25 11:06:55,0,0.139,0.13909681,56.51,BTC-28JUN24-40000-C,34255.96,buy,,15.0,104467,BTC-CBUT-28JUN24-40000_55000_70000,,
695,268543971,2023-10-25 12:52:13,1,0.139,0.13996327,56.08,BTC-28JUN24-40000-C,34335.58,buy,,0.1,,,,
696,268570498,2023-10-25 14:47:06,0,0.1456,0.14356053,56.86,BTC-28JUN24-40000-C,34658.76,buy,,25.0,104545,,,
697,268642519,2023-10-25 21:10:34,0,0.15,0.15228462,57.79,BTC-28JUN24-40000-C,34760.45,sell,,0.5,,,,
698,268642520,2023-10-25 21:10:34,1,0.15,0.15228462,57.79,BTC-28JUN24-40000-C,34760.45,sell,,0.5,,,,
699,268787760,2023-10-26 16:05:04,2,0.1487,0.14834935,59.72,BTC-28JUN24-40000-C,34064.72,buy,,100.0,104954,,,
700,268791823,2023-10-26 16:34:00,2,0.146,0.14569957,59.34,BTC-28JUN24-40000-C,33925.08,sell,,0.2,,,,
701,268837338,2023-10-26 22:43:01,2,0.1455,0.14554642,58.33,BTC-28JUN24-40000-C,34206.74,sell,,0.1,,,,
702,268837339,2023-10-26 22:43:04,3,0.1455,0.14555379,58.33,BTC-28JUN24-40000-C,34206.84,sell,,0.1,,,,
703,268843916,2023-10-26 23:42:11,3,0.1455,0.1452028,58.42,BTC-28JUN24-40000-C,34169.46,sell,,1.0,,,,
704,268843917,2023-10-26 23:42:17,3,0.1455,0.1452122,58.41,BTC-28JUN24-40000-C,34169.91,sell,,0.2,,,,
705,268853754,2023-10-27 01:27:19,2,0.142,0.14191948,58.02,BTC-28JUN24-40000-C,33961.47,sell,,0.1,,,,
706,268853755,2023-10-27 01:27:19,3,0.142,0.14191948,58.02,BTC-28JUN24-40000-C,33961.47,sell,,0.1,,,,
707,268879569,2023-10-27 06:41:01,0,0.144,0.14292252,58.02,BTC-28JUN24-40000-C,34151.51,buy,,0.1,,,,
708,268907024,2023-10-27 08:28:29,2,0.142,0.14159685,57.89,BTC-28JUN24-40000-C,34026.68,sell,,6.1,,,,
709,268907033,2023-10-27 08:28:31,3,0.142,0.14159906,57.89,BTC-28JUN24-40000-C,34026.68,sell,,2.9,,,,
710,268937105,2023-10-27 12:16:58,2,0.1405,0.14060095,57.37,BTC-28JUN24-40000-C,34038.64,buy,,0.1,,,,
711,268937392,2023-10-27 12:20:00,0,0.1415,0.14102798,57.57,BTC-28JUN24-40000-C,34076.81,sell,,0.1,,,,
712,268937496,2023-10-27 12:21:08,0,0.142,0.14118673,57.69,BTC-28JUN24-40000-C,34078.78,buy,,0.1,,,,
713,268989045,2023-10-27 16:02:29,1,0.142,0.14251017,57.84,BTC-28JUN24-40000-C,33992.5,buy,,2.3,,,,
714,268989486,2023-10-27 16:08:11,1,0.142,0.14240398,57.72,BTC-28JUN24-40000-C,34034.01,buy,,0.7,,,,
715,269012613,2023-10-27 18:31:07,2,0.1345,0.13565622,57.25,BTC-28JUN24-40000-C,33448.79,buy,,0.1,,,,
716,269022978,2023-10-27 22:13:16,0,0.137,0.13826142,56.72,BTC-28JUN24-40000-C,33848.8,buy,,0.1,,,,
717,269034839,2023-10-28 03:44:39,0,0.1385,0.14096383,56.52,BTC-28JUN24-40000-C,34054.61,sell,,0.1,,,,
718,269066862,2023-10-28 15:55:38,0,0.144,0.14319866,57.61,BTC-28JUN24-40000-C,34227.5,sell,,3.0,,,,
719,269117656,2023-10-29 17:52:55,0,0.15,0.1486331,57.75,BTC-28JUN24-40000-C,34739.7,buy,,1.0,,,,
720,269129282,2023-10-29 19:29:13,0,0.1515,0.15213349,58.67,BTC-28JUN24-40000-C,34559.69,sell,,0.1,,,,
721,269134158,2023-10-29 21:38:59,0,0.152,0.15255686,58.73,BTC-28JUN24-40000-C,34612.09,sell,,0.1,,,,
722,269134772,2023-10-29 21:50:52,2,0.1515,0.15200208,58.66,BTC-28JUN24-40000-C,34587.68,sell,,0.1,,,,
723,269135338,2023-10-29 21:58:55,2,0.1505,0.15126427,58.53,BTC-28JUN24-40000-C,34534.03,sell,,0.1,,,,
724,269215336,2023-10-30 14:37:54,2,0.15,0.15102912,58.19,BTC-28JUN24-40000-C,34635.04,buy,,0.4,,,,
725,269434834,2023-11-01 17:07:38,0,0.152,0.15250893,59.31,BTC-28JUN24-40000-C,34500.84,buy,,0.1,,,,
726,269543871,2023-11-02 03:58:34,0,0.173,0.1720798,61.79,BTC-28JUN24-40000-C,35609.91,sell,,1.0,,,,
727,269566303,2023-11-02 06:53:25,2,0.165,0.1663949,60.65,BTC-28JUN24-40000-C,35250.84,buy,,0.1,,,,
728,269609390,2023-11-02 13:16:09,0,0.1665,0.16766804,61.48,BTC-28JUN24-40000-C,35209.97,sell,,0.1,,,,
729,269656183,2023-11-02 16:56:14,2,0.1605,0.16143346,61.53,BTC-28JUN24-40000-C,34637.34,buy,,0.3,,,,
730,269706373,2023-11-03 00:52:09,0,0.161,0.16103182,61.63,BTC-28JUN24-40000-C,34663.6,sell,,0.1,,,,
731,269721000,2023-11-03 04:00:12,0,0.1625,0.16161441,61.97,BTC-28JUN24-40000-C,34696.6,sell,,0.1,,,,
732,269721141,2023-11-03 04:06:48,0,0.163,0.16142706,62.13,BTC-28JUN24-40000-C,34687.54,buy,,8.0,,,,
733,269748601,2023-11-03 07:47:35,2,0.1585,0.15974839,61.8,BTC-28JUN24-40000-C,34381.42,buy,,0.1,,,M,
734,269749479,2023-11-03 07:50:10,3,0.1585,0.15973474,61.78,BTC-28JUN24-40000-C,34386.39,buy,,0.1,,,M,
735,269750447,2023-11-03 07:52:35,2,0.1575,0.15995597,61.36,BTC-28JUN24-40000-C,34415.82,buy,,2.0,,,M,
736,269768524,2023-11-03 09:06:49,3,0.1575,0.1586127,61.52,BTC-28JUN24-40000-C,34413.95,buy,,0.1,,,,
737,269770682,2023-11-03 09:26:48,0,0.1585,0.15790132,62.15,BTC-28JUN24-40000-C,34316.62,sell,,0.6,,,,
738,269782351,2023-11-03 11:19:50,2,0.1575,0.1565501,62.14,BTC-28JUN24-40000-C,34224.86,buy,,8.0,,,,
739,269885931,2023-11-04 16:00:12,0,0.1625,0.16203122,62.23,BTC-28JUN24-40000-C,34732.59,buy,,0.1,,,,
740,269886023,2023-11-04 16:04:52,2,0.16,0.16257933,61.4,BTC-28JUN24-40000-C,34747.97,sell,,0.1,,,,
741,270037308,2023-11-06 11:44:19,0,0.1683,0.16822041,62.37,BTC-28JUN24-40000-C,35203.71,buy,,25.0,107155,,,
742,270058129,2023-11-06 15:07:24,2,0.1675,0.16832091,62.37,BTC-28JUN24-40000-C,35178.65,buy,,0.2,,,,
743,270081608,2023-11-06 21:20:45,2,0.1665,0.16691929,62.81,BTC-28JUN24-40000-C,34941.17,sell,,0.1,,,,
744,270111494,2023-11-07 08:27:15,0,0.167,0.16669538,62.89,BTC-28JUN24-40000-C,34927.38,sell,,1.8,,,,
745,270112610,2023-11-07 08:43:28,2,0.1665,0.16571502,62.87,BTC-28JUN24-40000-C,34898.46,buy,,0.1,,,,
746,270114606,2023-11-07 09:32:52,2,0.1645,0.16520236,62.38,BTC-28JUN24-40000-C,34852.88,sell,,1.1,,,,
747,270155277,2023-11-07 17:42:36,2,0.1605,0.16047267,61.33,BTC-28JUN24-40000-C,34811.34,buy,,1.0,,,,
748,270177479,2023-11-07 19:10:55,0,0.171,0.17026194,62.2,BTC-28JUN24-40000-C,35505.99,sell,,0.4,,,,
749,270177568,2023-11-07 19:11:18,2,0.1705,0.1702699,62.05,BTC-28JUN24-40000-C,35502.98,sell,,0.7,,,,
750,270179230,2023-11-07 19:19:14,2,0.1695,0.16883678,62.15,BTC-28JUN24-40000-C,35394.23,buy,,0.5,,,,
751,270214623,2023-11-07 23:23:16,0,0.172,0.17168911,62.89,BTC-28JUN24-40000-C,35405.34,sell,,0.1,,,,
752,270214677,2023-11-07 23:24:20,0,0.1725,0.17178861,63.04,BTC-28JUN24-40000-C,35412.05,sell,,0.3,,,,
753,270299662,2023-11-08 20:11:43,0,0.173,0.17256139,62.28,BTC-28JUN24-40000-C,35739.37,sell,,1.0,,,,
754,270401965,2023-11-09 04:56:53,0,0.1905,0.18910848,64.84,BTC-28JUN24-40000-C,36714.14,sell,,0.1,,,,
755,270413218,2023-11-09 06:31:24,2,0.1885,0.18789377,64.25,BTC-28JUN24-40000-C,36715.1,sell,,6.1,,,,
756,270430554,2023-11-09 08:48:05,3,0.1885,0.18922732,64.39,BTC-28JUN24-40000-C,36648.42,sell,,1.7,,,,
757,270430555,2023-11-09 08:48:05,3,0.1885,0.18922732,64.39,BTC-28JUN24-40000-C,36648.42,sell,,1.0,,,,
758,270431892,2023-11-09 08:57:34,2,0.188,0.18937316,63.99,BTC-28JUN24-40000-C,36726.83,sell,,0.5,,,,
759,270433158,2023-11-09 09:16:52,2,0.187,0.18735919,63.88,BTC-28JUN24-40000-C,36670.82,buy,,0.1,,,,
760,270433163,2023-11-09 09:16:55,3,0.187,0.18738859,63.87,BTC-28JUN24-40000-C,36674.34,buy,,0.1,,,,
761,270433170,2023-11-09 09:16:58,3,0.187,0.18744088,63.85,BTC-28JUN24-40000-C,36678.86,buy,,0.1,,,,
762,270433171,2023-11-09 09:17:00,3,0.187,0.1874464,63.85,BTC-28JUN24-40000-C,36679.46,buy,,0.1,,,,
763,270433174,2023-11-09 09:17:02,3,0.187,0.1874489,63.84,BTC-28JUN24-40000-C,36680.82,buy,,0.1,,,,
764,270433176,2023-11-09 09:17:04,3,0.187,0.18744295,63.85,BTC-28JUN24-40000-C,36679.23,buy,,0.1,,,,
765,270433177,2023-11-09 09:17:06,3,0.187,0.18743381,63.85,BTC-28JUN24-40000-C,36678.42,buy,,0.1,,,,
766,270446626,2023-11-09 10:49:17,0,0.189,0.18949658,63.74,BTC-28JUN24-40000-C,36874.07,buy,,0.1,,,,
767,270477359,2023-11-09 13:49:13,0,0.195,0.19262363,64.99,BTC-28JUN24-40000-C,37076.69,buy,,0.1,,,,
768,270478491,2023-11-09 13:51:11,2,0.194,0.19297699,64.6,BTC-28JUN24-40000-C,37102.88,buy,,0.1,,,,
769,270507884,2023-11-09 14:37:07,0,0.198,0.19847156,63.98,BTC-28JUN24-40000-C,37671.77,buy,,0.1,,,,
770,270517475,2023-11-09 14:55:01,0,0.2985,0.2027772,96.28,BTC-28JUN24-40000-C,37925.56,buy,,0.1,,,,
771,270522779,2023-11-09 15:02:31,2,0.2075,0.20276061,66.18,BTC-28JUN24-40000-C,37900.05,buy,,0.1,,,,
772,270543876,2023-11-09 15:36:54,2,0.1965,0.19655328,63.94,BTC-28JUN24-40000-C,37511.62,sell,,0.1,,,,
773,270544377,2023-11-09 15:38:55,2,0.1953,0.19613476,63.55,BTC-28JUN24-40000-C,37505.03,sell,,15.0,108354,BTC-CS-28JUN24-40000_50000,,
774,270574588,2023-11-09 16:26:05,2,0.1825,0.18300698,62.91,BTC-28JUN24-40000-C,36535.46,buy,,0.1,,,,
775,270618001,2023-11-09 19:14:36,2,0.18,0.18001069,63.03,BTC-28JUN24-40000-C,36295.39,sell,,0.1,,,,
776,270643313,2023-11-09 22:21:40,0,0.1803,0.17956075,62.3,BTC-28JUN24-40000-C,36554.03,sell,,12.5,108600,BTC-CS-28JUN24-40000_50000,,
777,270643864,2023-11-09 22:25:36,2,0.1795,0.17957339,62.08,BTC-28JUN24-40000-C,36552.59,buy,,12.5,108603,BTC-CS-28JUN24-40000_50000,,
778,270649113,2023-11-09 23:25:41,2,0.1775,0.17878753,61.45,BTC-28JUN24-40000-C,36545.69,sell,,0.5,,,,
779,270654969,2023-11-10 00:00:05,0,0.179,0.17970673,61.43,BTC-28JUN24-40000-C,36706.95,sell,,0.1,,,,
780,270656720,2023-11-10 00:10:49,0,0.18,0.17918275,61.89,BTC-28JUN24-40000-C,36653.75,buy,,0.4,,,,
781,270656721,2023-11-10 00:10:49,1,0.18,0.17918275,61.89,BTC-28JUN24-40000-C,36653.75,buy,,1.4,,,,
782,270656725,2023-11-10 00:11:00,1,0.18,0.17922438,61.88,BTC-28JUN24-40000-C,36656.28,sell,,3.2,,,,
783,270656735,2023-11-10 00:11:05,1,0.18,0.17921409,61.89,BTC-28JUN24-40000-C,36654.73,sell,,2.0,,,,
784,270661298,2023-11-10 00:52:40,0,0.1802,0.17971005,62.32,BTC-28JUN24-40000-C,36552.97,sell,,13.0,108686,BTC-CS-28JUN24-40000_50000,,
785,270686217,2023-11-10 05:36:41,2,0.1785,0.17838493,61.36,BTC-28JUN24-40000-C,36674.08,sell,,0.1,,,,
786,270689996,2023-11-10 06:25:24,3,0.1785,0.17879648,61.54,BTC-28JUN24-40000-C,36621.72,sell,,0.1,,,,
787,270730875,2023-11-10 11:33:25,0,0.183,0.18351509,61.41,BTC-28JUN24-40000-C,37084.89,buy,,0.9,,,,
788,270732037,2023-11-10 11:36:04,0,0.1835,0.18360464,61.41,BTC-28JUN24-40000-C,37126.65,buy,,0.1,,,,
789,270732977,2023-11-10 11:44:39,2,0.1825,0.18157466,61.6,BTC-28JUN24-40000-C,36968.27,buy,,1.0,,,,
790,270733484,2023-11-10 11:49:35,0,0.184,0.18370233,61.58,BTC-28JUN24-40000-C,37098.95,buy,,1.0,,,,
791,270761404,2023-11-10 15:48:57,2,0.183,0.18365833,61.56,BTC-28JUN24-40000-C,37051.48,buy,,0.1,,,,
792,270761405,2023-11-10 15:48:57,3,0.183,0.18365833,61.56,BTC-28JUN24-40000-C,37051.48,buy,,3.6,,,,
793,270761411,2023-11-10 15:48:57,3,0.183,0.18365833,61.56,BTC-28JUN24-40000-C,37051.48,buy,,0.1,,,,
794,270775799,2023-11-10 17:05:13,0,0.186,0.18640895,61.24,BTC-28JUN24-40000-C,37387.56,buy,,0.1,,,,
795,270781412,2023-11-10 18:35:38,2,0.184,0.18430067,60.99,BTC-28JUN24-40000-C,37283.1,buy,,0.1,,,,
796,270781584,2023-11-10 18:36:57,3,0.184,0.18435902,60.94,BTC-28JUN24-40000-C,37301.15,buy,,0.1,,,,
797,270781867,2023-11-10 18:43:24,2,0.1835,0.18398982,60.81,BTC-28JUN24-40000-C,37297.15,sell,,8.0,,,,
798,270781868,2023-11-10 18:43:24,3,0.1835,0.18398982,60.81,BTC-28JUN24-40000-C,37297.15,sell,,0.8,,,,
799,270801552,2023-11-10 22:49:16,0,0.1845,0.18414008,60.56,BTC-28JUN24-40000-C,37472.88,buy,,1.9,,,,
800,270801553,2023-11-10 22:49:16,1,0.1845,0.18414008,60.56,BTC-28JUN24-40000-C,37472.88,buy,,0.3,,,,
801,270801848,2023-11-10 22:49:20,1,0.1845,0.18455497,60.44,BTC-28JUN24-40000-C,37505.23,buy,,3.8,,,,
802,270871668,2023-11-11 19:53:28,2,0.18,0.18130631,60.28,BTC-28JUN24-40000-C,37169.75,sell,,1.0,,,,
803,270878571,2023-11-11 21:57:49,0,0.1802,0.17911874,61.01,BTC-28JUN24-40000-C,36966.59,buy,,0.4,,BTC-CS-28JUN24-40000_47000,,270878570
804,270911910,2023-11-12 07:52:19,2,0.1785,0.18162596,60.04,BTC-28JUN24-40000-C,37142.51,buy,,0.5,,,M,
805,270920676,2023-11-12 13:12:30,2,0.178,0.17936585,60.22,BTC-28JUN24-40000-C,37035.81,sell,,1.0,,,,
806,270953571,2023-11-13 01:27:46,0,0.1815,0.18067506,60.27,BTC-28JUN24-40000-C,37314.2,buy,,2.4,,,,
807,270953656,2023-11-13 01:29:02,2,0.181,0.1809497,60.04,BTC-28JUN24-40000-C,37333.77,sell,,1.2,,,,
808,270955665,2023-11-13 01:50:36,3,0.181,0.18023553,60.27,BTC-28JUN24-40000-C,37255.1,buy,,0.4,,,,
809,270981612,2023-11-13 08:47:14,2,0.179,0.17827189,60.54,BTC-28JUN24-40000-C,37037.17,buy,,2.6,,,,
810,270981613,2023-11-13 08:47:14,3,0.179,0.17827189,60.54,BTC-28JUN24-40000-C,37037.17,buy,,7.0,,,,
