trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id
1442,255785335,2023-05-24 16:50:58,3,0.001,0.00071962,84.8,BTC-30JUN23-50000-C,26200.98,buy,11.4,,
1443,255785336,2023-05-24 16:51:08,3,0.001,0.00071936,84.8,BTC-30JUN23-50000-C,26200.65,buy,4.0,,
1444,255785337,2023-05-24 16:51:08,3,0.001,0.00071936,84.8,BTC-30JUN23-50000-C,26200.65,buy,1.0,,
1445,255785349,2023-05-24 16:51:15,3,0.001,0.00072077,84.79,BTC-30JUN23-50000-C,26203.17,buy,1.0,,
1446,255785350,2023-05-24 16:51:20,3,0.001,0.00071971,84.8,BTC-30JUN23-50000-C,26201.34,buy,0.5,,
1447,255846740,2023-05-25 07:59:55,2,0.0009,0.00071394,84.82,BTC-30JUN23-50000-C,26125.8,buy,7.0,BTC-ICOND-30JUN23-15000_17000_40000_50000,76345
1448,255855312,2023-05-25 09:51:45,0,0.001,0.00072147,85.46,BTC-30JUN23-50000-C,26255.24,buy,0.3,,
1449,255855313,2023-05-25 09:51:45,1,0.001,0.00072147,85.46,BTC-30JUN23-50000-C,26255.24,buy,0.2,,
1450,255867546,2023-05-25 12:38:19,2,0.0005,0.00073034,78.27,BTC-30JUN23-50000-C,26442.22,sell,2.0,,
1451,255867547,2023-05-25 12:38:19,3,0.0005,0.00073034,78.27,BTC-30JUN23-50000-C,26442.22,sell,1.0,,
1452,255926764,2023-05-26 05:09:12,3,0.0005,0.00071489,79.17,BTC-30JUN23-50000-C,26414.18,sell,20.0,,
1453,255926765,2023-05-26 05:09:12,3,0.0005,0.00071489,79.17,BTC-30JUN23-50000-C,26414.18,sell,5.0,,
1454,255926766,2023-05-26 05:09:12,3,0.0005,0.00071489,79.17,BTC-30JUN23-50000-C,26414.18,sell,100.0,,
1455,255926767,2023-05-26 05:09:12,3,0.0005,0.00071489,79.17,BTC-30JUN23-50000-C,26414.18,sell,38.0,,
1456,255930937,2023-05-26 06:13:21,3,0.0005,0.00071804,79.43,BTC-30JUN23-50000-C,26361.55,sell,38.0,,
1457,255968801,2023-05-26 13:48:40,3,0.0005,0.00072829,78.84,BTC-30JUN23-50000-C,26581.23,sell,0.1,,
1458,255980876,2023-05-26 15:24:36,3,0.0005,0.00071123,78.08,BTC-30JUN23-50000-C,26783.45,sell,3.6,,
1459,255982335,2023-05-26 15:39:57,3,0.0005,0.00071468,78.05,BTC-30JUN23-50000-C,26790.93,sell,10.0,,
1460,255983746,2023-05-26 16:03:18,3,0.0005,0.00071494,78.17,BTC-30JUN23-50000-C,26769.85,sell,0.2,,
1461,255983748,2023-05-26 16:03:18,3,0.0005,0.00071494,78.17,BTC-30JUN23-50000-C,26769.85,sell,0.1,,
1462,256035672,2023-05-27 20:00:19,3,0.0005,0.00048522,79.63,BTC-30JUN23-50000-C,26749.14,buy,5.0,,
1463,256076662,2023-05-28 09:20:48,3,0.0005,0.00067257,78.39,BTC-30JUN23-50000-C,27191.07,sell,1.0,,
1464,256076663,2023-05-28 09:20:48,3,0.0005,0.00067257,78.39,BTC-30JUN23-50000-C,27191.07,buy,0.1,,
1465,256129535,2023-05-28 21:27:37,3,0.0005,0.00080114,77.01,BTC-30JUN23-50000-C,27638.7,sell,2.0,,
1466,256478085,2023-05-31 16:44:49,3,0.0005,0.00042481,83.78,BTC-30JUN23-50000-C,26953.33,buy,0.1,,
1467,256478099,2023-05-31 16:44:58,3,0.0005,0.00042463,83.79,BTC-30JUN23-50000-C,26953.38,buy,0.1,,
1468,256478119,2023-05-31 16:45:17,3,0.0005,0.00042596,83.76,BTC-30JUN23-50000-C,26957.6,buy,0.5,,
1469,256478120,2023-05-31 16:45:33,3,0.0005,0.00042486,83.78,BTC-30JUN23-50000-C,26952.47,buy,1.1,,
1470,256629357,2023-06-02 01:41:11,3,0.0005,0.00032191,86.23,BTC-30JUN23-50000-C,26841.09,buy,0.3,,
1471,256629358,2023-06-02 01:41:11,3,0.0005,0.00032191,86.23,BTC-30JUN23-50000-C,26841.09,buy,0.5,,
1472,256629359,2023-06-02 01:41:11,3,0.0005,0.00032191,86.23,BTC-30JUN23-50000-C,26841.09,buy,0.2,,
1473,256631487,2023-06-02 02:10:26,0,0.001,0.00032159,93.42,BTC-30JUN23-50000-C,26848.99,buy,0.3,,
1474,256631488,2023-06-02 02:10:26,1,0.001,0.00032159,93.42,BTC-30JUN23-50000-C,26848.99,buy,0.7,,
1475,256683253,2023-06-02 11:36:32,2,0.0005,0.00034449,85.64,BTC-30JUN23-50000-C,27119.95,buy,3.6,,
1476,256683257,2023-06-02 11:36:34,3,0.0005,0.00034439,85.65,BTC-30JUN23-50000-C,27119.82,buy,3.6,,
1477,256683259,2023-06-02 11:36:35,3,0.0005,0.00034439,85.65,BTC-30JUN23-50000-C,27119.82,buy,3.6,,
1478,256695787,2023-06-02 12:36:14,3,0.0005,0.00052953,85.88,BTC-30JUN23-50000-C,27078.95,sell,3.1,,
1479,256698688,2023-06-02 12:46:52,3,0.0005,0.00062041,85.69,BTC-30JUN23-50000-C,27122.87,sell,2.0,,
1480,256740065,2023-06-02 20:17:04,0,0.001,0.00071538,92.71,BTC-30JUN23-50000-C,27244.25,buy,0.5,,
1481,256740066,2023-06-02 20:17:04,1,0.001,0.00071538,92.71,BTC-30JUN23-50000-C,27244.25,buy,0.3,,
1482,256740067,2023-06-02 20:17:04,1,0.001,0.00071538,92.71,BTC-30JUN23-50000-C,27244.25,buy,0.2,,
1483,256740116,2023-06-02 20:17:11,1,0.001,0.00071454,92.72,BTC-30JUN23-50000-C,27242.39,buy,0.5,,
1484,256860783,2023-06-05 00:15:43,2,0.0005,0.00048357,89.92,BTC-30JUN23-50000-C,27090.59,sell,39.9,,
1485,256896995,2023-06-05 08:21:39,3,0.0005,0.00039985,91.75,BTC-30JUN23-50000-C,26825.47,sell,3.0,,
1486,258387504,2023-06-18 20:21:05,3,0.0005,1.74e-06,137.41,BTC-30JUN23-50000-C,26527.0,buy,0.5,,
1487,258387505,2023-06-18 20:21:05,3,0.0005,1.74e-06,137.41,BTC-30JUN23-50000-C,26527.0,buy,0.4,,
1488,258630499,2023-06-21 00:23:42,3,0.0005,6.4e-07,137.48,BTC-30JUN23-50000-C,28469.05,buy,0.3,,
1489,258630500,2023-06-21 00:23:42,3,0.0005,6.4e-07,137.48,BTC-30JUN23-50000-C,28469.05,buy,3.0,,
1490,258630501,2023-06-21 00:23:42,3,0.0005,6.4e-07,137.48,BTC-30JUN23-50000-C,28469.05,buy,6.7,,
1491,258647612,2023-06-21 01:13:11,3,0.0005,1.17e-06,134.48,BTC-30JUN23-50000-C,28928.81,buy,1.0,,
1492,258647613,2023-06-21 01:13:11,3,0.0005,1.17e-06,134.48,BTC-30JUN23-50000-C,28928.81,buy,2.0,,
1493,258651493,2023-06-21 01:25:46,3,0.0005,9.5e-07,135.84,BTC-30JUN23-50000-C,28736.6,buy,0.1,,
1494,258651494,2023-06-21 01:25:46,3,0.0005,9.5e-07,135.84,BTC-30JUN23-50000-C,28736.6,sell,1.9,,
1495,258750128,2023-06-21 15:02:14,3,0.0005,9.42e-06,133.98,BTC-30JUN23-50000-C,29590.62,buy,0.5,,
1496,258750190,2023-06-21 15:02:42,3,0.0005,9.42e-06,134.03,BTC-30JUN23-50000-C,29588.02,buy,1.5,,
1497,258797222,2023-06-21 16:40:53,3,0.0005,7.275e-05,127.01,BTC-30JUN23-50000-C,30569.19,sell,0.2,,
1498,258914486,2023-06-22 09:59:52,3,0.0005,1.975e-05,136.33,BTC-30JUN23-50000-C,30138.5,buy,0.5,,
1499,258914487,2023-06-22 09:59:52,3,0.0005,1.975e-05,136.33,BTC-30JUN23-50000-C,30138.5,buy,1.0,,
1500,258914488,2023-06-22 09:59:52,3,0.0005,1.975e-05,136.33,BTC-30JUN23-50000-C,30138.5,buy,1.0,,
1501,258914489,2023-06-22 09:59:52,3,0.0005,1.975e-05,136.33,BTC-30JUN23-50000-C,30138.5,buy,1.0,,
1502,258914490,2023-06-22 09:59:52,3,0.0005,1.975e-05,136.33,BTC-30JUN23-50000-C,30138.5,buy,6.5,,
1503,259138666,2023-06-23 16:30:25,3,0.0005,2.94e-06,142.48,BTC-30JUN23-50000-C,30893.38,buy,0.5,,
1504,259151836,2023-06-23 17:21:43,3,0.0005,3.69e-06,140.83,BTC-30JUN23-50000-C,31146.47,buy,1.5,,
1505,259151842,2023-06-23 17:21:54,3,0.0005,3.67e-06,140.88,BTC-30JUN23-50000-C,31139.45,buy,2.5,,
1506,259204067,2023-06-24 02:16:16,3,0.0005,1.4e-06,149.66,BTC-30JUN23-50000-C,30624.96,buy,0.1,,
1507,259224031,2023-06-24 08:07:43,3,0.0005,9.7e-07,152.7,BTC-30JUN23-50000-C,30610.61,buy,0.1,,
1508,259224032,2023-06-24 08:07:43,3,0.0005,9.7e-07,152.7,BTC-30JUN23-50000-C,30610.61,buy,0.2,,
1509,259224033,2023-06-24 08:07:43,3,0.0005,9.7e-07,152.7,BTC-30JUN23-50000-C,30610.61,buy,0.7,,
