trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_id,liquidation
1070,342542367,2025-01-21 04:01:05,0,0.057,0.05664155,61.65,BTC-28FEB25-110000-C,102649.49,buy,0.1,0.1,,,,
1071,342561470,2025-01-21 05:52:11,2,0.052,0.05170715,61.99,BTC-28FEB25-110000-C,101275.85,sell,0.2,0.2,,,,
1072,342604534,2025-01-21 09:21:08,0,0.0525,0.05244204,59.55,BTC-28FEB25-110000-C,102397.15,sell,1.0,1.0,,,,
1073,342605528,2025-01-21 09:25:42,2,0.051,0.05147756,59.18,BTC-28FEB25-110000-C,102139.34,sell,0.9,0.9,,,,
1074,342606079,2025-01-21 09:28:10,0,0.0515,0.05142809,59.67,BTC-28FEB25-110000-C,102091.16,sell,1.0,1.0,,,,
1075,342654491,2025-01-21 14:31:01,0,0.0645,0.06393404,61.41,BTC-28FEB25-110000-C,105031.77,buy,5.0,5.0,,,,
1076,342693990,2025-01-21 16:11:10,0,0.066,0.06589515,60.26,BTC-28FEB25-110000-C,105812.1,sell,0.1,0.1,,,,
1077,342711809,2025-01-21 16:29:43,2,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,6.7,6.7,,,,
1078,342711810,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,2.1,2.1,,,,
1079,342711811,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,1.9,1.9,,,,
1080,342711812,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,3.6,3.6,,,,
1081,342711813,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,14.0,14.0,,,,
1082,342711814,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,2.1,2.1,,,,
1083,342711815,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,1.0,1.0,,,,
1084,342711816,2025-01-21 16:29:43,3,0.0655,0.06469321,61.24,BTC-28FEB25-110000-C,105373.52,buy,3.1,3.1,,,,
1085,342711817,2025-01-21 16:29:43,0,0.066,0.06469321,61.63,BTC-28FEB25-110000-C,105373.52,buy,11.3,11.3,,,,
1086,342711818,2025-01-21 16:29:43,1,0.066,0.06469321,61.63,BTC-28FEB25-110000-C,105373.52,buy,4.2,4.2,,,,
1087,342711869,2025-01-21 16:29:44,2,0.0655,0.06474422,61.22,BTC-28FEB25-110000-C,105379.2,buy,1.0,1.0,,,,
1088,342737085,2025-01-21 18:02:39,0,0.0685,0.06837033,61.43,BTC-28FEB25-110000-C,106092.16,sell,1.0,1.0,,,,
1089,342748163,2025-01-21 18:40:11,0,0.0725,0.07312988,61.01,BTC-28FEB25-110000-C,107191.56,sell,0.4,0.4,,,,
1090,342749771,2025-01-21 18:44:55,2,0.0715,0.07148596,61.47,BTC-28FEB25-110000-C,106817.3,sell,1.8,1.8,,,,
1091,342749870,2025-01-21 18:45:13,3,0.0715,0.07148815,61.47,BTC-28FEB25-110000-C,106820.22,sell,1.1,1.1,,,,
1092,342750329,2025-01-21 18:46:32,0,0.0725,0.07232785,61.6,BTC-28FEB25-110000-C,107023.85,sell,4.3,4.3,,,,
1093,342750584,2025-01-21 18:46:48,1,0.0725,0.07249374,61.53,BTC-28FEB25-110000-C,107046.74,sell,9.0,9.0,,,,
1094,342750585,2025-01-21 18:46:48,1,0.0725,0.07249374,61.53,BTC-28FEB25-110000-C,107046.74,sell,3.8,3.8,,,,
1095,342752182,2025-01-21 18:53:57,2,0.072,0.07204596,61.43,BTC-28FEB25-110000-C,106949.34,sell,0.5,0.5,,,,
1096,342761831,2025-01-21 19:31:42,2,0.0705,0.07110271,60.81,BTC-28FEB25-110000-C,106803.5,sell,0.1,0.1,,,,
1097,342783475,2025-01-21 20:59:08,2,0.066,0.06694914,59.32,BTC-28FEB25-110000-C,106182.88,sell,6.6,6.6,,,,
1098,342783476,2025-01-21 20:59:08,3,0.066,0.06694914,59.32,BTC-28FEB25-110000-C,106182.88,sell,3.4,3.4,,,,
1099,342783488,2025-01-21 20:59:11,3,0.066,0.06688234,59.37,BTC-28FEB25-110000-C,106168.22,sell,5.7,5.7,,,,
1100,342783489,2025-01-21 20:59:11,3,0.066,0.06688234,59.37,BTC-28FEB25-110000-C,106168.22,sell,4.3,4.3,,,,
1101,342783492,2025-01-21 20:59:12,3,0.066,0.06686143,59.38,BTC-28FEB25-110000-C,106164.87,sell,1.7,1.7,,,,
1102,342783493,2025-01-21 20:59:12,3,0.066,0.06686143,59.38,BTC-28FEB25-110000-C,106164.87,sell,0.1,0.1,,,,
1103,342783494,2025-01-21 20:59:12,3,0.066,0.06686143,59.38,BTC-28FEB25-110000-C,106164.87,sell,3.9,3.9,,,,
1104,342783495,2025-01-21 20:59:12,3,0.066,0.06686143,59.38,BTC-28FEB25-110000-C,106164.87,sell,1.5,1.5,,,,
1105,342783496,2025-01-21 20:59:12,3,0.066,0.06686143,59.38,BTC-28FEB25-110000-C,106164.87,buy,2.8,2.8,,,,
1106,342798933,2025-01-21 22:44:40,0,0.0665,0.06684214,59.58,BTC-28FEB25-110000-C,106176.12,sell,0.5,0.5,,,,
1107,342802456,2025-01-21 23:05:05,2,0.064,0.06367991,59.77,BTC-28FEB25-110000-C,105516.0,buy,0.3,0.3,,,,
1108,342802471,2025-01-21 23:05:06,3,0.064,0.06367991,59.77,BTC-28FEB25-110000-C,105516.0,buy,9.5,9.5,,,,
1109,342824697,2025-01-22 01:54:11,0,0.0645,0.06436504,59.6,BTC-28FEB25-110000-C,105765.48,buy,0.5,0.5,,,,
1110,342825384,2025-01-22 02:07:24,1,0.0645,0.06477945,59.2,BTC-28FEB25-110000-C,105887.37,sell,0.5,0.5,,,,
1111,342825713,2025-01-22 02:15:04,0,0.065,0.06445528,59.75,BTC-28FEB25-110000-C,105855.73,buy,4.0,4.0,,,,
1112,342825714,2025-01-22 02:15:04,1,0.065,0.06445528,59.75,BTC-28FEB25-110000-C,105855.73,buy,2.5,2.5,,,,
1113,342825715,2025-01-22 02:15:04,1,0.065,0.06445528,59.75,BTC-28FEB25-110000-C,105855.73,buy,2.1,2.1,,,,
1114,342825716,2025-01-22 02:15:04,1,0.065,0.06445528,59.75,BTC-28FEB25-110000-C,105855.73,buy,0.6,0.6,,,,
1115,342825717,2025-01-22 02:15:04,1,0.065,0.06445528,59.75,BTC-28FEB25-110000-C,105855.73,buy,0.8,0.8,,,,
1116,342839980,2025-01-22 04:57:31,2,0.0625,0.06304971,58.95,BTC-28FEB25-110000-C,105492.1,sell,0.1,0.1,,,,
1117,342859480,2025-01-22 08:04:33,2,0.0605,0.06041028,59.27,BTC-28FEB25-110000-C,104988.62,sell,1.0,1.0,,,,
1118,342874160,2025-01-22 10:11:53,2,0.059,0.05978978,58.86,BTC-28FEB25-110000-C,104751.35,sell,7.0,7.0,,,,
1119,342874161,2025-01-22 10:11:53,3,0.059,0.05978978,58.86,BTC-28FEB25-110000-C,104751.35,sell,3.0,3.0,,,,
1120,342903905,2025-01-22 14:01:37,2,0.0575,0.05705536,60.04,BTC-28FEB25-110000-C,103989.77,buy,0.1,0.1,,,,
1121,342909001,2025-01-22 14:11:35,2,0.057,0.05731262,59.36,BTC-28FEB25-110000-C,104097.77,sell,0.1,0.1,,,,
1122,342909304,2025-01-22 14:14:11,3,0.057,0.05715147,59.44,BTC-28FEB25-110000-C,104097.69,sell,0.1,0.1,,,,
1123,342913710,2025-01-22 14:36:18,0,0.058,0.05835947,59.41,BTC-28FEB25-110000-C,104396.67,sell,0.1,0.1,,,,
1124,342914406,2025-01-22 14:40:47,2,0.0575,0.05745145,59.49,BTC-28FEB25-110000-C,104230.05,buy,7.1,7.1,,,,
1125,342916785,2025-01-22 14:48:13,2,0.0555,0.05534558,59.52,BTC-28FEB25-110000-C,103689.82,buy,3.1,3.1,,,,
1126,342933578,2025-01-22 16:01:41,0,0.0565,0.05666914,59.21,BTC-28FEB25-110000-C,104064.44,buy,2.0,2.0,,,,
1127,342949302,2025-01-22 17:02:31,2,0.056,0.05608099,59.66,BTC-28FEB25-110000-C,103829.25,sell,0.1,0.1,,,,
1128,342959623,2025-01-22 18:01:28,0,0.0595,0.05892099,60.8,BTC-28FEB25-110000-C,104362.45,buy,1.2,1.2,,,,
1129,342962209,2025-01-22 18:16:50,2,0.0585,0.05883675,60.03,BTC-28FEB25-110000-C,104373.75,sell,1.1,1.1,,,,
1130,342962298,2025-01-22 18:17:03,2,0.0575,0.05830339,59.58,BTC-28FEB25-110000-C,104263.28,buy,0.9,0.9,,,,
1131,342962299,2025-01-22 18:17:03,3,0.0575,0.05830339,59.58,BTC-28FEB25-110000-C,104263.28,buy,7.1,7.1,,,,
1132,342962300,2025-01-22 18:17:03,3,0.0575,0.05830339,59.58,BTC-28FEB25-110000-C,104263.28,buy,1.6,1.6,,,,
1133,342962301,2025-01-22 18:17:03,3,0.0575,0.05830339,59.58,BTC-28FEB25-110000-C,104263.28,buy,0.1,0.1,,,,
1134,342962302,2025-01-22 18:17:03,3,0.0575,0.05830339,59.58,BTC-28FEB25-110000-C,104263.28,buy,0.3,0.3,,,,
1135,342962321,2025-01-22 18:17:10,3,0.0575,0.05808563,59.65,BTC-28FEB25-110000-C,104244.56,sell,1.3,1.3,,,,
1136,342962323,2025-01-22 18:17:10,3,0.0575,0.05808563,59.65,BTC-28FEB25-110000-C,104244.56,buy,0.1,0.1,,,,
1137,342962336,2025-01-22 18:17:14,3,0.0575,0.05802304,59.64,BTC-28FEB25-110000-C,104246.01,buy,7.1,7.1,,,,
1138,342962380,2025-01-22 18:17:17,3,0.0575,0.05800834,59.61,BTC-28FEB25-110000-C,104254.97,buy,3.8,3.8,,,,
1139,342962381,2025-01-22 18:17:17,3,0.0575,0.05800834,59.61,BTC-28FEB25-110000-C,104254.97,buy,3.3,3.3,,,,
1140,342962388,2025-01-22 18:17:18,3,0.0575,0.05800834,59.61,BTC-28FEB25-110000-C,104254.97,buy,4.8,4.8,,,,
1141,342971730,2025-01-22 19:52:02,0,0.058,0.05817941,59.17,BTC-28FEB25-110000-C,104549.6,buy,0.1,0.1,,,,
1142,342971731,2025-01-22 19:52:02,1,0.058,0.05817941,59.17,BTC-28FEB25-110000-C,104549.6,buy,0.9,0.9,,,,
1143,342983175,2025-01-22 21:12:22,2,0.055,0.05531876,59.07,BTC-28FEB25-110000-C,103860.81,sell,0.6,0.6,,,,
1144,342983187,2025-01-22 21:12:23,3,0.055,0.05531963,59.07,BTC-28FEB25-110000-C,103860.56,buy,0.4,0.4,,,,
1145,342998513,2025-01-22 23:36:40,3,0.055,0.05477393,59.46,BTC-28FEB25-110000-C,103813.87,buy,0.5,0.5,,,,
1146,342998524,2025-01-22 23:36:51,3,0.055,0.05480948,59.43,BTC-28FEB25-110000-C,103821.28,sell,0.5,0.5,,,,
1147,342998531,2025-01-22 23:37:02,3,0.055,0.05484346,59.4,BTC-28FEB25-110000-C,103829.4,sell,0.5,0.5,,,,
1148,342998575,2025-01-22 23:37:12,3,0.055,0.05485077,59.38,BTC-28FEB25-110000-C,103835.35,sell,0.1,0.1,,,,
1149,342998580,2025-01-22 23:37:18,3,0.055,0.05489945,59.34,BTC-28FEB25-110000-C,103849.66,sell,0.4,0.4,,,,
1150,342998589,2025-01-22 23:37:28,3,0.055,0.0549257,59.33,BTC-28FEB25-110000-C,103850.85,sell,0.1,0.1,,,,
1151,342998610,2025-01-22 23:37:55,3,0.055,0.05493446,59.34,BTC-28FEB25-110000-C,103851.0,sell,0.4,0.4,,,,
1152,342998895,2025-01-22 23:48:19,3,0.055,0.05493601,59.39,BTC-28FEB25-110000-C,103846.45,sell,0.1,0.1,,,,
1153,342998896,2025-01-22 23:48:19,3,0.055,0.05493601,59.39,BTC-28FEB25-110000-C,103846.45,sell,0.4,0.4,,,,
1154,342999039,2025-01-22 23:52:02,3,0.055,0.0548541,59.52,BTC-28FEB25-110000-C,103793.86,sell,0.5,0.5,,,,
1155,342999332,2025-01-22 23:55:31,2,0.0545,0.0541684,59.69,BTC-28FEB25-110000-C,103617.46,sell,0.5,0.5,,,,
1156,342999361,2025-01-22 23:56:00,3,0.0545,0.05423645,59.64,BTC-28FEB25-110000-C,103627.64,sell,0.5,0.5,,,,
1157,342999501,2025-01-22 23:58:35,3,0.0545,0.0543966,59.58,BTC-28FEB25-110000-C,103649.7,sell,0.5,0.5,,,,
1158,342999673,2025-01-23 00:00:39,3,0.0545,0.05428368,59.67,BTC-28FEB25-110000-C,103617.06,sell,0.5,0.5,,,,
1159,342999724,2025-01-23 00:01:01,3,0.0545,0.05426344,59.7,BTC-28FEB25-110000-C,103610.53,buy,0.5,0.5,,,,
1160,342999982,2025-01-23 00:02:51,3,0.0545,0.05456923,59.49,BTC-28FEB25-110000-C,103669.89,sell,0.5,0.5,,,,
1161,342999989,2025-01-23 00:02:59,3,0.0545,0.05436636,59.59,BTC-28FEB25-110000-C,103641.64,sell,0.5,0.5,,,,
1162,343000407,2025-01-23 00:04:52,3,0.0545,0.05440806,59.53,BTC-28FEB25-110000-C,103671.43,sell,0.5,0.5,,,,
1163,343000408,2025-01-23 00:04:58,3,0.0545,0.05431292,59.61,BTC-28FEB25-110000-C,103646.69,sell,0.5,0.5,,,,
1164,343000424,2025-01-23 00:05:21,3,0.0545,0.0543652,59.57,BTC-28FEB25-110000-C,103659.01,sell,0.5,0.5,,,,
1165,343000436,2025-01-23 00:05:55,3,0.0545,0.05444727,59.49,BTC-28FEB25-110000-C,103680.28,buy,0.5,0.5,,,,
1166,343000453,2025-01-23 00:06:06,3,0.0545,0.05439614,59.52,BTC-28FEB25-110000-C,103671.32,sell,0.5,0.5,,,,
1167,343000497,2025-01-23 00:06:22,3,0.0545,0.05430928,59.59,BTC-28FEB25-110000-C,103651.62,buy,0.5,0.5,,,,
1168,343025910,2025-01-23 01:49:41,2,0.052,0.05217901,59.33,BTC-28FEB25-110000-C,103021.8,sell,0.1,0.1,,,,
1169,343032784,2025-01-23 02:05:35,2,0.0505,0.05054097,59.52,BTC-28FEB25-110000-C,102550.34,sell,0.1,0.1,,,,
1170,343052634,2025-01-23 03:24:45,0,0.052,0.05192067,60.1,BTC-28FEB25-110000-C,102840.37,sell,1.5,1.5,,,,
1171,343053672,2025-01-23 03:34:53,0,0.0525,0.05225587,60.45,BTC-28FEB25-110000-C,102862.93,sell,1.4,1.4,,,,
1172,343053684,2025-01-23 03:35:04,1,0.0525,0.05225641,60.46,BTC-28FEB25-110000-C,102862.69,sell,0.1,0.1,,,,
1173,343077084,2025-01-23 05:46:48,2,0.051,0.05069739,60.69,BTC-28FEB25-110000-C,102421.8,buy,4.1,4.1,,,,
1174,343077085,2025-01-23 05:46:48,3,0.051,0.05069739,60.69,BTC-28FEB25-110000-C,102421.8,buy,3.2,3.2,,,,
1175,343102160,2025-01-23 09:34:29,2,0.048,0.0481551,59.38,BTC-28FEB25-110000-C,102076.6,sell,0.1,0.1,,,,
1176,343114909,2025-01-23 10:45:03,2,0.0455,0.04508369,59.69,BTC-28FEB25-110000-C,101291.69,buy,0.6,0.6,,,,
1177,343136821,2025-01-23 13:48:15,0,0.05,0.04948474,60.06,BTC-28FEB25-110000-C,102415.78,buy,3.0,3.0,,,,
1178,343143617,2025-01-23 14:25:01,2,0.0495,0.04905904,59.84,BTC-28FEB25-110000-C,102325.96,buy,2.7,2.7,,,,
1179,343143618,2025-01-23 14:25:01,3,0.0495,0.04905904,59.84,BTC-28FEB25-110000-C,102325.96,buy,0.3,0.3,,,,
1180,343150592,2025-01-23 14:33:15,0,0.0545,0.05387279,59.91,BTC-28FEB25-110000-C,103726.82,buy,2.9,2.9,,,,
1181,343174462,2025-01-23 14:46:42,0,0.062,0.06148845,60.52,BTC-28FEB25-110000-C,105438.27,sell,0.1,0.1,,,,
1182,343174572,2025-01-23 14:46:45,1,0.062,0.06160035,60.45,BTC-28FEB25-110000-C,105460.72,sell,0.1,0.1,,,,
1183,343176222,2025-01-23 14:48:02,1,0.062,0.06122815,60.81,BTC-28FEB25-110000-C,105389.83,buy,3.7,3.7,,,,
1184,343233549,2025-01-23 15:20:43,2,0.0525,0.0532626,58.64,BTC-28FEB25-110000-C,103548.08,sell,0.1,0.1,,,,
1185,343247275,2025-01-23 15:31:42,0,0.0575,0.05662891,60.33,BTC-28FEB25-110000-C,104405.53,buy,0.1,0.1,,,,
1186,343299820,2025-01-23 16:28:07,0,0.0649,0.0626009,62.19,BTC-28FEB25-110000-C,105698.87,sell,1.0,1.0,343299819,BTC-CS-28FEB25-110000_120000,,
1187,343305456,2025-01-23 16:42:39,2,0.0625,0.06298706,59.85,BTC-28FEB25-110000-C,105788.18,sell,0.5,0.5,,,,
1188,343325262,2025-01-23 17:27:24,2,0.06,0.06031496,59.51,BTC-28FEB25-110000-C,105267.65,sell,0.8,0.8,,,,
1189,343326161,2025-01-23 17:31:03,0,0.061,0.06074576,60.03,BTC-28FEB25-110000-C,105369.96,buy,3.0,3.0,,,,
1190,343326162,2025-01-23 17:31:03,1,0.061,0.06074576,60.03,BTC-28FEB25-110000-C,105369.96,buy,3.7,3.7,,,,
1191,343328452,2025-01-23 17:38:25,0,0.0615,0.06151738,59.92,BTC-28FEB25-110000-C,105519.75,sell,0.4,0.4,,,,
1192,343338407,2025-01-23 17:58:56,0,0.0635,0.06347433,60.08,BTC-28FEB25-110000-C,105937.2,sell,0.1,0.1,,,,
1193,343345567,2025-01-23 18:26:59,1,0.0635,0.06325604,60.27,BTC-28FEB25-110000-C,105858.01,sell,0.1,0.1,,,,
1194,343455001,2025-01-23 20:38:45,2,0.0615,0.06061103,60.8,BTC-28FEB25-110000-C,105318.77,buy,1.0,1.0,,,,
1195,343455002,2025-01-23 20:38:45,3,0.0615,0.06061103,60.8,BTC-28FEB25-110000-C,105318.77,sell,4.0,4.0,,,,
1196,343455700,2025-01-23 20:40:04,2,0.0605,0.05987869,60.72,BTC-28FEB25-110000-C,105101.4,buy,5.0,5.0,,,,
1197,343466840,2025-01-23 20:48:24,2,0.057,0.05719674,59.44,BTC-28FEB25-110000-C,104601.88,buy,1.0,1.0,,,,
1198,343473981,2025-01-23 20:53:05,2,0.052,0.05257485,59.02,BTC-28FEB25-110000-C,103385.79,sell,0.1,0.1,,,,
1199,343491033,2025-01-23 21:03:58,2,0.0515,0.05164599,58.91,BTC-28FEB25-110000-C,103319.54,sell,0.8,0.8,,,,
1200,343520746,2025-01-23 22:16:30,3,0.0515,0.05184113,58.19,BTC-28FEB25-110000-C,103591.95,sell,0.1,0.1,,,,
1201,343532099,2025-01-23 22:49:52,0,0.0535,0.05359114,58.0,BTC-28FEB25-110000-C,104168.44,sell,0.1,0.1,,,,
1202,343547028,2025-01-24 01:01:28,2,0.0505,0.05043707,57.68,BTC-28FEB25-110000-C,103499.64,buy,0.1,0.1,,,,
1203,343549714,2025-01-24 01:24:25,0,0.0511,0.05089396,57.74,BTC-28FEB25-110000-C,103685.6,buy,10.0,10.0,,,178661,
1204,343549998,2025-01-24 01:27:56,2,0.0509,0.05065059,57.82,BTC-28FEB25-110000-C,103602.14,buy,14.0,14.0,,,178662,
1205,343556298,2025-01-24 02:34:25,2,0.0495,0.0497995,57.1,BTC-28FEB25-110000-C,103476.77,sell,0.5,0.5,,,,
1206,343568288,2025-01-24 03:49:10,0,0.052,0.0518834,57.77,BTC-28FEB25-110000-C,103968.61,sell,0.1,0.1,,,,
1207,343586811,2025-01-24 06:16:36,0,0.056,0.05543241,58.34,BTC-28FEB25-110000-C,104878.66,buy,0.5,0.5,,,,
1208,343586812,2025-01-24 06:16:36,1,0.056,0.05543241,58.34,BTC-28FEB25-110000-C,104878.66,buy,16.4,16.4,,,,
1209,343586813,2025-01-24 06:16:36,1,0.056,0.05543241,58.34,BTC-28FEB25-110000-C,104878.66,buy,3.1,3.1,,,,
1210,343603731,2025-01-24 07:54:31,1,0.056,0.05594337,58.16,BTC-28FEB25-110000-C,104986.95,sell,0.1,0.1,,,,
1211,343608129,2025-01-24 08:07:16,1,0.056,0.05582589,58.31,BTC-28FEB25-110000-C,104968.24,buy,8.0,8.0,,,,
1212,343608131,2025-01-24 08:07:16,1,0.056,0.05582589,58.31,BTC-28FEB25-110000-C,104968.24,sell,2.0,2.0,,,,
1213,343609480,2025-01-24 08:15:41,0,0.0565,0.05661196,57.99,BTC-28FEB25-110000-C,105188.17,sell,1.0,1.0,,,,
1214,343612276,2025-01-24 08:25:59,0,0.057,0.05711122,57.69,BTC-28FEB25-110000-C,105413.8,sell,8.4,8.4,,,,
1215,343612277,2025-01-24 08:25:59,1,0.057,0.05711122,57.69,BTC-28FEB25-110000-C,105413.8,sell,1.6,1.6,,,,
1216,343613456,2025-01-24 08:32:10,0,0.0575,0.0572723,57.96,BTC-28FEB25-110000-C,105494.7,sell,6.9,6.9,,,,
1217,343614348,2025-01-24 08:37:27,1,0.0575,0.05730011,58.19,BTC-28FEB25-110000-C,105410.45,sell,2.7,2.7,,,,
1218,343614350,2025-01-24 08:37:27,1,0.0575,0.05730011,58.19,BTC-28FEB25-110000-C,105410.45,sell,0.2,0.2,,,,
1219,343614368,2025-01-24 08:37:28,1,0.0575,0.05729347,58.23,BTC-28FEB25-110000-C,105398.03,sell,0.1,0.1,,,,
1220,343614418,2025-01-24 08:37:31,1,0.0575,0.05724642,58.26,BTC-28FEB25-110000-C,105386.72,sell,0.1,0.1,,,,
1221,343614424,2025-01-24 08:37:31,1,0.0575,0.05724642,58.26,BTC-28FEB25-110000-C,105386.72,sell,6.9,6.9,,,,
1222,343615913,2025-01-24 08:51:20,1,0.0575,0.05728897,58.2,BTC-28FEB25-110000-C,105373.79,sell,0.1,0.1,,,,
1223,343616449,2025-01-24 08:56:45,0,0.058,0.0580073,57.98,BTC-28FEB25-110000-C,105553.22,sell,0.5,0.5,,,,
1224,343622680,2025-01-24 09:45:03,1,0.058,0.0579184,58.65,BTC-28FEB25-110000-C,105284.21,sell,2.0,2.0,,,,
1225,343622933,2025-01-24 09:46:00,1,0.058,0.05789421,58.64,BTC-28FEB25-110000-C,105290.87,sell,1.1,1.1,,,,
1226,343633031,2025-01-24 12:05:45,2,0.0575,0.05791622,58.09,BTC-28FEB25-110000-C,105427.53,sell,0.7,0.7,,,,
1227,343633032,2025-01-24 12:05:45,3,0.0575,0.05791622,58.09,BTC-28FEB25-110000-C,105427.53,buy,0.3,0.3,,,,
1228,343633044,2025-01-24 12:05:57,0,0.0585,0.05787303,58.91,BTC-28FEB25-110000-C,105425.53,buy,0.5,0.5,,,,
1229,343633045,2025-01-24 12:05:57,1,0.0585,0.05787303,58.91,BTC-28FEB25-110000-C,105425.53,buy,1.5,1.5,,,,
1230,343633085,2025-01-24 12:06:47,1,0.0585,0.05807107,58.76,BTC-28FEB25-110000-C,105472.19,buy,2.0,2.0,,,,
1231,343633530,2025-01-24 12:12:36,2,0.058,0.05725064,59.01,BTC-28FEB25-110000-C,105258.96,buy,0.5,0.5,,,,
1232,343633598,2025-01-24 12:15:00,3,0.058,0.05736267,58.95,BTC-28FEB25-110000-C,105274.01,buy,0.1,0.1,,,,
1233,343634044,2025-01-24 12:24:21,0,0.0585,0.05799471,58.9,BTC-28FEB25-110000-C,105401.39,buy,6.9,6.9,,,,
1234,343634045,2025-01-24 12:24:21,1,0.0585,0.05799471,58.9,BTC-28FEB25-110000-C,105401.39,buy,0.1,0.1,,,,
1235,343634122,2025-01-24 12:25:08,2,0.058,0.05770258,58.73,BTC-28FEB25-110000-C,105332.13,buy,4.0,4.0,,,,
1236,343634240,2025-01-24 12:26:23,0,0.0585,0.05797283,58.94,BTC-28FEB25-110000-C,105386.92,buy,1.5,1.5,,,,
1237,343634304,2025-01-24 12:26:59,1,0.0585,0.05803959,58.88,BTC-28FEB25-110000-C,105404.88,buy,0.5,0.5,,,,
1238,343635140,2025-01-24 12:42:29,2,0.058,0.05780311,58.68,BTC-28FEB25-110000-C,105338.17,buy,1.0,1.0,,,,
1239,343637264,2025-01-24 13:05:51,0,0.059,0.05849781,58.89,BTC-28FEB25-110000-C,105601.54,buy,0.1,0.1,,,,
1240,343637677,2025-01-24 13:07:52,2,0.058,0.0578337,58.61,BTC-28FEB25-110000-C,105433.51,sell,10.0,10.0,,,,
1241,343638246,2025-01-24 13:13:03,3,0.058,0.05727295,59.1,BTC-28FEB25-110000-C,105244.51,buy,1.0,1.0,,,,
1242,343638706,2025-01-24 13:15:39,3,0.058,0.0577049,58.78,BTC-28FEB25-110000-C,105348.86,sell,0.4,0.4,,,,
1243,343638707,2025-01-24 13:15:39,3,0.058,0.0577049,58.78,BTC-28FEB25-110000-C,105348.86,sell,0.1,0.1,,,,
1244,343638759,2025-01-24 13:16:17,3,0.058,0.05779061,58.73,BTC-28FEB25-110000-C,105370.18,sell,0.3,0.3,,,,
1245,343638760,2025-01-24 13:16:17,3,0.058,0.05779061,58.73,BTC-28FEB25-110000-C,105370.18,sell,0.2,0.2,,,,
1246,343639749,2025-01-24 13:22:36,2,0.057,0.0568844,58.77,BTC-28FEB25-110000-C,105108.53,sell,0.3,0.3,,,,
1247,343639852,2025-01-24 13:23:07,3,0.057,0.05689123,58.78,BTC-28FEB25-110000-C,105105.09,sell,2.0,2.0,,,,
1248,343639853,2025-01-24 13:23:07,3,0.057,0.05689123,58.81,BTC-28FEB25-110000-C,105097.39,sell,0.3,0.3,,,,
1249,343640104,2025-01-24 13:23:45,3,0.057,0.05673801,58.94,BTC-28FEB25-110000-C,105051.78,sell,0.3,0.3,,,,
1250,343640105,2025-01-24 13:23:45,3,0.057,0.05673801,58.94,BTC-28FEB25-110000-C,105051.78,sell,0.3,0.3,,,,
1251,343640115,2025-01-24 13:23:45,3,0.057,0.05673801,58.94,BTC-28FEB25-110000-C,105051.78,sell,2.0,2.0,,,,
1252,343640117,2025-01-24 13:23:46,3,0.057,0.05673801,59.0,BTC-28FEB25-110000-C,105033.69,sell,0.1,0.1,,,,
1253,343641439,2025-01-24 13:40:12,0,0.0575,0.05745431,59.07,BTC-28FEB25-110000-C,105133.51,sell,0.3,0.3,,,,
1254,343641477,2025-01-24 13:40:54,1,0.0575,0.05744815,59.11,BTC-28FEB25-110000-C,105126.36,sell,0.3,0.3,,,,
1255,343641511,2025-01-24 13:40:59,1,0.0575,0.05737881,59.17,BTC-28FEB25-110000-C,105109.29,sell,2.0,2.0,,,,
1256,343641516,2025-01-24 13:41:01,1,0.0575,0.05734889,59.18,BTC-28FEB25-110000-C,105105.54,sell,7.0,7.0,,,,
1257,343641563,2025-01-24 13:41:08,1,0.0575,0.05730259,59.27,BTC-28FEB25-110000-C,105077.88,sell,5.1,5.1,,,,
1258,343642148,2025-01-24 13:45:59,2,0.057,0.05703654,58.98,BTC-28FEB25-110000-C,105018.94,buy,0.3,0.3,,,,
1259,343642322,2025-01-24 13:47:10,3,0.057,0.05721914,58.75,BTC-28FEB25-110000-C,105102.45,buy,0.3,0.3,,,,
1260,343642323,2025-01-24 13:47:10,3,0.057,0.05721914,58.75,BTC-28FEB25-110000-C,105102.45,buy,0.9,0.9,,,,
1261,343676385,2025-01-24 15:45:40,0,0.0585,0.05841928,58.25,BTC-28FEB25-110000-C,105677.56,sell,0.9,0.9,,,,
1262,343676409,2025-01-24 15:45:57,1,0.0585,0.05840001,58.26,BTC-28FEB25-110000-C,105677.3,sell,0.1,0.1,,,,
1263,343676902,2025-01-24 15:49:04,0,0.059,0.0591058,58.04,BTC-28FEB25-110000-C,105888.63,sell,0.5,0.5,,,,
