trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id
394,346714358,2025-02-06 17:28:15,1,0.0125,0.01229478,48.97,BTC-14FEB25-101000-C,96786.41,buy,0.1,0.1,,,
395,346714928,2025-02-06 17:35:51,2,0.012,0.01224836,47.95,BTC-14FEB25-101000-C,96794.38,sell,0.2,0.2,,,
396,346715485,2025-02-06 17:38:16,0,0.013,0.01283747,48.91,BTC-14FEB25-101000-C,96984.95,buy,0.1,0.1,,,
397,346715503,2025-02-06 17:38:17,1,0.013,0.01281558,49.0,BTC-14FEB25-101000-C,96971.05,buy,0.1,0.1,,,
398,346717276,2025-02-06 17:58:38,2,0.012,0.01224463,47.99,BTC-14FEB25-101000-C,96819.29,sell,1.1,1.1,,,
399,346718367,2025-02-06 18:08:59,3,0.012,0.01175774,48.97,BTC-14FEB25-101000-C,96653.78,buy,0.1,0.1,,,
400,346719096,2025-02-06 18:11:28,2,0.011,0.01114483,47.97,BTC-14FEB25-101000-C,96454.89,sell,4.3,4.3,,,
401,346719375,2025-02-06 18:11:31,3,0.011,0.01114549,48.33,BTC-14FEB25-101000-C,96390.67,sell,11.7,11.7,,,
402,346721185,2025-02-06 18:16:05,2,0.0105,0.01084717,47.47,BTC-14FEB25-101000-C,96351.53,buy,0.1,0.1,,,
403,346726833,2025-02-06 18:39:27,3,0.0105,0.01085388,47.53,BTC-14FEB25-101000-C,96371.36,sell,0.3,0.3,,,
404,346727438,2025-02-06 18:44:21,0,0.011,0.01110582,48.01,BTC-14FEB25-101000-C,96458.66,buy,0.1,0.1,,,
405,346731056,2025-02-06 19:10:19,2,0.0105,0.01066522,47.8,BTC-14FEB25-101000-C,96316.97,buy,1.7,1.7,,,
406,346731057,2025-02-06 19:10:20,3,0.0105,0.01068111,47.8,BTC-14FEB25-101000-C,96318.16,buy,1.7,1.7,,,
407,346731058,2025-02-06 19:10:21,3,0.0105,0.01068111,47.8,BTC-14FEB25-101000-C,96317.4,buy,1.7,1.7,,,
408,346731073,2025-02-06 19:10:42,3,0.0105,0.01062964,47.86,BTC-14FEB25-101000-C,96308.63,buy,1.9,1.9,,,
409,346744468,2025-02-06 20:12:33,3,0.0105,0.01078442,48.0,BTC-14FEB25-101000-C,96298.25,sell,0.1,0.1,,,
410,346751269,2025-02-06 21:01:06,0,0.012,0.01158829,48.53,BTC-14FEB25-101000-C,96790.2,buy,1.0,1.0,,,
411,346776914,2025-02-07 01:51:37,2,0.0115,0.01170265,47.38,BTC-14FEB25-101000-C,96934.9,buy,0.1,0.1,,,
412,346793729,2025-02-07 04:15:37,0,0.0135,0.01373589,47.38,BTC-14FEB25-101000-C,97669.25,sell,0.9,0.9,,,
413,346793730,2025-02-07 04:15:37,1,0.0135,0.01373589,47.38,BTC-14FEB25-101000-C,97669.25,sell,0.1,0.1,,,
414,346798355,2025-02-07 05:25:36,2,0.0125,0.01236644,47.86,BTC-14FEB25-101000-C,97296.43,buy,0.2,0.2,,,
415,346798356,2025-02-07 05:25:36,3,0.0125,0.01236644,47.86,BTC-14FEB25-101000-C,97296.43,buy,1.1,1.1,,,
416,346818068,2025-02-07 07:56:33,2,0.0105,0.01024856,47.44,BTC-14FEB25-101000-C,96731.36,buy,0.1,0.1,,,
417,346818157,2025-02-07 07:57:32,3,0.0105,0.01031427,47.32,BTC-14FEB25-101000-C,96756.97,buy,0.1,0.1,,,
418,346818259,2025-02-07 07:58:19,3,0.0105,0.01035254,47.24,BTC-14FEB25-101000-C,96767.92,buy,0.1,0.1,,,
419,346819518,2025-02-07 08:02:38,2,0.01,0.0100042,46.82,BTC-14FEB25-101000-C,96654.0,buy,0.1,0.1,,,
420,346819589,2025-02-07 08:02:51,2,0.0095,0.01009849,45.63,BTC-14FEB25-101000-C,96664.44,sell,0.1,0.1,,,
421,346819603,2025-02-07 08:02:56,0,0.01,0.01002951,46.77,BTC-14FEB25-101000-C,96660.78,buy,0.1,0.1,,,
422,346819668,2025-02-07 08:03:11,2,0.0095,0.01007563,45.54,BTC-14FEB25-101000-C,96679.8,sell,0.6,0.6,,,
423,346819715,2025-02-07 08:03:25,0,0.01,0.01008892,46.62,BTC-14FEB25-101000-C,96684.68,buy,0.1,0.1,,,
424,346819737,2025-02-07 08:03:34,1,0.01,0.0100881,46.63,BTC-14FEB25-101000-C,96685.18,buy,0.1,0.1,,,
425,346819778,2025-02-07 08:03:44,1,0.01,0.01014194,46.52,BTC-14FEB25-101000-C,96702.38,buy,0.1,0.1,,,
426,346819805,2025-02-07 08:03:50,2,0.0095,0.01016607,45.27,BTC-14FEB25-101000-C,96725.86,sell,0.1,0.1,,,
427,346819937,2025-02-07 08:04:29,3,0.0095,0.01017406,45.28,BTC-14FEB25-101000-C,96725.04,sell,0.1,0.1,,,
428,346820036,2025-02-07 08:05:07,3,0.0095,0.01007342,45.42,BTC-14FEB25-101000-C,96704.29,sell,0.1,0.1,,,
429,346820181,2025-02-07 08:05:46,3,0.0095,0.0101315,45.24,BTC-14FEB25-101000-C,96728.91,sell,0.1,0.1,,,
430,346820294,2025-02-07 08:06:30,3,0.0095,0.01015401,45.05,BTC-14FEB25-101000-C,96762.21,sell,0.1,0.1,,,
431,346820380,2025-02-07 08:07:04,0,0.01,0.01034028,45.68,BTC-14FEB25-101000-C,96849.65,buy,10.0,10.0,,,
432,346820381,2025-02-07 08:07:05,2,0.0095,0.01034028,44.57,BTC-14FEB25-101000-C,96849.65,sell,0.1,0.1,,,
433,346820424,2025-02-07 08:07:12,0,0.01,0.01025341,45.71,BTC-14FEB25-101000-C,96846.25,buy,1.2,1.2,,,
434,346820425,2025-02-07 08:07:12,1,0.01,0.01025341,45.71,BTC-14FEB25-101000-C,96846.25,buy,10.0,10.0,,,
435,346820429,2025-02-07 08:07:18,1,0.01,0.01022324,45.72,BTC-14FEB25-101000-C,96846.23,buy,1.0,1.0,,,
436,346820462,2025-02-07 08:07:32,2,0.0095,0.01021105,44.58,BTC-14FEB25-101000-C,96854.74,sell,0.1,0.1,,,
437,346820522,2025-02-07 08:08:19,0,0.01,0.01013647,45.52,BTC-14FEB25-101000-C,96885.31,buy,10.0,10.0,,,
438,346820691,2025-02-07 08:09:19,1,0.01,0.01002127,45.27,BTC-14FEB25-101000-C,96919.65,buy,0.1,0.1,,,
439,346821003,2025-02-07 08:11:02,1,0.01,0.01012135,45.23,BTC-14FEB25-101000-C,96909.62,buy,0.7,0.7,,,
440,346821074,2025-02-07 08:12:19,1,0.01,0.01003366,45.42,BTC-14FEB25-101000-C,96879.47,sell,0.1,0.1,,,
441,346821315,2025-02-07 08:14:11,1,0.01,0.00993682,45.61,BTC-14FEB25-101000-C,96835.58,buy,0.1,0.1,,,
442,346821316,2025-02-07 08:14:11,1,0.01,0.00993682,45.61,BTC-14FEB25-101000-C,96835.58,buy,1.6,1.6,,,
443,346821318,2025-02-07 08:14:11,1,0.01,0.00993682,45.61,BTC-14FEB25-101000-C,96835.58,sell,1.3,1.3,,,
444,346822371,2025-02-07 08:21:58,2,0.0095,0.00984294,44.4,BTC-14FEB25-101000-C,96835.52,sell,0.9,0.9,,,
445,346822728,2025-02-07 08:23:44,3,0.0095,0.00984438,44.36,BTC-14FEB25-101000-C,96839.26,buy,14.0,14.0,,,
446,346822729,2025-02-07 08:23:44,3,0.0095,0.00984438,44.36,BTC-14FEB25-101000-C,96839.26,buy,14.0,14.0,,,
447,346822730,2025-02-07 08:23:44,3,0.0095,0.00984438,44.36,BTC-14FEB25-101000-C,96839.26,buy,11.0,11.0,,,
448,346822755,2025-02-07 08:23:48,3,0.0095,0.00985263,44.35,BTC-14FEB25-101000-C,96841.77,buy,8.0,8.0,,,
449,346823274,2025-02-07 08:27:29,3,0.0095,0.00978315,44.3,BTC-14FEB25-101000-C,96838.11,buy,0.1,0.1,,,
450,346823329,2025-02-07 08:27:56,3,0.0095,0.00975993,44.28,BTC-14FEB25-101000-C,96841.95,buy,0.5,0.5,,,
451,346824218,2025-02-07 08:36:52,0,0.01,0.01015042,44.37,BTC-14FEB25-101000-C,97031.41,buy,0.3,0.3,,,
452,346824857,2025-02-07 08:43:23,1,0.01,0.0102985,43.9,BTC-14FEB25-101000-C,97105.44,sell,0.6,0.6,,,
453,346824858,2025-02-07 08:43:23,1,0.01,0.0102985,43.9,BTC-14FEB25-101000-C,97105.44,sell,0.1,0.1,,,
454,346824859,2025-02-07 08:43:23,1,0.01,0.0102985,43.9,BTC-14FEB25-101000-C,97105.44,sell,0.4,0.4,,,
455,346825430,2025-02-07 08:47:10,0,0.0105,0.01063744,44.1,BTC-14FEB25-101000-C,97247.24,buy,0.1,0.1,,,
456,346825431,2025-02-07 08:47:10,1,0.0105,0.01063744,44.1,BTC-14FEB25-101000-C,97247.24,buy,0.1,0.1,,,
457,346826222,2025-02-07 08:57:03,2,0.01,0.01014213,44.37,BTC-14FEB25-101000-C,97042.5,buy,0.1,0.1,,,
458,346826267,2025-02-07 08:57:56,3,0.01,0.01004346,44.52,BTC-14FEB25-101000-C,97010.97,buy,0.1,0.1,,,
459,346827384,2025-02-07 09:14:38,0,0.0105,0.01101265,44.2,BTC-14FEB25-101000-C,97240.78,sell,0.7,0.7,,,
460,346827385,2025-02-07 09:14:38,1,0.0105,0.01101265,44.2,BTC-14FEB25-101000-C,97240.78,sell,0.2,0.2,,,
461,346827473,2025-02-07 09:16:10,0,0.011,0.01112656,45.14,BTC-14FEB25-101000-C,97263.9,buy,0.8,0.8,,,
462,346827523,2025-02-07 09:16:17,1,0.011,0.01120405,45.01,BTC-14FEB25-101000-C,97283.66,buy,0.2,0.2,,,
463,346828040,2025-02-07 09:20:01,0,0.0115,0.01142443,45.98,BTC-14FEB25-101000-C,97309.77,sell,0.2,0.2,,,
464,346828041,2025-02-07 09:20:01,1,0.0115,0.01142443,45.98,BTC-14FEB25-101000-C,97309.77,sell,4.1,4.1,,,
465,346828222,2025-02-07 09:22:32,0,0.012,0.01178641,46.36,BTC-14FEB25-101000-C,97397.56,buy,1.1,1.1,,,
466,346828223,2025-02-07 09:22:32,1,0.012,0.01178641,46.36,BTC-14FEB25-101000-C,97397.56,buy,6.0,6.0,,,
467,346828224,2025-02-07 09:22:32,1,0.012,0.01178641,46.36,BTC-14FEB25-101000-C,97397.56,buy,3.9,3.9,,,
468,346828225,2025-02-07 09:22:32,1,0.012,0.01178641,46.36,BTC-14FEB25-101000-C,97397.56,sell,4.0,4.0,,,
469,346829062,2025-02-07 09:36:26,2,0.0115,0.01170878,46.04,BTC-14FEB25-101000-C,97282.28,sell,1.0,1.0,,,
470,346829212,2025-02-07 09:38:39,3,0.0115,0.01182227,45.86,BTC-14FEB25-101000-C,97321.71,sell,0.1,0.1,,,
471,346829288,2025-02-07 09:40:23,3,0.0115,0.01177906,45.97,BTC-14FEB25-101000-C,97306.92,sell,0.1,0.1,,,
472,346830165,2025-02-07 09:46:39,3,0.0115,0.01197062,45.71,BTC-14FEB25-101000-C,97358.6,sell,0.1,0.1,,,
473,346833094,2025-02-07 10:33:03,3,0.0115,0.0121501,45.33,BTC-14FEB25-101000-C,97430.52,sell,0.1,0.1,,,
474,346833146,2025-02-07 10:35:35,3,0.0115,0.01212322,45.33,BTC-14FEB25-101000-C,97442.26,sell,0.1,0.1,,,
475,346834203,2025-02-07 11:03:51,2,0.011,0.01163815,45.03,BTC-14FEB25-101000-C,97327.16,sell,0.9,0.9,,,
476,346835604,2025-02-07 11:20:28,0,0.0125,0.01298169,45.79,BTC-14FEB25-101000-C,97711.52,sell,0.5,0.5,,,
477,346835605,2025-02-07 11:20:28,1,0.0125,0.01298169,45.79,BTC-14FEB25-101000-C,97711.52,sell,0.7,0.7,,,
478,346835606,2025-02-07 11:20:28,1,0.0125,0.01298169,45.79,BTC-14FEB25-101000-C,97711.52,sell,0.1,0.1,,,
479,346836409,2025-02-07 11:43:26,1,0.0125,0.01305236,45.97,BTC-14FEB25-101000-C,97681.07,sell,0.1,0.1,,,
480,346836410,2025-02-07 11:43:27,1,0.0125,0.01305226,45.97,BTC-14FEB25-101000-C,97681.08,sell,0.1,0.1,,,
481,346840386,2025-02-07 12:28:46,1,0.0125,0.01298144,45.85,BTC-14FEB25-101000-C,97721.06,sell,0.1,0.1,,,
482,346850463,2025-02-07 13:34:49,1,0.0125,0.01231563,47.0,BTC-14FEB25-101000-C,97572.56,buy,0.1,0.1,,,
483,346852652,2025-02-07 13:40:54,0,0.015,0.015008,46.74,BTC-14FEB25-101000-C,98364.08,buy,0.1,0.1,,,
484,346852919,2025-02-07 13:41:02,0,0.0155,0.01552028,46.81,BTC-14FEB25-101000-C,98490.98,buy,0.5,0.5,,,
485,346852931,2025-02-07 13:41:02,1,0.0155,0.01552028,46.81,BTC-14FEB25-101000-C,98490.98,buy,0.5,0.5,,,
486,346854700,2025-02-07 13:44:39,2,0.0145,0.01527952,45.48,BTC-14FEB25-101000-C,98429.79,sell,1.2,1.2,,,
487,346854701,2025-02-07 13:44:39,3,0.0145,0.01527952,45.48,BTC-14FEB25-101000-C,98429.79,sell,0.4,0.4,,,
488,346854702,2025-02-07 13:44:39,3,0.0145,0.01527952,45.48,BTC-14FEB25-101000-C,98429.79,sell,1.9,1.9,,,
489,346856836,2025-02-07 13:51:23,0,0.016,0.01641261,46.14,BTC-14FEB25-101000-C,98746.51,sell,0.1,0.1,,,
490,346856839,2025-02-07 13:51:23,1,0.016,0.01641261,46.14,BTC-14FEB25-101000-C,98746.51,sell,0.1,0.1,,,
491,346857726,2025-02-07 13:54:49,1,0.016,0.01614147,46.57,BTC-14FEB25-101000-C,98702.24,sell,0.1,0.1,,,
492,346868285,2025-02-07 14:23:29,0,0.0195,0.01996676,45.62,BTC-14FEB25-101000-C,99711.58,sell,0.1,0.1,,,
493,346868385,2025-02-07 14:23:52,0,0.02,0.02019039,46.19,BTC-14FEB25-101000-C,99753.81,sell,0.6,0.6,,,
494,346869473,2025-02-07 14:30:13,2,0.0195,0.01964375,46.11,BTC-14FEB25-101000-C,99661.37,sell,0.1,0.1,,,
495,346869474,2025-02-07 14:30:13,3,0.0195,0.01964375,46.11,BTC-14FEB25-101000-C,99661.37,sell,0.1,0.1,,,
496,346869874,2025-02-07 14:30:47,2,0.019,0.01922954,45.98,BTC-14FEB25-101000-C,99556.21,sell,0.2,0.2,,,
497,346869875,2025-02-07 14:30:47,3,0.019,0.01922954,45.98,BTC-14FEB25-101000-C,99556.21,sell,0.1,0.1,,,
498,346871433,2025-02-07 14:35:17,2,0.0185,0.01862193,46.12,BTC-14FEB25-101000-C,99413.21,sell,0.2,0.2,,,
499,346871434,2025-02-07 14:35:17,3,0.0185,0.01862193,46.12,BTC-14FEB25-101000-C,99413.21,sell,0.1,0.1,,,
500,346872042,2025-02-07 14:36:41,3,0.0185,0.01869439,45.83,BTC-14FEB25-101000-C,99444.97,buy,0.1,0.1,,,
501,346873287,2025-02-07 14:41:10,0,0.02,0.02020801,45.88,BTC-14FEB25-101000-C,99789.56,sell,0.2,0.2,,,
502,346873288,2025-02-07 14:41:10,1,0.02,0.02020801,45.88,BTC-14FEB25-101000-C,99789.56,sell,0.1,0.1,,,
503,346874973,2025-02-07 14:48:03,0,0.0205,0.02074566,45.56,BTC-14FEB25-101000-C,99951.87,sell,0.2,0.2,,,
504,346874974,2025-02-07 14:48:03,1,0.0205,0.02074566,45.56,BTC-14FEB25-101000-C,99951.87,sell,0.1,0.1,,,
505,346874990,2025-02-07 14:48:12,2,0.02,0.02063772,44.98,BTC-14FEB25-101000-C,99911.69,sell,0.8,0.8,,,
506,346874991,2025-02-07 14:48:12,3,0.02,0.02063772,44.98,BTC-14FEB25-101000-C,99911.69,sell,0.1,0.1,,,
507,346874992,2025-02-07 14:48:12,3,0.02,0.02063772,44.98,BTC-14FEB25-101000-C,99911.69,sell,0.3,0.3,,,
508,346876791,2025-02-07 14:54:55,0,0.0205,0.02084763,45.56,BTC-14FEB25-101000-C,99972.85,sell,0.5,0.5,,,
509,346876792,2025-02-07 14:54:55,1,0.0205,0.02084763,45.56,BTC-14FEB25-101000-C,99972.85,sell,0.4,0.4,,,
510,346876793,2025-02-07 14:54:55,1,0.0205,0.02084763,45.56,BTC-14FEB25-101000-C,99972.85,sell,0.1,0.1,,,
511,346876797,2025-02-07 14:54:58,1,0.0205,0.02084694,45.62,BTC-14FEB25-101000-C,99967.13,sell,0.1,0.1,,,
512,346877074,2025-02-07 14:56:36,0,0.021,0.02088076,46.66,BTC-14FEB25-101000-C,99958.49,sell,0.1,0.1,,,
513,346877260,2025-02-07 14:57:28,2,0.02,0.02006113,46.19,BTC-14FEB25-101000-C,99778.69,sell,0.1,0.1,,,
514,346877548,2025-02-07 14:59:04,3,0.02,0.02004709,46.04,BTC-14FEB25-101000-C,99792.77,sell,1.0,1.0,,,
515,346877887,2025-02-07 15:00:02,2,0.0195,0.01999698,45.64,BTC-14FEB25-101000-C,99733.18,sell,2.2,2.2,,,
516,346878764,2025-02-07 15:00:46,2,0.0185,0.01857485,45.85,BTC-14FEB25-101000-C,99463.51,sell,1.0,1.0,,,
517,346878977,2025-02-07 15:01:08,3,0.0185,0.01857238,46.1,BTC-14FEB25-101000-C,99429.43,sell,0.1,0.1,,,
518,346879295,2025-02-07 15:01:42,2,0.0175,0.01790023,45.47,BTC-14FEB25-101000-C,99265.56,sell,2.2,2.2,,,
519,346879296,2025-02-07 15:01:42,3,0.0175,0.01790023,45.47,BTC-14FEB25-101000-C,99265.56,sell,1.7,1.7,,,
520,346879934,2025-02-07 15:02:26,2,0.017,0.01727037,46.54,BTC-14FEB25-101000-C,98999.89,sell,0.1,0.1,,,
521,346880132,2025-02-07 15:02:49,3,0.017,0.01672974,46.96,BTC-14FEB25-101000-C,98948.14,buy,0.2,0.2,,,
522,346880783,2025-02-07 15:03:35,3,0.017,0.0170813,46.23,BTC-14FEB25-101000-C,99024.89,sell,0.1,0.1,,,
523,346881053,2025-02-07 15:04:06,2,0.0165,0.01682768,46.03,BTC-14FEB25-101000-C,98926.51,sell,1.0,1.0,,,
524,346881102,2025-02-07 15:04:13,3,0.0165,0.0165761,46.31,BTC-14FEB25-101000-C,98888.14,sell,0.1,0.1,,,
525,346881805,2025-02-07 15:05:02,3,0.0165,0.01660722,46.06,BTC-14FEB25-101000-C,98918.34,sell,0.1,0.1,,,
526,346881882,2025-02-07 15:05:16,2,0.016,0.01612224,46.17,BTC-14FEB25-101000-C,98773.44,sell,0.1,0.1,,,
527,346882609,2025-02-07 15:06:51,0,0.0165,0.01671204,45.94,BTC-14FEB25-101000-C,98926.26,sell,1.0,1.0,,,
528,346883575,2025-02-07 15:09:27,0,0.0175,0.01780774,45.83,BTC-14FEB25-101000-C,99214.49,sell,1.0,1.0,,,
529,346886004,2025-02-07 15:13:30,2,0.015,0.01513637,46.29,BTC-14FEB25-101000-C,98493.63,sell,1.0,1.0,,,
530,346888786,2025-02-07 15:17:35,2,0.014,0.01446902,45.63,BTC-14FEB25-101000-C,98310.53,sell,0.7,0.7,,,
531,346888787,2025-02-07 15:17:35,3,0.014,0.01446902,45.63,BTC-14FEB25-101000-C,98310.53,sell,0.6,0.6,,,
532,346898787,2025-02-07 15:43:21,0,0.0155,0.0159126,45.14,BTC-14FEB25-101000-C,98839.81,sell,0.1,0.1,,,
533,346916911,2025-02-07 16:44:25,2,0.013,0.01306749,45.66,BTC-14FEB25-101000-C,98063.07,sell,0.9,0.9,,,
534,346924303,2025-02-07 17:15:35,2,0.0125,0.01275461,45.27,BTC-14FEB25-101000-C,97990.14,sell,0.1,0.1,,,
535,346942843,2025-02-07 18:55:37,2,0.012,0.01183736,46.07,BTC-14FEB25-101000-C,97737.49,sell,0.2,0.2,,,
536,346949060,2025-02-07 19:40:19,2,0.01,0.01019982,45.65,BTC-14FEB25-101000-C,97138.68,sell,0.1,0.1,,,
537,346949448,2025-02-07 19:41:10,2,0.0095,0.0096907,45.52,BTC-14FEB25-101000-C,96986.52,sell,0.9,0.9,,,
538,346949466,2025-02-07 19:41:13,3,0.0095,0.00967352,45.55,BTC-14FEB25-101000-C,96981.78,buy,0.1,0.1,,,
539,346949495,2025-02-07 19:41:21,3,0.0095,0.00962492,45.53,BTC-14FEB25-101000-C,96983.11,buy,0.4,0.4,,,
540,346949607,2025-02-07 19:41:47,3,0.0095,0.00965481,45.5,BTC-14FEB25-101000-C,96984.94,buy,1.0,1.0,,,
541,346949608,2025-02-07 19:41:47,3,0.0095,0.00965481,45.5,BTC-14FEB25-101000-C,96984.94,buy,0.4,0.4,,,
542,346949809,2025-02-07 19:42:19,3,0.0095,0.00955544,45.65,BTC-14FEB25-101000-C,96962.37,buy,0.9,0.9,,,
543,346949815,2025-02-07 19:42:20,3,0.0095,0.00959425,45.63,BTC-14FEB25-101000-C,96965.83,buy,0.1,0.1,,,
544,346949934,2025-02-07 19:42:33,3,0.0095,0.00959037,45.55,BTC-14FEB25-101000-C,96978.85,buy,0.2,0.2,,,
545,346949935,2025-02-07 19:42:33,3,0.0095,0.00959037,45.55,BTC-14FEB25-101000-C,96978.85,buy,0.2,0.2,,,
546,346949952,2025-02-07 19:42:39,3,0.0095,0.00966387,45.55,BTC-14FEB25-101000-C,96978.04,buy,0.6,0.6,,,
547,346949988,2025-02-07 19:42:53,3,0.0095,0.00966151,45.59,BTC-14FEB25-101000-C,96971.81,buy,0.2,0.2,,,
548,346950186,2025-02-07 19:43:35,3,0.0095,0.00953853,45.79,BTC-14FEB25-101000-C,96941.01,buy,0.1,0.1,,,
549,346950214,2025-02-07 19:44:09,3,0.0095,0.00958512,45.65,BTC-14FEB25-101000-C,96962.58,buy,0.1,0.1,,,
550,346950215,2025-02-07 19:44:09,3,0.0095,0.00958512,45.65,BTC-14FEB25-101000-C,96962.58,buy,0.1,0.1,,,
551,346950216,2025-02-07 19:44:09,3,0.0095,0.00958512,45.65,BTC-14FEB25-101000-C,96962.58,buy,0.1,0.1,,,
552,346950226,2025-02-07 19:44:11,3,0.0095,0.00959312,45.6,BTC-14FEB25-101000-C,96969.95,buy,0.7,0.7,,,
553,346950229,2025-02-07 19:44:11,3,0.0095,0.00959312,45.6,BTC-14FEB25-101000-C,96969.95,buy,0.1,0.1,,,
554,346950231,2025-02-07 19:44:12,3,0.0095,0.00962388,45.45,BTC-14FEB25-101000-C,96992.99,buy,0.1,0.1,,,
555,346961956,2025-02-07 20:29:52,2,0.0075,0.00787882,45.31,BTC-14FEB25-101000-C,96209.81,sell,0.2,0.2,,,
556,346961957,2025-02-07 20:29:52,3,0.0075,0.00787882,45.31,BTC-14FEB25-101000-C,96209.81,sell,0.1,0.1,,,
557,346962528,2025-02-07 20:31:27,3,0.0075,0.0077602,45.59,BTC-14FEB25-101000-C,96161.01,sell,0.1,0.1,,,
558,346985790,2025-02-07 23:14:03,3,0.0075,0.00768662,46.21,BTC-14FEB25-101000-C,96166.87,buy,0.2,0.2,,,
559,346985815,2025-02-07 23:14:04,3,0.0075,0.00768269,46.14,BTC-14FEB25-101000-C,96180.49,buy,0.3,0.3,,,
560,346985823,2025-02-07 23:14:08,3,0.0075,0.00773606,46.1,BTC-14FEB25-101000-C,96185.05,buy,0.1,0.1,,,
561,346986299,2025-02-07 23:17:12,3,0.0075,0.00763214,46.16,BTC-14FEB25-101000-C,96174.0,buy,0.1,0.1,,,
562,346986301,2025-02-07 23:17:12,3,0.0075,0.00763214,46.16,BTC-14FEB25-101000-C,96174.0,buy,0.2,0.2,,,
563,346986303,2025-02-07 23:17:12,3,0.0075,0.00763214,46.16,BTC-14FEB25-101000-C,96174.0,buy,0.1,0.1,,,
564,346986304,2025-02-07 23:17:12,3,0.0075,0.00763214,46.16,BTC-14FEB25-101000-C,96174.0,buy,0.1,0.1,,,
565,346986309,2025-02-07 23:17:13,3,0.0075,0.00763182,46.08,BTC-14FEB25-101000-C,96186.29,buy,0.1,0.1,,,
566,346999065,2025-02-08 02:09:53,0,0.008,0.00771825,46.02,BTC-14FEB25-101000-C,96484.2,buy,1.2,1.2,,,
567,346999066,2025-02-08 02:09:53,1,0.008,0.00771825,46.02,BTC-14FEB25-101000-C,96484.2,buy,3.8,3.8,,,
568,347004867,2025-02-08 04:18:24,2,0.007,0.00769002,43.19,BTC-14FEB25-101000-C,96584.31,sell,0.1,0.1,,,
569,347004868,2025-02-08 04:18:24,3,0.007,0.00769002,43.19,BTC-14FEB25-101000-C,96584.31,sell,0.1,0.1,,,
570,347005420,2025-02-08 04:41:24,3,0.007,0.00723534,44.41,BTC-14FEB25-101000-C,96365.65,sell,0.1,0.1,,,
571,347005429,2025-02-08 04:41:40,3,0.007,0.0072465,44.33,BTC-14FEB25-101000-C,96377.59,sell,0.1,0.1,,,
572,347005432,2025-02-08 04:41:56,3,0.007,0.00721089,44.42,BTC-14FEB25-101000-C,96364.02,sell,0.1,0.1,,,
573,347006453,2025-02-08 05:03:43,3,0.007,0.00699725,45.05,BTC-14FEB25-101000-C,96261.92,sell,0.2,0.2,,,
574,347008846,2025-02-08 05:59:59,2,0.0065,0.00671208,44.11,BTC-14FEB25-101000-C,96218.21,sell,0.1,0.1,,,
575,347008847,2025-02-08 06:00:04,3,0.0065,0.00671498,44.09,BTC-14FEB25-101000-C,96220.71,sell,0.1,0.1,,,
576,347008856,2025-02-08 06:00:10,3,0.0065,0.00671725,44.16,BTC-14FEB25-101000-C,96210.43,sell,0.1,0.1,,,
577,347010818,2025-02-08 06:53:52,2,0.006,0.00650606,43.46,BTC-14FEB25-101000-C,96138.81,sell,0.6,0.6,,,
578,347013508,2025-02-08 07:20:37,2,0.0055,0.00614634,43.5,BTC-14FEB25-101000-C,95877.56,sell,1.0,1.0,,,
579,347017841,2025-02-08 08:01:29,0,0.006,0.0066933,42.94,BTC-14FEB25-101000-C,96292.75,sell,0.1,0.1,,,
580,347018051,2025-02-08 08:02:19,1,0.006,0.00659648,43.26,BTC-14FEB25-101000-C,96239.31,sell,0.5,0.5,,,
581,347018270,2025-02-08 08:03:55,1,0.006,0.00659679,43.23,BTC-14FEB25-101000-C,96249.36,sell,0.2,0.2,,,
582,347018342,2025-02-08 08:04:17,1,0.006,0.00657929,43.29,BTC-14FEB25-101000-C,96240.01,sell,0.1,0.1,,,
583,347018890,2025-02-08 08:13:22,1,0.006,0.00642627,43.69,BTC-14FEB25-101000-C,96167.04,sell,0.1,0.1,,,
584,347019510,2025-02-08 08:29:46,0,0.0065,0.00649815,44.88,BTC-14FEB25-101000-C,96197.72,sell,0.1,0.1,,,
585,347021688,2025-02-08 09:06:47,2,0.006,0.00611727,44.42,BTC-14FEB25-101000-C,96020.86,buy,0.1,0.1,,,
586,347021693,2025-02-08 09:06:51,3,0.006,0.00609325,44.44,BTC-14FEB25-101000-C,96017.54,buy,0.1,0.1,,,
587,347021697,2025-02-08 09:06:54,3,0.006,0.00609355,44.45,BTC-14FEB25-101000-C,96015.93,buy,0.1,0.1,,,
588,347028761,2025-02-08 12:05:37,0,0.0061,0.00620388,44.28,BTC-14FEB25-101000-C,96189.44,sell,200.0,200.0,BTC-CBUT-14FEB25-97000_101000_106000,181135,
589,347028834,2025-02-08 12:06:28,2,0.006,0.00620663,43.88,BTC-14FEB25-101000-C,96208.5,sell,200.0,200.0,BTC-CBUT-14FEB25-97000_101000_106000,181136,
590,347031877,2025-02-08 13:02:53,2,0.0055,0.00577203,43.31,BTC-14FEB25-101000-C,96088.57,buy,0.5,0.5,,,
591,347033480,2025-02-08 13:38:30,0,0.006,0.00588933,43.93,BTC-14FEB25-101000-C,96269.03,buy,5.0,5.0,,,
592,347033549,2025-02-08 13:38:38,1,0.006,0.00602536,43.58,BTC-14FEB25-101000-C,96325.4,buy,0.8,0.8,,,
