trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id
596,339766089,2025-01-10 02:09:39,0,0.0055,0.00532725,56.1,BTC-17JAN25-102000-C,93194.01,buy,50.0,50.0,BTC-IBUT-17JAN25-85000_93000_102000,176497,
597,339782157,2025-01-10 05:07:33,0,0.006,0.00620135,54.89,BTC-17JAN25-102000-C,93870.76,sell,0.1,0.1,,,
598,339787664,2025-01-10 06:12:38,2,0.0055,0.00604245,52.9,BTC-17JAN25-102000-C,93993.95,sell,0.1,0.1,,,
599,339789558,2025-01-10 06:34:11,3,0.0055,0.00567543,53.95,BTC-17JAN25-102000-C,93772.83,buy,1.0,1.0,,,
600,339790192,2025-01-10 06:39:37,3,0.0055,0.00601422,52.78,BTC-17JAN25-102000-C,94034.48,sell,1.0,1.0,,,
601,339790636,2025-01-10 06:44:16,3,0.0055,0.00605021,52.46,BTC-17JAN25-102000-C,94096.58,sell,0.1,0.1,,,
602,339790647,2025-01-10 06:44:33,0,0.006,0.00603575,54.0,BTC-17JAN25-102000-C,94091.39,buy,0.1,0.1,,,
603,339797281,2025-01-10 07:37:14,0,0.0065,0.00638496,54.26,BTC-17JAN25-102000-C,94395.78,buy,2.0,2.0,,,
604,339799963,2025-01-10 07:42:32,0,0.007,0.00686978,54.31,BTC-17JAN25-102000-C,94706.17,buy,1.0,1.0,,,
605,339800764,2025-01-10 07:42:43,1,0.007,0.00720054,53.47,BTC-17JAN25-102000-C,94863.96,sell,2.0,2.0,,,
606,339810705,2025-01-10 07:59:32,2,0.006,0.00646927,52.7,BTC-17JAN25-102000-C,94470.52,sell,4.5,4.5,,,
607,339811796,2025-01-10 08:02:50,0,0.0065,0.00640818,54.25,BTC-17JAN25-102000-C,94460.51,buy,0.1,0.1,,,
608,339811802,2025-01-10 08:02:51,2,0.006,0.00640536,52.81,BTC-17JAN25-102000-C,94456.58,sell,0.1,0.1,,,
609,339812276,2025-01-10 08:04:23,3,0.006,0.0063438,52.8,BTC-17JAN25-102000-C,94448.21,sell,0.2,0.2,,,
610,339814584,2025-01-10 08:16:19,3,0.006,0.00629306,51.63,BTC-17JAN25-102000-C,94672.02,sell,0.1,0.1,,,
611,339814723,2025-01-10 08:17:04,3,0.006,0.00637537,51.38,BTC-17JAN25-102000-C,94715.76,sell,1.0,1.0,,,
612,339815592,2025-01-10 08:21:46,3,0.006,0.00642015,51.47,BTC-17JAN25-102000-C,94693.03,sell,0.1,0.1,,,
613,339817916,2025-01-10 08:39:06,2,0.0055,0.00604473,50.94,BTC-17JAN25-102000-C,94504.59,sell,0.1,0.1,,,
614,339817918,2025-01-10 08:39:07,3,0.0055,0.00604454,50.95,BTC-17JAN25-102000-C,94501.98,sell,0.1,0.1,,,
615,339822672,2025-01-10 09:20:34,0,0.006,0.00652253,51.0,BTC-17JAN25-102000-C,94848.62,sell,1.1,1.1,,,
616,339822673,2025-01-10 09:20:34,1,0.006,0.00652253,51.0,BTC-17JAN25-102000-C,94848.62,sell,0.3,0.3,,,
617,339822674,2025-01-10 09:20:34,1,0.006,0.00652253,51.0,BTC-17JAN25-102000-C,94848.62,sell,1.6,1.6,,,
618,339827599,2025-01-10 10:01:54,0,0.0065,0.0063557,52.41,BTC-17JAN25-102000-C,94852.6,buy,0.3,0.3,,,
619,339827600,2025-01-10 10:01:54,1,0.0065,0.0063557,52.41,BTC-17JAN25-102000-C,94852.6,buy,2.5,2.5,,,
620,339829272,2025-01-10 10:23:11,2,0.006,0.00612126,51.36,BTC-17JAN25-102000-C,94791.0,sell,3.7,3.7,,,
621,339829273,2025-01-10 10:23:11,3,0.006,0.00612126,51.36,BTC-17JAN25-102000-C,94791.0,sell,1.3,1.3,,,
