trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id
405,335570014,2024-12-20 10:15:09,2,0.069,0.06877193,63.26,BTC-28MAR25-115000-C,94216.6,buy,0.2,0.2,,
406,335570051,2024-12-20 10:15:10,3,0.069,0.06877193,63.26,BTC-28MAR25-115000-C,94216.6,buy,0.2,0.2,,
407,335570052,2024-12-20 10:15:10,3,0.069,0.06877193,63.26,BTC-28MAR25-115000-C,94216.6,buy,0.2,0.2,,
408,335571613,2024-12-20 10:16:06,3,0.069,0.06853842,63.26,BTC-28MAR25-115000-C,94207.36,buy,0.2,0.2,,
409,335571829,2024-12-20 10:16:29,0,0.07,0.06955816,63.41,BTC-28MAR25-115000-C,94426.57,buy,0.2,0.2,,
410,335571830,2024-12-20 10:16:29,1,0.07,0.06955816,63.41,BTC-28MAR25-115000-C,94426.57,buy,0.2,0.2,,
411,335572109,2024-12-20 10:16:53,0,0.0705,0.06967009,63.65,BTC-28MAR25-115000-C,94434.32,buy,0.1,0.1,,
412,335572110,2024-12-20 10:16:53,1,0.0705,0.06967009,63.65,BTC-28MAR25-115000-C,94434.32,buy,0.2,0.2,,
413,335572111,2024-12-20 10:16:53,1,0.0705,0.06967009,63.65,BTC-28MAR25-115000-C,94434.32,buy,0.2,0.2,,
414,335572834,2024-12-20 10:18:12,2,0.0695,0.0693978,63.4,BTC-28MAR25-115000-C,94285.54,sell,0.4,0.4,,
415,335572835,2024-12-20 10:18:12,3,0.0695,0.0693978,63.4,BTC-28MAR25-115000-C,94285.54,sell,0.1,0.1,,
416,335573930,2024-12-20 10:20:12,0,0.071,0.07048479,63.6,BTC-28MAR25-115000-C,94637.2,buy,0.2,0.2,,
417,335577104,2024-12-20 10:27:22,2,0.0705,0.07069709,63.29,BTC-28MAR25-115000-C,94642.23,buy,0.2,0.2,,
418,335586679,2024-12-20 10:53:42,2,0.0695,0.06994361,63.21,BTC-28MAR25-115000-C,94381.7,sell,6.8,6.8,,
419,335586680,2024-12-20 10:53:42,3,0.0695,0.06994361,63.21,BTC-28MAR25-115000-C,94381.7,sell,0.1,0.1,,
420,335586681,2024-12-20 10:53:42,3,0.0695,0.06994361,63.21,BTC-28MAR25-115000-C,94381.7,buy,3.1,3.1,,
421,335590276,2024-12-20 11:04:12,0,0.07,0.0692385,63.88,BTC-28MAR25-115000-C,94186.47,buy,0.2,0.2,,
422,335602390,2024-12-20 11:24:27,2,0.0675,0.06687574,63.95,BTC-28MAR25-115000-C,93433.22,buy,0.1,0.1,,
423,335602502,2024-12-20 11:24:30,3,0.0675,0.06691673,63.85,BTC-28MAR25-115000-C,93495.18,buy,0.2,0.2,,
424,335602503,2024-12-20 11:24:30,3,0.0675,0.06691673,63.85,BTC-28MAR25-115000-C,93495.18,buy,0.2,0.2,,
425,335605660,2024-12-20 11:27:32,2,0.067,0.06641989,64.05,BTC-28MAR25-115000-C,93222.57,buy,0.2,0.2,,
426,335605661,2024-12-20 11:27:32,3,0.067,0.06641989,64.05,BTC-28MAR25-115000-C,93222.57,buy,0.2,0.2,,
427,335605662,2024-12-20 11:27:32,3,0.067,0.06641989,64.05,BTC-28MAR25-115000-C,93222.57,buy,0.2,0.2,,
428,335605663,2024-12-20 11:27:32,3,0.067,0.06641989,64.05,BTC-28MAR25-115000-C,93222.57,buy,0.2,0.2,,
429,335606037,2024-12-20 11:28:02,0,0.0675,0.06685523,64.14,BTC-28MAR25-115000-C,93321.15,buy,0.1,0.1,,
430,335606908,2024-12-20 11:29:08,1,0.0675,0.06713135,64.15,BTC-28MAR25-115000-C,93324.24,buy,0.1,0.1,,
431,335607014,2024-12-20 11:29:09,1,0.0675,0.06717994,64.09,BTC-28MAR25-115000-C,93361.62,buy,0.2,0.2,,
432,335607015,2024-12-20 11:29:09,1,0.0675,0.06717994,64.09,BTC-28MAR25-115000-C,93361.62,buy,0.2,0.2,,
433,335607016,2024-12-20 11:29:09,1,0.0675,0.06717994,64.09,BTC-28MAR25-115000-C,93361.62,buy,0.2,0.2,,
434,335613574,2024-12-20 11:36:46,2,0.0655,0.06525092,64.09,BTC-28MAR25-115000-C,92688.22,buy,0.2,0.2,,
435,335614651,2024-12-20 11:37:31,0,0.067,0.06699077,63.95,BTC-28MAR25-115000-C,93252.59,buy,0.2,0.2,,
436,335614652,2024-12-20 11:37:31,1,0.067,0.06699077,63.95,BTC-28MAR25-115000-C,93252.59,buy,0.2,0.2,,
437,335614696,2024-12-20 11:37:33,1,0.067,0.06699077,63.87,BTC-28MAR25-115000-C,93298.34,buy,0.2,0.2,,
438,335614697,2024-12-20 11:37:33,1,0.067,0.06699077,63.87,BTC-28MAR25-115000-C,93298.34,buy,0.2,0.2,,
439,335616182,2024-12-20 11:39:03,1,0.067,0.06682383,64.1,BTC-28MAR25-115000-C,93146.89,buy,0.2,0.2,,
440,335616183,2024-12-20 11:39:03,1,0.067,0.06682383,64.1,BTC-28MAR25-115000-C,93146.89,buy,0.2,0.2,,
441,335616184,2024-12-20 11:39:03,1,0.067,0.06682383,64.1,BTC-28MAR25-115000-C,93146.89,buy,0.8,0.8,,
442,335616185,2024-12-20 11:39:03,1,0.067,0.06682383,64.1,BTC-28MAR25-115000-C,93146.89,buy,0.4,0.4,,
443,335616186,2024-12-20 11:39:03,1,0.067,0.06682383,64.1,BTC-28MAR25-115000-C,93146.89,sell,0.3,0.3,,
444,335616187,2024-12-20 11:39:03,1,0.067,0.06682383,64.1,BTC-28MAR25-115000-C,93146.89,sell,0.1,0.1,,
445,335616188,2024-12-20 11:39:03,1,0.067,0.06681004,64.14,BTC-28MAR25-115000-C,93122.11,sell,0.1,0.1,,
446,335616189,2024-12-20 11:39:04,1,0.067,0.06681004,64.14,BTC-28MAR25-115000-C,93122.11,sell,0.2,0.2,,
447,335616204,2024-12-20 11:39:04,1,0.067,0.06676597,64.16,BTC-28MAR25-115000-C,93110.38,sell,0.1,0.1,,
448,335616212,2024-12-20 11:39:05,1,0.067,0.06676597,64.16,BTC-28MAR25-115000-C,93110.38,sell,0.1,0.1,,
449,335616213,2024-12-20 11:39:05,1,0.067,0.06676597,64.16,BTC-28MAR25-115000-C,93110.38,sell,0.2,0.2,,
450,335616219,2024-12-20 11:39:05,1,0.067,0.06676597,64.16,BTC-28MAR25-115000-C,93110.38,sell,0.1,0.1,,
451,335616223,2024-12-20 11:39:05,1,0.067,0.06676597,64.16,BTC-28MAR25-115000-C,93110.38,sell,3.8,3.8,,
452,335616224,2024-12-20 11:39:05,1,0.067,0.06676597,64.16,BTC-28MAR25-115000-C,93110.38,sell,0.3,0.3,,
453,335616226,2024-12-20 11:39:06,1,0.067,0.06676597,64.21,BTC-28MAR25-115000-C,93076.26,sell,0.1,0.1,,
454,335616229,2024-12-20 11:39:06,1,0.067,0.06676597,64.21,BTC-28MAR25-115000-C,93076.26,sell,0.1,0.1,,
455,335616230,2024-12-20 11:39:06,1,0.067,0.06676597,64.21,BTC-28MAR25-115000-C,93076.26,sell,0.2,0.2,,
456,335616241,2024-12-20 11:39:06,1,0.067,0.06665151,64.3,BTC-28MAR25-115000-C,93024.38,sell,0.1,0.1,,
457,335616242,2024-12-20 11:39:06,1,0.067,0.06665151,64.3,BTC-28MAR25-115000-C,93024.38,sell,0.1,0.1,,
458,335616245,2024-12-20 11:39:07,1,0.067,0.06665151,64.3,BTC-28MAR25-115000-C,93024.38,sell,0.1,0.1,,
459,335616281,2024-12-20 11:39:10,1,0.067,0.06638699,64.26,BTC-28MAR25-115000-C,93044.96,sell,0.1,0.1,,
460,335616282,2024-12-20 11:39:10,1,0.067,0.06638699,64.26,BTC-28MAR25-115000-C,93044.96,sell,5.2,5.2,,
461,335616283,2024-12-20 11:39:10,1,0.067,0.06638699,64.26,BTC-28MAR25-115000-C,93044.96,sell,0.1,0.1,,
462,335616290,2024-12-20 11:39:10,1,0.067,0.06638699,64.26,BTC-28MAR25-115000-C,93044.96,sell,0.2,0.2,,
463,335616293,2024-12-20 11:39:10,1,0.067,0.06639249,64.32,BTC-28MAR25-115000-C,93011.38,sell,6.9,6.9,,
464,335616299,2024-12-20 11:39:11,1,0.067,0.06639249,64.32,BTC-28MAR25-115000-C,93011.38,sell,0.1,0.1,,
465,335616301,2024-12-20 11:39:11,1,0.067,0.06639249,64.32,BTC-28MAR25-115000-C,93011.38,sell,0.1,0.1,,
466,335616305,2024-12-20 11:39:11,1,0.067,0.06639249,64.32,BTC-28MAR25-115000-C,93011.38,sell,0.1,0.1,,
467,335616342,2024-12-20 11:39:13,1,0.067,0.06635283,64.38,BTC-28MAR25-115000-C,92973.62,sell,3.5,3.5,,
468,335616343,2024-12-20 11:39:13,1,0.067,0.06635283,64.38,BTC-28MAR25-115000-C,92973.62,sell,0.1,0.1,,
469,335616350,2024-12-20 11:39:14,1,0.067,0.06635283,64.39,BTC-28MAR25-115000-C,92969.76,sell,8.0,8.0,,
470,335616352,2024-12-20 11:39:14,1,0.067,0.06635283,64.39,BTC-28MAR25-115000-C,92969.76,sell,0.1,0.1,,
471,335616354,2024-12-20 11:39:14,1,0.067,0.06635283,64.39,BTC-28MAR25-115000-C,92969.76,sell,25.0,25.0,,
472,335616356,2024-12-20 11:39:14,1,0.067,0.06635283,64.39,BTC-28MAR25-115000-C,92969.76,sell,0.1,0.1,,
473,335616358,2024-12-20 11:39:14,1,0.067,0.06635283,64.39,BTC-28MAR25-115000-C,92969.76,sell,0.1,0.1,,
474,335616372,2024-12-20 11:39:15,1,0.067,0.06623481,64.46,BTC-28MAR25-115000-C,92924.48,sell,0.9,0.9,,
475,335616390,2024-12-20 11:39:15,1,0.067,0.06623481,64.46,BTC-28MAR25-115000-C,92924.48,sell,0.1,0.1,,
476,335616391,2024-12-20 11:39:15,1,0.067,0.06623481,64.46,BTC-28MAR25-115000-C,92924.48,sell,15.9,15.9,,
477,335616392,2024-12-20 11:39:15,1,0.067,0.06623481,64.46,BTC-28MAR25-115000-C,92924.48,sell,25.8,25.8,,
478,335616983,2024-12-20 11:39:58,0,0.0675,0.0667584,64.32,BTC-28MAR25-115000-C,93174.33,buy,0.2,0.2,,
479,335616984,2024-12-20 11:39:58,1,0.0675,0.0667584,64.32,BTC-28MAR25-115000-C,93174.33,buy,0.2,0.2,,
480,335622826,2024-12-20 11:49:49,0,0.068,0.06736308,64.88,BTC-28MAR25-115000-C,92943.2,buy,0.2,0.2,,
481,335624862,2024-12-20 11:53:04,2,0.0675,0.06690918,64.95,BTC-28MAR25-115000-C,92769.84,buy,0.2,0.2,,
482,335624863,2024-12-20 11:53:04,3,0.0675,0.06690918,64.95,BTC-28MAR25-115000-C,92769.84,buy,0.2,0.2,,
483,335628884,2024-12-20 12:00:37,3,0.0675,0.06676294,65.11,BTC-28MAR25-115000-C,92706.97,buy,0.2,0.2,,
484,335628885,2024-12-20 12:00:37,3,0.0675,0.06676294,65.11,BTC-28MAR25-115000-C,92706.97,buy,0.2,0.2,,
485,335630499,2024-12-20 12:02:40,3,0.0675,0.06728404,65.07,BTC-28MAR25-115000-C,92726.67,buy,0.2,0.2,,
486,335630500,2024-12-20 12:02:40,3,0.0675,0.06728404,65.07,BTC-28MAR25-115000-C,92726.67,buy,0.2,0.2,,
487,335630501,2024-12-20 12:02:40,3,0.0675,0.06728404,65.07,BTC-28MAR25-115000-C,92726.67,buy,0.2,0.2,,
488,335636983,2024-12-20 12:14:10,2,0.067,0.0664418,65.47,BTC-28MAR25-115000-C,92324.71,buy,0.2,0.2,,
489,335636984,2024-12-20 12:14:10,3,0.067,0.0664418,65.47,BTC-28MAR25-115000-C,92324.71,buy,0.2,0.2,,
490,335637317,2024-12-20 12:14:22,0,0.0675,0.06663057,65.59,BTC-28MAR25-115000-C,92413.8,buy,0.2,0.2,,
491,335653444,2024-12-20 12:40:26,0,0.069,0.06944852,64.56,BTC-28MAR25-115000-C,93580.81,sell,1.0,1.0,,
492,335670092,2024-12-20 13:30:30,0,0.07,0.06974503,63.57,BTC-28MAR25-115000-C,94446.86,buy,5.0,5.0,,
493,335672776,2024-12-20 13:31:28,0,0.0704,0.07073805,63.51,BTC-28MAR25-115000-C,94627.41,buy,12.5,12.5,BTC-CS-28MAR25-115000_120000,174032
494,335686185,2024-12-20 13:51:27,0,0.073,0.0728455,63.5,BTC-28MAR25-115000-C,95458.06,buy,0.3,0.3,,
495,335749002,2024-12-20 16:19:19,0,0.076,0.07602874,61.97,BTC-28MAR25-115000-C,97319.71,sell,0.1,0.1,,
496,335777480,2024-12-20 17:41:42,2,0.0755,0.0751812,61.86,BTC-28MAR25-115000-C,97165.85,buy,0.3,0.3,,
497,335781199,2024-12-20 17:52:04,2,0.075,0.07408685,62.16,BTC-28MAR25-115000-C,96843.11,buy,0.1,0.1,,
498,335859233,2024-12-21 02:59:30,2,0.0745,0.07501714,61.21,BTC-28MAR25-115000-C,97351.64,sell,0.1,0.1,,
499,335898390,2024-12-21 08:04:13,0,0.0805,0.08006929,61.92,BTC-28MAR25-115000-C,98828.03,sell,0.1,0.1,,
500,335948939,2024-12-21 16:04:26,2,0.0745,0.07393448,61.73,BTC-28MAR25-115000-C,97228.57,buy,9.6,9.6,,
501,335969957,2024-12-21 20:08:16,2,0.074,0.07376319,61.05,BTC-28MAR25-115000-C,97541.58,buy,2.1,2.1,,
502,335969958,2024-12-21 20:08:16,3,0.074,0.07376319,61.05,BTC-28MAR25-115000-C,97541.58,buy,0.1,0.1,,
503,335977684,2024-12-21 21:14:00,2,0.072,0.07222481,60.42,BTC-28MAR25-115000-C,97319.89,sell,5.7,5.7,,
504,335977896,2024-12-21 21:16:48,3,0.072,0.07207026,60.53,BTC-28MAR25-115000-C,97260.72,sell,4.4,4.4,,
505,335977909,2024-12-21 21:16:57,3,0.072,0.07198554,60.57,BTC-28MAR25-115000-C,97235.08,sell,3.6,3.6,,
506,335977948,2024-12-21 21:17:33,3,0.072,0.07198097,60.58,BTC-28MAR25-115000-C,97222.82,sell,2.3,2.3,,
507,336110612,2024-12-22 16:30:17,2,0.068,0.06733076,61.57,BTC-28MAR25-115000-C,95557.47,buy,1.0,1.0,,
508,336121878,2024-12-22 17:58:21,2,0.0675,0.06761774,61.42,BTC-28MAR25-115000-C,95502.43,buy,0.1,0.1,,
509,336174248,2024-12-22 22:11:31,2,0.065,0.06465955,61.85,BTC-28MAR25-115000-C,94469.8,buy,0.2,0.2,,
510,336174249,2024-12-22 22:11:31,3,0.065,0.06465955,61.85,BTC-28MAR25-115000-C,94469.8,buy,0.2,0.2,,
511,336174250,2024-12-22 22:11:31,3,0.065,0.06465955,61.85,BTC-28MAR25-115000-C,94469.8,buy,0.2,0.2,,
512,336211406,2024-12-23 01:28:08,3,0.065,0.06484673,62.9,BTC-28MAR25-115000-C,93835.12,buy,0.2,0.2,,
513,336211407,2024-12-23 01:28:08,3,0.065,0.06484673,62.9,BTC-28MAR25-115000-C,93835.12,buy,0.2,0.2,,
514,336232316,2024-12-23 02:47:52,0,0.0665,0.06623082,62.75,BTC-28MAR25-115000-C,94441.58,buy,0.3,0.3,,
515,336252607,2024-12-23 04:59:11,0,0.0685,0.06872167,61.6,BTC-28MAR25-115000-C,95747.06,buy,2.0,2.0,,
516,336277283,2024-12-23 08:29:48,2,0.065,0.06547417,61.08,BTC-28MAR25-115000-C,95020.83,sell,0.1,0.1,,
517,336350664,2024-12-23 15:21:54,2,0.06,0.05982024,61.08,BTC-28MAR25-115000-C,93445.06,buy,0.1,0.1,,
518,336354781,2024-12-23 15:28:20,2,0.0595,0.05905681,61.21,BTC-28MAR25-115000-C,93195.84,buy,0.2,0.2,,
519,336354811,2024-12-23 15:28:20,3,0.0595,0.05905681,61.21,BTC-28MAR25-115000-C,93195.84,sell,0.8,0.8,,
520,336355803,2024-12-23 15:30:13,3,0.0595,0.05935093,61.11,BTC-28MAR25-115000-C,93251.67,buy,0.7,0.7,,
521,336357813,2024-12-23 15:34:15,0,0.06,0.05949648,61.36,BTC-28MAR25-115000-C,93309.24,buy,0.4,0.4,,
522,336357999,2024-12-23 15:34:27,1,0.06,0.05929155,61.46,BTC-28MAR25-115000-C,93241.83,buy,1.0,1.0,,
523,336364180,2024-12-23 15:51:18,0,0.0605,0.06017337,61.76,BTC-28MAR25-115000-C,93207.05,sell,0.5,0.5,,
524,336372672,2024-12-23 16:09:22,1,0.0605,0.06023631,61.91,BTC-28MAR25-115000-C,93089.4,sell,0.1,0.1,,
525,336379171,2024-12-23 16:23:12,2,0.059,0.05947763,61.49,BTC-28MAR25-115000-C,92902.07,sell,0.2,0.2,,
526,336379172,2024-12-23 16:23:12,3,0.059,0.05947763,61.49,BTC-28MAR25-115000-C,92902.07,sell,1.0,1.0,,
527,336379173,2024-12-23 16:23:12,3,0.059,0.05947763,61.49,BTC-28MAR25-115000-C,92902.07,sell,8.8,8.8,,
528,336446501,2024-12-23 20:16:56,3,0.059,0.05872584,61.98,BTC-28MAR25-115000-C,92573.69,buy,0.2,0.2,,
529,336459560,2024-12-23 20:59:37,0,0.061,0.06116797,61.86,BTC-28MAR25-115000-C,93313.28,sell,0.1,0.1,,
530,336465418,2024-12-23 21:11:37,0,0.0615,0.06234714,61.42,BTC-28MAR25-115000-C,93780.47,sell,0.1,0.1,,
531,336548911,2024-12-24 03:57:06,0,0.065,0.06431174,62.77,BTC-28MAR25-115000-C,94195.69,buy,7.0,7.0,,
532,336549296,2024-12-24 04:01:33,0,0.0655,0.06464746,63.09,BTC-28MAR25-115000-C,94158.22,buy,7.0,7.0,,
533,336549765,2024-12-24 04:09:04,2,0.0645,0.06483025,62.67,BTC-28MAR25-115000-C,94091.63,sell,0.4,0.4,,
534,336552087,2024-12-24 04:38:44,0,0.065,0.06472418,63.01,BTC-28MAR25-115000-C,94117.12,buy,3.0,3.0,,
535,336552713,2024-12-24 04:41:12,2,0.0645,0.06451791,62.87,BTC-28MAR25-115000-C,94014.15,buy,0.1,0.1,,
536,336552714,2024-12-24 04:41:12,3,0.0645,0.06451791,62.87,BTC-28MAR25-115000-C,94014.15,buy,0.4,0.4,,
537,336552782,2024-12-24 04:42:38,3,0.0645,0.06463211,62.81,BTC-28MAR25-115000-C,94050.11,buy,2.0,2.0,,
538,336648730,2024-12-24 14:45:49,0,0.073,0.07294044,62.49,BTC-28MAR25-115000-C,96952.13,sell,0.2,0.2,,
539,336655837,2024-12-24 15:00:49,0,0.074,0.0742889,62.38,BTC-28MAR25-115000-C,97328.01,sell,0.1,0.1,,
540,336655838,2024-12-24 15:00:49,1,0.074,0.0742889,62.38,BTC-28MAR25-115000-C,97328.01,sell,0.1,0.1,,
541,336655861,2024-12-24 15:00:52,2,0.0735,0.07421667,62.17,BTC-28MAR25-115000-C,97302.43,sell,0.1,0.1,,
542,336655862,2024-12-24 15:00:52,3,0.0735,0.07421667,62.17,BTC-28MAR25-115000-C,97302.43,sell,1.0,1.0,,
543,336662091,2024-12-24 15:16:36,0,0.074,0.07403224,62.22,BTC-28MAR25-115000-C,97410.9,sell,0.1,0.1,,
544,336682978,2024-12-24 16:08:06,0,0.0765,0.07631194,62.56,BTC-28MAR25-115000-C,97974.43,sell,0.1,0.1,,
545,336682979,2024-12-24 16:08:06,1,0.0765,0.07631194,62.56,BTC-28MAR25-115000-C,97974.43,sell,0.1,0.1,,
546,336687825,2024-12-24 16:25:00,0,0.078,0.07760091,62.53,BTC-28MAR25-115000-C,98486.44,buy,0.1,0.1,,
547,336712412,2024-12-24 17:55:56,2,0.0775,0.07722957,62.3,BTC-28MAR25-115000-C,98480.48,sell,0.1,0.1,,
548,336721230,2024-12-24 18:19:02,0,0.0795,0.07926001,62.2,BTC-28MAR25-115000-C,99146.2,sell,0.1,0.1,,
549,336721231,2024-12-24 18:19:02,1,0.0795,0.07926001,62.2,BTC-28MAR25-115000-C,99146.2,sell,0.1,0.1,,
550,336721232,2024-12-24 18:19:02,1,0.0795,0.07926001,62.2,BTC-28MAR25-115000-C,99146.2,sell,0.1,0.1,,
551,336721233,2024-12-24 18:19:02,1,0.0795,0.07926001,62.2,BTC-28MAR25-115000-C,99146.2,sell,0.1,0.1,,
552,336761467,2024-12-24 22:22:25,2,0.078,0.07789077,62.31,BTC-28MAR25-115000-C,98719.06,sell,0.2,0.2,,
553,336823612,2024-12-25 10:26:13,2,0.0765,0.07663289,61.07,BTC-28MAR25-115000-C,99014.47,sell,0.2,0.2,,
554,336885039,2024-12-25 18:43:49,3,0.0765,0.07624355,61.73,BTC-28MAR25-115000-C,98721.85,sell,0.1,0.1,,
555,336885925,2024-12-25 18:53:29,2,0.076,0.075798,61.67,BTC-28MAR25-115000-C,98600.57,sell,0.1,0.1,,
556,336889706,2024-12-25 19:45:31,0,0.0775,0.07716175,61.74,BTC-28MAR25-115000-C,99052.47,sell,2.0,2.0,,
557,336889707,2024-12-25 19:45:31,1,0.0775,0.07716175,61.74,BTC-28MAR25-115000-C,99052.47,sell,0.1,0.1,,
558,336921894,2024-12-26 00:10:31,0,0.0795,0.07933324,61.61,BTC-28MAR25-115000-C,99681.69,sell,0.1,0.1,,
559,336921895,2024-12-26 00:10:31,1,0.0795,0.07933324,61.61,BTC-28MAR25-115000-C,99681.69,sell,0.1,0.1,,
560,336921896,2024-12-26 00:10:31,1,0.0795,0.07933324,61.61,BTC-28MAR25-115000-C,99681.69,sell,0.1,0.1,,
561,336924894,2024-12-26 00:20:57,1,0.0795,0.07938618,61.64,BTC-28MAR25-115000-C,99661.02,sell,0.1,0.1,,
562,336924895,2024-12-26 00:20:57,1,0.0795,0.07938618,61.64,BTC-28MAR25-115000-C,99661.02,sell,0.1,0.1,,
563,336924896,2024-12-26 00:20:57,1,0.0795,0.07938618,61.64,BTC-28MAR25-115000-C,99661.02,sell,0.1,0.1,,
564,336924975,2024-12-26 00:21:06,1,0.0795,0.0791465,61.78,BTC-28MAR25-115000-C,99583.59,sell,0.1,0.1,,
565,337005608,2024-12-26 08:42:28,2,0.0655,0.06539581,61.16,BTC-28MAR25-115000-C,95864.71,buy,0.1,0.1,,
566,337089054,2024-12-26 15:19:50,0,0.067,0.06656413,62.71,BTC-28MAR25-115000-C,95531.45,buy,0.1,0.1,,
567,337113655,2024-12-26 16:27:27,0,0.0679,0.06711768,62.72,BTC-28MAR25-115000-C,95855.76,buy,50.0,50.0,,174856
568,337113702,2024-12-26 16:27:36,0,0.0687,0.06714042,63.13,BTC-28MAR25-115000-C,95864.51,buy,25.0,25.0,,174857
569,337113703,2024-12-26 16:27:36,1,0.0687,0.06714042,63.13,BTC-28MAR25-115000-C,95864.51,buy,25.0,25.0,,174858
570,337113719,2024-12-26 16:27:42,2,0.068,0.06717648,62.75,BTC-28MAR25-115000-C,95867.58,buy,0.7,0.7,,
571,337113720,2024-12-26 16:27:42,3,0.068,0.06717648,62.75,BTC-28MAR25-115000-C,95867.58,buy,0.1,0.1,,
572,337113721,2024-12-26 16:27:42,3,0.068,0.06717648,62.75,BTC-28MAR25-115000-C,95867.58,buy,1.1,1.1,,
573,337113722,2024-12-26 16:27:42,3,0.068,0.06717648,62.75,BTC-28MAR25-115000-C,95867.58,buy,3.6,3.6,,
574,337113954,2024-12-26 16:28:14,0,0.0687,0.06725016,63.12,BTC-28MAR25-115000-C,95854.4,buy,50.0,50.0,,174859
575,337114084,2024-12-26 16:28:29,1,0.0687,0.06724629,63.16,BTC-28MAR25-115000-C,95826.7,buy,25.0,25.0,,174860
576,337114403,2024-12-26 16:29:07,1,0.0687,0.06743117,63.11,BTC-28MAR25-115000-C,95848.87,buy,25.0,25.0,,174862
577,337140855,2024-12-26 17:59:22,2,0.0672,0.06643086,62.66,BTC-28MAR25-115000-C,95727.79,buy,25.0,25.0,,174879
578,337141384,2024-12-26 18:02:04,2,0.067,0.06638106,62.62,BTC-28MAR25-115000-C,95686.08,buy,25.0,25.0,,174880
579,337144028,2024-12-26 18:11:02,3,0.067,0.06655142,62.63,BTC-28MAR25-115000-C,95656.72,buy,5.0,5.0,,
580,337151156,2024-12-26 18:39:42,3,0.067,0.06652481,62.77,BTC-28MAR25-115000-C,95610.79,buy,1.0,1.0,,
581,337187157,2024-12-26 20:58:04,3,0.067,0.06688198,62.66,BTC-28MAR25-115000-C,95683.61,sell,0.1,0.1,,
582,337190033,2024-12-26 21:04:17,2,0.0665,0.06608246,62.91,BTC-28MAR25-115000-C,95408.67,sell,0.1,0.1,,
583,337192200,2024-12-26 21:15:18,3,0.0665,0.06592407,63.12,BTC-28MAR25-115000-C,95260.57,buy,5.0,5.0,,
584,337203780,2024-12-26 22:22:06,0,0.0675,0.06774392,62.72,BTC-28MAR25-115000-C,95817.01,sell,0.3,0.3,,
585,337203816,2024-12-26 22:22:09,1,0.0675,0.06774327,62.72,BTC-28MAR25-115000-C,95816.77,sell,0.3,0.3,,
586,337203829,2024-12-26 22:22:11,1,0.0675,0.06774879,62.69,BTC-28MAR25-115000-C,95838.31,sell,0.1,0.1,,
587,337250286,2024-12-27 02:02:44,0,0.068,0.06807035,62.96,BTC-28MAR25-115000-C,95859.31,sell,0.1,0.1,,
588,337251909,2024-12-27 02:08:04,0,0.069,0.06875406,63.02,BTC-28MAR25-115000-C,96139.76,buy,0.1,0.1,,
589,337281167,2024-12-27 03:48:09,0,0.07,0.06906834,63.44,BTC-28MAR25-115000-C,96250.88,buy,1.2,1.2,,
590,337281189,2024-12-27 03:48:09,1,0.07,0.06906834,63.44,BTC-28MAR25-115000-C,96250.88,sell,10.8,10.8,,
591,337288689,2024-12-27 04:13:47,0,0.071,0.07054724,63.8,BTC-28MAR25-115000-C,96322.82,buy,4.0,4.0,,
592,337289433,2024-12-27 04:17:16,1,0.071,0.0705717,63.85,BTC-28MAR25-115000-C,96299.84,buy,0.1,0.1,,
593,337291883,2024-12-27 04:30:10,1,0.071,0.07054468,63.88,BTC-28MAR25-115000-C,96278.88,buy,2.8,2.8,,
594,337311836,2024-12-27 06:25:30,2,0.0694,0.06972636,63.38,BTC-28MAR25-115000-C,96168.58,sell,12.5,12.5,BTC-STRG-28MAR25-95000_115000,175050
595,337348200,2024-12-27 07:44:14,2,0.0655,0.06536607,63.63,BTC-28MAR25-115000-C,94739.94,buy,0.2,0.2,,
596,337349164,2024-12-27 07:45:27,3,0.0655,0.06575995,63.38,BTC-28MAR25-115000-C,94894.57,buy,0.2,0.2,,
597,337360126,2024-12-27 07:55:07,0,0.066,0.06628486,63.43,BTC-28MAR25-115000-C,95015.27,buy,0.9,0.9,,
598,337417138,2024-12-27 09:46:35,0,0.071,0.07081977,63.09,BTC-28MAR25-115000-C,96785.13,buy,0.6,0.6,,
599,337418637,2024-12-27 09:57:18,2,0.0704,0.07044563,63.04,BTC-28MAR25-115000-C,96635.47,sell,40.0,40.0,,175089
600,337418864,2024-12-27 09:59:47,2,0.0702,0.07052414,62.86,BTC-28MAR25-115000-C,96666.73,sell,40.0,40.0,,175091
601,337466559,2024-12-27 14:42:29,2,0.066,0.06581545,62.65,BTC-28MAR25-115000-C,95369.07,sell,0.1,0.1,,
602,337466570,2024-12-27 14:42:30,3,0.066,0.06581449,62.67,BTC-28MAR25-115000-C,95355.53,sell,0.1,0.1,,
603,337466590,2024-12-27 14:42:30,3,0.066,0.06581449,62.67,BTC-28MAR25-115000-C,95355.53,sell,0.1,0.1,,
604,337466698,2024-12-27 14:42:38,3,0.066,0.06566085,62.73,BTC-28MAR25-115000-C,95319.71,sell,0.2,0.2,,
605,337467397,2024-12-27 14:44:41,2,0.0655,0.0655439,62.55,BTC-28MAR25-115000-C,95279.42,buy,3.0,3.0,,
606,337475261,2024-12-27 15:11:32,3,0.0655,0.06485975,62.76,BTC-28MAR25-115000-C,95241.5,buy,3.0,3.0,,
