trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_id,liquidation
1164,313040098,2024-08-06 15:30:42,2,0.138,0.13759454,61.41,BTC-27DEC24-60000-C,55883.33,sell,12.0,12.0,,,,
1165,313040099,2024-08-06 15:30:42,3,0.138,0.13759454,61.41,BTC-27DEC24-60000-C,55883.33,sell,3.2,3.2,,,,
1166,313040100,2024-08-06 15:30:42,3,0.138,0.13759454,61.41,BTC-27DEC24-60000-C,55883.33,sell,4.8,4.8,,,,
1167,313041016,2024-08-06 15:33:06,0,0.1385,0.13841716,61.22,BTC-27DEC24-60000-C,55924.42,buy,0.1,0.1,,,,
1168,313046516,2024-08-06 16:12:03,0,0.144,0.14394436,61.53,BTC-27DEC24-60000-C,56562.13,sell,9.0,9.0,,,,
1169,313048358,2024-08-06 16:18:56,0,0.145,0.14411868,61.94,BTC-27DEC24-60000-C,56570.14,buy,5.0,5.0,,,,
1170,313048359,2024-08-06 16:18:56,1,0.145,0.14411868,61.94,BTC-27DEC24-60000-C,56570.14,sell,3.0,3.0,,,,
1171,313048360,2024-08-06 16:18:56,1,0.145,0.14411868,61.94,BTC-27DEC24-60000-C,56570.14,sell,0.8,0.8,,,,
1172,313048361,2024-08-06 16:18:56,1,0.145,0.14411868,61.94,BTC-27DEC24-60000-C,56570.14,sell,11.2,11.2,,,,
1173,313048939,2024-08-06 16:21:58,0,0.146,0.14535117,61.95,BTC-27DEC24-60000-C,56706.09,sell,12.0,12.0,,,,
1174,313048940,2024-08-06 16:21:58,1,0.146,0.14535117,61.95,BTC-27DEC24-60000-C,56706.09,sell,8.0,8.0,,,,
1175,313058817,2024-08-06 17:26:37,0,0.149,0.14809197,62.77,BTC-27DEC24-60000-C,56804.14,buy,0.9,0.9,,,,
1176,313058818,2024-08-06 17:26:37,1,0.149,0.14809197,62.77,BTC-27DEC24-60000-C,56804.14,buy,0.1,0.1,,,,
1177,313116985,2024-08-07 01:42:42,2,0.1455,0.14552186,61.71,BTC-27DEC24-60000-C,56689.52,buy,0.1,0.1,,,,
1178,313179505,2024-08-07 09:05:36,0,0.149,0.1486383,61.17,BTC-27DEC24-60000-C,57449.3,sell,12.0,12.0,,,,
1179,313179506,2024-08-07 09:05:36,1,0.149,0.1486383,61.17,BTC-27DEC24-60000-C,57449.3,sell,8.0,8.0,,,,
1180,313179960,2024-08-07 09:08:06,0,0.1495,0.14899799,61.28,BTC-27DEC24-60000-C,57489.31,buy,0.9,0.9,,,,
1181,313180047,2024-08-07 09:08:28,1,0.1495,0.14887872,61.38,BTC-27DEC24-60000-C,57457.91,buy,1.0,1.0,,,,
1182,313180296,2024-08-07 09:09:18,2,0.149,0.1482654,61.51,BTC-27DEC24-60000-C,57355.08,buy,5.0,5.0,,,,
1183,313180923,2024-08-07 09:11:57,3,0.149,0.14880675,61.7,BTC-27DEC24-60000-C,57273.39,sell,12.0,12.0,,,,
1184,313201782,2024-08-07 12:46:20,2,0.1475,0.14743741,61.63,BTC-27DEC24-60000-C,57131.05,buy,13.9,13.9,,,,
1185,313202076,2024-08-07 12:53:20,0,0.1485,0.1486995,61.56,BTC-27DEC24-60000-C,57275.09,buy,2.1,2.1,,,,
1186,313202077,2024-08-07 12:53:20,1,0.1485,0.1486995,61.56,BTC-27DEC24-60000-C,57275.09,buy,0.4,0.4,,,,
1187,313202229,2024-08-07 12:56:28,1,0.1485,0.14882361,61.44,BTC-27DEC24-60000-C,57315.09,buy,3.8,3.8,,,,
1188,313202230,2024-08-07 12:56:28,1,0.1485,0.14882361,61.44,BTC-27DEC24-60000-C,57315.09,buy,2.4,2.4,,,,
1189,313202234,2024-08-07 12:56:28,1,0.1485,0.14882361,61.44,BTC-27DEC24-60000-C,57315.09,buy,0.5,0.5,,,,
1190,313202261,2024-08-07 12:56:38,1,0.1485,0.14886643,61.41,BTC-27DEC24-60000-C,57324.53,buy,3.7,3.7,,,,
1191,313202262,2024-08-07 12:56:38,1,0.1485,0.14886643,61.41,BTC-27DEC24-60000-C,57324.53,buy,3.8,3.8,,,,
1192,313202263,2024-08-07 12:56:38,1,0.1485,0.14886643,61.41,BTC-27DEC24-60000-C,57324.53,buy,2.5,2.5,,,,
1193,313202264,2024-08-07 12:56:39,1,0.1485,0.14886643,61.41,BTC-27DEC24-60000-C,57324.53,buy,0.8,0.8,,,,
1194,313206434,2024-08-07 13:37:36,0,0.151,0.15037563,62.11,BTC-27DEC24-60000-C,57452.52,sell,0.4,0.4,,,,
1195,313206435,2024-08-07 13:37:36,1,0.151,0.15037563,62.11,BTC-27DEC24-60000-C,57452.52,sell,0.1,0.1,,,,
1196,313206437,2024-08-07 13:37:37,1,0.151,0.15039079,62.12,BTC-27DEC24-60000-C,57452.52,sell,0.2,0.2,,,,
1197,313206440,2024-08-07 13:37:37,1,0.151,0.15039079,62.12,BTC-27DEC24-60000-C,57452.52,sell,0.1,0.1,,,,
1198,313206441,2024-08-07 13:37:37,1,0.151,0.15039079,62.12,BTC-27DEC24-60000-C,57452.52,sell,0.1,0.1,,,,
1199,313206450,2024-08-07 13:37:40,1,0.151,0.15035489,62.15,BTC-27DEC24-60000-C,57441.93,sell,0.1,0.1,,,,
1200,313206451,2024-08-07 13:37:40,1,0.151,0.15035489,62.15,BTC-27DEC24-60000-C,57441.93,sell,0.1,0.1,,,,
1201,313206453,2024-08-07 13:37:40,1,0.151,0.15035489,62.15,BTC-27DEC24-60000-C,57441.93,sell,0.1,0.1,,,,
1202,313206623,2024-08-07 13:39:17,1,0.151,0.15093714,62.07,BTC-27DEC24-60000-C,57429.75,sell,18.8,18.8,,,,
1203,313206688,2024-08-07 13:39:45,1,0.151,0.15104889,62.04,BTC-27DEC24-60000-C,57481.85,buy,0.5,0.5,,,,
1204,313206719,2024-08-07 13:39:58,1,0.151,0.15065277,62.2,BTC-27DEC24-60000-C,57420.19,sell,0.3,0.3,,,,
1205,313206728,2024-08-07 13:39:58,1,0.151,0.15065277,62.2,BTC-27DEC24-60000-C,57420.19,sell,4.1,4.1,,,,
1206,313206730,2024-08-07 13:39:59,1,0.151,0.15065277,62.2,BTC-27DEC24-60000-C,57420.19,sell,15.1,15.1,,,,
1207,313207056,2024-08-07 13:41:28,2,0.149,0.14856215,62.29,BTC-27DEC24-60000-C,57120.61,sell,12.0,12.0,,,,
1208,313207057,2024-08-07 13:41:28,3,0.149,0.14856215,62.29,BTC-27DEC24-60000-C,57120.61,sell,3.4,3.4,,,,
1209,313207058,2024-08-07 13:41:28,3,0.149,0.14856215,62.29,BTC-27DEC24-60000-C,57120.61,sell,0.1,0.1,,,,
1210,313207059,2024-08-07 13:41:28,3,0.149,0.14856215,62.29,BTC-27DEC24-60000-C,57120.61,sell,4.5,4.5,,,,
1211,313207510,2024-08-07 13:45:13,0,0.1495,0.14934884,62.46,BTC-27DEC24-60000-C,57125.79,sell,5.0,5.0,,,,
1212,313207511,2024-08-07 13:45:14,1,0.1495,0.14927576,62.46,BTC-27DEC24-60000-C,57108.05,sell,0.1,0.1,,,,
1213,313207518,2024-08-07 13:45:16,1,0.1495,0.14921716,62.5,BTC-27DEC24-60000-C,57108.05,sell,0.1,0.1,,,,
1214,313207519,2024-08-07 13:45:16,1,0.1495,0.14921716,62.5,BTC-27DEC24-60000-C,57108.05,sell,0.1,0.1,,,,
1215,313207520,2024-08-07 13:45:16,1,0.1495,0.14921716,62.5,BTC-27DEC24-60000-C,57108.05,sell,0.1,0.1,,,,
1216,313207522,2024-08-07 13:45:16,1,0.1495,0.14921716,62.5,BTC-27DEC24-60000-C,57108.05,sell,0.1,0.1,,,,
1217,313207523,2024-08-07 13:45:16,1,0.1495,0.14921716,62.5,BTC-27DEC24-60000-C,57108.05,sell,0.1,0.1,,,,
1218,313207525,2024-08-07 13:45:16,1,0.1495,0.14921716,62.5,BTC-27DEC24-60000-C,57108.05,sell,0.2,0.2,,,,
1219,313207689,2024-08-07 13:46:42,1,0.1495,0.14933981,62.49,BTC-27DEC24-60000-C,57114.01,sell,12.0,12.0,,,,
1220,313207702,2024-08-07 13:46:43,1,0.1495,0.14935099,62.49,BTC-27DEC24-60000-C,57114.01,sell,0.3,0.3,,,,
1221,313207716,2024-08-07 13:46:49,1,0.1495,0.14908442,62.61,BTC-27DEC24-60000-C,57066.16,sell,1.0,1.0,,,,
1222,313207717,2024-08-07 13:46:49,1,0.1495,0.14908442,62.61,BTC-27DEC24-60000-C,57066.16,sell,6.7,6.7,,,,
1223,313208891,2024-08-07 13:53:16,2,0.1485,0.14774226,62.94,BTC-27DEC24-60000-C,56849.81,sell,0.3,0.3,,,,
1224,313209283,2024-08-07 13:55:27,3,0.1485,0.14789496,63.02,BTC-27DEC24-60000-C,56815.27,sell,0.3,0.3,,,,
1225,313209284,2024-08-07 13:55:27,3,0.1485,0.14789496,63.02,BTC-27DEC24-60000-C,56815.27,sell,12.0,12.0,,,,
1226,313209290,2024-08-07 13:55:27,3,0.1485,0.14789496,63.02,BTC-27DEC24-60000-C,56815.27,sell,3.1,3.1,,,,
1227,313209291,2024-08-07 13:55:27,3,0.1485,0.14789496,63.02,BTC-27DEC24-60000-C,56815.27,sell,4.3,4.3,,,,
1228,313209594,2024-08-07 13:57:47,0,0.149,0.14833365,63.1,BTC-27DEC24-60000-C,56835.92,sell,2.4,2.4,,,,
1229,313209599,2024-08-07 13:57:49,1,0.149,0.14841595,63.04,BTC-27DEC24-60000-C,56853.39,sell,2.4,2.4,,,,
1230,313210360,2024-08-07 14:04:38,1,0.149,0.14850397,63.29,BTC-27DEC24-60000-C,56762.52,sell,0.3,0.3,,,,
1231,313210404,2024-08-07 14:04:49,1,0.149,0.14857954,63.4,BTC-27DEC24-60000-C,56748.93,sell,0.3,0.3,,,,
1232,313210405,2024-08-07 14:04:49,1,0.149,0.14857954,63.4,BTC-27DEC24-60000-C,56748.93,sell,1.1,1.1,,,,
1233,313210409,2024-08-07 14:04:50,1,0.149,0.14843758,63.44,BTC-27DEC24-60000-C,56748.93,sell,5.1,5.1,,,,
1234,313210425,2024-08-07 14:04:53,1,0.149,0.14831243,63.47,BTC-27DEC24-60000-C,56748.93,sell,0.1,0.1,,,,
1235,313210426,2024-08-07 14:04:53,1,0.149,0.14831243,63.47,BTC-27DEC24-60000-C,56748.93,sell,0.1,0.1,,,,
1236,313210432,2024-08-07 14:04:58,1,0.149,0.1484059,63.47,BTC-27DEC24-60000-C,56748.93,sell,9.0,9.0,,,,
1237,313210433,2024-08-07 14:04:58,1,0.149,0.1484059,63.47,BTC-27DEC24-60000-C,56748.93,sell,4.0,4.0,,,,
1238,313211093,2024-08-07 14:08:09,0,0.1495,0.14885498,63.67,BTC-27DEC24-60000-C,56690.05,sell,12.0,12.0,,,,
1239,313211111,2024-08-07 14:08:24,1,0.1495,0.14905805,63.69,BTC-27DEC24-60000-C,56684.99,sell,0.3,0.3,,,,
1240,313211145,2024-08-07 14:08:35,1,0.1495,0.14908447,63.73,BTC-27DEC24-60000-C,56670.18,sell,7.7,7.7,,,,
1241,313211146,2024-08-07 14:08:35,1,0.1495,0.14908447,63.73,BTC-27DEC24-60000-C,56670.18,sell,4.3,4.3,,,,
1242,313211149,2024-08-07 14:08:36,1,0.1495,0.14909029,63.73,BTC-27DEC24-60000-C,56670.18,sell,2.7,2.7,,,,
1243,313211157,2024-08-07 14:08:39,1,0.1495,0.14913278,63.74,BTC-27DEC24-60000-C,56670.18,sell,13.0,13.0,,,,
1244,313211168,2024-08-07 14:08:46,1,0.1495,0.14897319,63.77,BTC-27DEC24-60000-C,56658.12,sell,0.3,0.3,,,,
1245,313211172,2024-08-07 14:08:47,1,0.1495,0.14897319,63.77,BTC-27DEC24-60000-C,56658.12,sell,12.0,12.0,,,,
1246,313211173,2024-08-07 14:08:47,1,0.1495,0.14897319,63.77,BTC-27DEC24-60000-C,56658.12,sell,7.7,7.7,,,,
1247,313211190,2024-08-07 14:08:55,1,0.1495,0.14898572,63.81,BTC-27DEC24-60000-C,56643.66,sell,1.1,1.1,,,,
1248,313211194,2024-08-07 14:08:59,1,0.1495,0.14902575,63.83,BTC-27DEC24-60000-C,56643.66,sell,2.4,2.4,,,,
1249,313211198,2024-08-07 14:09:01,1,0.1495,0.14908168,63.8,BTC-27DEC24-60000-C,56646.01,sell,2.4,2.4,,,,
1250,313213852,2024-08-07 14:20:35,2,0.1485,0.14763974,64.2,BTC-27DEC24-60000-C,56357.59,buy,4.8,4.8,,,,
1251,313213854,2024-08-07 14:20:35,3,0.1485,0.14763974,64.2,BTC-27DEC24-60000-C,56357.59,sell,1.1,1.1,,,,
1252,313213890,2024-08-07 14:20:36,3,0.1485,0.14755679,64.25,BTC-27DEC24-60000-C,56357.59,sell,0.3,0.3,,,,
1253,313214142,2024-08-07 14:21:36,0,0.1495,0.1488427,64.42,BTC-27DEC24-60000-C,56422.28,buy,4.8,4.8,,,,
1254,313214143,2024-08-07 14:21:36,1,0.1495,0.1488427,64.42,BTC-27DEC24-60000-C,56422.28,buy,0.1,0.1,,,,
1255,313214144,2024-08-07 14:21:36,1,0.1495,0.1488427,64.42,BTC-27DEC24-60000-C,56422.28,sell,12.0,12.0,,,,
1256,313214145,2024-08-07 14:21:36,1,0.1495,0.1488427,64.42,BTC-27DEC24-60000-C,56422.28,sell,3.1,3.1,,,,
1257,313214507,2024-08-07 14:23:12,0,0.1505,0.14987943,64.4,BTC-27DEC24-60000-C,56575.09,sell,0.1,0.1,,,,
1258,313214542,2024-08-07 14:23:14,1,0.1505,0.1499108,64.47,BTC-27DEC24-60000-C,56575.09,sell,5.0,5.0,,,,
1259,313214544,2024-08-07 14:23:14,1,0.1505,0.1499108,64.47,BTC-27DEC24-60000-C,56575.09,sell,1.4,1.4,,,,
1260,313214546,2024-08-07 14:23:16,1,0.1505,0.14976555,64.51,BTC-27DEC24-60000-C,56575.09,sell,10.0,10.0,,,,
1261,313214549,2024-08-07 14:23:18,1,0.1505,0.14972707,64.5,BTC-27DEC24-60000-C,56535.74,sell,0.1,0.1,,,,
1262,313214550,2024-08-07 14:23:19,1,0.1505,0.14975701,64.52,BTC-27DEC24-60000-C,56535.74,sell,3.4,3.4,,,,
1263,313220643,2024-08-07 14:41:26,2,0.148,0.14705781,65.42,BTC-27DEC24-60000-C,55857.19,sell,5.3,5.3,,,,
1264,313220646,2024-08-07 14:41:27,3,0.148,0.14686893,65.49,BTC-27DEC24-60000-C,55810.35,sell,0.4,0.4,,,,
1265,313220647,2024-08-07 14:41:28,3,0.148,0.14686893,65.49,BTC-27DEC24-60000-C,55810.35,sell,0.1,0.1,,,,
1266,313220648,2024-08-07 14:41:28,3,0.148,0.14686893,65.49,BTC-27DEC24-60000-C,55810.35,sell,0.2,0.2,,,,
1267,313220714,2024-08-07 14:41:46,3,0.148,0.14712739,65.57,BTC-27DEC24-60000-C,55787.93,sell,10.0,10.0,,,,
1268,313220717,2024-08-07 14:41:46,3,0.148,0.14712739,65.57,BTC-27DEC24-60000-C,55787.93,sell,4.0,4.0,,,,
1269,313221081,2024-08-07 14:43:20,0,0.1485,0.1481568,65.45,BTC-27DEC24-60000-C,55889.12,sell,5.0,5.0,,,,
1270,313221101,2024-08-07 14:43:28,1,0.1485,0.14819391,65.48,BTC-27DEC24-60000-C,55885.06,sell,2.5,2.5,,,,
1271,313221112,2024-08-07 14:43:35,1,0.1485,0.14820618,65.49,BTC-27DEC24-60000-C,55875.53,sell,2.5,2.5,,,,
1272,313221167,2024-08-07 14:43:46,1,0.1485,0.14811294,65.61,BTC-27DEC24-60000-C,55838.96,sell,0.3,0.3,,,,
1273,313221350,2024-08-07 14:43:53,1,0.1485,0.14794153,65.72,BTC-27DEC24-60000-C,55805.86,sell,9.7,9.7,,,,
1274,313224456,2024-08-07 14:52:37,0,0.1515,0.15118504,65.65,BTC-27DEC24-60000-C,56223.52,sell,0.1,0.1,,,,
1275,313224468,2024-08-07 14:52:41,1,0.1515,0.15117645,65.68,BTC-27DEC24-60000-C,56224.18,sell,12.0,12.0,,,,
1276,313224548,2024-08-07 14:52:59,1,0.1515,0.15102683,65.79,BTC-27DEC24-60000-C,56208.01,sell,1.1,1.1,,,,
1277,313224549,2024-08-07 14:52:59,1,0.1515,0.15102683,65.79,BTC-27DEC24-60000-C,56208.01,sell,6.9,6.9,,,,
1278,313225982,2024-08-07 14:59:28,2,0.15,0.15041491,65.36,BTC-27DEC24-60000-C,56144.87,sell,0.1,0.1,,,,
1279,313226646,2024-08-07 15:03:42,3,0.15,0.15007895,65.46,BTC-27DEC24-60000-C,56098.43,buy,0.5,0.5,,,,
1280,313226650,2024-08-07 15:03:47,3,0.15,0.1501407,65.48,BTC-27DEC24-60000-C,56096.94,buy,1.0,1.0,,,,
1281,313226856,2024-08-07 15:05:29,0,0.1515,0.15172112,65.42,BTC-27DEC24-60000-C,56321.52,buy,0.5,0.5,,,,
1282,313228879,2024-08-07 15:24:23,2,0.1505,0.15044251,65.49,BTC-27DEC24-60000-C,56147.6,sell,2.8,2.8,,,,
1283,313228886,2024-08-07 15:24:29,3,0.1505,0.15046537,65.47,BTC-27DEC24-60000-C,56151.24,sell,4.2,4.2,,,,
1284,313231852,2024-08-07 15:50:54,2,0.1453,0.14802826,64.11,BTC-27DEC24-60000-C,55898.81,sell,50.0,50.0,,,151929,
1285,313231871,2024-08-07 15:50:55,0,0.1455,0.14806076,64.19,BTC-27DEC24-60000-C,55898.81,sell,25.0,25.0,,,151930,
1286,313233071,2024-08-07 15:56:09,0,0.147,0.14841824,64.47,BTC-27DEC24-60000-C,56000.37,buy,4.2,4.2,,,,
1287,313233097,2024-08-07 15:56:14,1,0.147,0.14831655,64.45,BTC-27DEC24-60000-C,56012.64,buy,0.2,0.2,,,,
1288,313233116,2024-08-07 15:56:16,1,0.147,0.14830772,64.39,BTC-27DEC24-60000-C,56025.91,buy,0.2,0.2,,,,
1289,313233125,2024-08-07 15:56:17,1,0.147,0.14830772,64.36,BTC-27DEC24-60000-C,56025.91,buy,2.1,2.1,,,,
1290,313233126,2024-08-07 15:56:17,1,0.147,0.14830772,64.36,BTC-27DEC24-60000-C,56025.91,buy,0.4,0.4,,,,
1291,313233130,2024-08-07 15:56:17,1,0.147,0.14830772,64.36,BTC-27DEC24-60000-C,56025.91,buy,2.9,2.9,,,,
1292,313234895,2024-08-07 16:06:37,2,0.1465,0.1473009,64.23,BTC-27DEC24-60000-C,56037.75,buy,1.1,1.1,,,,
1293,313234896,2024-08-07 16:06:38,3,0.1465,0.1473009,64.23,BTC-27DEC24-60000-C,56037.75,buy,0.3,0.3,,,,
1294,313234912,2024-08-07 16:06:51,2,0.146,0.14726976,64.0,BTC-27DEC24-60000-C,56044.13,buy,4.6,4.6,,,,
1295,313235805,2024-08-07 16:16:07,0,0.1465,0.1466872,63.96,BTC-27DEC24-60000-C,56120.11,sell,5.0,5.0,,,,
1296,313235915,2024-08-07 16:17:48,2,0.1455,0.14542724,64.06,BTC-27DEC24-60000-C,55952.66,buy,9.0,9.0,,,,
1297,313236004,2024-08-07 16:19:10,0,0.146,0.14632259,63.92,BTC-27DEC24-60000-C,56067.99,sell,0.4,0.4,,,,
1298,313236005,2024-08-07 16:19:10,1,0.146,0.14633573,63.89,BTC-27DEC24-60000-C,56067.99,buy,4.0,4.0,,,,
1299,313236006,2024-08-07 16:19:10,1,0.146,0.14633573,63.89,BTC-27DEC24-60000-C,56067.99,buy,4.0,4.0,,,,
1300,313236008,2024-08-07 16:19:11,1,0.146,0.14633573,63.89,BTC-27DEC24-60000-C,56067.99,buy,11.6,11.6,,,,
1301,313236310,2024-08-07 16:22:44,0,0.1465,0.14698343,63.78,BTC-27DEC24-60000-C,56170.85,buy,1.1,1.1,,,,
1302,313236319,2024-08-07 16:23:11,1,0.1465,0.14716401,63.7,BTC-27DEC24-60000-C,56193.54,sell,7.0,7.0,,,,
1303,313236465,2024-08-07 16:24:10,0,0.147,0.14753345,63.71,BTC-27DEC24-60000-C,56246.84,buy,10.0,10.0,,,,
1304,313236466,2024-08-07 16:24:10,1,0.147,0.14753345,63.71,BTC-27DEC24-60000-C,56246.84,buy,1.9,1.9,,,,
1305,313237509,2024-08-07 16:39:09,2,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,sell,4.0,4.0,,,,
1306,313237510,2024-08-07 16:39:09,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,sell,0.4,0.4,,,,
1307,313237511,2024-08-07 16:39:09,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,4.0,4.0,,,,
1308,313237512,2024-08-07 16:39:09,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,0.1,0.1,,,,
1309,313237513,2024-08-07 16:39:10,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,4.0,4.0,,,,
1310,313237514,2024-08-07 16:39:10,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,4.0,4.0,,,,
1311,313237519,2024-08-07 16:39:10,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,4.0,4.0,,,,
1312,313237520,2024-08-07 16:39:10,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,4.9,4.9,,,,
1313,313237521,2024-08-07 16:39:10,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,4.0,4.0,,,,
1314,313237522,2024-08-07 16:39:10,3,0.1455,0.14662472,63.55,BTC-27DEC24-60000-C,56051.65,buy,0.6,0.6,,,,
1315,313249975,2024-08-07 18:10:05,2,0.1395,0.1398147,63.3,BTC-27DEC24-60000-C,55389.2,buy,1.9,1.9,,,,
1316,313249976,2024-08-07 18:10:05,3,0.1395,0.1398147,63.3,BTC-27DEC24-60000-C,55389.2,buy,0.4,0.4,,,,
1317,313249980,2024-08-07 18:10:08,3,0.1395,0.13989285,63.26,BTC-27DEC24-60000-C,55389.2,buy,4.0,4.0,,,,
1318,313249981,2024-08-07 18:10:08,3,0.1395,0.13992987,63.25,BTC-27DEC24-60000-C,55389.2,buy,2.0,2.0,,,,
1319,313249982,2024-08-07 18:10:08,3,0.1395,0.13992987,63.25,BTC-27DEC24-60000-C,55389.2,buy,0.4,0.4,,,,
1320,313250011,2024-08-07 18:10:12,3,0.1395,0.14003952,63.2,BTC-27DEC24-60000-C,55419.15,buy,1.1,1.1,,,,
1321,313250012,2024-08-07 18:10:14,3,0.1395,0.14007013,63.2,BTC-27DEC24-60000-C,55419.15,buy,10.2,10.2,,,,
1322,313296248,2024-08-08 01:25:46,0,0.143,0.14357844,63.41,BTC-27DEC24-60000-C,55838.86,sell,0.4,0.4,,,,
1323,313315483,2024-08-08 02:18:57,0,0.154,0.15411857,63.91,BTC-27DEC24-60000-C,57162.96,sell,0.1,0.1,,,,
1324,313315499,2024-08-08 02:19:14,1,0.154,0.15415984,63.91,BTC-27DEC24-60000-C,57160.77,sell,0.1,0.1,,,,
1325,313315657,2024-08-08 02:19:30,1,0.154,0.1542351,63.88,BTC-27DEC24-60000-C,57162.72,sell,0.1,0.1,,,,
1326,313333618,2024-08-08 03:57:50,0,0.156,0.15666774,64.48,BTC-27DEC24-60000-C,57173.26,sell,0.5,0.5,,,,
1327,313333660,2024-08-08 03:58:03,1,0.156,0.15663373,64.49,BTC-27DEC24-60000-C,57164.12,sell,0.4,0.4,,,,
1328,313347653,2024-08-08 06:17:21,2,0.1535,0.15382894,64.0,BTC-27DEC24-60000-C,56996.23,buy,0.6,0.6,,,,
1329,313349651,2024-08-08 06:57:01,0,0.1555,0.15520545,64.0,BTC-27DEC24-60000-C,57295.16,buy,0.5,0.5,,,,
1330,313353056,2024-08-08 07:32:26,2,0.1545,0.15461824,63.62,BTC-27DEC24-60000-C,57291.24,buy,0.3,0.3,,,,
1331,313361829,2024-08-08 09:48:55,2,0.153,0.15303701,63.31,BTC-27DEC24-60000-C,57301.12,buy,0.7,0.7,,,,
1332,313363665,2024-08-08 10:05:59,3,0.153,0.15276552,63.39,BTC-27DEC24-60000-C,57267.68,buy,0.6,0.6,,,,
1333,313370434,2024-08-08 11:43:04,2,0.1465,0.14754145,60.34,BTC-27DEC24-60000-C,57312.47,buy,0.2,0.2,,,,
1334,313370585,2024-08-08 11:44:45,2,0.146,0.14750032,60.1,BTC-27DEC24-60000-C,57328.74,sell,7.0,7.0,,,,
1335,313370586,2024-08-08 11:44:45,3,0.146,0.14750032,60.1,BTC-27DEC24-60000-C,57328.74,sell,0.5,0.5,,,,
1336,313370587,2024-08-08 11:44:45,2,0.1455,0.14750032,59.89,BTC-27DEC24-60000-C,57328.74,sell,4.0,4.0,,,,
1337,313370588,2024-08-08 11:44:45,3,0.1455,0.14750032,59.89,BTC-27DEC24-60000-C,57328.74,buy,18.5,18.5,,,,
1338,313371336,2024-08-08 11:47:59,0,0.1465,0.14593253,60.08,BTC-27DEC24-60000-C,57404.47,buy,4.0,4.0,,,,
1339,313371337,2024-08-08 11:47:59,1,0.1465,0.14593253,60.08,BTC-27DEC24-60000-C,57404.47,buy,5.5,5.5,,,,
1340,313371892,2024-08-08 11:51:48,0,0.147,0.14692895,59.89,BTC-27DEC24-60000-C,57552.2,buy,1.3,1.3,,,,
1341,313371915,2024-08-08 11:51:55,1,0.147,0.1468698,59.9,BTC-27DEC24-60000-C,57540.79,buy,0.9,0.9,,,,
1342,313372016,2024-08-08 11:53:18,0,0.1475,0.14661766,60.17,BTC-27DEC24-60000-C,57525.68,buy,0.1,0.1,,,,
1343,313372017,2024-08-08 11:53:18,1,0.1475,0.14661766,60.17,BTC-27DEC24-60000-C,57525.68,buy,1.3,1.3,,,,
1344,313372018,2024-08-08 11:53:18,1,0.1475,0.14661766,60.17,BTC-27DEC24-60000-C,57525.68,buy,4.1,4.1,,,,
1345,313372738,2024-08-08 11:55:12,2,0.1465,0.1458482,60.06,BTC-27DEC24-60000-C,57426.82,buy,50.0,50.0,,,152104,
1346,313372899,2024-08-08 11:56:29,2,0.1459,0.14553453,59.95,BTC-27DEC24-60000-C,57391.33,buy,50.0,50.0,,,152106,
1347,313372946,2024-08-08 11:57:45,0,0.1465,0.14547273,60.25,BTC-27DEC24-60000-C,57384.97,buy,4.0,4.0,,,,
1348,313373358,2024-08-08 12:02:28,1,0.1465,0.14602521,60.17,BTC-27DEC24-60000-C,57414.25,buy,25.0,25.0,,,152113,
1349,313374282,2024-08-08 12:09:05,2,0.1445,0.14504153,59.88,BTC-27DEC24-60000-C,57233.9,sell,0.1,0.1,,,,
1350,313374352,2024-08-08 12:09:30,3,0.1445,0.14517899,59.86,BTC-27DEC24-60000-C,57251.66,sell,0.1,0.1,,,,
1351,313374422,2024-08-08 12:10:04,0,0.145,0.14523765,60.03,BTC-27DEC24-60000-C,57255.61,sell,0.1,0.1,,,,
1352,313407038,2024-08-08 14:17:54,0,0.1515,0.1509329,60.79,BTC-27DEC24-60000-C,57906.53,buy,0.1,0.1,,,,
1353,313448111,2024-08-08 16:46:28,0,0.162,0.16198588,60.12,BTC-27DEC24-60000-C,59499.88,buy,0.1,0.1,,,,
1354,313472061,2024-08-08 20:10:36,1,0.162,0.16115755,60.35,BTC-27DEC24-60000-C,59428.77,buy,0.4,0.4,,,,
1355,313485725,2024-08-08 21:58:37,0,0.175,0.17329281,60.68,BTC-27DEC24-60000-C,61061.69,buy,0.6,0.6,,,,
1356,313485726,2024-08-08 21:58:37,1,0.175,0.17329281,60.68,BTC-27DEC24-60000-C,61061.69,buy,0.5,0.5,,,,
1357,313504966,2024-08-08 22:51:27,0,0.18,0.17946681,60.39,BTC-27DEC24-60000-C,61735.05,buy,0.2,0.2,,,,
