1/6/1984,151.65,158.1,149.03,154.85,0,10.44193181
1/7/1984,154.85,156.3,148.45,152.25,0,10.09559228
1/8/1984,152.72,171.05,152.65,167.4,0,10.77102612
1/9/1984,166.95,172.2,163.55,170.1,0,10.6759913
1/10/1984,169.72,174.4,162.75,168.6,0,10.43107449
1/11/1984,169.35,172.9,163.9,164.55,0,10.41655343
1/12/1984,165.02,171.8,161.55,170.2,0,10.21836418
1/1/1985,169.95,182.1,166,180.45,0,10.58273648
1/2/1985,179.6,185.55,178.9,181.8,0,11.07065572
1/3/1985,182.8,185.1,176.53,183.35,0,10.93347176
1/4/1985,183.55,184.85,179.7,180.85,0,10.99150458
1/5/1985,180.95,191,179.05,189.65,0,11.27420704
1/6/1985,190.8,194.35,185.5,193.65,0,11.57584012
1/7/1985,193.95,198,189.6,191.35,0,11.88129632
1/8/1985,191.75,193.3,186.3,187.9,0,11.71754894
1/9/1985,188.18,189.4,180.3,182.8,0,11.55595875
1/10/1985,182.75,190.45,182.1,189.25,0,11.80149681
1/11/1985,189.28,204.5,189.1,202.4,0,12.66178728
1/12/1985,202.3,214.3,200.4,212.45,0,13.45123119
1/1/1986,211.63,216.6,202.6,213.05,0,13.66982539
1/2/1986,213.45,228.65,211.3,226,0,14.62369471
1/3/1986,226.3,243.8,222.3,241,0,15.71041954
1/4/1986,241.6,246.7,226.75,234.8,0,16.24515469
1/5/1986,234.5,250.4,231.4,247.55,0,16.33672672
1/6/1986,247.8,253.3,237.4,252.25,0,16.80058824
1/7/1986,252.25,255.2,232.6,235.95,0,16.51851508
1/8/1986,236.3,255.3,231.3,252.65,0,16.85507583
1/9/1986,252.6,255,225,230.6,0,16.33309957
1/10/1986,231.9,244.8,229.8,244.7,0,16.25885188
1/11/1986,245.4,249.95,235.2,248.65,0,16.78025616
1/12/1986,246.2,256.05,240.6,242.15,0,17.03073726
1/1/1987,243.4,282.6,243.4,274.15,0,18.02162159
1/2/1987,273,289,273,283.55,0,19.07661892
1/3/1987,284.6,305.7,282.4,291.25,0,19.76564508
1/4/1987,288.9,306.1,275,289.45,0,19.47480325
1/5/1987,288.2,300.6,276.95,289.45,0,19.46567299
1/6/1987,292.37,313.5,286.9,303.55,0,20.33878181
1/7/1987,304.4,320.3,303.8,320.2,0,20.92582982
1/8/1987,317.7,339.45,314.65,330.85,0,22.08868292
1/9/1987,331.17,333.2,308.7,325.85,0,21.1646888
1/10/1987,326.3,333,181,259.35,0,18.4052153
1/11/1987,254.67,258.2,225,232,0,15.90937115
1/12/1987,233.7,255.6,220.8,246.75,0,15.44790464
1/1/1988,252.25,264,239.5,257.05,0,15.7919724
1/2/1988,258.7,268.9,248,267.3,0,15.94289674
1/3/1988,267.9,274.45,256.35,259.05,0,16.00335151
1/4/1988,257.62,273.7,254.1,261,0,15.30853113
1/5/1988,261.9,264.25,248.5,262.95,0,14.44524935
1/6/1988,263.85,279.5,263.15,275.4,0,14.72904796
1/7/1988,276.1,279.1,262.55,273.25,0,14.14983402
1/8/1988,273.6,275.7,256.45,261.6,0,13.43033266
1/9/1988,260.2,277.7,256.7,274.15,0,13.22007567
1/10/1988,273.85,285.75,270.5,279.1,0,13.32487058
1/11/1988,278.87,282,263.5,273.05,0,12.71628018
1/12/1988,273.37,284.5,270.7,280.4,0,12.67191314
1/1/1989,278.95,299.75,275.8,298.75,0,12.73830579
1/2/1989,298.3,302.65,286.8,289.65,0,12.8319194
1/3/1989,290.67,300.6,286.9,297.85,0,12.51575115
1/4/1989,298,313.1,297.25,311.55,0,12.71104213
1/5/1989,309.45,325,305.65,321.45,0,13.00836289
1/6/1989,320.7,334,318.05,321.2,0,13.2781715
1/7/1989,321.82,348.55,320.1,348.3,0,13.51964784
1/8/1989,349.1,354.4,340,351.8,0,14.07783175
1/9/1989,352.3,355.4,342.65,352.6,0,14.09653441
1/10/1989,352.7,364.5,323.85,343.15,0,14.10786279
1/11/1989,343.1,347.75,332.3,347.5,0,13.89227761
1/12/1989,348.07,357,343.3,356.35,0,14.36362861
1/1/1990,356.32,364.8,320.75,330.5,0,14.06581516
1/2/1990,330.95,338.3,322.5,332.95,0,13.83386041
1/3/1990,332.4,349.15,331.55,341.45,0,14.3574949
1/4/1990,338.9,350.8,328.6,332.1,0,14.61009598
1/5/1990,333,363.9,331.75,361.75,0,15.376193
1/6/1990,363.8,370.1,355,362.35,0,16.00952663
