trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,combo_id,block_trade_id,combo_trade_id
404,278771872,2024-01-08 20:46:22,0,0.2147,0.21477079,62.66,BTC-27SEP24-50000-C,46954.05,sell,10.0,10.0,,BTC-CBUT-27SEP24-50000_65000_80000,120354,
405,278779363,2024-01-08 21:40:00,0,0.22,0.21871085,63.76,BTC-27SEP24-50000-C,47167.69,sell,0.3,0.3,,,,
406,278780466,2024-01-08 21:44:52,1,0.22,0.21874027,63.65,BTC-27SEP24-50000-C,47223.34,sell,0.2,0.2,,,,
407,278780567,2024-01-08 21:45:16,2,0.2195,0.21870026,63.5,BTC-27SEP24-50000-C,47224.83,sell,0.2,0.2,,,,
408,278860637,2024-01-09 11:02:49,2,0.2055,0.20613502,60.79,BTC-27SEP24-50000-C,46497.88,buy,10.0,10.0,,,,
409,278860638,2024-01-09 11:02:50,3,0.2055,0.20613502,60.79,BTC-27SEP24-50000-C,46497.88,buy,0.1,0.1,,,,
410,278903436,2024-01-09 14:15:40,0,0.21,0.20998091,61.68,BTC-27SEP24-50000-C,46767.44,sell,0.2,0.2,,,,
411,278903437,2024-01-09 14:15:41,1,0.21,0.20998091,61.68,BTC-27SEP24-50000-C,46749.08,sell,0.8,0.8,,,,
412,278943272,2024-01-09 20:16:16,2,0.208,0.20684235,61.06,BTC-27SEP24-50000-C,46798.22,sell,2.0,2.0,,,,
413,278943328,2024-01-09 20:16:28,2,0.2075,0.20671025,60.96,BTC-27SEP24-50000-C,46777.5,sell,2.0,2.0,,,,
414,278974806,2024-01-09 21:17:27,2,0.203,0.20200665,61.48,BTC-27SEP24-50000-C,45799.67,sell,0.3,0.3,,,,
415,279035292,2024-01-09 23:37:55,2,0.2005,0.20052285,60.91,BTC-27SEP24-50000-C,46031.7,sell,0.1,0.1,,,,
416,279038801,2024-01-10 00:23:46,2,0.2,0.20091855,60.67,BTC-27SEP24-50000-C,46054.96,sell,0.1,0.1,,,,
417,279039384,2024-01-10 00:29:06,2,0.1995,0.20063499,60.63,BTC-27SEP24-50000-C,46019.2,sell,0.1,0.1,,,,
418,279039734,2024-01-10 00:30:44,2,0.199,0.20002607,60.67,BTC-27SEP24-50000-C,45940.64,sell,0.1,0.1,,,,
419,279060261,2024-01-10 06:55:12,0,0.202,0.19920208,61.44,BTC-27SEP24-50000-C,46036.33,buy,1.0,1.0,,,,
420,279060970,2024-01-10 07:10:04,2,0.1955,0.19851921,59.63,BTC-27SEP24-50000-C,45956.25,sell,1.0,1.0,,,,
421,279118413,2024-01-10 12:57:10,2,0.188,0.18687831,61.83,BTC-27SEP24-50000-C,44442.37,sell,0.4,0.4,,,,
422,279141304,2024-01-10 13:48:37,0,0.195,0.19324697,62.08,BTC-27SEP24-50000-C,45135.43,buy,5.0,5.0,,,,
423,279141835,2024-01-10 13:51:01,1,0.195,0.19376392,62.02,BTC-27SEP24-50000-C,45164.84,buy,5.0,5.0,,,,
424,279190465,2024-01-10 16:49:15,0,0.2005,0.20107246,62.75,BTC-27SEP24-50000-C,45517.39,sell,0.6,0.6,,,,
425,279207567,2024-01-10 18:03:44,0,0.212,0.21082593,63.66,BTC-27SEP24-50000-C,46548.98,buy,0.1,0.1,,,,
426,279376884,2024-01-10 23:10:52,0,0.214,0.21274894,61.85,BTC-27SEP24-50000-C,47464.94,buy,0.1,0.1,,,,
427,279380290,2024-01-10 23:13:14,0,0.2145,0.21279011,62.03,BTC-27SEP24-50000-C,47413.97,buy,0.1,0.1,,,,
428,279386038,2024-01-10 23:19:20,0,0.215,0.21486408,61.47,BTC-27SEP24-50000-C,47686.86,buy,0.1,0.1,,,,
429,279386159,2024-01-10 23:19:32,0,0.2155,0.21494808,61.59,BTC-27SEP24-50000-C,47705.34,buy,0.1,0.1,,,,
430,279386160,2024-01-10 23:19:32,1,0.2155,0.21494808,61.59,BTC-27SEP24-50000-C,47705.34,buy,0.6,0.6,,,,
431,279540156,2024-01-11 14:32:51,0,0.216,0.21378385,61.94,BTC-27SEP24-50000-C,47646.21,buy,0.1,0.1,,,,
432,279543775,2024-01-11 14:37:13,0,0.2165,0.21725821,60.98,BTC-27SEP24-50000-C,48184.08,buy,0.1,0.1,,,,
433,279617630,2024-01-11 15:57:07,2,0.2035,0.20365392,61.22,BTC-27SEP24-50000-C,46551.42,sell,1.0,1.0,,,,
434,279681352,2024-01-11 19:09:10,2,0.198,0.19848697,59.83,BTC-27SEP24-50000-C,46475.18,buy,1.0,1.0,,,,
435,279796350,2024-01-12 09:35:28,2,0.1885,0.18784663,59.15,BTC-27SEP24-50000-C,45795.82,sell,1.0,1.0,,,,
436,279868159,2024-01-12 15:47:23,2,0.1735,0.17614086,57.76,BTC-27SEP24-50000-C,44454.06,sell,3.0,3.0,,,,
437,279882039,2024-01-12 16:16:01,2,0.173,0.17405507,58.18,BTC-27SEP24-50000-C,44228.11,buy,2.0,2.0,M,,,
438,279937971,2024-01-12 17:58:48,2,0.169,0.1684234,58.62,BTC-27SEP24-50000-C,43597.14,sell,1.0,1.0,,,,
439,280052287,2024-01-13 02:34:27,2,0.164,0.16096851,59.97,BTC-27SEP24-50000-C,42684.35,buy,8.0,8.0,,,,
440,280052305,2024-01-13 02:35:15,0,0.1655,0.16121313,60.41,BTC-27SEP24-50000-C,42670.81,buy,7.0,7.0,,,,
441,280052426,2024-01-13 02:36:34,2,0.165,0.16260887,60.0,BTC-27SEP24-50000-C,42753.11,sell,0.1,0.1,,,,
442,280137933,2024-01-13 21:10:19,2,0.1615,0.16134395,59.07,BTC-27SEP24-50000-C,42869.75,sell,1.0,1.0,,,,
443,280187931,2024-01-14 16:45:42,2,0.1605,0.16046144,59.01,BTC-27SEP24-50000-C,42875.84,sell,1.0,1.0,,,,
444,280409506,2024-01-16 11:03:46,0,0.161,0.16025819,59.01,BTC-27SEP24-50000-C,42851.05,sell,0.3,0.3,,,,
445,280409520,2024-01-16 11:04:06,2,0.1605,0.16029221,58.86,BTC-27SEP24-50000-C,42848.24,sell,0.3,0.3,,,,
446,280409521,2024-01-16 11:04:11,3,0.1605,0.1602866,58.87,BTC-27SEP24-50000-C,42848.42,sell,0.1,0.1,,,,
447,280409634,2024-01-16 11:07:10,3,0.1605,0.1606134,58.81,BTC-27SEP24-50000-C,42873.33,sell,0.1,0.1,,,,
448,280409635,2024-01-16 11:07:12,3,0.1605,0.16061795,58.81,BTC-27SEP24-50000-C,42872.97,sell,0.1,0.1,,,,
449,280409638,2024-01-16 11:07:13,3,0.1605,0.16061985,58.81,BTC-27SEP24-50000-C,42872.97,sell,0.1,0.1,,,,
450,280409652,2024-01-16 11:07:19,3,0.1605,0.16069949,58.79,BTC-27SEP24-50000-C,42880.52,sell,0.1,0.1,,,,
451,280409667,2024-01-16 11:07:39,3,0.1605,0.16073491,58.79,BTC-27SEP24-50000-C,42878.58,sell,0.1,0.1,,,,
452,280409961,2024-01-16 11:16:58,3,0.1605,0.16107454,58.79,BTC-27SEP24-50000-C,42870.79,sell,0.1,0.1,,,,
453,280410030,2024-01-16 11:18:37,3,0.1605,0.16134635,58.72,BTC-27SEP24-50000-C,42884.67,sell,0.1,0.1,,,,
454,280410065,2024-01-16 11:20:50,3,0.1605,0.1614194,58.73,BTC-27SEP24-50000-C,42881.49,sell,0.1,0.1,,,,
455,280410066,2024-01-16 11:20:50,3,0.1605,0.1614194,58.73,BTC-27SEP24-50000-C,42881.49,sell,1.0,1.0,,,,
456,280410081,2024-01-16 11:21:54,3,0.1605,0.16150052,58.72,BTC-27SEP24-50000-C,42881.95,sell,1.0,1.0,,,,
457,280410114,2024-01-16 11:22:55,3,0.1605,0.16144547,58.75,BTC-27SEP24-50000-C,42871.91,sell,0.5,0.5,,,,
458,280410201,2024-01-16 11:23:31,3,0.1605,0.16125014,58.8,BTC-27SEP24-50000-C,42850.31,sell,0.2,0.2,,,,
459,280411003,2024-01-16 11:32:41,2,0.16,0.16003755,58.87,BTC-27SEP24-50000-C,42767.47,sell,0.1,0.1,,,,
460,280411004,2024-01-16 11:32:43,3,0.16,0.16004212,58.87,BTC-27SEP24-50000-C,42767.49,sell,0.1,0.1,,,,
461,280411005,2024-01-16 11:32:45,3,0.16,0.1600426,58.87,BTC-27SEP24-50000-C,42767.47,sell,0.1,0.1,,,,
462,280411023,2024-01-16 11:32:55,3,0.16,0.16001863,58.89,BTC-27SEP24-50000-C,42761.29,sell,0.1,0.1,,,,
463,280411036,2024-01-16 11:32:58,3,0.16,0.15996288,58.89,BTC-27SEP24-50000-C,42758.05,sell,0.1,0.1,,,,
464,280412297,2024-01-16 11:54:19,0,0.163,0.16062265,59.58,BTC-27SEP24-50000-C,42844.49,buy,1.5,1.5,,,,
465,280553050,2024-01-17 13:27:28,2,0.1559,0.15658504,58.17,BTC-27SEP24-50000-C,42557.59,sell,35.0,35.0,,BTC-CS-27SEP24-45000_50000,122307,
466,280553669,2024-01-17 13:31:28,0,0.1561,0.15645877,58.24,BTC-27SEP24-50000-C,42560.93,sell,13.0,13.0,,BTC-CS-27SEP24-46000_50000,122308,
467,280616442,2024-01-18 02:05:06,2,0.154,0.15304308,57.7,BTC-27SEP24-50000-C,42559.43,sell,0.1,0.1,,,,
468,280627655,2024-01-18 07:40:58,0,0.157,0.15363403,57.77,BTC-27SEP24-50000-C,42865.23,sell,3.0,3.0,,,,
469,280627814,2024-01-18 07:41:46,0,0.1575,0.15372585,57.92,BTC-27SEP24-50000-C,42866.47,buy,1.2,1.2,,,,
470,280744375,2024-01-18 20:31:58,2,0.1295,0.13114921,55.36,BTC-27SEP24-50000-C,40747.85,sell,2.0,2.0,T,,,
471,280833064,2024-01-19 08:42:12,0,0.131,0.13212383,55.03,BTC-27SEP24-50000-C,41145.1,sell,1.0,1.0,,,,
472,280925366,2024-01-19 19:52:37,0,0.138,0.13802684,55.8,BTC-27SEP24-50000-C,41736.15,sell,50.0,50.0,,,122960,
473,280934763,2024-01-19 20:59:31,2,0.136,0.13628666,55.8,BTC-27SEP24-50000-C,41487.58,sell,1.0,1.0,,,,
474,280942292,2024-01-19 22:44:52,3,0.136,0.13597284,55.68,BTC-27SEP24-50000-C,41551.89,sell,0.1,0.1,,,,
475,280942953,2024-01-19 22:55:49,0,0.1375,0.13734798,55.9,BTC-27SEP24-50000-C,41644.34,sell,0.1,0.1,,,,
476,280942954,2024-01-19 22:55:50,1,0.1375,0.13740535,55.89,BTC-27SEP24-50000-C,41644.84,sell,0.1,0.1,,,,
477,280943188,2024-01-19 22:59:29,1,0.1375,0.13745748,55.87,BTC-27SEP24-50000-C,41656.19,sell,0.1,0.1,,,,
478,280943266,2024-01-19 23:01:05,1,0.1375,0.13736042,55.9,BTC-27SEP24-50000-C,41639.24,sell,0.1,0.1,,,,
479,280944011,2024-01-19 23:10:48,1,0.1375,0.13743811,55.94,BTC-27SEP24-50000-C,41618.87,sell,0.1,0.1,,,,
480,280944080,2024-01-19 23:11:32,1,0.1375,0.13738685,55.98,BTC-27SEP24-50000-C,41600.74,sell,0.1,0.1,,,,
481,280945998,2024-01-20 00:07:54,2,0.1365,0.13648718,55.79,BTC-27SEP24-50000-C,41558.86,sell,0.1,0.1,,,,
482,280946100,2024-01-20 00:11:15,0,0.137,0.13672335,55.89,BTC-27SEP24-50000-C,41574.36,sell,0.1,0.1,,,,
483,280948560,2024-01-20 01:11:43,1,0.137,0.13687426,55.99,BTC-27SEP24-50000-C,41563.6,sell,0.1,0.1,,,,
484,280949162,2024-01-20 01:33:34,0,0.1375,0.13754696,55.94,BTC-27SEP24-50000-C,41645.45,sell,0.1,0.1,,,,
485,280953573,2024-01-20 05:31:54,1,0.1375,0.13748547,56.06,BTC-27SEP24-50000-C,41611.8,sell,0.1,0.1,,,,
486,280953581,2024-01-20 05:32:09,1,0.1375,0.13747674,56.06,BTC-27SEP24-50000-C,41611.32,sell,0.1,0.1,,,,
487,280960480,2024-01-20 08:47:58,0,0.1395,0.13987413,56.83,BTC-27SEP24-50000-C,41522.89,sell,0.1,0.1,,,,
488,280960722,2024-01-20 08:56:53,2,0.1355,0.13557639,55.56,BTC-27SEP24-50000-C,41551.9,sell,0.1,0.1,,,,
489,280960813,2024-01-20 09:01:13,3,0.1355,0.13575611,55.46,BTC-27SEP24-50000-C,41589.85,sell,0.1,0.1,,,,
490,280960816,2024-01-20 09:01:29,3,0.1355,0.13558771,55.45,BTC-27SEP24-50000-C,41594.05,sell,0.1,0.1,,,,
491,280961127,2024-01-20 09:05:54,3,0.1355,0.1356106,55.49,BTC-27SEP24-50000-C,41579.71,sell,0.1,0.1,,,,
492,280961128,2024-01-20 09:06:04,3,0.1355,0.13566248,55.5,BTC-27SEP24-50000-C,41575.16,sell,0.1,0.1,,,,
493,280961227,2024-01-20 09:07:46,2,0.135,0.13554775,55.37,BTC-27SEP24-50000-C,41569.18,sell,0.1,0.1,,,,
494,281010701,2024-01-21 21:39:37,0,0.1385,0.13646809,56.32,BTC-27SEP24-50000-C,41672.33,buy,0.3,0.3,,,,
495,281038124,2024-01-22 05:18:38,2,0.128,0.12746186,55.46,BTC-27SEP24-50000-C,40882.24,sell,0.1,0.1,,,,
496,281041578,2024-01-22 06:23:34,2,0.1275,0.12888533,54.87,BTC-27SEP24-50000-C,41011.03,sell,75.0,75.0,,,123004,
497,281254187,2024-01-23 09:26:01,2,0.116,0.11534036,56.77,BTC-27SEP24-50000-C,39083.99,buy,8.0,8.0,,,,
498,281254405,2024-01-23 09:26:27,2,0.1155,0.11516592,56.73,BTC-27SEP24-50000-C,39029.87,sell,2.0,2.0,,,,
499,281264175,2024-01-23 09:55:39,2,0.115,0.11553534,56.63,BTC-27SEP24-50000-C,39025.22,sell,0.1,0.1,,,,
500,281483645,2024-01-24 21:49:10,0,0.1175,0.11938348,55.49,BTC-27SEP24-50000-C,39721.87,sell,0.1,0.1,,,,
501,281483646,2024-01-24 21:49:10,1,0.1175,0.11938348,55.49,BTC-27SEP24-50000-C,39721.87,sell,2.5,2.5,,,,
502,281483651,2024-01-24 21:49:11,1,0.1175,0.11937699,55.49,BTC-27SEP24-50000-C,39720.59,buy,4.4,4.4,,,,
503,281562265,2024-01-25 20:59:04,2,0.1155,0.11617556,55.01,BTC-27SEP24-50000-C,39603.73,sell,0.1,0.1,,,,
504,281627560,2024-01-26 11:04:31,0,0.1235,0.12303036,54.6,BTC-27SEP24-50000-C,40827.82,buy,0.1,0.1,,,,
505,281677634,2024-01-26 16:06:06,0,0.1295,0.12973437,54.55,BTC-27SEP24-50000-C,41547.73,buy,0.1,0.1,,,,
506,281912988,2024-01-29 11:43:23,0,0.132,0.13275769,53.94,BTC-27SEP24-50000-C,42252.64,buy,0.1,0.1,,,,
507,281944673,2024-01-29 16:20:14,0,0.1377,0.13828054,54.08,BTC-27SEP24-50000-C,42864.51,sell,100.0,100.0,,,124071,
508,282106705,2024-01-30 22:49:51,0,0.1465,0.14722351,55.3,BTC-27SEP24-50000-C,43431.78,sell,0.1,0.1,,,,
509,282174880,2024-01-31 12:47:38,2,0.142,0.14004686,56.06,BTC-27SEP24-50000-C,42624.45,buy,1.0,1.0,,,,
510,282636395,2024-02-05 07:42:52,2,0.1375,0.13609812,54.44,BTC-27SEP24-50000-C,43028.25,buy,0.1,0.1,,,,
511,282648022,2024-02-05 09:46:54,2,0.136,0.13672112,54.14,BTC-27SEP24-50000-C,42936.13,sell,0.1,0.1,,,,
512,282857656,2024-02-07 17:47:43,0,0.1365,0.13680418,53.47,BTC-27SEP24-50000-C,43388.45,sell,1.0,1.0,,,,
513,282969846,2024-02-08 11:59:28,0,0.1475,0.14851533,53.44,BTC-27SEP24-50000-C,44706.79,sell,0.2,0.2,,,,
514,283144769,2024-02-09 09:47:36,0,0.171,0.16943102,55.5,BTC-27SEP24-50000-C,46639.94,sell,0.1,0.1,,,,
515,283150804,2024-02-09 10:57:08,0,0.172,0.17098419,55.44,BTC-27SEP24-50000-C,46776.45,sell,10.0,10.0,,,,
516,283150963,2024-02-09 10:57:52,2,0.171,0.17087546,55.18,BTC-27SEP24-50000-C,46767.49,sell,4.0,4.0,,,,
517,283155301,2024-02-09 11:27:43,0,0.1735,0.17347392,55.83,BTC-27SEP24-50000-C,46789.35,sell,6.0,6.0,,,,
518,283178563,2024-02-09 12:40:07,0,0.1795,0.17944587,56.37,BTC-27SEP24-50000-C,47325.86,sell,10.0,10.0,,,,
519,283183553,2024-02-09 13:05:22,0,0.1805,0.17821043,56.64,BTC-27SEP24-50000-C,47334.34,buy,1.9,1.9,,,,
520,283183554,2024-02-09 13:05:22,1,0.1805,0.17821043,56.64,BTC-27SEP24-50000-C,47334.34,buy,1.4,1.4,,,,
521,283239160,2024-02-09 17:47:17,0,0.181,0.18183659,56.08,BTC-27SEP24-50000-C,47558.96,buy,1.0,1.0,,,,
522,283346974,2024-02-10 21:12:47,0,0.191,0.18672384,58.84,BTC-27SEP24-50000-C,47833.26,buy,1.8,1.8,,,,
523,283346975,2024-02-10 21:12:47,1,0.191,0.18672384,58.84,BTC-27SEP24-50000-C,47833.26,buy,9.0,9.0,,,,
524,283346976,2024-02-10 21:12:47,1,0.191,0.18672384,58.84,BTC-27SEP24-50000-C,47833.26,sell,2.8,2.8,,,,
525,283347030,2024-02-10 21:13:56,2,0.19,0.18548004,58.58,BTC-27SEP24-50000-C,47813.27,sell,6.0,6.0,,,,
526,283514906,2024-02-12 12:42:24,2,0.1895,0.19018903,57.88,BTC-27SEP24-50000-C,47897.97,buy,0.5,0.5,,,,
527,283540832,2024-02-12 15:16:03,0,0.207,0.20716518,59.99,BTC-27SEP24-50000-C,49034.06,buy,0.5,0.5,,,,
528,283541794,2024-02-12 15:17:56,2,0.2065,0.20664371,60.08,BTC-27SEP24-50000-C,48938.91,buy,0.5,0.5,,,,
529,283542740,2024-02-12 15:20:12,2,0.206,0.20552079,60.35,BTC-27SEP24-50000-C,48795.66,buy,0.5,0.5,,,,
530,283542816,2024-02-12 15:20:37,3,0.206,0.20563784,60.33,BTC-27SEP24-50000-C,48806.61,buy,0.5,0.5,,,,
531,283600020,2024-02-12 17:22:13,0,0.214,0.21423282,59.89,BTC-27SEP24-50000-C,49891.74,buy,1.0,1.0,,,,
532,283608484,2024-02-12 17:37:52,0,0.219,0.21605088,60.95,BTC-27SEP24-50000-C,50038.05,sell,10.0,10.0,,,,
533,283631658,2024-02-12 20:18:54,2,0.2095,0.21470052,58.17,BTC-27SEP24-50000-C,49915.91,sell,2.5,2.5,,,,
534,283631659,2024-02-12 20:18:54,3,0.2095,0.21470052,58.17,BTC-27SEP24-50000-C,49915.91,sell,0.9,0.9,,,,
535,283631660,2024-02-12 20:18:54,3,0.2095,0.21470052,58.17,BTC-27SEP24-50000-C,49915.91,sell,1.8,1.8,,,,
536,283631661,2024-02-12 20:18:54,3,0.2095,0.21470052,58.17,BTC-27SEP24-50000-C,49915.91,sell,2.0,2.0,,,,
537,283656288,2024-02-13 00:23:37,0,0.2155,0.21440936,59.91,BTC-27SEP24-50000-C,50001.78,sell,0.2,0.2,,,,
538,283662262,2024-02-13 01:36:24,0,0.217,0.21659139,59.52,BTC-27SEP24-50000-C,50317.82,buy,3.6,3.6,,,,
539,283662263,2024-02-13 01:36:24,1,0.217,0.21659139,59.52,BTC-27SEP24-50000-C,50317.82,buy,0.1,0.1,,,,
540,283662264,2024-02-13 01:36:24,1,0.217,0.21659139,59.52,BTC-27SEP24-50000-C,50317.82,buy,0.7,0.7,,,,
541,283662549,2024-02-13 01:36:33,1,0.217,0.2169278,59.34,BTC-27SEP24-50000-C,50369.21,buy,10.7,10.7,,,,
542,283680287,2024-02-13 07:25:13,2,0.216,0.21616712,59.84,BTC-27SEP24-50000-C,50106.46,sell,0.1,0.1,,,,
543,283743690,2024-02-13 14:49:09,2,0.2025,0.20365756,59.59,BTC-27SEP24-50000-C,48861.66,sell,0.1,0.1,,,,
544,283746981,2024-02-13 15:02:35,3,0.2025,0.20301182,59.69,BTC-27SEP24-50000-C,48828.83,sell,0.1,0.1,,,,
545,283752041,2024-02-13 15:20:00,2,0.2005,0.20098029,59.62,BTC-27SEP24-50000-C,48632.52,sell,0.1,0.1,,,,
546,283772067,2024-02-13 17:43:16,2,0.199,0.20033136,58.87,BTC-27SEP24-50000-C,48801.26,sell,0.1,0.1,,,,
547,283849357,2024-02-14 09:06:23,0,0.22,0.21952159,59.26,BTC-27SEP24-50000-C,50818.89,sell,1.6,1.6,,,,
548,283935808,2024-02-14 13:35:12,0,0.2325,0.23232271,60.66,BTC-27SEP24-50000-C,51717.84,buy,0.1,0.1,,,,
549,283960241,2024-02-14 15:07:27,0,0.24,0.23609405,62.75,BTC-27SEP24-50000-C,51842.83,sell,1.2,1.2,,,,
550,283997248,2024-02-14 17:32:53,2,0.2335,0.23406771,61.16,BTC-27SEP24-50000-C,51616.89,buy,0.5,0.5,,,,
551,283997250,2024-02-14 17:33:06,3,0.2335,0.23404037,61.17,BTC-27SEP24-50000-C,51613.73,buy,1.5,1.5,,,,
552,283997718,2024-02-14 17:35:46,3,0.2335,0.2342064,61.11,BTC-27SEP24-50000-C,51634.13,buy,1.0,1.0,,,,
553,283997987,2024-02-14 17:37:30,2,0.233,0.23381739,61.05,BTC-27SEP24-50000-C,51586.09,buy,2.0,2.0,,,,
554,283999481,2024-02-14 17:49:13,3,0.233,0.23424931,60.94,BTC-27SEP24-50000-C,51625.12,buy,2.0,2.0,,,,
555,283999532,2024-02-14 17:49:41,3,0.233,0.23420513,60.95,BTC-27SEP24-50000-C,51622.25,buy,3.0,3.0,,,,
556,284073179,2024-02-15 03:37:22,0,0.2395,0.23912951,61.22,BTC-27SEP24-50000-C,52339.96,buy,0.1,0.1,,,,
557,284131952,2024-02-15 11:34:27,0,0.24,0.24028692,60.75,BTC-27SEP24-50000-C,52492.68,buy,0.1,0.1,,,,
558,284413344,2024-02-16 17:57:50,2,0.2385,0.23615279,61.46,BTC-27SEP24-50000-C,52029.33,buy,1.9,1.9,,,,
559,284413345,2024-02-16 17:57:50,3,0.2385,0.23615279,61.46,BTC-27SEP24-50000-C,52029.33,buy,2.5,2.5,,,,
560,284413346,2024-02-16 17:57:50,3,0.2385,0.23615279,61.46,BTC-27SEP24-50000-C,52029.33,buy,0.1,0.1,,,,
561,284618864,2024-02-18 17:22:02,0,0.2435,0.2361699,63.77,BTC-27SEP24-50000-C,51903.86,buy,0.1,0.1,,,,
562,284804646,2024-02-20 06:58:48,2,0.2375,0.23825913,61.14,BTC-27SEP24-50000-C,51942.89,buy,4.3,4.3,,,,
563,284804647,2024-02-20 06:58:52,3,0.2375,0.23824221,61.14,BTC-27SEP24-50000-C,51943.28,buy,3.7,3.7,,,,
564,284828715,2024-02-20 11:02:25,0,0.24,0.24037893,61.19,BTC-27SEP24-50000-C,52205.39,buy,0.2,0.2,,,,
565,284828859,2024-02-20 11:02:45,1,0.24,0.24039589,61.15,BTC-27SEP24-50000-C,52218.55,buy,0.1,0.1,,,,
566,284828877,2024-02-20 11:03:05,1,0.24,0.2403361,61.15,BTC-27SEP24-50000-C,52219.07,buy,0.2,0.2,,,,
567,284828917,2024-02-20 11:03:14,1,0.24,0.24041661,61.08,BTC-27SEP24-50000-C,52241.41,buy,0.5,0.5,,,,
568,284953017,2024-02-20 23:10:19,2,0.2395,0.23922451,60.81,BTC-27SEP24-50000-C,52394.13,buy,0.3,0.3,,,,
569,285072867,2024-02-21 15:23:49,2,0.228,0.2278252,60.67,BTC-27SEP24-50000-C,51248.16,buy,0.1,0.1,,,,
570,285805464,2024-02-27 02:06:30,0,0.2755,0.27717492,62.17,BTC-27SEP24-50000-C,56062.05,buy,0.2,0.2,,,,
571,285836679,2024-02-27 02:45:03,0,0.2785,0.27954407,62.49,BTC-27SEP24-50000-C,56296.48,buy,1.0,1.0,,,,
572,285836680,2024-02-27 02:45:03,1,0.2785,0.27954407,62.49,BTC-27SEP24-50000-C,56296.48,buy,2.0,2.0,,,,
573,285885391,2024-02-27 06:44:50,2,0.278,0.27971818,62.04,BTC-27SEP24-50000-C,56447.35,buy,0.6,0.6,,,,
574,285926082,2024-02-27 10:06:51,0,0.279,0.27804942,61.96,BTC-27SEP24-50000-C,56617.48,sell,1.5,1.5,,,,
575,285946924,2024-02-27 12:25:03,0,0.281,0.28096993,61.83,BTC-27SEP24-50000-C,56917.23,buy,0.1,0.1,,,,
576,286041450,2024-02-27 19:33:20,0,0.282,0.28246048,61.61,BTC-27SEP24-50000-C,57162.87,buy,0.1,0.1,,,,
577,286045235,2024-02-27 19:52:33,0,0.285,0.28541368,61.66,BTC-27SEP24-50000-C,57475.34,buy,0.1,0.1,,,,
578,286048314,2024-02-27 20:02:16,2,0.282,0.28335988,61.27,BTC-27SEP24-50000-C,57232.22,buy,0.1,0.1,,,,
579,286111739,2024-02-28 07:35:22,2,0.2805,0.2812973,59.56,BTC-27SEP24-50000-C,57616.1,buy,0.1,0.1,,,,
580,286111943,2024-02-28 07:35:26,0,0.281,0.28154105,59.64,BTC-27SEP24-50000-C,57653.69,buy,0.1,0.1,,,,
581,286114658,2024-02-28 07:41:34,0,0.282,0.28309233,59.45,BTC-27SEP24-50000-C,57810.28,buy,0.1,0.1,,,,
582,286124258,2024-02-28 08:00:54,0,0.288,0.28837311,60.02,BTC-27SEP24-50000-C,58351.73,buy,0.1,0.1,,,,
583,286160168,2024-02-28 09:16:51,0,0.296,0.29606306,60.33,BTC-27SEP24-50000-C,59236.67,buy,1.0,1.0,,,,
584,286162316,2024-02-28 09:21:32,2,0.294,0.29357211,60.48,BTC-27SEP24-50000-C,58991.75,buy,1.0,1.0,,,,
585,286163094,2024-02-28 09:24:50,2,0.2935,0.29363748,60.18,BTC-27SEP24-50000-C,59022.92,buy,1.0,1.0,,,,
586,286169827,2024-02-28 09:49:29,0,0.296,0.2975024,60.34,BTC-27SEP24-50000-C,59330.06,buy,2.0,2.0,,,,
587,286210948,2024-02-28 13:06:15,0,0.2975,0.2982902,60.18,BTC-27SEP24-50000-C,59504.1,buy,0.1,0.1,,,,
588,286239518,2024-02-28 13:40:11,0,0.3075,0.30838557,61.23,BTC-27SEP24-50000-C,60323.23,buy,0.1,0.1,,,,
589,286249103,2024-02-28 14:02:22,0,0.309,0.30954257,61.19,BTC-27SEP24-50000-C,60622.36,buy,0.9,0.9,,,,
590,286266923,2024-02-28 14:28:31,2,0.304,0.30528464,60.93,BTC-27SEP24-50000-C,60119.0,buy,0.1,0.1,,,,
591,286284905,2024-02-28 14:51:46,0,0.307,0.30743849,61.11,BTC-27SEP24-50000-C,60511.82,buy,0.9,0.9,,,,
592,286300270,2024-02-28 15:07:50,0,0.31,0.31035641,61.56,BTC-27SEP24-50000-C,60756.13,buy,0.1,0.1,,,,
593,286325081,2024-02-28 15:38:12,1,0.31,0.31284029,60.73,BTC-27SEP24-50000-C,61082.77,buy,0.8,0.8,,,,
594,286406244,2024-02-28 17:24:47,0,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,4.3,4.3,,,,
595,286406245,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
596,286406246,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
597,286406247,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
598,286406248,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
599,286406249,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
