trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,combo_trade_id,liquidation
1876,222995719,2022-07-14 22:57:26,2,0.0255,0.02672333,70.96,BTC-30DEC22-40000-C,20485.64,sell,1.0,,,,
1877,223064733,2022-07-15 15:13:20,0,0.0265,0.02638983,70.36,BTC-30DEC22-40000-C,20896.5,sell,1.3,,,,
1878,223064831,2022-07-15 15:15:45,1,0.0265,0.02649085,70.31,BTC-30DEC22-40000-C,20911.52,sell,0.7,,,,
1879,223064882,2022-07-15 15:16:08,1,0.0265,0.02664934,70.2,BTC-30DEC22-40000-C,20945.36,sell,0.3,,,,
1880,223064883,2022-07-15 15:16:09,1,0.0265,0.02664934,70.2,BTC-30DEC22-40000-C,20945.36,sell,0.2,,,,
1881,223064884,2022-07-15 15:16:09,1,0.0265,0.02664934,70.2,BTC-30DEC22-40000-C,20945.36,sell,0.2,,,,
1882,223064885,2022-07-15 15:16:09,1,0.0265,0.02664934,70.2,BTC-30DEC22-40000-C,20945.36,sell,0.1,,,,
1883,223064886,2022-07-15 15:16:09,1,0.0265,0.02664934,70.2,BTC-30DEC22-40000-C,20945.36,sell,0.1,,,,
1884,223064889,2022-07-15 15:16:09,1,0.0265,0.02664934,70.2,BTC-30DEC22-40000-C,20945.36,sell,0.1,,,,
1885,223064941,2022-07-15 15:18:18,1,0.0265,0.02655137,70.25,BTC-30DEC22-40000-C,20927.73,sell,1.0,,,,
1886,223065230,2022-07-15 15:25:05,1,0.0265,0.02641258,70.35,BTC-30DEC22-40000-C,20904.22,sell,1.0,,,,
1887,223065235,2022-07-15 15:25:39,1,0.0265,0.02644083,70.34,BTC-30DEC22-40000-C,20907.87,sell,1.0,,,,
1888,223067248,2022-07-15 15:58:45,2,0.026,0.02624049,70.42,BTC-30DEC22-40000-C,20793.78,sell,15.0,,,,
1889,223067249,2022-07-15 15:58:45,3,0.026,0.02624049,70.42,BTC-30DEC22-40000-C,20793.78,sell,2.0,,,,
1890,223068010,2022-07-15 16:02:53,2,0.0255,0.02592769,70.2,BTC-30DEC22-40000-C,20755.11,buy,7.0,,,,
1891,223068011,2022-07-15 16:02:53,3,0.0255,0.02592769,70.2,BTC-30DEC22-40000-C,20755.11,buy,13.0,,,,
1892,223068583,2022-07-15 16:11:24,3,0.0255,0.02587866,70.14,BTC-30DEC22-40000-C,20771.4,sell,0.1,,,,
1893,223070474,2022-07-15 16:33:04,0,0.026,0.02575916,70.66,BTC-30DEC22-40000-C,20732.24,buy,1.5,,,,
1894,223070511,2022-07-15 16:33:18,1,0.026,0.02569629,70.71,BTC-30DEC22-40000-C,20720.72,buy,1.0,,,,
1895,223072090,2022-07-15 16:57:27,1,0.026,0.02600735,70.53,BTC-30DEC22-40000-C,20765.98,buy,0.1,,,,
1896,223072824,2022-07-15 17:09:48,1,0.026,0.0260318,70.32,BTC-30DEC22-40000-C,20821.28,buy,0.1,,,,
1897,223072847,2022-07-15 17:09:58,1,0.026,0.02603272,70.31,BTC-30DEC22-40000-C,20820.39,buy,0.1,,,,
1898,223072849,2022-07-15 17:09:58,1,0.026,0.02603272,70.31,BTC-30DEC22-40000-C,20820.39,buy,0.1,,,,
1899,223072855,2022-07-15 17:10:01,1,0.026,0.0260443,70.31,BTC-30DEC22-40000-C,20823.08,buy,0.1,,,,
1900,223072856,2022-07-15 17:10:01,1,0.026,0.0260443,70.31,BTC-30DEC22-40000-C,20823.08,buy,0.1,,,,
1901,223072857,2022-07-15 17:10:01,1,0.026,0.0260443,70.3,BTC-30DEC22-40000-C,20824.86,buy,0.1,,,,
1902,223072858,2022-07-15 17:10:01,1,0.026,0.0260443,70.3,BTC-30DEC22-40000-C,20824.86,buy,0.1,,,,
1903,223072859,2022-07-15 17:10:01,1,0.026,0.0260443,70.3,BTC-30DEC22-40000-C,20824.86,buy,0.1,,,,
1904,223072860,2022-07-15 17:10:01,1,0.026,0.0260443,70.3,BTC-30DEC22-40000-C,20824.86,buy,0.1,,,,
1905,223073038,2022-07-15 17:12:27,1,0.026,0.02606901,70.24,BTC-30DEC22-40000-C,20847.77,buy,0.1,,,,
1906,223073040,2022-07-15 17:12:28,1,0.026,0.02606901,70.24,BTC-30DEC22-40000-C,20847.77,buy,0.1,,,,
1907,223073052,2022-07-15 17:12:31,1,0.026,0.02606605,70.24,BTC-30DEC22-40000-C,20847.58,buy,0.1,,,,
1908,223073053,2022-07-15 17:12:31,1,0.026,0.02606605,70.24,BTC-30DEC22-40000-C,20847.58,buy,0.1,,,,
1909,223073054,2022-07-15 17:12:32,1,0.026,0.02606605,70.24,BTC-30DEC22-40000-C,20846.0,buy,0.1,,,,
1910,223073196,2022-07-15 17:13:35,1,0.026,0.02621461,70.11,BTC-30DEC22-40000-C,20886.12,buy,0.1,,,,
1911,223073197,2022-07-15 17:13:35,1,0.026,0.02621461,70.11,BTC-30DEC22-40000-C,20886.12,buy,0.1,,,,
1912,223073199,2022-07-15 17:13:35,1,0.026,0.02620595,70.12,BTC-30DEC22-40000-C,20883.43,buy,0.1,,,,
1913,223073469,2022-07-15 17:15:54,1,0.026,0.02615543,70.09,BTC-30DEC22-40000-C,20895.5,buy,0.5,,,,
1914,223073472,2022-07-15 17:15:54,1,0.026,0.02615543,70.09,BTC-30DEC22-40000-C,20895.5,buy,0.4,,,,
1915,223073473,2022-07-15 17:15:55,1,0.026,0.02615543,70.09,BTC-30DEC22-40000-C,20895.5,buy,0.2,,,,
1916,223073478,2022-07-15 17:15:55,1,0.026,0.02617258,70.06,BTC-30DEC22-40000-C,20898.72,buy,0.1,,,,
1917,223073481,2022-07-15 17:15:55,1,0.026,0.02617258,70.06,BTC-30DEC22-40000-C,20898.72,buy,0.1,,,,
1918,223073485,2022-07-15 17:15:55,1,0.026,0.02617258,70.06,BTC-30DEC22-40000-C,20898.72,buy,0.2,,,,
1919,223073487,2022-07-15 17:15:55,1,0.026,0.02617258,70.06,BTC-30DEC22-40000-C,20898.72,buy,0.1,,,,
1920,223073495,2022-07-15 17:15:56,1,0.026,0.02617229,70.06,BTC-30DEC22-40000-C,20901.53,buy,0.1,,,,
1921,223073501,2022-07-15 17:15:57,1,0.026,0.02617229,70.06,BTC-30DEC22-40000-C,20901.53,buy,0.1,,,,
1922,223073503,2022-07-15 17:15:57,1,0.026,0.02617229,70.06,BTC-30DEC22-40000-C,20901.53,buy,0.1,,,,
1923,223073505,2022-07-15 17:15:57,1,0.026,0.02617229,70.06,BTC-30DEC22-40000-C,20901.53,buy,0.1,,,,
1924,223073515,2022-07-15 17:15:57,1,0.026,0.02617229,70.06,BTC-30DEC22-40000-C,20901.53,buy,0.2,,,,
1925,223073518,2022-07-15 17:15:57,1,0.026,0.02617229,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.2,,,,
1926,223073524,2022-07-15 17:15:57,1,0.026,0.02617229,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.1,,,,
1927,223073529,2022-07-15 17:15:57,1,0.026,0.02617229,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.1,,,,
1928,223073531,2022-07-15 17:15:57,1,0.026,0.02617229,70.04,BTC-30DEC22-40000-C,20905.48,buy,15.0,,,,
1929,223073535,2022-07-15 17:15:57,1,0.026,0.02617229,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.1,,,,
1930,223073538,2022-07-15 17:15:57,1,0.026,0.02620583,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.1,,,,
1931,223073539,2022-07-15 17:15:57,1,0.026,0.02620583,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.1,,,,
1932,223073541,2022-07-15 17:15:57,1,0.026,0.02620583,70.04,BTC-30DEC22-40000-C,20905.48,buy,0.1,,,,
1933,223074457,2022-07-15 17:27:34,1,0.026,0.02595552,70.28,BTC-30DEC22-40000-C,20839.16,buy,0.7,,,,
1934,223075105,2022-07-15 17:41:41,0,0.0265,0.02607128,70.65,BTC-30DEC22-40000-C,20829.44,buy,2.0,,,,
1935,223107552,2022-07-16 05:59:35,2,0.026,0.02567957,71.17,BTC-30DEC22-40000-C,20615.22,sell,1.0,,,,
1936,223107553,2022-07-16 05:59:35,3,0.026,0.02567957,71.17,BTC-30DEC22-40000-C,20615.22,sell,0.3,,,,
1937,223127633,2022-07-16 15:08:19,0,0.0265,0.02604904,70.62,BTC-30DEC22-40000-C,20886.35,sell,0.2,,,,
1938,223137046,2022-07-16 16:16:55,0,0.0275,0.02778534,70.05,BTC-30DEC22-40000-C,21226.89,buy,1.1,,,,
1939,223181070,2022-07-17 02:49:06,0,0.0295,0.03080335,71.66,BTC-30DEC22-40000-C,21159.64,sell,1.0,,,,
1940,223216019,2022-07-17 13:02:48,0,0.0315,0.03118327,72.37,BTC-30DEC22-40000-C,21352.06,sell,2.0,,,,
1941,223233565,2022-07-17 17:19:58,2,0.031,0.03068686,72.28,BTC-30DEC22-40000-C,21285.39,buy,1.0,,,,
1942,223299786,2022-07-18 06:36:46,0,0.0335,0.03410751,70.55,BTC-30DEC22-40000-C,22251.96,buy,0.1,,,,
1943,223319823,2022-07-18 08:37:48,0,0.036,0.03624883,72.15,BTC-30DEC22-40000-C,22232.35,sell,11.5,,,,
1944,223325346,2022-07-18 10:03:53,0,0.0365,0.03635261,72.63,BTC-30DEC22-40000-C,22177.64,sell,0.1,,,,
1945,223325347,2022-07-18 10:03:53,1,0.0365,0.03635261,72.63,BTC-30DEC22-40000-C,22177.64,sell,0.1,,,,
1946,223325348,2022-07-18 10:03:54,1,0.0365,0.03634452,72.63,BTC-30DEC22-40000-C,22176.45,sell,0.1,,,,
1947,223325349,2022-07-18 10:03:58,1,0.0365,0.03634022,72.64,BTC-30DEC22-40000-C,22175.66,sell,0.1,,,,
1948,223325353,2022-07-18 10:03:59,1,0.0365,0.03632431,72.65,BTC-30DEC22-40000-C,22172.85,sell,0.1,,,,
1949,223325354,2022-07-18 10:03:59,1,0.0365,0.03632431,72.65,BTC-30DEC22-40000-C,22172.85,sell,0.1,,,,
1950,223325355,2022-07-18 10:03:59,1,0.0365,0.03632431,72.65,BTC-30DEC22-40000-C,22172.85,sell,0.1,,,,
1951,223325357,2022-07-18 10:04:01,1,0.0365,0.03631311,72.66,BTC-30DEC22-40000-C,22170.77,sell,0.2,,,,
1952,223325454,2022-07-18 10:04:33,1,0.0365,0.03633116,72.66,BTC-30DEC22-40000-C,22172.34,sell,0.1,,,,
1953,223326155,2022-07-18 10:13:07,0,0.0375,0.03676194,73.03,BTC-30DEC22-40000-C,22225.63,buy,0.1,,,,
1954,223327564,2022-07-18 10:31:15,2,0.037,0.03679134,72.59,BTC-30DEC22-40000-C,22272.15,sell,0.2,,,,
1955,223328064,2022-07-18 10:37:22,0,0.0375,0.03639797,73.13,BTC-30DEC22-40000-C,22205.42,buy,2.6,,,,
1956,223328067,2022-07-18 10:37:22,1,0.0375,0.03639797,73.13,BTC-30DEC22-40000-C,22205.42,buy,20.0,,,,
1957,223328699,2022-07-18 10:46:50,2,0.037,0.03725001,72.82,BTC-30DEC22-40000-C,22207.51,sell,1.3,,,,
1958,223344291,2022-07-18 12:57:01,2,0.0365,0.03763014,72.55,BTC-30DEC22-40000-C,22208.58,sell,1.9,,,,
1959,223344292,2022-07-18 12:57:01,3,0.0365,0.03763014,72.55,BTC-30DEC22-40000-C,22208.58,sell,8.0,,,,
1960,223351454,2022-07-18 13:52:37,0,0.037,0.03704652,72.98,BTC-30DEC22-40000-C,22183.84,sell,1.0,,,,
1961,223351610,2022-07-18 13:54:30,0,0.0375,0.03693222,73.3,BTC-30DEC22-40000-C,22162.09,buy,0.1,,,,
1962,223362075,2022-07-18 15:39:49,2,0.037,0.03717885,72.37,BTC-30DEC22-40000-C,22347.39,buy,0.4,,,,
1963,223362076,2022-07-18 15:39:49,3,0.037,0.03717885,72.37,BTC-30DEC22-40000-C,22347.39,buy,0.3,,,,
1964,223362077,2022-07-18 15:39:49,3,0.037,0.03717885,72.37,BTC-30DEC22-40000-C,22347.39,buy,0.2,,,,
1965,223362097,2022-07-18 15:39:51,3,0.037,0.03716648,72.38,BTC-30DEC22-40000-C,22346.79,buy,0.1,,,,
1966,223362101,2022-07-18 15:39:51,3,0.037,0.03717226,72.38,BTC-30DEC22-40000-C,22346.79,buy,0.1,,,,
1967,223362103,2022-07-18 15:39:52,3,0.037,0.03717226,72.38,BTC-30DEC22-40000-C,22346.79,buy,0.1,,,,
1968,223362105,2022-07-18 15:39:52,3,0.037,0.03717226,72.38,BTC-30DEC22-40000-C,22346.79,buy,0.1,,,,
1969,223362106,2022-07-18 15:39:52,3,0.037,0.03717226,72.38,BTC-30DEC22-40000-C,22346.79,buy,0.1,,,,
1970,223362111,2022-07-18 15:39:52,3,0.037,0.03720931,72.35,BTC-30DEC22-40000-C,22353.14,buy,0.2,,,,
1971,223362112,2022-07-18 15:39:52,3,0.037,0.03720931,72.35,BTC-30DEC22-40000-C,22353.14,buy,0.1,,,,
1972,223362118,2022-07-18 15:39:53,3,0.037,0.03721519,72.35,BTC-30DEC22-40000-C,22354.62,buy,0.1,,,,
1973,223362129,2022-07-18 15:39:54,3,0.037,0.03721519,72.35,BTC-30DEC22-40000-C,22354.62,buy,0.1,,,,
1974,223362131,2022-07-18 15:39:55,3,0.037,0.03721248,72.35,BTC-30DEC22-40000-C,22354.65,buy,0.1,,,,
1975,223362132,2022-07-18 15:39:55,3,0.037,0.03721248,72.35,BTC-30DEC22-40000-C,22354.65,buy,0.1,,,,
1976,223362134,2022-07-18 15:39:56,3,0.037,0.0372242,72.34,BTC-30DEC22-40000-C,22356.51,buy,0.1,,,,
1977,223362135,2022-07-18 15:39:56,3,0.037,0.0372242,72.34,BTC-30DEC22-40000-C,22356.51,buy,0.1,,,,
1978,223362140,2022-07-18 15:39:57,3,0.037,0.03723536,72.33,BTC-30DEC22-40000-C,22358.49,buy,0.1,,,,
1979,223362141,2022-07-18 15:39:57,3,0.037,0.03723536,72.33,BTC-30DEC22-40000-C,22358.49,buy,0.1,,,,
1980,223362142,2022-07-18 15:39:57,3,0.037,0.03723536,72.33,BTC-30DEC22-40000-C,22358.49,buy,0.1,,,,
1981,223362143,2022-07-18 15:39:58,3,0.037,0.03723536,72.33,BTC-30DEC22-40000-C,22358.49,buy,0.1,,,,
1982,223362145,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,1.6,,,,
1983,223362147,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.3,,,,
1984,223362148,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,1.0,,,,
1985,223362149,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.1,,,,
1986,223362150,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.1,,,,
1987,223362151,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.1,,,,
1988,223362152,2022-07-18 15:39:58,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.1,,,,
1989,223362153,2022-07-18 15:39:59,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.2,,,,
1990,223362156,2022-07-18 15:39:59,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.1,,,,
1991,223362159,2022-07-18 15:39:59,3,0.037,0.03725095,72.32,BTC-30DEC22-40000-C,22361.07,buy,0.1,,,,
1992,223362165,2022-07-18 15:39:59,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.1,,,,
1993,223362166,2022-07-18 15:39:59,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.5,,,,
1994,223362167,2022-07-18 15:40:00,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.2,,,,
1995,223362168,2022-07-18 15:40:00,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.2,,,,
1996,223362169,2022-07-18 15:40:00,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.1,,,,
1997,223362170,2022-07-18 15:40:00,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.1,,,,
1998,223362172,2022-07-18 15:40:00,3,0.037,0.03730509,72.29,BTC-30DEC22-40000-C,22369.9,buy,0.1,,,,
1999,223362181,2022-07-18 15:40:00,3,0.037,0.03731209,72.29,BTC-30DEC22-40000-C,22371.34,buy,0.1,,,,
2000,223362182,2022-07-18 15:40:00,3,0.037,0.03731209,72.29,BTC-30DEC22-40000-C,22371.34,buy,2.3,,,,
2001,223362183,2022-07-18 15:40:00,3,0.037,0.03731209,72.29,BTC-30DEC22-40000-C,22371.34,buy,1.5,,,,
2002,223362184,2022-07-18 15:40:01,3,0.037,0.03731218,72.29,BTC-30DEC22-40000-C,22370.18,buy,0.1,,,,
2003,223362276,2022-07-18 15:40:20,3,0.037,0.0373787,72.22,BTC-30DEC22-40000-C,22390.35,buy,0.1,,,,
2004,223362277,2022-07-18 15:40:20,3,0.037,0.0373787,72.22,BTC-30DEC22-40000-C,22390.35,buy,2.7,,,,
2005,223362278,2022-07-18 15:40:20,3,0.037,0.0373787,72.22,BTC-30DEC22-40000-C,22390.35,buy,0.1,,,,
2006,223362319,2022-07-18 15:40:21,3,0.037,0.037412,72.22,BTC-30DEC22-40000-C,22390.35,buy,5.4,,,,
2007,223380127,2022-07-18 16:48:15,3,0.037,0.037694,72.86,BTC-30DEC22-40000-C,22212.62,buy,0.5,,,,
2008,223388025,2022-07-18 17:49:00,2,0.036,0.03610336,73.17,BTC-30DEC22-40000-C,21969.55,sell,1.8,,,,
2009,223390017,2022-07-18 17:57:59,3,0.036,0.03581908,73.39,BTC-30DEC22-40000-C,21905.32,sell,0.7,,,,
2010,223398641,2022-07-18 19:10:57,2,0.0345,0.03469918,73.08,BTC-30DEC22-40000-C,21730.95,buy,0.5,,,,
2011,223398642,2022-07-18 19:10:57,3,0.0345,0.03470116,73.08,BTC-30DEC22-40000-C,21730.95,buy,0.3,,,,
2012,223398643,2022-07-18 19:10:57,3,0.0345,0.03470116,73.08,BTC-30DEC22-40000-C,21730.95,buy,0.2,,,,
2013,223413023,2022-07-18 20:30:47,2,0.033,0.03400011,72.69,BTC-30DEC22-40000-C,21607.23,sell,4.1,,,,
2014,223413024,2022-07-18 20:30:47,3,0.033,0.03400011,72.69,BTC-30DEC22-40000-C,21607.23,buy,0.9,,,,
2015,223419842,2022-07-18 21:40:51,0,0.0345,0.03455962,73.12,BTC-30DEC22-40000-C,21739.59,buy,1.0,,,,
2016,223434176,2022-07-18 23:20:02,0,0.037,0.03644927,73.27,BTC-30DEC22-40000-C,22106.75,buy,0.5,,,,
2017,223434229,2022-07-18 23:20:27,1,0.037,0.03652294,73.23,BTC-30DEC22-40000-C,22121.27,buy,0.5,,,,
2018,223434647,2022-07-18 23:22:20,0,0.0375,0.03705733,73.34,BTC-30DEC22-40000-C,22185.83,sell,2.7,,,,
2019,223442839,2022-07-18 23:57:46,1,0.0375,0.03792211,71.96,BTC-30DEC22-40000-C,22555.52,buy,0.5,,,,
2020,223560461,2022-07-19 14:51:13,2,0.0355,0.03566689,71.12,BTC-30DEC22-40000-C,22496.43,buy,0.1,,,,
2021,223562172,2022-07-19 14:55:07,0,0.0357,0.03572928,71.17,BTC-30DEC22-40000-C,22519.56,buy,25.0,,45169,,
2022,223567040,2022-07-19 15:04:59,0,0.037,0.03643689,71.46,BTC-30DEC22-40000-C,22638.92,sell,0.3,,,,
2023,223567041,2022-07-19 15:04:59,1,0.037,0.03643689,71.46,BTC-30DEC22-40000-C,22638.92,sell,0.3,,,,
2024,223567048,2022-07-19 15:04:59,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2025,223567049,2022-07-19 15:04:59,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2026,223567050,2022-07-19 15:04:59,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2027,223567052,2022-07-19 15:04:59,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.2,,,,
2028,223567062,2022-07-19 15:04:59,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2029,223567069,2022-07-19 15:04:59,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2030,223567070,2022-07-19 15:05:00,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2031,223567072,2022-07-19 15:05:00,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2032,223567074,2022-07-19 15:05:00,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2033,223567080,2022-07-19 15:05:00,1,0.037,0.03643689,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2034,223567083,2022-07-19 15:05:00,1,0.037,0.03642401,71.47,BTC-30DEC22-40000-C,22636.38,sell,0.1,,,,
2035,223567086,2022-07-19 15:05:00,1,0.037,0.03642401,71.49,BTC-30DEC22-40000-C,22631.37,sell,0.1,,,,
2036,223567109,2022-07-19 15:05:01,1,0.037,0.03642168,71.5,BTC-30DEC22-40000-C,22628.51,sell,0.1,,,,
2037,223567171,2022-07-19 15:05:17,0,0.0375,0.03636348,71.81,BTC-30DEC22-40000-C,22624.64,buy,23.0,,,,
2038,223567172,2022-07-19 15:05:17,1,0.0375,0.03636348,71.81,BTC-30DEC22-40000-C,22624.64,buy,8.0,,,,
2039,223574482,2022-07-19 15:21:03,1,0.0375,0.0369773,71.88,BTC-30DEC22-40000-C,22616.82,sell,1.7,,,,
2040,223574483,2022-07-19 15:21:03,1,0.0375,0.0369773,71.88,BTC-30DEC22-40000-C,22616.82,sell,0.1,,,,
2041,223574484,2022-07-19 15:21:03,1,0.0375,0.03695055,71.88,BTC-30DEC22-40000-C,22616.82,sell,0.1,,,,
2042,223574571,2022-07-19 15:21:07,1,0.0375,0.03691043,71.9,BTC-30DEC22-40000-C,22609.91,sell,0.1,,,,
2043,223574572,2022-07-19 15:21:07,1,0.0375,0.03691043,71.9,BTC-30DEC22-40000-C,22609.91,sell,2.0,,,,
2044,223585965,2022-07-19 15:38:09,0,0.04,0.03898212,72.07,BTC-30DEC22-40000-C,22951.23,buy,0.4,,,,
2045,223594220,2022-07-19 15:57:49,2,0.039,0.03930849,71.03,BTC-30DEC22-40000-C,23087.21,buy,0.2,,,,
2046,223598961,2022-07-19 16:05:11,0,0.041,0.04008282,71.59,BTC-30DEC22-40000-C,23249.22,buy,1.2,,,,
2047,223598962,2022-07-19 16:05:11,1,0.041,0.04008282,71.59,BTC-30DEC22-40000-C,23249.22,buy,15.0,,,,
2048,223600074,2022-07-19 16:06:54,1,0.041,0.03983043,71.72,BTC-30DEC22-40000-C,23206.94,buy,2.5,,,,
2049,223600075,2022-07-19 16:06:54,1,0.041,0.03983043,71.72,BTC-30DEC22-40000-C,23206.94,buy,8.0,,,,
2050,223615015,2022-07-19 16:44:41,0,0.0415,0.04147859,71.83,BTC-30DEC22-40000-C,23266.41,sell,1.6,,,,
2051,223615948,2022-07-19 16:47:33,1,0.0415,0.04126273,71.97,BTC-30DEC22-40000-C,23227.93,sell,1.4,,,,
2052,223615949,2022-07-19 16:47:33,1,0.0415,0.04126273,71.97,BTC-30DEC22-40000-C,23227.93,sell,0.5,,,,
2053,223616183,2022-07-19 16:48:05,1,0.0415,0.04129917,71.97,BTC-30DEC22-40000-C,23229.49,sell,0.1,,,,
2054,223616184,2022-07-19 16:48:05,1,0.0415,0.04129917,71.97,BTC-30DEC22-40000-C,23229.49,sell,0.1,,,,
2055,223616785,2022-07-19 16:49:18,1,0.0415,0.0414439,71.89,BTC-30DEC22-40000-C,23249.52,sell,0.3,,,,
2056,223617326,2022-07-19 16:50:24,1,0.0415,0.04118289,72.02,BTC-30DEC22-40000-C,23208.57,sell,0.1,,,,
2057,223617333,2022-07-19 16:50:24,1,0.0415,0.04118289,72.02,BTC-30DEC22-40000-C,23208.57,sell,0.1,,,,
2058,223617334,2022-07-19 16:50:24,1,0.0415,0.04118289,72.02,BTC-30DEC22-40000-C,23208.57,sell,0.1,,,,
2059,223617343,2022-07-19 16:50:24,1,0.0415,0.04118289,72.02,BTC-30DEC22-40000-C,23208.57,sell,0.1,,,,
2060,223617344,2022-07-19 16:50:24,1,0.0415,0.04118289,72.02,BTC-30DEC22-40000-C,23208.57,sell,0.1,,,,
2061,223617346,2022-07-19 16:50:25,1,0.0415,0.04118289,72.02,BTC-30DEC22-40000-C,23208.57,sell,0.1,,,,
2062,223617347,2022-07-19 16:50:25,1,0.0415,0.04118289,72.07,BTC-30DEC22-40000-C,23200.95,sell,0.1,,,,
2063,223620882,2022-07-19 17:06:41,1,0.0415,0.04135441,72.2,BTC-30DEC22-40000-C,23163.05,sell,1.3,,,,
2064,223671942,2022-07-19 21:55:12,0,0.0435,0.04348712,71.16,BTC-30DEC22-40000-C,23788.87,buy,2.7,,,,
2065,223672121,2022-07-19 21:55:24,1,0.0435,0.04357679,71.11,BTC-30DEC22-40000-C,23785.15,buy,0.1,,,,
2066,223672122,2022-07-19 21:55:24,1,0.0435,0.04357679,71.09,BTC-30DEC22-40000-C,23789.53,buy,0.1,,,,
2067,223672148,2022-07-19 21:55:29,1,0.0435,0.04356708,71.12,BTC-30DEC22-40000-C,23783.5,buy,0.1,,,,
2068,223672149,2022-07-19 21:55:30,1,0.0435,0.04356708,71.12,BTC-30DEC22-40000-C,23783.5,buy,0.1,,,,
2069,223672157,2022-07-19 21:55:30,1,0.0435,0.04356708,71.12,BTC-30DEC22-40000-C,23783.5,buy,0.1,,,,
2070,223672158,2022-07-19 21:55:30,1,0.0435,0.04356708,71.12,BTC-30DEC22-40000-C,23782.86,buy,0.1,,,,
2071,223672159,2022-07-19 21:55:30,1,0.0435,0.04356265,71.12,BTC-30DEC22-40000-C,23782.86,buy,0.1,,,,
2072,223672161,2022-07-19 21:55:31,1,0.0435,0.04356265,71.12,BTC-30DEC22-40000-C,23782.86,buy,0.1,,,,
2073,223672162,2022-07-19 21:55:31,1,0.0435,0.04356265,71.12,BTC-30DEC22-40000-C,23782.86,buy,0.1,,,,
2074,223672171,2022-07-19 21:55:38,1,0.0435,0.04356683,71.12,BTC-30DEC22-40000-C,23783.81,buy,0.1,,,,
2075,223675592,2022-07-19 22:17:13,2,0.043,0.04204353,71.81,BTC-30DEC22-40000-C,23513.45,buy,1.3,,,,
2076,223683045,2022-07-19 23:22:54,2,0.04,0.04083647,70.81,BTC-30DEC22-40000-C,23339.72,sell,1.9,,,,
2077,223683046,2022-07-19 23:22:54,3,0.04,0.04083647,70.81,BTC-30DEC22-40000-C,23339.72,sell,2.7,,,,
2078,223683047,2022-07-19 23:22:54,3,0.04,0.04083647,70.81,BTC-30DEC22-40000-C,23339.72,buy,0.4,,,,
2079,223709412,2022-07-20 02:26:21,2,0.0395,0.03866774,70.31,BTC-30DEC22-40000-C,23417.79,sell,7.2,,,,
2080,223709413,2022-07-20 02:26:21,3,0.0395,0.03866774,70.31,BTC-30DEC22-40000-C,23417.79,sell,4.7,,,,
2081,223709414,2022-07-20 02:26:21,3,0.0395,0.03866774,70.31,BTC-30DEC22-40000-C,23417.79,sell,3.0,,,,
