trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,combo_id,block_trade_id,amount,combo_trade_id,liquidation
6448,233339964,2022-11-01 14:29:16,3,0.008,0.00782172,61.76,BTC-30DEC22-30000-C,20448.44,buy,,,0.1,,
6449,233339971,2022-11-01 14:29:20,3,0.008,0.00782818,61.74,BTC-30DEC22-30000-C,20451.26,buy,,,0.4,,
6450,233339973,2022-11-01 14:29:22,3,0.008,0.00782795,61.74,BTC-30DEC22-30000-C,20451.69,buy,,,0.3,,
6451,233339976,2022-11-01 14:29:22,3,0.008,0.00782823,61.74,BTC-30DEC22-30000-C,20451.69,buy,,,0.2,,
6452,233339979,2022-11-01 14:29:23,3,0.008,0.00782823,61.74,BTC-30DEC22-30000-C,20451.69,buy,,,0.1,,
6453,233339981,2022-11-01 14:29:24,3,0.008,0.00782625,61.75,BTC-30DEC22-30000-C,20451.49,buy,,,0.1,,
6454,233339982,2022-11-01 14:29:24,3,0.008,0.00782625,61.75,BTC-30DEC22-30000-C,20451.49,buy,,,0.1,,
6455,233339983,2022-11-01 14:29:25,3,0.008,0.00782385,61.75,BTC-30DEC22-30000-C,20450.85,buy,,,0.1,,
6456,233339985,2022-11-01 14:29:28,3,0.008,0.00781432,61.76,BTC-30DEC22-30000-C,20448.93,buy,,,0.1,,
6457,233339986,2022-11-01 14:29:29,3,0.008,0.00781771,61.76,BTC-30DEC22-30000-C,20448.93,buy,,,0.1,,
6458,233339987,2022-11-01 14:29:33,3,0.008,0.00781979,61.75,BTC-30DEC22-30000-C,20449.79,buy,,,0.2,,
6459,233339988,2022-11-01 14:29:35,3,0.008,0.00782072,61.75,BTC-30DEC22-30000-C,20450.2,buy,,,0.1,,
6460,233339989,2022-11-01 14:29:36,3,0.008,0.00782118,61.75,BTC-30DEC22-30000-C,20450.51,buy,,,0.1,,
6461,233339990,2022-11-01 14:29:36,3,0.008,0.00782118,61.75,BTC-30DEC22-30000-C,20450.51,buy,,,0.1,,
6462,233339992,2022-11-01 14:29:37,3,0.008,0.00782188,61.75,BTC-30DEC22-30000-C,20450.72,buy,,,0.1,,
6463,233339993,2022-11-01 14:29:37,3,0.008,0.00782188,61.75,BTC-30DEC22-30000-C,20450.72,buy,,,0.1,,
6464,233339997,2022-11-01 14:29:38,3,0.008,0.00782188,61.75,BTC-30DEC22-30000-C,20450.72,buy,,,0.1,,
6465,233339998,2022-11-01 14:29:38,3,0.008,0.00782188,61.75,BTC-30DEC22-30000-C,20450.72,buy,,,0.1,,
6466,233340004,2022-11-01 14:29:40,3,0.008,0.00782441,61.74,BTC-30DEC22-30000-C,20451.51,buy,,,0.1,,
6467,233340038,2022-11-01 14:30:01,3,0.008,0.0078313,61.73,BTC-30DEC22-30000-C,20452.02,buy,,,0.3,,
6468,233340054,2022-11-01 14:30:01,3,0.008,0.0078313,61.69,BTC-30DEC22-30000-C,20458.15,buy,,,0.2,,
6469,233340055,2022-11-01 14:30:02,3,0.008,0.00785185,61.69,BTC-30DEC22-30000-C,20458.15,buy,,,0.1,,
6470,233340131,2022-11-01 14:31:54,3,0.008,0.00779804,61.77,BTC-30DEC22-30000-C,20445.75,buy,,,1.9,,
6471,233340802,2022-11-01 14:42:55,2,0.0075,0.00785577,61.07,BTC-30DEC22-30000-C,20420.36,sell,,,0.2,,
6472,233347633,2022-11-01 17:10:10,0,0.008,0.00772607,62.11,BTC-30DEC22-30000-C,20403.22,buy,,,2.7,,
6473,233355503,2022-11-01 22:32:21,1,0.008,0.00772799,61.96,BTC-30DEC22-30000-C,20443.45,buy,,,5.9,,
6474,233355504,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.07,sell,,,1.0,,
6475,233355505,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.07,sell,,,0.7,,
6476,233355506,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.07,sell,,,0.5,,
6477,233355507,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.07,sell,,,0.3,,
6478,233355508,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.07,sell,,,0.2,,
6479,233355509,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.14,sell,,,0.1,,
6480,233355510,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.14,sell,,,0.1,,
6481,233355511,2022-11-01 22:32:22,1,0.008,0.00773114,61.95,BTC-30DEC22-30000-C,20444.14,sell,,,0.1,,
6482,233355512,2022-11-01 22:32:26,1,0.008,0.00773502,61.95,BTC-30DEC22-30000-C,20444.26,sell,,,0.1,,
6483,233355513,2022-11-01 22:32:26,1,0.008,0.00773502,61.95,BTC-30DEC22-30000-C,20444.26,sell,,,0.1,,
6484,233355541,2022-11-01 22:32:52,1,0.008,0.0077753,61.93,BTC-30DEC22-30000-C,20449.04,sell,,,0.1,,
6485,233355543,2022-11-01 22:33:01,1,0.008,0.00778107,61.93,BTC-30DEC22-30000-C,20448.0,sell,,,0.1,,
6486,233355546,2022-11-01 22:33:42,1,0.008,0.0078139,61.94,BTC-30DEC22-30000-C,20446.92,sell,,,0.1,,
6487,233355569,2022-11-01 22:33:49,1,0.008,0.00781988,61.94,BTC-30DEC22-30000-C,20446.86,sell,,,0.1,,
6488,233355597,2022-11-01 22:36:12,1,0.008,0.00793192,61.93,BTC-30DEC22-30000-C,20450.77,sell,,,0.1,,
6489,233355598,2022-11-01 22:36:14,1,0.008,0.0079331,61.93,BTC-30DEC22-30000-C,20450.76,sell,,,0.1,,
6490,233355599,2022-11-01 22:36:18,1,0.008,0.00793549,61.93,BTC-30DEC22-30000-C,20450.76,sell,,,0.1,,
6491,233355600,2022-11-01 22:36:24,1,0.008,0.00793911,61.93,BTC-30DEC22-30000-C,20450.75,sell,,,0.1,,
6492,233355601,2022-11-01 22:36:46,1,0.008,0.00795122,61.93,BTC-30DEC22-30000-C,20450.52,sell,,,0.1,,
6493,233355602,2022-11-01 22:36:48,1,0.008,0.00795209,61.93,BTC-30DEC22-30000-C,20450.38,sell,,,0.1,,
6494,233356134,2022-11-01 23:05:18,1,0.008,0.00825755,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6495,233356139,2022-11-01 23:05:18,1,0.008,0.00825755,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.2,,
6496,233356140,2022-11-01 23:05:18,1,0.008,0.00825784,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6497,233356141,2022-11-01 23:05:18,1,0.008,0.00825784,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6498,233356143,2022-11-01 23:05:18,1,0.008,0.00825784,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6499,233356144,2022-11-01 23:05:18,1,0.008,0.00825784,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6500,233356145,2022-11-01 23:05:18,1,0.008,0.00825784,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6501,233356146,2022-11-01 23:05:18,1,0.008,0.00825784,61.79,BTC-30DEC22-30000-C,20472.04,sell,,,0.1,,
6502,233356147,2022-11-01 23:05:20,1,0.008,0.00825164,61.81,BTC-30DEC22-30000-C,20469.81,sell,,,0.2,,
6503,233356148,2022-11-01 23:05:20,1,0.008,0.00825164,61.81,BTC-30DEC22-30000-C,20469.81,sell,,,0.1,,
6504,233356149,2022-11-01 23:05:20,1,0.008,0.00825164,61.81,BTC-30DEC22-30000-C,20469.81,sell,,,0.1,,
6505,233356150,2022-11-01 23:05:26,1,0.008,0.00824616,61.81,BTC-30DEC22-30000-C,20469.53,sell,,,0.5,,
6506,233356151,2022-11-01 23:05:26,1,0.008,0.00824616,61.81,BTC-30DEC22-30000-C,20469.53,sell,,,0.4,,
6507,233356152,2022-11-01 23:05:26,1,0.008,0.00824616,61.81,BTC-30DEC22-30000-C,20469.53,sell,,,0.2,,
6508,233356153,2022-11-01 23:05:26,1,0.008,0.00824616,61.81,BTC-30DEC22-30000-C,20469.53,sell,,,0.2,,
6509,233356154,2022-11-01 23:05:26,1,0.008,0.00824616,61.81,BTC-30DEC22-30000-C,20469.53,sell,,,0.1,,
6510,233356155,2022-11-01 23:05:26,1,0.008,0.00824616,61.81,BTC-30DEC22-30000-C,20469.53,sell,,,0.1,,
6511,233356156,2022-11-01 23:05:30,1,0.008,0.00824733,61.81,BTC-30DEC22-30000-C,20470.0,sell,,,0.6,,
6512,233356157,2022-11-01 23:05:30,1,0.008,0.00824733,61.81,BTC-30DEC22-30000-C,20470.0,sell,,,0.4,,
6513,233356158,2022-11-01 23:05:30,1,0.008,0.00824733,61.81,BTC-30DEC22-30000-C,20470.0,sell,,,0.3,,
6514,233356159,2022-11-01 23:05:30,1,0.008,0.00824733,61.81,BTC-30DEC22-30000-C,20470.0,sell,,,0.2,,
6515,233356160,2022-11-01 23:05:30,1,0.008,0.00824733,61.81,BTC-30DEC22-30000-C,20470.0,sell,,,0.1,,
6516,233356161,2022-11-01 23:05:30,1,0.008,0.00824733,61.81,BTC-30DEC22-30000-C,20470.0,sell,,,0.1,,
6517,233356162,2022-11-01 23:05:32,1,0.008,0.00824597,61.81,BTC-30DEC22-30000-C,20469.97,sell,,,0.3,,
6518,233356163,2022-11-01 23:05:32,1,0.008,0.00824597,61.81,BTC-30DEC22-30000-C,20469.97,sell,,,0.2,,
6519,233356164,2022-11-01 23:05:32,1,0.008,0.00824597,61.81,BTC-30DEC22-30000-C,20469.97,sell,,,0.1,,
6520,233356165,2022-11-01 23:05:32,1,0.008,0.00824597,61.81,BTC-30DEC22-30000-C,20469.97,sell,,,0.1,,
6521,233356166,2022-11-01 23:05:32,1,0.008,0.00824597,61.81,BTC-30DEC22-30000-C,20469.97,sell,,,0.1,,
6522,233356168,2022-11-01 23:05:34,1,0.008,0.00824481,61.81,BTC-30DEC22-30000-C,20469.66,sell,,,0.3,,
6523,233356169,2022-11-01 23:05:34,1,0.008,0.00824481,61.81,BTC-30DEC22-30000-C,20469.66,sell,,,0.2,,
6524,233356170,2022-11-01 23:05:34,1,0.008,0.00824481,61.81,BTC-30DEC22-30000-C,20469.66,sell,,,0.1,,
6525,233356171,2022-11-01 23:05:34,1,0.008,0.00824481,61.81,BTC-30DEC22-30000-C,20469.66,sell,,,0.1,,
6526,233356172,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.6,,
6527,233356173,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.4,,
6528,233356174,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.3,,
6529,233356175,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.2,,
6530,233356176,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.1,,
6531,233356177,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.1,,
6532,233356178,2022-11-01 23:05:40,1,0.008,0.00824394,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.1,,
6533,233356179,2022-11-01 23:05:42,1,0.008,0.00824385,61.81,BTC-30DEC22-30000-C,20469.87,sell,,,0.3,,
6534,233356180,2022-11-01 23:05:42,1,0.008,0.00824385,61.81,BTC-30DEC22-30000-C,20469.87,sell,,,0.2,,
6535,233356181,2022-11-01 23:05:42,1,0.008,0.00824385,61.81,BTC-30DEC22-30000-C,20469.87,sell,,,0.1,,
6536,233356182,2022-11-01 23:05:42,1,0.008,0.00824385,61.81,BTC-30DEC22-30000-C,20469.87,sell,,,0.1,,
6537,233356183,2022-11-01 23:05:44,1,0.008,0.00824373,61.81,BTC-30DEC22-30000-C,20469.89,sell,,,0.2,,
6538,233356184,2022-11-01 23:05:44,1,0.008,0.00824373,61.81,BTC-30DEC22-30000-C,20469.89,sell,,,0.1,,
6539,233356185,2022-11-01 23:05:44,1,0.008,0.00824373,61.81,BTC-30DEC22-30000-C,20469.89,sell,,,0.1,,
6540,233356186,2022-11-01 23:05:44,1,0.008,0.00824373,61.81,BTC-30DEC22-30000-C,20469.89,sell,,,0.1,,
6541,233356188,2022-11-01 23:05:46,1,0.008,0.00824357,61.81,BTC-30DEC22-30000-C,20469.96,sell,,,0.2,,
6542,233356189,2022-11-01 23:05:46,1,0.008,0.00824357,61.81,BTC-30DEC22-30000-C,20469.96,sell,,,0.1,,
6543,233356190,2022-11-01 23:05:46,1,0.008,0.00824372,61.81,BTC-30DEC22-30000-C,20469.96,sell,,,0.1,,
6544,233356191,2022-11-01 23:05:46,1,0.008,0.00824372,61.81,BTC-30DEC22-30000-C,20469.96,sell,,,0.1,,
6545,233356192,2022-11-01 23:05:48,1,0.008,0.00824296,61.81,BTC-30DEC22-30000-C,20469.77,sell,,,0.2,,
6546,233356194,2022-11-01 23:05:50,1,0.008,0.00824285,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.2,,
6547,233356195,2022-11-01 23:05:50,1,0.008,0.00824285,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.1,,
6548,233356196,2022-11-01 23:05:50,1,0.008,0.00824285,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.1,,
6549,233356197,2022-11-01 23:05:50,1,0.008,0.00824285,61.81,BTC-30DEC22-30000-C,20469.78,sell,,,0.1,,
6550,233356199,2022-11-01 23:05:52,1,0.008,0.00824277,61.82,BTC-30DEC22-30000-C,20469.77,sell,,,0.1,,
6551,233356203,2022-11-01 23:05:54,1,0.008,0.00824286,61.81,BTC-30DEC22-30000-C,20469.82,sell,,,0.1,,
6552,233356207,2022-11-01 23:05:58,1,0.008,0.00824251,61.82,BTC-30DEC22-30000-C,20469.75,sell,,,0.1,,
6553,233356212,2022-11-01 23:06:02,1,0.008,0.00824228,61.82,BTC-30DEC22-30000-C,20469.69,sell,,,0.1,,
6554,233356220,2022-11-01 23:06:08,1,0.008,0.00824116,61.82,BTC-30DEC22-30000-C,20469.45,sell,,,0.1,,
6555,233356224,2022-11-01 23:06:10,1,0.008,0.00824121,61.82,BTC-30DEC22-30000-C,20469.25,sell,,,0.1,,
6556,233356225,2022-11-01 23:06:10,1,0.008,0.00824121,61.82,BTC-30DEC22-30000-C,20469.25,sell,,,0.1,,
6557,233356227,2022-11-01 23:06:10,1,0.008,0.00824119,61.82,BTC-30DEC22-30000-C,20469.25,sell,,,0.1,,
6558,233356228,2022-11-01 23:06:10,1,0.008,0.00824119,61.82,BTC-30DEC22-30000-C,20469.25,sell,,,0.1,,
6559,233356230,2022-11-01 23:06:12,1,0.008,0.00824476,61.81,BTC-30DEC22-30000-C,20470.08,sell,,,0.1,,
6560,233356231,2022-11-01 23:06:12,1,0.008,0.00824476,61.81,BTC-30DEC22-30000-C,20470.08,sell,,,0.1,,
6561,233356232,2022-11-01 23:06:12,1,0.008,0.00824476,61.81,BTC-30DEC22-30000-C,20470.08,sell,,,0.1,,
6562,233356234,2022-11-01 23:06:14,1,0.008,0.00824785,61.81,BTC-30DEC22-30000-C,20470.91,sell,,,0.1,,
6563,233356237,2022-11-01 23:06:16,1,0.008,0.00824782,61.81,BTC-30DEC22-30000-C,20470.97,sell,,,0.1,,
6564,233356239,2022-11-01 23:06:18,1,0.008,0.00824758,61.81,BTC-30DEC22-30000-C,20470.96,sell,,,0.1,,
6565,233356246,2022-11-01 23:06:22,1,0.008,0.00824727,61.81,BTC-30DEC22-30000-C,20470.98,sell,,,0.1,,
6566,233356247,2022-11-01 23:06:24,1,0.008,0.00824723,61.81,BTC-30DEC22-30000-C,20471.02,sell,,,0.1,,
6567,233356249,2022-11-01 23:06:30,1,0.008,0.00824938,61.8,BTC-30DEC22-30000-C,20471.63,sell,,,0.1,,
6568,233356250,2022-11-01 23:06:30,1,0.008,0.00824938,61.8,BTC-30DEC22-30000-C,20471.63,sell,,,0.1,,
6569,233356251,2022-11-01 23:06:33,1,0.008,0.00824941,61.8,BTC-30DEC22-30000-C,20471.62,sell,,,0.1,,
6570,233356253,2022-11-01 23:06:35,1,0.008,0.00824975,61.8,BTC-30DEC22-30000-C,20471.69,sell,,,0.1,,
6571,233356254,2022-11-01 23:06:39,1,0.008,0.00825008,61.8,BTC-30DEC22-30000-C,20471.4,sell,,,0.1,,
6572,233356255,2022-11-01 23:06:41,1,0.008,0.00824906,61.81,BTC-30DEC22-30000-C,20470.85,sell,,,0.1,,
6573,233356256,2022-11-01 23:06:41,1,0.008,0.00824906,61.81,BTC-30DEC22-30000-C,20470.85,sell,,,0.1,,
6574,233356257,2022-11-01 23:06:41,1,0.008,0.00824906,61.81,BTC-30DEC22-30000-C,20470.85,sell,,,0.1,,
6575,233356259,2022-11-01 23:06:43,1,0.008,0.008246,61.81,BTC-30DEC22-30000-C,20469.81,sell,,,0.1,,
6576,233356260,2022-11-01 23:06:43,1,0.008,0.008246,61.81,BTC-30DEC22-30000-C,20469.81,sell,,,0.1,,
6577,233356262,2022-11-01 23:06:47,1,0.008,0.00824428,61.81,BTC-30DEC22-30000-C,20469.61,sell,,,0.1,,
6578,233356263,2022-11-01 23:06:47,1,0.008,0.00824428,61.81,BTC-30DEC22-30000-C,20469.61,sell,,,0.1,,
6579,233356268,2022-11-01 23:06:59,1,0.008,0.00824807,61.81,BTC-30DEC22-30000-C,20470.32,sell,,,0.1,,
6580,233356269,2022-11-01 23:07:01,1,0.008,0.00824758,61.81,BTC-30DEC22-30000-C,20470.2,sell,,,0.1,,
6581,233356271,2022-11-01 23:07:03,1,0.008,0.00824631,61.81,BTC-30DEC22-30000-C,20469.83,sell,,,0.1,,
6582,233356282,2022-11-01 23:07:27,1,0.008,0.00823676,61.83,BTC-30DEC22-30000-C,20466.74,sell,,,0.2,,
6583,233356283,2022-11-01 23:07:27,1,0.008,0.00823676,61.83,BTC-30DEC22-30000-C,20466.74,sell,,,0.2,,
6584,233356284,2022-11-01 23:07:27,1,0.008,0.00823676,61.83,BTC-30DEC22-30000-C,20466.74,sell,,,0.1,,
6585,233356285,2022-11-01 23:07:27,1,0.008,0.00823676,61.83,BTC-30DEC22-30000-C,20466.74,sell,,,0.1,,
6586,233356286,2022-11-01 23:07:29,1,0.008,0.00823716,61.83,BTC-30DEC22-30000-C,20466.7,sell,,,0.1,,
6587,233356288,2022-11-01 23:08:02,1,0.008,0.00823974,61.82,BTC-30DEC22-30000-C,20466.08,sell,,,0.1,,
6588,233356289,2022-11-01 23:08:02,1,0.008,0.00823974,61.82,BTC-30DEC22-30000-C,20466.08,sell,,,0.1,,
6589,233356291,2022-11-01 23:08:12,1,0.008,0.00824399,61.82,BTC-30DEC22-30000-C,20467.24,sell,,,0.1,,
6590,233356390,2022-11-01 23:15:08,1,0.008,0.00825294,61.8,BTC-30DEC22-30000-C,20473.58,sell,,,0.1,,
6591,233356391,2022-11-01 23:15:08,1,0.008,0.00825156,61.8,BTC-30DEC22-30000-C,20472.81,sell,,,0.1,,
6592,233356392,2022-11-01 23:15:10,1,0.008,0.00824962,61.8,BTC-30DEC22-30000-C,20472.97,sell,,,0.1,,
6593,233356393,2022-11-01 23:15:10,1,0.008,0.00824962,61.8,BTC-30DEC22-30000-C,20472.97,sell,,,0.1,,
6594,233356394,2022-11-01 23:15:14,1,0.008,0.00825112,61.8,BTC-30DEC22-30000-C,20472.99,sell,,,0.1,,
6595,233356395,2022-11-01 23:15:14,1,0.008,0.00825112,61.8,BTC-30DEC22-30000-C,20472.99,sell,,,0.1,,
6596,233356396,2022-11-01 23:15:14,1,0.008,0.00825112,61.8,BTC-30DEC22-30000-C,20472.99,sell,,,0.1,,
6597,233356397,2022-11-01 23:15:15,1,0.008,0.00825097,61.8,BTC-30DEC22-30000-C,20472.87,sell,,,0.2,,
6598,233356398,2022-11-01 23:15:15,1,0.008,0.00825097,61.8,BTC-30DEC22-30000-C,20472.87,sell,,,0.1,,
6599,233356399,2022-11-01 23:15:15,1,0.008,0.00825097,61.8,BTC-30DEC22-30000-C,20472.87,sell,,,0.1,,
6600,233356400,2022-11-01 23:15:17,1,0.008,0.008251,61.8,BTC-30DEC22-30000-C,20472.88,sell,,,0.2,,
6601,233356401,2022-11-01 23:15:17,1,0.008,0.008251,61.8,BTC-30DEC22-30000-C,20472.88,sell,,,0.1,,
6602,233356402,2022-11-01 23:15:17,1,0.008,0.008251,61.8,BTC-30DEC22-30000-C,20472.88,sell,,,0.1,,
6603,233356403,2022-11-01 23:15:19,1,0.008,0.00825126,61.8,BTC-30DEC22-30000-C,20472.81,sell,,,0.1,,
6604,233356404,2022-11-01 23:15:19,1,0.008,0.00825126,61.8,BTC-30DEC22-30000-C,20472.81,sell,,,0.1,,
6605,233356405,2022-11-01 23:15:19,1,0.008,0.00825126,61.8,BTC-30DEC22-30000-C,20472.81,sell,,,0.1,,
6606,233356406,2022-11-01 23:15:21,1,0.008,0.00825223,61.8,BTC-30DEC22-30000-C,20473.08,sell,,,0.1,,
6607,233356407,2022-11-01 23:15:21,1,0.008,0.00825223,61.8,BTC-30DEC22-30000-C,20473.08,sell,,,0.1,,
6608,233356408,2022-11-01 23:15:21,1,0.008,0.00825223,61.8,BTC-30DEC22-30000-C,20473.08,sell,,,0.1,,
6609,233356409,2022-11-01 23:15:27,1,0.008,0.00825838,61.79,BTC-30DEC22-30000-C,20474.78,sell,,,0.1,,
6610,233356574,2022-11-01 23:19:32,1,0.008,0.00827294,61.76,BTC-30DEC22-30000-C,20482.46,sell,,,0.1,,
6611,233356583,2022-11-01 23:19:34,1,0.008,0.00827288,61.76,BTC-30DEC22-30000-C,20482.47,sell,,,0.1,,
6612,233356622,2022-11-01 23:20:25,1,0.008,0.00827091,61.76,BTC-30DEC22-30000-C,20482.27,sell,,,0.1,,
6613,233356623,2022-11-01 23:20:25,1,0.008,0.00827091,61.76,BTC-30DEC22-30000-C,20482.27,sell,,,0.1,,
6614,233356624,2022-11-01 23:20:25,1,0.008,0.00827091,61.76,BTC-30DEC22-30000-C,20482.27,sell,,,0.1,,
6615,233356625,2022-11-01 23:20:27,1,0.008,0.00827086,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.2,,
6616,233356626,2022-11-01 23:20:27,1,0.008,0.00827086,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.1,,
6617,233356627,2022-11-01 23:20:27,1,0.008,0.00827086,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.1,,
6618,233356628,2022-11-01 23:20:27,1,0.008,0.00827086,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.1,,
6619,233356630,2022-11-01 23:20:29,1,0.008,0.00827006,61.76,BTC-30DEC22-30000-C,20482.4,sell,,,0.2,,
6620,233356631,2022-11-01 23:20:29,1,0.008,0.00827006,61.76,BTC-30DEC22-30000-C,20482.4,sell,,,0.1,,
6621,233356632,2022-11-01 23:20:29,1,0.008,0.00827006,61.76,BTC-30DEC22-30000-C,20482.4,sell,,,0.1,,
6622,233356633,2022-11-01 23:20:31,1,0.008,0.00826926,61.76,BTC-30DEC22-30000-C,20482.35,sell,,,0.1,,
6623,233356634,2022-11-01 23:20:31,1,0.008,0.00826926,61.76,BTC-30DEC22-30000-C,20482.35,sell,,,0.1,,
6624,233356635,2022-11-01 23:20:31,1,0.008,0.00826926,61.76,BTC-30DEC22-30000-C,20482.35,sell,,,0.1,,
6625,233356636,2022-11-01 23:20:33,1,0.008,0.00826854,61.76,BTC-30DEC22-30000-C,20482.41,sell,,,0.1,,
6626,233356637,2022-11-01 23:20:33,1,0.008,0.00826854,61.76,BTC-30DEC22-30000-C,20482.41,sell,,,0.1,,
6627,233356638,2022-11-01 23:20:33,1,0.008,0.00826854,61.76,BTC-30DEC22-30000-C,20482.41,sell,,,0.1,,
6628,233356639,2022-11-01 23:20:35,1,0.008,0.00826785,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.1,,
6629,233356640,2022-11-01 23:20:35,1,0.008,0.00826785,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.1,,
6630,233356641,2022-11-01 23:20:35,1,0.008,0.00826785,61.76,BTC-30DEC22-30000-C,20482.44,sell,,,0.1,,
6631,233356642,2022-11-01 23:20:37,1,0.008,0.00826684,61.76,BTC-30DEC22-30000-C,20482.42,sell,,,0.1,,
6632,233356643,2022-11-01 23:20:37,1,0.008,0.00826684,61.76,BTC-30DEC22-30000-C,20482.42,sell,,,0.1,,
6633,233356646,2022-11-01 23:20:39,1,0.008,0.00826583,61.76,BTC-30DEC22-30000-C,20482.41,sell,,,0.1,,
6634,233356647,2022-11-01 23:20:39,1,0.008,0.00826583,61.76,BTC-30DEC22-30000-C,20482.41,sell,,,0.1,,
6635,233356648,2022-11-01 23:20:41,1,0.008,0.00826448,61.76,BTC-30DEC22-30000-C,20482.33,sell,,,0.1,,
6636,233356651,2022-11-01 23:20:43,1,0.008,0.00826361,61.76,BTC-30DEC22-30000-C,20482.34,sell,,,0.1,,
6637,233356652,2022-11-01 23:20:43,1,0.008,0.00826361,61.76,BTC-30DEC22-30000-C,20482.34,sell,,,0.1,,
6638,233356654,2022-11-01 23:20:45,1,0.008,0.00826148,61.76,BTC-30DEC22-30000-C,20482.08,sell,,,0.1,,
6639,233356658,2022-11-01 23:20:49,1,0.008,0.00826046,61.76,BTC-30DEC22-30000-C,20482.4,sell,,,0.1,,
6640,233356660,2022-11-01 23:20:51,1,0.008,0.00826,61.76,BTC-30DEC22-30000-C,20482.6,sell,,,0.1,,
6641,233358680,2022-11-02 00:40:59,1,0.008,0.0077935,61.69,BTC-30DEC22-30000-C,20496.06,buy,,,2.6,,
6642,233360246,2022-11-02 02:21:35,1,0.008,0.00797661,61.85,BTC-30DEC22-30000-C,20476.09,buy,,,1.2,,
6643,233360247,2022-11-02 02:21:43,1,0.008,0.00797274,61.85,BTC-30DEC22-30000-C,20476.49,buy,,,0.8,,
6644,233360248,2022-11-02 02:21:45,1,0.008,0.00797235,61.85,BTC-30DEC22-30000-C,20476.64,buy,,,0.5,,
6645,233360249,2022-11-02 02:21:47,1,0.008,0.00796901,61.85,BTC-30DEC22-30000-C,20476.05,buy,,,0.4,,
6646,233360251,2022-11-02 02:21:51,1,0.008,0.00796298,61.86,BTC-30DEC22-30000-C,20474.64,buy,,,0.1,,
6647,233360252,2022-11-02 02:21:53,1,0.008,0.00796097,61.86,BTC-30DEC22-30000-C,20474.2,buy,,,0.1,,
6648,233360253,2022-11-02 02:21:54,1,0.008,0.0079607,61.86,BTC-30DEC22-30000-C,20474.37,buy,,,0.1,,
6649,233360254,2022-11-02 02:21:54,1,0.008,0.0079607,61.86,BTC-30DEC22-30000-C,20474.37,buy,,,0.1,,
6650,233360255,2022-11-02 02:21:55,1,0.008,0.0079649,61.85,BTC-30DEC22-30000-C,20475.51,buy,,,0.1,,
6651,233360256,2022-11-02 02:21:59,1,0.008,0.00796646,61.85,BTC-30DEC22-30000-C,20475.98,buy,,,0.1,,
6652,233360258,2022-11-02 02:22:03,1,0.008,0.00796525,61.85,BTC-30DEC22-30000-C,20475.97,buy,,,0.1,,
6653,233360259,2022-11-02 02:22:17,1,0.008,0.00796166,61.85,BTC-30DEC22-30000-C,20475.97,buy,,,0.1,,
6654,233360260,2022-11-02 02:22:28,1,0.008,0.00796632,61.84,BTC-30DEC22-30000-C,20478.27,buy,,,0.1,,
