trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,block_trade_id,combo_id,combo_trade_id
6463,316320264,2024-09-02 23:00:41,1,0.0085,0.00854901,52.46,BTC-27SEP24-70000-C,59381.44,buy,0.1,0.1,,,,
6464,316320271,2024-09-02 23:00:44,1,0.0085,0.00854084,52.4,BTC-27SEP24-70000-C,59397.5,buy,1.8,1.8,,,,
6465,316320283,2024-09-02 23:00:46,1,0.0085,0.00857082,52.36,BTC-27SEP24-70000-C,59407.43,buy,1.7,1.7,,,,
6466,316320690,2024-09-02 23:03:21,1,0.0085,0.00824576,52.9,BTC-27SEP24-70000-C,59277.91,buy,0.1,0.1,,,,
6467,316320697,2024-09-02 23:03:24,1,0.0085,0.00827995,52.84,BTC-27SEP24-70000-C,59292.59,buy,0.1,0.1,,,,
6468,316320698,2024-09-02 23:03:24,1,0.0085,0.00827995,52.84,BTC-27SEP24-70000-C,59292.59,buy,0.3,0.3,,,,
6469,316320699,2024-09-02 23:03:24,1,0.0085,0.00827995,52.84,BTC-27SEP24-70000-C,59292.59,buy,0.1,0.1,,,,
6470,316320881,2024-09-02 23:07:08,1,0.0085,0.00828248,52.96,BTC-27SEP24-70000-C,59258.94,buy,0.2,0.2,,,,
6471,316320888,2024-09-02 23:07:11,1,0.0085,0.00831341,52.9,BTC-27SEP24-70000-C,59275.21,buy,0.2,0.2,,,,
6472,316320959,2024-09-02 23:08:28,1,0.0085,0.00835711,52.86,BTC-27SEP24-70000-C,59279.15,buy,0.3,0.3,,,,
6473,316320965,2024-09-02 23:08:30,1,0.0085,0.00835711,52.85,BTC-27SEP24-70000-C,59279.15,buy,0.2,0.2,,,,
6474,316321492,2024-09-02 23:20:54,0,0.009,0.00858442,53.78,BTC-27SEP24-70000-C,59266.86,buy,2.0,2.0,,,,
6475,316321926,2024-09-02 23:29:48,2,0.0085,0.00848641,53.63,BTC-27SEP24-70000-C,59090.96,sell,5.0,5.0,,,,
6476,316321927,2024-09-02 23:29:48,3,0.0085,0.00848641,53.63,BTC-27SEP24-70000-C,59090.96,sell,7.0,7.0,,,,
6477,316323984,2024-09-03 00:42:55,3,0.0085,0.00824847,53.64,BTC-27SEP24-70000-C,59108.11,buy,0.2,0.2,,,,
6478,316324882,2024-09-03 01:07:42,3,0.0085,0.00867212,52.6,BTC-27SEP24-70000-C,59382.48,buy,0.1,0.1,,,,
6479,316325680,2024-09-03 01:31:44,3,0.0085,0.00850034,53.02,BTC-27SEP24-70000-C,59275.46,buy,0.1,0.1,,,,
6480,316325972,2024-09-03 01:47:15,3,0.0085,0.00859754,52.91,BTC-27SEP24-70000-C,59299.32,buy,0.1,0.1,,,,
6481,316325973,2024-09-03 01:47:23,3,0.0085,0.00861391,52.88,BTC-27SEP24-70000-C,59308.8,buy,0.1,0.1,,,,
6482,316325974,2024-09-03 01:47:25,3,0.0085,0.00861367,52.88,BTC-27SEP24-70000-C,59309.22,buy,0.1,0.1,,,,
6483,316326019,2024-09-03 01:49:22,2,0.008,0.00853277,51.96,BTC-27SEP24-70000-C,59312.78,sell,0.1,0.1,,,,
6484,316326020,2024-09-03 01:49:22,3,0.008,0.00853277,51.96,BTC-27SEP24-70000-C,59312.78,sell,1.9,1.9,,,,
6485,316326126,2024-09-03 01:50:49,3,0.008,0.00853408,51.88,BTC-27SEP24-70000-C,59332.16,sell,5.0,5.0,,,,
6486,316326156,2024-09-03 01:51:00,0,0.0085,0.00855638,52.73,BTC-27SEP24-70000-C,59349.56,buy,0.1,0.1,,,,
6487,316326159,2024-09-03 01:51:00,1,0.0085,0.00855638,52.73,BTC-27SEP24-70000-C,59349.56,buy,0.1,0.1,,,,
6488,316326161,2024-09-03 01:51:01,1,0.0085,0.00855638,52.73,BTC-27SEP24-70000-C,59349.56,buy,0.2,0.2,,,,
6489,316326774,2024-09-03 02:03:54,1,0.0085,0.00843553,52.43,BTC-27SEP24-70000-C,59416.45,buy,0.1,0.1,,,,
6490,316326781,2024-09-03 02:03:54,1,0.0085,0.00843553,52.43,BTC-27SEP24-70000-C,59416.45,buy,0.8,0.8,,,,
6491,316326804,2024-09-03 02:03:54,1,0.0085,0.00843553,52.43,BTC-27SEP24-70000-C,59416.45,buy,0.3,0.3,,,,
6492,316327338,2024-09-03 02:09:38,1,0.0085,0.00850018,52.15,BTC-27SEP24-70000-C,59503.34,buy,8.1,8.1,,,,
6493,316329326,2024-09-03 02:18:12,0,0.0095,0.00920727,52.94,BTC-27SEP24-70000-C,59751.7,buy,0.7,0.7,,,,
6494,316329961,2024-09-03 02:27:06,2,0.009,0.00908549,52.58,BTC-27SEP24-70000-C,59618.65,sell,3.0,3.0,,,,
6495,316330154,2024-09-03 02:30:48,3,0.009,0.00912446,52.58,BTC-27SEP24-70000-C,59614.66,sell,1.0,1.0,,,,
6496,316330274,2024-09-03 02:33:47,3,0.009,0.00915071,52.6,BTC-27SEP24-70000-C,59616.25,sell,10.0,10.0,,,,
6497,316330275,2024-09-03 02:34:02,3,0.009,0.00912789,52.63,BTC-27SEP24-70000-C,59612.1,sell,2.9,2.9,,,,
6498,316330994,2024-09-03 02:41:14,3,0.009,0.00892909,53.33,BTC-27SEP24-70000-C,59428.47,sell,10.0,10.0,,,,
6499,316331445,2024-09-03 02:53:45,3,0.009,0.00908662,53.41,BTC-27SEP24-70000-C,59412.58,sell,0.1,0.1,,,,
6500,316332644,2024-09-03 03:25:08,2,0.0085,0.00870609,53.16,BTC-27SEP24-70000-C,59255.56,sell,0.1,0.1,,,,
6501,316333101,2024-09-03 03:33:45,3,0.0085,0.0086961,53.39,BTC-27SEP24-70000-C,59182.43,sell,0.1,0.1,,,,
6502,316333112,2024-09-03 03:33:51,3,0.0085,0.00869753,53.39,BTC-27SEP24-70000-C,59183.53,sell,0.1,0.1,,,,
6503,316333999,2024-09-03 03:50:41,3,0.0085,0.00870616,53.52,BTC-27SEP24-70000-C,59151.01,sell,16.0,16.0,,,,
6504,316334857,2024-09-03 04:02:07,0,0.009,0.00879037,54.43,BTC-27SEP24-70000-C,59151.54,buy,0.5,0.5,,,,
6505,316334858,2024-09-03 04:02:07,1,0.009,0.00879037,54.43,BTC-27SEP24-70000-C,59151.54,buy,10.0,10.0,,,,
6506,316343845,2024-09-03 07:42:35,2,0.008,0.00858326,53.06,BTC-27SEP24-70000-C,59068.91,sell,0.1,0.1,,,,
6507,316343846,2024-09-03 07:42:35,3,0.008,0.00858326,53.06,BTC-27SEP24-70000-C,59068.91,sell,0.1,0.1,,,,
6508,316345478,2024-09-03 08:00:22,0,0.0085,0.00847634,53.88,BTC-27SEP24-70000-C,59109.1,sell,1.0,1.0,,,,
6509,316347076,2024-09-03 08:22:32,2,0.008,0.00809224,53.03,BTC-27SEP24-70000-C,59092.91,buy,2.7,2.7,,,,
6510,316351490,2024-09-03 09:52:55,2,0.007,0.0073703,51.83,BTC-27SEP24-70000-C,58929.73,sell,1.0,1.0,,,,
6511,316351491,2024-09-03 09:52:55,3,0.007,0.0073703,51.83,BTC-27SEP24-70000-C,58929.73,sell,9.0,9.0,,,,
6512,316352786,2024-09-03 10:27:32,0,0.0075,0.00753607,52.06,BTC-27SEP24-70000-C,59145.47,buy,2.2,2.2,,,,
6513,316352810,2024-09-03 10:28:00,1,0.0075,0.00753443,52.03,BTC-27SEP24-70000-C,59158.95,buy,2.5,2.5,,,,
6514,316353612,2024-09-03 10:47:57,1,0.0075,0.0071337,52.67,BTC-27SEP24-70000-C,58987.95,buy,0.3,0.3,,,,
6515,316353613,2024-09-03 10:47:57,1,0.0075,0.0071337,52.67,BTC-27SEP24-70000-C,58987.95,buy,4.7,4.7,,,,
6516,316355100,2024-09-03 11:26:47,1,0.0075,0.00744927,52.55,BTC-27SEP24-70000-C,59026.48,buy,0.3,0.3,,,,
6517,316356750,2024-09-03 12:17:45,1,0.0075,0.0079302,52.0,BTC-27SEP24-70000-C,59168.59,sell,0.1,0.1,,,,
6518,316356996,2024-09-03 12:25:37,0,0.008,0.00801153,52.78,BTC-27SEP24-70000-C,59216.21,sell,12.5,12.5,,156008,BTC-CS-27SEP24-66000_70000,
6519,316360486,2024-09-03 13:33:01,2,0.0075,0.00748077,53.07,BTC-27SEP24-70000-C,58894.0,sell,0.1,0.1,,,,
6520,316360660,2024-09-03 13:34:09,3,0.0075,0.00745608,53.02,BTC-27SEP24-70000-C,58905.11,sell,0.1,0.1,,,,
6521,316360719,2024-09-03 13:34:27,3,0.0075,0.00745646,53.05,BTC-27SEP24-70000-C,58899.94,sell,0.2,0.2,,,,
6522,316360810,2024-09-03 13:34:47,3,0.0075,0.0073527,53.32,BTC-27SEP24-70000-C,58851.51,sell,0.1,0.1,,,,
6523,316360901,2024-09-03 13:35:27,3,0.0075,0.00734991,53.29,BTC-27SEP24-70000-C,58837.7,sell,0.1,0.1,,,,
6524,316377025,2024-09-03 14:32:14,2,0.0065,0.00644106,55.24,BTC-27SEP24-70000-C,57796.44,sell,1.0,1.0,,,,
6525,316377364,2024-09-03 14:33:20,3,0.0065,0.00643286,55.14,BTC-27SEP24-70000-C,57816.05,buy,0.2,0.2,,,,
6526,316377384,2024-09-03 14:33:22,3,0.0065,0.00652259,54.94,BTC-27SEP24-70000-C,57871.52,buy,11.3,11.3,,,,
6527,316378472,2024-09-03 14:41:55,0,0.007,0.00663873,55.98,BTC-27SEP24-70000-C,57895.85,buy,0.2,0.2,,,,
6528,316378473,2024-09-03 14:41:55,1,0.007,0.00663873,55.98,BTC-27SEP24-70000-C,57895.85,buy,0.5,0.5,,,,
6529,316378474,2024-09-03 14:41:55,1,0.007,0.00663873,55.98,BTC-27SEP24-70000-C,57895.85,buy,0.1,0.1,,,,
6530,316378475,2024-09-03 14:41:55,1,0.007,0.00663873,55.98,BTC-27SEP24-70000-C,57895.85,buy,0.2,0.2,,,,
6531,316380122,2024-09-03 14:48:42,2,0.0065,0.00621583,56.09,BTC-27SEP24-70000-C,57573.21,sell,0.1,0.1,,,,
6532,316380298,2024-09-03 14:49:04,3,0.0065,0.00628998,55.99,BTC-27SEP24-70000-C,57600.67,sell,0.1,0.1,,,,
6533,316380910,2024-09-03 14:52:40,3,0.0065,0.0063453,56.12,BTC-27SEP24-70000-C,57569.78,sell,0.8,0.8,,,,
6534,316380911,2024-09-03 14:52:40,3,0.0065,0.0063453,56.12,BTC-27SEP24-70000-C,57569.78,sell,1.0,1.0,,,,
6535,316382606,2024-09-03 15:01:52,0,0.007,0.00660404,56.67,BTC-27SEP24-70000-C,57717.54,buy,2.0,2.0,,,,
6536,316384710,2024-09-03 15:15:54,1,0.007,0.00712843,55.6,BTC-27SEP24-70000-C,57993.74,buy,0.2,0.2,,,,
6537,316393839,2024-09-03 17:31:00,2,0.0065,0.00671653,54.53,BTC-27SEP24-70000-C,58024.59,buy,0.1,0.1,,,,
6538,316397024,2024-09-03 18:11:21,3,0.0065,0.00633006,55.65,BTC-27SEP24-70000-C,57732.06,buy,0.1,0.1,,,,
6539,316399858,2024-09-03 19:02:52,3,0.0065,0.00646005,54.98,BTC-27SEP24-70000-C,57927.83,buy,0.1,0.1,,,,
6540,316411986,2024-09-03 23:54:39,2,0.006,0.00609753,55.41,BTC-27SEP24-70000-C,57574.42,sell,7.3,7.3,,,,
6541,316411987,2024-09-03 23:54:39,3,0.006,0.00609753,55.41,BTC-27SEP24-70000-C,57574.42,sell,1.0,1.0,,,,
6542,316411988,2024-09-03 23:54:39,3,0.006,0.00609753,55.41,BTC-27SEP24-70000-C,57574.42,sell,2.0,2.0,,,,
6543,316416639,2024-09-04 00:52:51,2,0.0055,0.00603892,53.92,BTC-27SEP24-70000-C,57671.18,sell,1.0,1.0,,,,
6544,316418797,2024-09-04 01:00:03,3,0.0055,0.00540042,55.95,BTC-27SEP24-70000-C,57117.46,sell,1.0,1.0,,,,
6545,316430705,2024-09-04 01:12:10,3,0.0055,0.00528308,60.53,BTC-27SEP24-70000-C,55884.22,buy,0.1,0.1,,,,
6546,316430706,2024-09-04 01:12:10,0,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,buy,0.4,0.4,,,,
6547,316430707,2024-09-04 01:12:10,1,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,buy,12.0,12.0,,,,
6548,316430708,2024-09-04 01:12:10,1,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,buy,0.1,0.1,,,,
6549,316430709,2024-09-04 01:12:10,1,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,buy,7.0,7.0,,,,
6550,316430710,2024-09-04 01:12:10,1,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,buy,6.9,6.9,,,,
6551,316430711,2024-09-04 01:12:10,1,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,buy,5.0,5.0,,,,
6552,316430712,2024-09-04 01:12:10,1,0.006,0.00528308,61.79,BTC-27SEP24-70000-C,55884.22,sell,4.5,4.5,,,,
6553,316435627,2024-09-04 01:33:16,1,0.006,0.00606475,59.48,BTC-27SEP24-70000-C,56507.04,buy,12.0,12.0,,,,
6554,316435628,2024-09-04 01:33:16,1,0.006,0.00606475,59.48,BTC-27SEP24-70000-C,56507.04,sell,12.0,12.0,,,,
6555,316435629,2024-09-04 01:33:16,1,0.006,0.00606475,59.48,BTC-27SEP24-70000-C,56507.04,sell,0.1,0.1,,,,
6556,316435643,2024-09-04 01:33:24,1,0.006,0.0060478,59.52,BTC-27SEP24-70000-C,56507.04,buy,10.0,10.0,,,,
6557,316435650,2024-09-04 01:33:26,1,0.006,0.00604701,59.5,BTC-27SEP24-70000-C,56507.04,sell,0.2,0.2,,,,
6558,316435685,2024-09-04 01:33:44,1,0.006,0.00610256,59.48,BTC-27SEP24-70000-C,56508.36,sell,11.8,11.8,,,,
6559,316435733,2024-09-04 01:34:01,1,0.006,0.00603777,59.61,BTC-27SEP24-70000-C,56474.65,buy,12.0,12.0,,,,
6560,316435734,2024-09-04 01:34:01,1,0.006,0.00603777,59.61,BTC-27SEP24-70000-C,56474.65,sell,12.0,12.0,,,,
6561,316435735,2024-09-04 01:34:01,1,0.006,0.00603777,59.61,BTC-27SEP24-70000-C,56474.65,sell,0.1,0.1,,,,
6562,316435736,2024-09-04 01:34:01,1,0.006,0.00603777,59.61,BTC-27SEP24-70000-C,56474.65,sell,5.9,5.9,,,,
6563,316439587,2024-09-04 01:59:40,1,0.006,0.00600657,58.41,BTC-27SEP24-70000-C,56787.18,sell,0.5,0.5,,,,
6564,316441600,2024-09-04 02:21:05,2,0.0055,0.00556738,57.9,BTC-27SEP24-70000-C,56602.61,sell,1.0,1.0,,,,
6565,316445952,2024-09-04 04:12:18,3,0.0055,0.00559814,57.77,BTC-27SEP24-70000-C,56659.06,sell,0.1,0.1,,,,
6566,316447238,2024-09-04 05:06:56,3,0.0055,0.00549525,58.15,BTC-27SEP24-70000-C,56571.01,sell,0.9,0.9,,,,
6567,316447754,2024-09-04 05:21:07,2,0.005,0.00539605,57.09,BTC-27SEP24-70000-C,56500.16,sell,0.3,0.3,,,,
6568,316448051,2024-09-04 05:26:36,0,0.0055,0.00545042,58.29,BTC-27SEP24-70000-C,56522.38,buy,0.5,0.5,,,,
6569,316448052,2024-09-04 05:26:36,1,0.0055,0.00545042,58.29,BTC-27SEP24-70000-C,56522.38,sell,17.5,17.5,,,,
6570,316450334,2024-09-04 05:55:27,1,0.0055,0.00519846,59.48,BTC-27SEP24-70000-C,56216.03,buy,2.0,2.0,,,,
6571,316456382,2024-09-04 07:36:22,1,0.0055,0.00544164,58.16,BTC-27SEP24-70000-C,56601.13,buy,1.0,1.0,,,,
6572,316461490,2024-09-04 08:41:50,0,0.006,0.00573939,59.16,BTC-27SEP24-70000-C,56700.89,buy,25.0,25.0,,156203,BTC-CSR12-27SEP24-65000_70000,
6573,316463022,2024-09-04 09:44:19,1,0.006,0.00577801,59.06,BTC-27SEP24-70000-C,56726.06,buy,1.0,1.0,,,,
6574,316463023,2024-09-04 09:44:19,1,0.006,0.00577801,59.06,BTC-27SEP24-70000-C,56726.06,buy,0.5,0.5,,,,
6575,316463024,2024-09-04 09:44:19,1,0.006,0.00577801,59.06,BTC-27SEP24-70000-C,56726.06,buy,1.5,1.5,,,,
6576,316463025,2024-09-04 09:44:37,1,0.006,0.00577562,59.07,BTC-27SEP24-70000-C,56724.42,sell,0.1,0.1,,,,
6577,316464739,2024-09-04 10:09:03,2,0.0055,0.00569468,58.4,BTC-27SEP24-70000-C,56555.8,sell,5.0,5.0,,,,
6578,316468251,2024-09-04 11:05:44,0,0.006,0.00591518,60.11,BTC-27SEP24-70000-C,56463.63,buy,0.1,0.1,,,,
6579,316468264,2024-09-04 11:06:07,1,0.006,0.0059169,60.12,BTC-27SEP24-70000-C,56463.61,sell,0.2,0.2,,,,
6580,316469478,2024-09-04 11:32:40,1,0.006,0.00602602,59.79,BTC-27SEP24-70000-C,56567.94,buy,0.2,0.2,,,,
6581,316469556,2024-09-04 11:34:34,0,0.0065,0.00608534,60.78,BTC-27SEP24-70000-C,56621.5,buy,10.0,10.0,,,,
6582,316470685,2024-09-04 12:27:13,2,0.0055,0.00596602,58.57,BTC-27SEP24-70000-C,56572.68,sell,0.2,0.2,,,,
6583,316471652,2024-09-04 12:51:29,0,0.0065,0.0060852,60.51,BTC-27SEP24-70000-C,56703.39,buy,0.4,0.4,,,,
6584,316501598,2024-09-04 15:58:37,0,0.007,0.00746495,56.34,BTC-27SEP24-70000-C,58128.34,sell,14.0,14.0,,,,
6585,316501599,2024-09-04 15:58:37,1,0.007,0.00746495,56.34,BTC-27SEP24-70000-C,58128.34,sell,4.1,4.1,,,,
6586,316501600,2024-09-04 15:58:37,1,0.007,0.00746495,56.34,BTC-27SEP24-70000-C,58128.34,sell,12.0,12.0,,,,
6587,316501601,2024-09-04 15:58:37,1,0.007,0.00746495,56.34,BTC-27SEP24-70000-C,58128.34,sell,4.9,4.9,,,,
6588,316502407,2024-09-04 16:02:22,1,0.007,0.00733171,55.8,BTC-27SEP24-70000-C,58270.48,sell,13.3,13.3,,,,
6589,316502408,2024-09-04 16:02:22,1,0.007,0.00733171,55.8,BTC-27SEP24-70000-C,58270.48,sell,11.7,11.7,,,,
6590,316503287,2024-09-04 16:03:52,1,0.007,0.00751522,55.23,BTC-27SEP24-70000-C,58423.63,sell,12.0,12.0,,,,
6591,316503288,2024-09-04 16:03:52,1,0.007,0.00751522,55.23,BTC-27SEP24-70000-C,58423.63,sell,11.9,11.9,,,,
6592,316503289,2024-09-04 16:03:52,1,0.007,0.00751522,55.23,BTC-27SEP24-70000-C,58423.63,sell,14.3,14.3,,,,
6593,316503290,2024-09-04 16:03:52,1,0.007,0.00751522,55.23,BTC-27SEP24-70000-C,58423.63,sell,5.0,5.0,,,,
6594,316503291,2024-09-04 16:03:52,1,0.007,0.00751522,55.23,BTC-27SEP24-70000-C,58423.63,sell,1.8,1.8,,,,
6595,316503865,2024-09-04 16:05:37,1,0.007,0.0069871,56.21,BTC-27SEP24-70000-C,58176.16,buy,1.0,1.0,,,,
6596,316505307,2024-09-04 16:12:47,1,0.007,0.0070134,56.3,BTC-27SEP24-70000-C,58150.36,sell,0.1,0.1,,,,
6597,316511896,2024-09-04 16:56:57,0,0.0075,0.00744637,56.21,BTC-27SEP24-70000-C,58462.19,sell,0.2,0.2,,,,
6598,316514078,2024-09-04 17:26:12,2,0.007,0.00705089,56.32,BTC-27SEP24-70000-C,58168.55,sell,1.6,1.6,,,,
6599,316514366,2024-09-04 17:28:52,3,0.007,0.00693608,56.76,BTC-27SEP24-70000-C,58059.2,sell,2.1,2.1,,,,
6600,316518208,2024-09-04 18:08:37,2,0.0065,0.00647189,56.36,BTC-27SEP24-70000-C,57880.35,buy,0.1,0.1,,,,
6601,316518344,2024-09-04 18:13:06,3,0.0065,0.00646257,56.41,BTC-27SEP24-70000-C,57866.37,buy,0.1,0.1,,,,
6602,316519593,2024-09-04 18:44:53,3,0.0065,0.006298,57.24,BTC-27SEP24-70000-C,57658.21,sell,0.1,0.1,,,,
6603,316528091,2024-09-04 22:14:51,0,0.0075,0.00731678,56.84,BTC-27SEP24-70000-C,58377.23,buy,6.0,6.0,,,,
6604,316528205,2024-09-04 22:16:15,2,0.0065,0.0071536,54.99,BTC-27SEP24-70000-C,58311.68,sell,1.0,1.0,,,,
6605,316532123,2024-09-05 00:22:24,0,0.007,0.00679982,56.74,BTC-27SEP24-70000-C,58163.86,sell,1.0,1.0,,,,
6606,316533444,2024-09-05 01:02:04,2,0.0065,0.00663296,56.33,BTC-27SEP24-70000-C,57993.27,sell,0.2,0.2,,,,
6607,316533892,2024-09-05 01:27:24,0,0.007,0.00678484,57.3,BTC-27SEP24-70000-C,58021.99,buy,0.1,0.1,,,,
6608,316533893,2024-09-05 01:27:24,1,0.007,0.00678484,57.3,BTC-27SEP24-70000-C,58021.99,buy,4.0,4.0,,,,
6609,316533894,2024-09-05 01:27:24,1,0.007,0.00678484,57.3,BTC-27SEP24-70000-C,58021.99,sell,0.9,0.9,,,,
6610,316536257,2024-09-05 02:47:58,2,0.0065,0.00665341,57.51,BTC-27SEP24-70000-C,57695.15,sell,4.8,4.8,,,,
6611,316536299,2024-09-05 02:48:55,3,0.0065,0.00661505,57.47,BTC-27SEP24-70000-C,57704.25,buy,0.1,0.1,,,,
6612,316536839,2024-09-05 03:03:16,2,0.006,0.00621238,56.7,BTC-27SEP24-70000-C,57609.01,sell,0.1,0.1,,,,
6613,316549015,2024-09-05 06:54:43,2,0.0055,0.00537257,58.36,BTC-27SEP24-70000-C,56898.36,sell,1.0,1.0,,,,
6614,316553112,2024-09-05 08:24:58,3,0.0055,0.00543316,57.27,BTC-27SEP24-70000-C,57206.58,sell,5.0,5.0,,,,
6615,316553892,2024-09-05 08:44:06,2,0.005,0.00522783,56.77,BTC-27SEP24-70000-C,57004.83,sell,0.1,0.1,,,,
6616,316563314,2024-09-05 11:07:10,0,0.0055,0.00519344,59.26,BTC-27SEP24-70000-C,56747.33,buy,0.6,0.6,,,,
6617,316563366,2024-09-05 11:07:39,1,0.0055,0.00516876,59.33,BTC-27SEP24-70000-C,56728.95,buy,3.0,3.0,,,,
6618,316567779,2024-09-05 12:16:53,2,0.005,0.00518319,58.25,BTC-27SEP24-70000-C,56669.24,sell,5.0,5.0,,,,
6619,316567780,2024-09-05 12:16:53,3,0.005,0.00518319,58.25,BTC-27SEP24-70000-C,56669.24,sell,0.2,0.2,,,,
6620,316576099,2024-09-05 13:48:27,0,0.0055,0.00502655,59.53,BTC-27SEP24-70000-C,56720.43,buy,5.0,5.0,,,,
6621,316582407,2024-09-05 14:33:31,1,0.0055,0.00542126,58.14,BTC-27SEP24-70000-C,57088.35,sell,0.1,0.1,,,,
6622,316583681,2024-09-05 14:49:53,2,0.0048,0.0050145,57.57,BTC-27SEP24-70000-C,56756.14,sell,7.0,7.0,,,,
6623,316593478,2024-09-05 15:31:56,2,0.0044,0.00413278,59.76,BTC-27SEP24-70000-C,55864.46,sell,0.1,0.1,,,,
6624,316594830,2024-09-05 15:39:09,3,0.0044,0.00452743,58.64,BTC-27SEP24-70000-C,56168.02,buy,0.1,0.1,,,,
6625,316596545,2024-09-05 15:59:07,2,0.0043,0.00437428,59.04,BTC-27SEP24-70000-C,55985.48,buy,0.1,0.1,,,,
6626,316615504,2024-09-05 21:05:45,0,0.0046,0.0043857,59.84,BTC-27SEP24-70000-C,56079.93,buy,0.1,0.1,,,,
6627,316615505,2024-09-05 21:05:45,1,0.0046,0.0043857,59.84,BTC-27SEP24-70000-C,56079.93,buy,0.4,0.4,,,,
6628,316621757,2024-09-05 23:22:09,2,0.0043,0.00425,59.37,BTC-27SEP24-70000-C,55994.42,sell,25.0,25.0,,156610,BTC-CS-27SEP24-65000_70000,
6629,316633261,2024-09-06 04:36:52,0,0.0047,0.00509875,58.35,BTC-27SEP24-70000-C,56664.34,sell,0.1,0.1,,,,
6630,316640223,2024-09-06 07:19:39,2,0.0044,0.00415187,60.21,BTC-27SEP24-70000-C,55981.2,sell,0.1,0.1,,,,
6631,316640246,2024-09-06 07:19:40,3,0.0044,0.00414828,60.24,BTC-27SEP24-70000-C,55981.2,sell,0.1,0.1,,,,
6632,316665621,2024-09-06 08:58:44,2,0.0042,0.00432232,60.6,BTC-27SEP24-70000-C,55748.67,sell,3.6,3.6,,,,
6633,316665624,2024-09-06 08:58:45,3,0.0042,0.00432151,60.61,BTC-27SEP24-70000-C,55748.67,sell,0.2,0.2,,,,
6634,316665625,2024-09-06 08:58:45,3,0.0042,0.00432151,60.61,BTC-27SEP24-70000-C,55748.67,sell,5.5,5.5,,,,
6635,316665626,2024-09-06 08:58:45,3,0.0042,0.00432151,60.61,BTC-27SEP24-70000-C,55748.67,sell,1.3,1.3,,,,
6636,316665627,2024-09-06 08:58:45,3,0.0042,0.00432151,60.61,BTC-27SEP24-70000-C,55748.67,sell,0.2,0.2,,,,
6637,316668678,2024-09-06 09:39:06,3,0.0042,0.00441206,60.2,BTC-27SEP24-70000-C,55863.15,sell,0.1,0.1,,,,
6638,316668679,2024-09-06 09:39:07,3,0.0042,0.00441284,60.2,BTC-27SEP24-70000-C,55863.15,sell,0.1,0.1,,,,
6639,316668680,2024-09-06 09:39:08,3,0.0042,0.00441553,60.2,BTC-27SEP24-70000-C,55863.15,sell,0.1,0.1,,,,
6640,316668681,2024-09-06 09:39:09,3,0.0042,0.00441537,60.2,BTC-27SEP24-70000-C,55863.15,sell,0.1,0.1,,,,
6641,316668692,2024-09-06 09:39:10,3,0.0042,0.00441491,60.2,BTC-27SEP24-70000-C,55863.15,sell,0.1,0.1,,,,
6642,316668693,2024-09-06 09:39:11,3,0.0042,0.00441478,60.18,BTC-27SEP24-70000-C,55869.4,sell,0.1,0.1,,,,
6643,316668694,2024-09-06 09:39:13,3,0.0042,0.00441492,60.17,BTC-27SEP24-70000-C,55872.1,sell,0.1,0.1,,,,
6644,316668695,2024-09-06 09:39:14,3,0.0042,0.0044228,60.17,BTC-27SEP24-70000-C,55871.48,sell,0.1,0.1,,,,
6645,316668696,2024-09-06 09:39:15,3,0.0042,0.00442604,60.17,BTC-27SEP24-70000-C,55871.65,sell,0.1,0.1,,,,
6646,316668697,2024-09-06 09:39:16,3,0.0042,0.0044251,60.17,BTC-27SEP24-70000-C,55871.43,sell,0.1,0.1,,,,
6647,316669953,2024-09-06 10:01:43,0,0.0043,0.00439808,60.37,BTC-27SEP24-70000-C,55903.46,buy,0.1,0.1,,,,
6648,316672111,2024-09-06 10:27:38,0,0.0045,0.00458966,60.05,BTC-27SEP24-70000-C,56154.73,buy,5.0,5.0,,,,
6649,316673078,2024-09-06 10:46:27,0,0.005,0.00468561,61.62,BTC-27SEP24-70000-C,56130.31,buy,0.6,0.6,,,,
6650,316676874,2024-09-06 11:59:07,2,0.0046,0.00476839,60.94,BTC-27SEP24-70000-C,55994.22,buy,0.1,0.1,,,,
6651,316677012,2024-09-06 12:01:44,2,0.0045,0.00476506,60.61,BTC-27SEP24-70000-C,55998.92,sell,0.1,0.1,,,,
6652,316679527,2024-09-06 12:30:10,0,0.0049,0.00481268,61.61,BTC-27SEP24-70000-C,56055.96,buy,1.3,1.3,,,,
6653,316696334,2024-09-06 13:41:28,2,0.004,0.00384741,59.39,BTC-27SEP24-70000-C,55968.21,sell,5.0,5.0,,,,
6654,316696335,2024-09-06 13:41:28,3,0.004,0.00384741,59.39,BTC-27SEP24-70000-C,55968.21,sell,0.1,0.1,,,,
6655,316696336,2024-09-06 13:41:28,3,0.004,0.00384741,59.39,BTC-27SEP24-70000-C,55968.21,sell,0.1,0.1,,,,
