trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,combo_trade_id
739,335887464,2024-12-21 07:24:27,0,0.07,0.06932979,58.25,BTC-31JAN25-102000-C,98705.23,buy,1.0,1.0,,,
740,335887661,2024-12-21 07:26:04,1,0.07,0.06963424,58.01,BTC-31JAN25-102000-C,98767.93,sell,0.5,0.5,,,
741,335904234,2024-12-21 08:55:19,2,0.0685,0.06812948,57.56,BTC-31JAN25-102000-C,98621.15,buy,0.1,0.1,,,
742,335904255,2024-12-21 08:55:27,3,0.0685,0.06810678,57.57,BTC-31JAN25-102000-C,98621.62,buy,0.1,0.1,,,
743,335904440,2024-12-21 08:56:12,0,0.069,0.06817171,57.88,BTC-31JAN25-102000-C,98647.75,buy,0.1,0.1,,,
744,335904549,2024-12-21 08:57:20,2,0.0685,0.06808604,57.55,BTC-31JAN25-102000-C,98641.09,buy,0.1,0.1,,,
745,335904565,2024-12-21 08:57:27,3,0.0685,0.06824642,57.43,BTC-31JAN25-102000-C,98673.69,sell,0.1,0.1,,,
746,335905204,2024-12-21 09:04:04,2,0.0675,0.06707224,57.48,BTC-31JAN25-102000-C,98422.66,buy,0.1,0.1,,,
747,335937095,2024-12-21 13:50:07,2,0.062,0.0617175,57.3,BTC-31JAN25-102000-C,97263.63,sell,0.1,0.1,,,
748,335937102,2024-12-21 13:50:09,3,0.062,0.06159593,57.35,BTC-31JAN25-102000-C,97240.75,sell,0.1,0.1,,,
749,335937122,2024-12-21 13:50:13,0,0.0625,0.06154454,57.76,BTC-31JAN25-102000-C,97240.65,buy,0.1,0.1,,,
750,335959920,2024-12-21 18:04:20,0,0.063,0.06257981,57.21,BTC-31JAN25-102000-C,97604.72,buy,2.0,2.0,,,
751,336059965,2024-12-22 10:32:46,2,0.0595,0.05953039,56.87,BTC-31JAN25-102000-C,97107.66,buy,0.1,0.1,,,
752,336059973,2024-12-22 10:33:02,3,0.0595,0.05953549,56.87,BTC-31JAN25-102000-C,97105.6,sell,0.6,0.6,,,
753,336059974,2024-12-22 10:33:02,3,0.0595,0.05953549,56.87,BTC-31JAN25-102000-C,97105.6,sell,0.1,0.1,,,
754,336059975,2024-12-22 10:33:03,3,0.0595,0.05953549,56.87,BTC-31JAN25-102000-C,97105.6,sell,0.1,0.1,,,
755,336059989,2024-12-22 10:33:21,3,0.0595,0.05941368,56.97,BTC-31JAN25-102000-C,97077.07,sell,0.1,0.1,,,
756,336180824,2024-12-22 22:58:52,2,0.0545,0.05480949,58.47,BTC-31JAN25-102000-C,95432.78,buy,0.1,0.1,,,
757,336188615,2024-12-23 00:00:38,2,0.054,0.05401434,59.25,BTC-31JAN25-102000-C,95102.97,sell,0.1,0.1,,,
758,336205321,2024-12-23 01:14:21,2,0.0524,0.0525707,60.97,BTC-31JAN25-102000-C,94160.55,sell,1.0,1.0,,BTC-CS-31JAN25-100000_102000,336205319
759,336205411,2024-12-23 01:14:39,0,0.0525,0.05261998,60.95,BTC-31JAN25-102000-C,94198.07,sell,5.0,5.0,,BTC-CS-31JAN25-100000_102000,336205409
760,336205504,2024-12-23 01:15:00,0,0.0528,0.05280367,61.09,BTC-31JAN25-102000-C,94221.28,sell,4.0,4.0,,BTC-CS-31JAN25-100000_102000,336205503
761,336227921,2024-12-23 02:31:07,2,0.0515,0.05229378,60.65,BTC-31JAN25-102000-C,94023.5,sell,8.0,8.0,,,
762,336227922,2024-12-23 02:31:07,3,0.0515,0.05229378,60.65,BTC-31JAN25-102000-C,94023.5,sell,15.8,15.8,,,
763,336227923,2024-12-23 02:31:07,3,0.0515,0.05229378,60.65,BTC-31JAN25-102000-C,94023.5,sell,1.2,1.2,,,
764,336253093,2024-12-23 05:04:59,0,0.055,0.05566406,58.15,BTC-31JAN25-102000-C,95762.94,sell,0.1,0.1,,,
765,336274677,2024-12-23 08:07:37,2,0.0525,0.05253035,58.19,BTC-31JAN25-102000-C,95110.67,buy,5.0,5.0,,BTC-CS-31JAN25-100000_102000,336274675
766,336348625,2024-12-23 15:18:20,2,0.0455,0.04522682,57.6,BTC-31JAN25-102000-C,93572.84,buy,0.1,0.1,,,
767,336362005,2024-12-23 15:46:22,2,0.0445,0.04435888,57.72,BTC-31JAN25-102000-C,93229.72,buy,0.6,0.6,,,
768,336372759,2024-12-23 16:09:30,2,0.0435,0.04397109,57.29,BTC-31JAN25-102000-C,93078.17,sell,0.3,0.3,,,
769,336402162,2024-12-23 17:09:39,0,0.0455,0.04560079,57.47,BTC-31JAN25-102000-C,93581.36,buy,0.8,0.8,,,
770,336429137,2024-12-23 19:10:35,2,0.044,0.04439923,57.69,BTC-31JAN25-102000-C,93162.75,buy,0.6,0.6,,,
771,336437819,2024-12-23 19:52:53,2,0.0425,0.04305839,57.35,BTC-31JAN25-102000-C,92887.41,sell,0.1,0.1,,,
772,336438267,2024-12-23 19:55:04,3,0.0425,0.04322643,57.24,BTC-31JAN25-102000-C,92921.7,sell,0.1,0.1,,,
773,336438366,2024-12-23 19:55:24,3,0.0425,0.04312411,57.32,BTC-31JAN25-102000-C,92893.12,sell,0.1,0.1,,,
774,336438723,2024-12-23 19:57:02,3,0.0425,0.04324963,57.15,BTC-31JAN25-102000-C,92936.29,sell,0.1,0.1,,,
775,336439499,2024-12-23 19:58:30,3,0.0425,0.04306689,57.3,BTC-31JAN25-102000-C,92873.11,sell,0.1,0.1,,,
776,336440116,2024-12-23 20:00:26,3,0.0425,0.04315574,57.25,BTC-31JAN25-102000-C,92856.21,sell,0.1,0.1,,,
777,336440318,2024-12-23 20:01:13,3,0.0425,0.04303408,57.33,BTC-31JAN25-102000-C,92833.41,sell,0.1,0.1,,,
778,336441103,2024-12-23 20:03:30,0,0.043,0.04337044,57.44,BTC-31JAN25-102000-C,92922.41,buy,0.1,0.1,,,
779,336487817,2024-12-23 23:00:02,0,0.0515,0.05147247,58.04,BTC-31JAN25-102000-C,95040.11,buy,0.1,0.1,,,
780,336487914,2024-12-23 23:00:14,2,0.051,0.05187086,57.35,BTC-31JAN25-102000-C,95139.25,sell,0.1,0.1,,,
781,336488098,2024-12-23 23:00:36,0,0.0515,0.05211319,57.54,BTC-31JAN25-102000-C,95207.49,sell,0.1,0.1,,,
782,336493980,2024-12-23 23:13:13,0,0.052,0.05203024,57.93,BTC-31JAN25-102000-C,95214.05,buy,0.6,0.6,,,
783,336556219,2024-12-24 05:32:50,2,0.05,0.0496094,59.08,BTC-31JAN25-102000-C,94491.47,buy,2.0,2.0,,,
784,336556220,2024-12-24 05:32:50,3,0.05,0.0496094,59.08,BTC-31JAN25-102000-C,94491.47,buy,4.0,4.0,,,
785,336589960,2024-12-24 10:53:09,2,0.047,0.04759509,58.78,BTC-31JAN25-102000-C,93891.15,sell,0.3,0.3,,,
786,336650950,2024-12-24 14:49:30,0,0.0595,0.05931819,59.25,BTC-31JAN25-102000-C,96922.69,sell,0.1,0.1,,,
787,336658363,2024-12-24 15:07:07,0,0.06,0.06098553,58.2,BTC-31JAN25-102000-C,97350.83,sell,0.1,0.1,,,
788,336660484,2024-12-24 15:13:11,0,0.062,0.06184492,58.99,BTC-31JAN25-102000-C,97603.47,sell,0.1,0.1,,,
789,336688757,2024-12-24 16:27:40,0,0.0655,0.06540508,59.36,BTC-31JAN25-102000-C,98326.62,buy,0.1,0.1,,,
790,336691241,2024-12-24 16:36:06,2,0.0645,0.06473346,59.45,BTC-31JAN25-102000-C,98033.39,sell,2.0,2.0,,,
791,336711373,2024-12-24 17:47:36,0,0.0665,0.06666016,58.84,BTC-31JAN25-102000-C,98704.52,buy,0.3,0.3,,,
792,336734763,2024-12-24 19:33:46,2,0.065,0.06484904,59.36,BTC-31JAN25-102000-C,98274.34,sell,0.1,0.1,,,
793,336787760,2024-12-25 03:31:06,2,0.0625,0.06240115,58.67,BTC-31JAN25-102000-C,98087.67,sell,0.2,0.2,,,
794,336794415,2024-12-25 05:00:08,0,0.063,0.06263048,58.71,BTC-31JAN25-102000-C,98164.57,sell,0.1,0.1,,,
795,336807524,2024-12-25 08:06:38,2,0.0615,0.06138471,58.42,BTC-31JAN25-102000-C,97918.58,sell,1.0,1.0,,,
796,336807578,2024-12-25 08:06:48,3,0.0615,0.06132886,58.47,BTC-31JAN25-102000-C,97904.31,sell,0.1,0.1,,,
797,336807675,2024-12-25 08:07:21,3,0.0615,0.06131999,58.48,BTC-31JAN25-102000-C,97894.67,sell,0.4,0.4,,,
798,336807684,2024-12-25 08:07:22,3,0.0615,0.06131999,58.48,BTC-31JAN25-102000-C,97894.67,sell,0.5,0.5,,,
799,336886539,2024-12-25 19:03:31,0,0.0645,0.06457053,58.49,BTC-31JAN25-102000-C,98678.16,buy,0.1,0.1,,,
800,336893693,2024-12-25 20:43:21,0,0.0655,0.06543063,58.73,BTC-31JAN25-102000-C,98896.43,sell,0.3,0.3,,,
801,336913500,2024-12-25 23:36:08,0,0.0665,0.06649686,58.33,BTC-31JAN25-102000-C,99159.88,sell,0.1,0.1,,,
802,336962417,2024-12-26 05:58:10,2,0.062,0.06188793,58.05,BTC-31JAN25-102000-C,98318.97,sell,0.1,0.1,,,
803,336962431,2024-12-26 05:58:26,3,0.062,0.06187828,58.05,BTC-31JAN25-102000-C,98318.82,sell,0.1,0.1,,,
804,336989906,2024-12-26 08:17:21,2,0.0535,0.05375576,57.54,BTC-31JAN25-102000-C,96468.75,buy,0.5,0.5,,,
805,337038843,2024-12-26 11:07:44,2,0.0515,0.0512261,59.03,BTC-31JAN25-102000-C,95611.12,buy,1.0,1.0,,,
806,337038844,2024-12-26 11:07:44,3,0.0515,0.0512261,59.03,BTC-31JAN25-102000-C,95611.12,sell,1.2,1.2,,,
807,337038845,2024-12-26 11:07:44,3,0.0515,0.0512261,59.03,BTC-31JAN25-102000-C,95611.12,sell,2.8,2.8,,,
808,337042968,2024-12-26 11:37:46,0,0.0525,0.05227609,58.99,BTC-31JAN25-102000-C,95905.44,buy,1.1,1.1,,,
809,337044821,2024-12-26 11:58:08,2,0.051,0.05136908,58.83,BTC-31JAN25-102000-C,95561.41,sell,0.1,0.1,,,
810,337044822,2024-12-26 11:58:08,3,0.051,0.05136908,58.83,BTC-31JAN25-102000-C,95561.41,sell,0.1,0.1,,,
811,337140850,2024-12-26 17:59:16,3,0.051,0.05119003,58.89,BTC-31JAN25-102000-C,95722.59,sell,1.3,1.3,,,
812,337145446,2024-12-26 18:15:15,2,0.05,0.05056812,58.66,BTC-31JAN25-102000-C,95529.62,sell,0.1,0.1,,,
813,337146315,2024-12-26 18:18:24,0,0.0505,0.05080432,58.9,BTC-31JAN25-102000-C,95594.72,sell,0.1,0.1,,,
814,337146642,2024-12-26 18:20:01,1,0.0505,0.05083146,58.91,BTC-31JAN25-102000-C,95590.54,sell,0.1,0.1,,,
815,337147856,2024-12-26 18:25:15,0,0.051,0.05134239,58.92,BTC-31JAN25-102000-C,95711.06,sell,0.1,0.1,,,
816,337148114,2024-12-26 18:26:15,1,0.051,0.05168476,58.63,BTC-31JAN25-102000-C,95803.81,sell,0.1,0.1,,,
817,337168467,2024-12-26 19:44:17,0,0.0515,0.05131064,59.43,BTC-31JAN25-102000-C,95746.11,buy,0.5,0.5,,,
818,337168808,2024-12-26 19:45:58,1,0.0515,0.05132788,59.41,BTC-31JAN25-102000-C,95746.35,buy,0.2,0.2,,,
819,337168821,2024-12-26 19:46:03,1,0.0515,0.05135638,59.42,BTC-31JAN25-102000-C,95742.75,buy,0.2,0.2,,,
820,337210332,2024-12-26 23:01:34,2,0.051,0.05091314,59.52,BTC-31JAN25-102000-C,95614.71,buy,1.0,1.0,,,
821,337233169,2024-12-27 00:43:03,3,0.051,0.05144893,59.42,BTC-31JAN25-102000-C,95671.64,sell,0.2,0.2,,,
822,337233180,2024-12-27 00:43:03,2,0.0505,0.05144893,59.01,BTC-31JAN25-102000-C,95671.64,sell,0.2,0.2,,,
823,337233181,2024-12-27 00:43:03,3,0.0505,0.05144893,59.01,BTC-31JAN25-102000-C,95671.64,sell,0.2,0.2,,,
824,337233189,2024-12-27 00:43:05,0,0.0515,0.05142343,59.87,BTC-31JAN25-102000-C,95661.3,buy,5.0,5.0,,,
825,337245470,2024-12-27 01:42:44,0,0.0525,0.05258795,59.49,BTC-31JAN25-102000-C,96040.21,buy,0.2,0.2,,,
826,337245499,2024-12-27 01:42:47,1,0.0525,0.05267837,59.38,BTC-31JAN25-102000-C,96073.78,buy,0.2,0.2,,,
827,337246193,2024-12-27 01:44:48,2,0.052,0.0525966,59.06,BTC-31JAN25-102000-C,96050.9,sell,0.1,0.1,,,
828,337251921,2024-12-27 02:08:04,0,0.0525,0.0525898,59.12,BTC-31JAN25-102000-C,96139.76,buy,0.2,0.2,,,
829,337252019,2024-12-27 02:08:14,1,0.0525,0.05291636,58.89,BTC-31JAN25-102000-C,96211.53,buy,0.2,0.2,,,
830,337253854,2024-12-27 02:15:21,2,0.052,0.05266114,58.67,BTC-31JAN25-102000-C,96158.86,sell,0.1,0.1,,,
831,337255978,2024-12-27 02:24:32,0,0.0525,0.05259198,59.08,BTC-31JAN25-102000-C,96177.46,buy,0.2,0.2,,,
832,337256006,2024-12-27 02:24:40,1,0.0525,0.05273144,58.97,BTC-31JAN25-102000-C,96194.76,buy,0.2,0.2,,,
833,337312201,2024-12-27 06:26:31,0,0.0535,0.053948,59.84,BTC-31JAN25-102000-C,96176.81,sell,0.5,0.5,,,
834,337356116,2024-12-27 07:51:47,2,0.0485,0.04936524,59.45,BTC-31JAN25-102000-C,94984.13,sell,0.1,0.1,,,
835,337356619,2024-12-27 07:52:11,0,0.049,0.04948419,59.74,BTC-31JAN25-102000-C,95021.17,sell,0.1,0.1,,,
836,337365881,2024-12-27 08:01:06,0,0.05,0.05076555,59.58,BTC-31JAN25-102000-C,95323.85,sell,0.1,0.1,,,
837,337384820,2024-12-27 08:37:30,0,0.0535,0.05331898,59.87,BTC-31JAN25-102000-C,96123.84,buy,0.1,0.1,,,
838,337417363,2024-12-27 09:48:31,0,0.055,0.05513986,59.11,BTC-31JAN25-102000-C,96783.41,buy,0.1,0.1,,,
839,337417451,2024-12-27 09:49:27,2,0.0545,0.05521611,58.69,BTC-31JAN25-102000-C,96784.99,sell,0.4,0.4,,,
840,337417465,2024-12-27 09:49:41,3,0.0545,0.05511343,58.71,BTC-31JAN25-102000-C,96779.38,sell,0.2,0.2,,,
841,337438112,2024-12-27 11:52:01,2,0.053,0.0535966,57.82,BTC-31JAN25-102000-C,96696.28,sell,0.1,0.1,,,
842,337452064,2024-12-27 13:39:17,2,0.0515,0.05179242,58.07,BTC-31JAN25-102000-C,96321.15,buy,0.6,0.6,,,
843,337452749,2024-12-27 13:44:47,3,0.0515,0.05185704,57.96,BTC-31JAN25-102000-C,96343.05,buy,0.5,0.5,,,
844,337453084,2024-12-27 13:47:03,3,0.0515,0.05175087,58.03,BTC-31JAN25-102000-C,96340.24,buy,0.5,0.5,,,
845,337453106,2024-12-27 13:47:37,0,0.052,0.05189822,58.28,BTC-31JAN25-102000-C,96386.86,buy,0.7,0.7,,,
846,337453263,2024-12-27 13:48:38,2,0.0515,0.05196303,57.85,BTC-31JAN25-102000-C,96386.06,buy,0.6,0.6,,,
847,337460592,2024-12-27 14:32:44,2,0.05,0.05019842,57.82,BTC-31JAN25-102000-C,96047.66,buy,0.1,0.1,,,
848,337461979,2024-12-27 14:35:05,2,0.0495,0.04941951,58.04,BTC-31JAN25-102000-C,95826.73,buy,0.2,0.2,,,
849,337485521,2024-12-27 15:34:10,2,0.0445,0.04406821,59.11,BTC-31JAN25-102000-C,94188.38,buy,0.2,0.2,,,
850,337485523,2024-12-27 15:34:10,3,0.0445,0.04406821,59.11,BTC-31JAN25-102000-C,94188.38,buy,0.8,0.8,,,
851,337492170,2024-12-27 15:43:07,2,0.044,0.04378908,59.24,BTC-31JAN25-102000-C,93950.67,sell,0.9,0.9,,,
852,337495801,2024-12-27 15:54:55,0,0.045,0.04551876,58.91,BTC-31JAN25-102000-C,94361.53,sell,0.1,0.1,,,
853,337516346,2024-12-27 17:26:11,2,0.042,0.04178404,59.49,BTC-31JAN25-102000-C,93400.44,buy,1.6,1.6,,,
854,337518885,2024-12-27 17:33:30,0,0.043,0.0431055,59.09,BTC-31JAN25-102000-C,93832.66,buy,0.5,0.5,,,
855,337547097,2024-12-27 21:46:30,0,0.0455,0.04525913,59.36,BTC-31JAN25-102000-C,94439.18,buy,0.6,0.6,,,
856,337547098,2024-12-27 21:46:30,1,0.0455,0.04525913,59.36,BTC-31JAN25-102000-C,94439.18,buy,0.2,0.2,,,
857,337547778,2024-12-27 21:54:55,1,0.0455,0.04525826,59.48,BTC-31JAN25-102000-C,94394.32,buy,0.2,0.2,,,
858,337553293,2024-12-27 22:56:11,2,0.045,0.04510221,59.42,BTC-31JAN25-102000-C,94320.99,buy,0.1,0.1,,,
859,337610313,2024-12-28 15:31:22,2,0.0445,0.04435457,58.88,BTC-31JAN25-102000-C,94596.66,buy,0.3,0.3,,,
860,337610314,2024-12-28 15:31:22,3,0.0445,0.04435457,58.88,BTC-31JAN25-102000-C,94596.66,sell,0.7,0.7,,,
861,337646345,2024-12-29 07:28:35,0,0.046,0.04570393,59.63,BTC-31JAN25-102000-C,94951.32,sell,0.1,0.1,,,
862,337668927,2024-12-29 15:13:55,2,0.043,0.04354014,59.21,BTC-31JAN25-102000-C,94336.16,sell,0.1,0.1,,,
863,337700821,2024-12-29 22:31:16,2,0.0395,0.03954465,59.6,BTC-31JAN25-102000-C,93270.47,buy,0.1,0.1,,,
864,337708340,2024-12-29 23:49:43,0,0.0401,0.04076232,58.92,BTC-31JAN25-102000-C,93648.73,sell,25.0,25.0,175211,BTC-RR-31JAN25-94000_102000,
865,337715881,2024-12-30 01:31:30,2,0.04,0.04066736,58.81,BTC-31JAN25-102000-C,93666.51,sell,0.2,0.2,,,
866,337727843,2024-12-30 03:13:59,0,0.041,0.0404341,59.39,BTC-31JAN25-102000-C,93797.66,buy,0.1,0.1,,,
867,337729240,2024-12-30 03:32:02,2,0.04,0.03976674,59.14,BTC-31JAN25-102000-C,93614.33,sell,0.1,0.1,,,
868,337740488,2024-12-30 05:38:05,2,0.038,0.03828677,58.79,BTC-31JAN25-102000-C,93111.14,buy,0.2,0.2,,,
869,337747226,2024-12-30 07:21:33,0,0.04,0.03935522,59.38,BTC-31JAN25-102000-C,93553.54,buy,0.1,0.1,,,
870,337751865,2024-12-30 08:01:31,2,0.0393,0.03979461,58.52,BTC-31JAN25-102000-C,93631.76,buy,12.5,12.5,175232,BTC-CDIAG-28FEB25_31JAN25-114000_102000,
871,337753184,2024-12-30 08:17:30,2,0.039,0.03939473,58.33,BTC-31JAN25-102000-C,93627.62,sell,0.6,0.6,,,
872,337753396,2024-12-30 08:22:23,0,0.0395,0.03925075,58.8,BTC-31JAN25-102000-C,93627.61,buy,0.1,0.1,,,
873,337754418,2024-12-30 08:42:06,2,0.039,0.03929772,58.28,BTC-31JAN25-102000-C,93665.5,sell,0.6,0.6,,,
874,337760919,2024-12-30 11:04:07,2,0.0385,0.03876706,58.54,BTC-31JAN25-102000-C,93472.04,sell,0.1,0.1,,,
875,337760942,2024-12-30 11:04:18,3,0.0385,0.03871439,58.59,BTC-31JAN25-102000-C,93454.7,sell,0.1,0.1,,,
876,337760946,2024-12-30 11:04:24,3,0.0385,0.03874259,58.57,BTC-31JAN25-102000-C,93457.84,sell,0.1,0.1,,,
877,337760953,2024-12-30 11:04:53,3,0.0385,0.03877825,58.56,BTC-31JAN25-102000-C,93458.42,sell,0.1,0.1,,,
878,337762164,2024-12-30 11:16:29,2,0.038,0.03832428,58.53,BTC-31JAN25-102000-C,93320.74,sell,0.1,0.1,,,
879,337762166,2024-12-30 11:16:37,3,0.038,0.0383318,58.53,BTC-31JAN25-102000-C,93321.64,sell,0.1,0.1,,,
880,337762231,2024-12-30 11:16:54,3,0.038,0.03843481,58.44,BTC-31JAN25-102000-C,93344.59,sell,0.1,0.1,,,
881,337762236,2024-12-30 11:17:07,3,0.038,0.03841625,58.46,BTC-31JAN25-102000-C,93335.5,sell,0.1,0.1,,,
882,337762242,2024-12-30 11:17:17,3,0.038,0.03843272,58.43,BTC-31JAN25-102000-C,93343.66,sell,0.1,0.1,,,
883,337762251,2024-12-30 11:17:30,3,0.038,0.03840762,58.47,BTC-31JAN25-102000-C,93328.32,sell,0.1,0.1,,,
884,337785691,2024-12-30 14:06:39,2,0.036,0.036083,59.22,BTC-31JAN25-102000-C,92535.92,buy,0.2,0.2,,,
885,337796609,2024-12-30 14:40:34,2,0.035,0.0349789,59.25,BTC-31JAN25-102000-C,92231.89,buy,0.2,0.2,,,
886,337799816,2024-12-30 14:52:29,2,0.0346,0.03460674,59.18,BTC-31JAN25-102000-C,92145.93,sell,12.5,12.5,175260,BTC-CDIAG-28FEB25_31JAN25-118000_102000,
887,337800438,2024-12-30 14:56:09,2,0.0339,0.03412708,58.96,BTC-31JAN25-102000-C,92005.45,sell,25.0,25.0,175261,BTC-CDIAG-28FEB25_31JAN25-114000_102000,
888,337803302,2024-12-30 15:00:09,2,0.033,0.03291749,59.34,BTC-31JAN25-102000-C,91593.66,sell,1.0,1.0,,,
889,337811461,2024-12-30 15:20:30,2,0.0324,0.03251795,59.26,BTC-31JAN25-102000-C,91447.57,sell,12.5,12.5,175267,BTC-CDIAG-28FEB25_31JAN25-118000_102000,
890,337812333,2024-12-30 15:22:24,0,0.0325,0.03256869,59.35,BTC-31JAN25-102000-C,91451.27,buy,0.2,0.2,,,
891,337812334,2024-12-30 15:22:24,1,0.0325,0.03256869,59.35,BTC-31JAN25-102000-C,91451.27,buy,0.3,0.3,,,
892,337824324,2024-12-30 16:00:06,0,0.0345,0.03401043,59.95,BTC-31JAN25-102000-C,91911.75,buy,0.7,0.7,,,
893,337824325,2024-12-30 16:00:06,1,0.0345,0.03401043,59.95,BTC-31JAN25-102000-C,91911.75,buy,1.3,1.3,,,
894,337841690,2024-12-30 17:42:13,0,0.038,0.03793413,59.33,BTC-31JAN25-102000-C,93189.86,sell,1.6,1.6,,,
895,337896046,2024-12-30 21:30:51,0,0.04,0.03979126,59.93,BTC-31JAN25-102000-C,93587.43,sell,4.5,4.5,,,
896,337896047,2024-12-30 21:30:51,1,0.04,0.03979126,59.93,BTC-31JAN25-102000-C,93587.43,sell,0.5,0.5,,,
897,337901876,2024-12-30 21:40:54,2,0.0355,0.03520902,60.03,BTC-31JAN25-102000-C,92212.18,buy,0.2,0.2,,,
898,337925891,2024-12-30 23:00:05,0,0.036,0.03649175,59.25,BTC-31JAN25-102000-C,92597.76,sell,0.1,0.1,,,
899,337944517,2024-12-31 02:07:24,2,0.0345,0.03475513,59.01,BTC-31JAN25-102000-C,92263.72,buy,0.2,0.2,,,
900,337948493,2024-12-31 03:15:51,3,0.0345,0.03422834,59.27,BTC-31JAN25-102000-C,92206.01,buy,0.2,0.2,,,
901,337971886,2024-12-31 08:06:12,0,0.036,0.03632561,59.22,BTC-31JAN25-102000-C,92747.37,buy,0.1,0.1,,,
902,337988203,2024-12-31 08:54:47,0,0.0405,0.0406388,59.82,BTC-31JAN25-102000-C,93857.47,buy,2.0,2.0,,,
903,338018449,2024-12-31 13:24:11,0,0.0455,0.04535249,59.9,BTC-31JAN25-102000-C,95224.04,buy,0.6,0.6,,,
904,338018450,2024-12-31 13:24:11,1,0.0455,0.04535249,59.9,BTC-31JAN25-102000-C,95224.04,sell,1.4,1.4,,,
905,338020099,2024-12-31 13:28:37,0,0.047,0.04685123,59.65,BTC-31JAN25-102000-C,95690.73,buy,1.0,1.0,,,
906,338042683,2024-12-31 14:41:39,2,0.0465,0.04624725,60.23,BTC-31JAN25-102000-C,95450.45,sell,0.2,0.2,,,
907,338043973,2024-12-31 14:47:26,3,0.0465,0.04700728,59.58,BTC-31JAN25-102000-C,95645.81,sell,0.1,0.1,,,
908,338055073,2024-12-31 15:30:17,2,0.045,0.04589917,58.85,BTC-31JAN25-102000-C,95449.67,sell,0.1,0.1,,,
909,338069070,2024-12-31 16:32:38,2,0.042,0.0424288,59.29,BTC-31JAN25-102000-C,94534.82,sell,0.1,0.1,,,
910,338071200,2024-12-31 16:43:05,3,0.042,0.04265278,59.01,BTC-31JAN25-102000-C,94609.0,sell,1.5,1.5,,,
911,338071201,2024-12-31 16:43:05,3,0.042,0.04265278,59.01,BTC-31JAN25-102000-C,94609.0,sell,3.0,3.0,,,
912,338123218,2025-01-01 02:07:57,2,0.0375,0.03772618,58.93,BTC-31JAN25-102000-C,93517.87,buy,0.1,0.1,,,
913,338130678,2025-01-01 05:07:10,2,0.037,0.03706925,58.8,BTC-31JAN25-102000-C,93394.95,buy,0.1,0.1,,,
914,338137971,2025-01-01 08:06:36,3,0.037,0.03701606,58.62,BTC-31JAN25-102000-C,93485.26,buy,0.2,0.2,,,
915,338139219,2025-01-01 08:27:25,2,0.036,0.03598117,58.45,BTC-31JAN25-102000-C,93230.11,buy,0.7,0.7,,,
916,338148476,2025-01-01 10:51:52,3,0.036,0.03629734,58.85,BTC-31JAN25-102000-C,93134.48,sell,0.1,0.1,,,
917,338148478,2025-01-01 10:51:59,3,0.036,0.03630514,58.85,BTC-31JAN25-102000-C,93134.47,sell,0.1,0.1,,,
918,338148479,2025-01-01 10:52:04,3,0.036,0.03630932,58.85,BTC-31JAN25-102000-C,93133.71,sell,0.1,0.1,,,
919,338148480,2025-01-01 10:52:08,3,0.036,0.03630758,58.85,BTC-31JAN25-102000-C,93133.34,sell,0.1,0.1,,,
920,338148481,2025-01-01 10:52:16,3,0.036,0.03631283,58.85,BTC-31JAN25-102000-C,93133.79,sell,0.1,0.1,,,
921,338149215,2025-01-01 11:07:35,2,0.0355,0.03613367,58.69,BTC-31JAN25-102000-C,93027.9,sell,0.1,0.1,,,
922,338149230,2025-01-01 11:07:41,0,0.036,0.03619619,59.09,BTC-31JAN25-102000-C,93049.65,sell,0.1,0.1,,,
923,338149244,2025-01-01 11:07:51,1,0.036,0.03636829,58.94,BTC-31JAN25-102000-C,93093.5,sell,0.1,0.1,,,
924,338149281,2025-01-01 11:08:56,1,0.036,0.03650563,58.83,BTC-31JAN25-102000-C,93129.14,sell,0.1,0.1,,,
925,338149282,2025-01-01 11:09:01,1,0.036,0.03650124,58.83,BTC-31JAN25-102000-C,93128.35,sell,0.1,0.1,,,
926,338150756,2025-01-01 11:48:43,0,0.037,0.0372092,59.13,BTC-31JAN25-102000-C,93361.72,buy,0.7,0.7,,,
927,338159179,2025-01-01 14:29:26,0,0.0385,0.0385656,59.23,BTC-31JAN25-102000-C,93741.43,buy,0.1,0.1,,,
928,338163815,2025-01-01 15:51:25,0,0.0395,0.0394951,59.08,BTC-31JAN25-102000-C,94090.34,buy,0.1,0.1,,,
929,338166668,2025-01-01 17:00:41,2,0.0385,0.03866033,58.83,BTC-31JAN25-102000-C,93879.33,buy,0.1,0.1,,,
930,338168064,2025-01-01 17:23:22,2,0.038,0.03800426,59.0,BTC-31JAN25-102000-C,93696.8,buy,0.1,0.1,,,
931,338171196,2025-01-01 18:57:23,0,0.039,0.0390854,58.99,BTC-31JAN25-102000-C,94003.94,buy,0.1,0.1,,,
932,338177922,2025-01-01 20:08:00,0,0.0415,0.04129586,59.61,BTC-31JAN25-102000-C,94522.84,sell,0.1,0.1,,,
933,338187868,2025-01-01 22:20:15,1,0.0415,0.04178465,59.48,BTC-31JAN25-102000-C,94568.74,sell,0.2,0.2,,,
934,338194992,2025-01-02 00:20:40,2,0.041,0.04089983,60.34,BTC-31JAN25-102000-C,94242.17,buy,0.1,0.1,,,
935,338240485,2025-01-02 07:53:23,0,0.045,0.04527027,59.7,BTC-31JAN25-102000-C,95572.22,sell,1.0,1.0,,,
