trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,combo_trade_id
2809,229997136,2022-09-23 10:22:40,3,0.015,0.01490568,60.79,BTC-30SEP22-20000-C,19055.82,sell,0.1,,,
2810,229997137,2022-09-23 10:22:40,3,0.015,0.01490568,60.79,BTC-30SEP22-20000-C,19055.82,sell,0.1,,,
2811,229997144,2022-09-23 10:22:41,3,0.015,0.01486092,60.92,BTC-30SEP22-20000-C,19053.72,sell,0.1,,,
2812,229997145,2022-09-23 10:22:41,3,0.015,0.01486092,60.92,BTC-30SEP22-20000-C,19053.72,sell,0.1,,,
2813,229997150,2022-09-23 10:22:41,3,0.015,0.01486092,60.99,BTC-30SEP22-20000-C,19053.72,sell,0.2,,,
2814,229997151,2022-09-23 10:22:41,3,0.015,0.01486092,60.99,BTC-30SEP22-20000-C,19053.72,sell,0.1,,,
2815,229997152,2022-09-23 10:22:41,3,0.015,0.01486092,60.99,BTC-30SEP22-20000-C,19053.72,sell,0.1,,,
2816,229997153,2022-09-23 10:22:42,3,0.015,0.01479758,60.99,BTC-30SEP22-20000-C,19053.72,sell,0.5,,,
2817,229997154,2022-09-23 10:22:42,3,0.015,0.01479758,60.99,BTC-30SEP22-20000-C,19053.72,sell,0.4,,,
2818,229997156,2022-09-23 10:22:42,3,0.015,0.01479758,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.2,,,
2819,229997157,2022-09-23 10:22:42,3,0.015,0.01479758,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.1,,,
2820,229997158,2022-09-23 10:22:42,3,0.015,0.01479758,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.1,,,
2821,229997159,2022-09-23 10:22:42,3,0.015,0.01476627,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.2,,,
2822,229997160,2022-09-23 10:22:42,3,0.015,0.01476627,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.1,,,
2823,229997161,2022-09-23 10:22:42,3,0.015,0.01476627,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.1,,,
2824,229997162,2022-09-23 10:22:42,3,0.015,0.01476627,60.99,BTC-30SEP22-20000-C,19053.28,sell,0.1,,,
2825,229997163,2022-09-23 10:22:43,3,0.015,0.01476627,61.01,BTC-30SEP22-20000-C,19052.68,sell,0.3,,,
2826,229997164,2022-09-23 10:22:43,3,0.015,0.01476627,61.01,BTC-30SEP22-20000-C,19052.68,sell,0.2,,,
2827,229997165,2022-09-23 10:22:43,3,0.015,0.01476627,61.01,BTC-30SEP22-20000-C,19052.68,sell,0.1,,,
2828,229997166,2022-09-23 10:22:43,3,0.015,0.01476627,61.01,BTC-30SEP22-20000-C,19052.68,sell,0.1,,,
2829,229997167,2022-09-23 10:22:43,3,0.015,0.01476627,61.01,BTC-30SEP22-20000-C,19052.68,sell,0.1,,,
2830,229997245,2022-09-23 10:24:06,3,0.015,0.01486239,60.82,BTC-30SEP22-20000-C,19063.59,buy,0.4,,,
2831,229997246,2022-09-23 10:24:06,3,0.015,0.01487171,60.82,BTC-30SEP22-20000-C,19063.59,buy,4.6,,,
2832,229997248,2022-09-23 10:24:10,3,0.015,0.01489034,60.82,BTC-30SEP22-20000-C,19061.46,sell,0.1,,,
2833,229997480,2022-09-23 10:30:10,3,0.015,0.01515544,60.33,BTC-30SEP22-20000-C,19077.0,sell,0.1,,,
2834,229997716,2022-09-23 10:35:08,3,0.015,0.01522007,60.3,BTC-30SEP22-20000-C,19080.3,sell,0.1,,,
2835,229998299,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.1,,,
2836,229998302,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.1,,,
2837,229998304,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.2,,,
2838,229998305,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.2,,,
2839,229998309,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.2,,,
2840,229998313,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.3,,,
2841,229998314,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.7,,,
2842,229998315,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.4,,,
2843,229998316,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.3,,,
2844,229998317,2022-09-23 10:50:34,3,0.015,0.01503408,60.66,BTC-30SEP22-20000-C,19065.97,sell,0.2,,,
2845,229998321,2022-09-23 10:50:34,3,0.015,0.01503408,60.73,BTC-30SEP22-20000-C,19059.35,sell,0.1,,,
2846,229998323,2022-09-23 10:50:35,3,0.015,0.01499846,60.73,BTC-30SEP22-20000-C,19059.35,sell,0.1,,,
2847,229998324,2022-09-23 10:50:35,3,0.015,0.01499846,60.73,BTC-30SEP22-20000-C,19059.35,sell,0.1,,,
2848,229998329,2022-09-23 10:50:35,3,0.015,0.01489464,60.95,BTC-30SEP22-20000-C,19055.14,sell,0.1,,,
2849,229998330,2022-09-23 10:50:35,3,0.015,0.01489464,60.95,BTC-30SEP22-20000-C,19055.14,sell,0.1,,,
2850,229998331,2022-09-23 10:50:35,3,0.015,0.01489464,60.95,BTC-30SEP22-20000-C,19055.14,sell,0.1,,,
2851,229998332,2022-09-23 10:50:36,3,0.015,0.01489464,60.95,BTC-30SEP22-20000-C,19055.14,sell,0.1,,,
2852,229998337,2022-09-23 10:50:39,3,0.015,0.01486378,61.02,BTC-30SEP22-20000-C,19053.49,sell,0.2,,,
2853,229998577,2022-09-23 10:53:04,2,0.0145,0.01425339,61.26,BTC-30SEP22-20000-C,19011.87,buy,4.1,,,
2854,229998858,2022-09-23 10:57:24,2,0.014,0.01408348,60.66,BTC-30SEP22-20000-C,19001.34,buy,0.2,,,
2855,229999027,2022-09-23 10:58:20,2,0.013,0.01346001,59.78,BTC-30SEP22-20000-C,18955.54,sell,5.0,,,
2856,229999687,2022-09-23 11:06:11,0,0.0135,0.01339361,61.31,BTC-30SEP22-20000-C,18947.81,buy,0.1,,,
2857,230000173,2022-09-23 11:13:47,2,0.013,0.01317182,61.01,BTC-30SEP22-20000-C,18915.29,sell,0.3,,,
2858,230001083,2022-09-23 11:25:03,0,0.014,0.01338383,63.48,BTC-30SEP22-20000-C,18907.16,buy,0.5,,,
2859,230001095,2022-09-23 11:25:03,1,0.014,0.01338383,63.48,BTC-30SEP22-20000-C,18907.16,buy,0.2,,,
2860,230001108,2022-09-23 11:25:04,1,0.014,0.01338277,63.53,BTC-30SEP22-20000-C,18908.94,buy,0.3,,,
2861,230001654,2022-09-23 11:30:11,0,0.015,0.01481472,64.61,BTC-30SEP22-20000-C,18942.65,buy,1.3,,,
2862,230001975,2022-09-23 11:33:08,2,0.0145,0.01434073,64.85,BTC-30SEP22-20000-C,18897.57,buy,0.1,,,
2863,230001976,2022-09-23 11:33:08,3,0.0145,0.01432574,64.85,BTC-30SEP22-20000-C,18897.57,buy,0.2,,,
2864,230001990,2022-09-23 11:33:35,3,0.0145,0.01436883,64.84,BTC-30SEP22-20000-C,18899.34,buy,0.6,,,
2865,230001992,2022-09-23 11:33:36,3,0.0145,0.01436883,64.84,BTC-30SEP22-20000-C,18899.34,buy,0.3,,,
2866,230001993,2022-09-23 11:33:36,3,0.0145,0.01436883,64.84,BTC-30SEP22-20000-C,18899.34,buy,0.3,,,
2867,230001994,2022-09-23 11:33:36,3,0.0145,0.01433859,64.88,BTC-30SEP22-20000-C,18897.92,buy,0.4,,,
2868,230002012,2022-09-23 11:34:07,3,0.0145,0.01440697,64.77,BTC-30SEP22-20000-C,18898.6,buy,0.3,,,
2869,230002013,2022-09-23 11:34:09,3,0.0145,0.01435958,64.82,BTC-30SEP22-20000-C,18897.02,buy,0.2,,,
2870,230002087,2022-09-23 11:36:26,3,0.0145,0.01432349,64.89,BTC-30SEP22-20000-C,18897.4,buy,0.1,,,
2871,230002088,2022-09-23 11:36:26,3,0.0145,0.01432349,64.89,BTC-30SEP22-20000-C,18897.4,buy,0.1,,,
2872,230002089,2022-09-23 11:36:26,3,0.0145,0.01432362,64.9,BTC-30SEP22-20000-C,18897.4,buy,0.5,,,
2873,230002125,2022-09-23 11:37:46,3,0.0145,0.01440148,64.81,BTC-30SEP22-20000-C,18902.42,buy,0.4,,,
2874,230002148,2022-09-23 11:38:42,3,0.0145,0.01441304,64.71,BTC-30SEP22-20000-C,18901.24,buy,0.1,,,
2875,230002149,2022-09-23 11:38:43,3,0.0145,0.01441304,64.71,BTC-30SEP22-20000-C,18901.24,buy,0.4,,,
2876,230002150,2022-09-23 11:38:45,3,0.0145,0.01443035,64.67,BTC-30SEP22-20000-C,18902.87,buy,0.1,,,
2877,230002796,2022-09-23 11:47:20,0,0.015,0.01466537,66.49,BTC-30SEP22-20000-C,18884.21,buy,2.8,,,
2878,230002798,2022-09-23 11:47:22,1,0.015,0.01469072,66.47,BTC-30SEP22-20000-C,18886.91,buy,1.6,,,
2879,230002813,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,1.0,,,
2880,230002814,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,0.8,,,
2881,230002816,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,0.6,,,
2882,230002818,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,0.6,,,
2883,230002820,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,0.9,,,
2884,230002822,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,0.3,,,
2885,230002827,2022-09-23 11:47:23,1,0.015,0.01469486,66.47,BTC-30SEP22-20000-C,18886.91,buy,0.2,,,
2886,230002833,2022-09-23 11:47:24,1,0.015,0.01472157,66.37,BTC-30SEP22-20000-C,18888.48,buy,0.3,,,
2887,230002834,2022-09-23 11:47:27,1,0.015,0.01472792,66.39,BTC-30SEP22-20000-C,18888.13,buy,0.1,,,
2888,230002886,2022-09-23 11:47:49,1,0.015,0.01463723,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.4,,,
2889,230002887,2022-09-23 11:47:49,1,0.015,0.01463723,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.3,,,
2890,230002892,2022-09-23 11:47:49,1,0.015,0.01463524,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.4,,,
2891,230002898,2022-09-23 11:47:49,1,0.015,0.01463524,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.3,,,
2892,230002901,2022-09-23 11:47:49,1,0.015,0.01463524,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.2,,,
2893,230002902,2022-09-23 11:47:49,1,0.015,0.01463524,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.1,,,
2894,230002906,2022-09-23 11:47:49,1,0.015,0.01463524,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.4,,,
2895,230002908,2022-09-23 11:47:49,1,0.015,0.01463524,66.61,BTC-30SEP22-20000-C,18881.27,buy,0.1,,,
2896,230002911,2022-09-23 11:47:51,1,0.015,0.01469914,66.47,BTC-30SEP22-20000-C,18884.56,buy,0.1,,,
2897,230002912,2022-09-23 11:47:51,1,0.015,0.01469914,66.47,BTC-30SEP22-20000-C,18884.56,buy,0.1,,,
2898,230002915,2022-09-23 11:47:54,1,0.015,0.01469253,66.48,BTC-30SEP22-20000-C,18885.63,buy,0.2,,,
2899,230002916,2022-09-23 11:47:54,1,0.015,0.01469253,66.48,BTC-30SEP22-20000-C,18885.63,buy,0.2,,,
2900,230002918,2022-09-23 11:47:55,1,0.015,0.01469253,66.47,BTC-30SEP22-20000-C,18886.12,buy,0.1,,,
2901,230002919,2022-09-23 11:47:56,1,0.015,0.01470026,66.46,BTC-30SEP22-20000-C,18886.69,buy,0.1,,,
2902,230002923,2022-09-23 11:47:56,1,0.015,0.0147041,66.45,BTC-30SEP22-20000-C,18886.69,buy,0.1,,,
2903,230002925,2022-09-23 11:47:57,1,0.015,0.01470863,66.45,BTC-30SEP22-20000-C,18886.91,buy,0.5,,,
2904,230002929,2022-09-23 11:48:00,1,0.015,0.01473254,66.4,BTC-30SEP22-20000-C,18888.15,buy,0.4,,,
2905,230002930,2022-09-23 11:48:00,1,0.015,0.01473254,66.4,BTC-30SEP22-20000-C,18888.15,buy,0.3,,,
2906,230002931,2022-09-23 11:48:00,1,0.015,0.01473254,66.4,BTC-30SEP22-20000-C,18888.15,buy,0.2,,,
2907,230002932,2022-09-23 11:48:00,1,0.015,0.01473254,66.4,BTC-30SEP22-20000-C,18888.15,buy,0.3,,,
2908,230002933,2022-09-23 11:48:01,1,0.015,0.01473254,66.43,BTC-30SEP22-20000-C,18888.76,buy,0.3,,,
2909,230002934,2022-09-23 11:48:01,1,0.015,0.01471621,66.43,BTC-30SEP22-20000-C,18888.76,buy,0.2,,,
2910,230002935,2022-09-23 11:48:04,1,0.015,0.01472539,66.41,BTC-30SEP22-20000-C,18890.06,buy,0.3,,,
2911,230002941,2022-09-23 11:48:07,1,0.015,0.01471989,66.43,BTC-30SEP22-20000-C,18890.12,buy,0.3,,,
2912,230002942,2022-09-23 11:48:09,1,0.015,0.01471211,66.44,BTC-30SEP22-20000-C,18890.13,buy,0.2,,,
2913,230003200,2022-09-23 11:51:09,1,0.015,0.01487893,66.45,BTC-30SEP22-20000-C,18882.0,buy,0.1,,,
2914,230003318,2022-09-23 11:51:36,2,0.014,0.01438581,65.26,BTC-30SEP22-20000-C,18853.56,sell,1.0,,,
2915,230003388,2022-09-23 11:52:47,0,0.0145,0.01468644,65.77,BTC-30SEP22-20000-C,18878.36,sell,0.5,,,
2916,230003800,2022-09-23 11:55:48,2,0.014,0.0144871,65.11,BTC-30SEP22-20000-C,18861.72,sell,1.0,,,
2917,230005038,2022-09-23 12:15:25,0,0.015,0.01538197,64.98,BTC-30SEP22-20000-C,18942.11,sell,1.7,,,
2918,230005839,2022-09-23 12:33:23,2,0.014,0.0142214,64.8,BTC-30SEP22-20000-C,18873.49,sell,1.5,,,
2919,230005900,2022-09-23 12:34:17,3,0.014,0.01433427,64.52,BTC-30SEP22-20000-C,18886.0,sell,2.2,,,
2920,230005901,2022-09-23 12:34:17,3,0.014,0.01433427,64.52,BTC-30SEP22-20000-C,18886.0,sell,1.5,,,
2921,230007563,2022-09-23 13:05:57,0,0.0145,0.01477284,63.77,BTC-30SEP22-20000-C,18941.82,buy,0.1,,,
2922,230009069,2022-09-23 13:24:27,0,0.0155,0.01617096,62.3,BTC-30SEP22-20000-C,19063.91,sell,5.0,,,
2923,230009298,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,1.2,,,
2924,230009299,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.9,,,
2925,230009300,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.6,,,
2926,230009301,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.4,,,
2927,230009302,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.2,,,
2928,230009303,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.1,,,
2929,230009304,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.1,,,
2930,230009305,2022-09-23 13:27:17,1,0.0155,0.01548861,63.45,BTC-30SEP22-20000-C,19029.8,sell,0.1,,,
2931,230009307,2022-09-23 13:27:18,1,0.0155,0.0155018,63.46,BTC-30SEP22-20000-C,19029.91,sell,0.2,,,
2932,230009308,2022-09-23 13:27:18,1,0.0155,0.0155018,63.46,BTC-30SEP22-20000-C,19029.91,sell,0.2,,,
2933,230009310,2022-09-23 13:27:25,1,0.0155,0.0155047,63.5,BTC-30SEP22-20000-C,19029.17,sell,0.1,,,
2934,230009311,2022-09-23 13:27:25,1,0.0155,0.0155047,63.5,BTC-30SEP22-20000-C,19029.17,sell,0.1,,,
2935,230009312,2022-09-23 13:27:27,1,0.0155,0.0155098,63.49,BTC-30SEP22-20000-C,19029.47,sell,0.1,,,
2936,230009313,2022-09-23 13:27:27,1,0.0155,0.0155098,63.49,BTC-30SEP22-20000-C,19029.47,sell,0.1,,,
2937,230009316,2022-09-23 13:27:32,1,0.0155,0.01549828,63.52,BTC-30SEP22-20000-C,19028.0,sell,0.2,,,
2938,230009320,2022-09-23 13:27:32,1,0.0155,0.01549828,63.52,BTC-30SEP22-20000-C,19028.0,sell,0.7,,,
2939,230009325,2022-09-23 13:27:32,1,0.0155,0.01549828,63.52,BTC-30SEP22-20000-C,19028.0,sell,0.5,,,
2940,230009326,2022-09-23 13:27:32,1,0.0155,0.01549828,63.52,BTC-30SEP22-20000-C,19028.0,sell,0.3,,,
2941,230009327,2022-09-23 13:27:32,1,0.0155,0.01549828,63.52,BTC-30SEP22-20000-C,19028.0,sell,0.2,,,
2942,230009330,2022-09-23 13:27:32,1,0.0155,0.01549828,63.54,BTC-30SEP22-20000-C,19024.18,sell,0.1,,,
2943,230009331,2022-09-23 13:27:32,1,0.0155,0.01549828,63.54,BTC-30SEP22-20000-C,19024.18,sell,0.1,,,
2944,230009333,2022-09-23 13:27:33,1,0.0155,0.01548891,63.54,BTC-30SEP22-20000-C,19024.18,sell,0.1,,,
2945,230009334,2022-09-23 13:27:33,1,0.0155,0.01548891,63.54,BTC-30SEP22-20000-C,19024.18,sell,0.1,,,
2946,230009335,2022-09-23 13:27:33,1,0.0155,0.01548891,63.54,BTC-30SEP22-20000-C,19024.18,sell,0.1,,,
2947,230009353,2022-09-23 13:27:47,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.1,,,
2948,230009358,2022-09-23 13:27:47,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.3,,,
2949,230009359,2022-09-23 13:27:47,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.3,,,
2950,230009360,2022-09-23 13:27:47,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.1,,,
2951,230009361,2022-09-23 13:27:47,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.2,,,
2952,230009362,2022-09-23 13:27:47,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.1,,,
2953,230009363,2022-09-23 13:27:48,1,0.0155,0.01555809,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.1,,,
2954,230009371,2022-09-23 13:27:48,1,0.0155,0.01555685,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.4,,,
2955,230009372,2022-09-23 13:27:48,1,0.0155,0.01555685,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.2,,,
2956,230009373,2022-09-23 13:27:48,1,0.0155,0.01555685,63.41,BTC-30SEP22-20000-C,19027.21,sell,0.2,,,
2957,230009386,2022-09-23 13:28:03,1,0.0155,0.01547634,63.59,BTC-30SEP22-20000-C,19024.92,sell,0.1,,,
2958,230009387,2022-09-23 13:28:04,1,0.0155,0.01547634,63.63,BTC-30SEP22-20000-C,19023.44,sell,0.1,,,
2959,230009388,2022-09-23 13:28:04,1,0.0155,0.01547634,63.63,BTC-30SEP22-20000-C,19023.44,sell,0.1,,,
2960,230009389,2022-09-23 13:28:04,1,0.0155,0.01546013,63.63,BTC-30SEP22-20000-C,19023.44,sell,0.1,,,
2961,230009390,2022-09-23 13:28:08,1,0.0155,0.01544518,63.66,BTC-30SEP22-20000-C,19023.27,sell,0.2,,,
2962,230009391,2022-09-23 13:28:08,1,0.0155,0.01544518,63.66,BTC-30SEP22-20000-C,19023.27,sell,0.1,,,
2963,230009392,2022-09-23 13:28:08,1,0.0155,0.01544518,63.66,BTC-30SEP22-20000-C,19023.27,sell,0.1,,,
2964,230009393,2022-09-23 13:28:11,1,0.0155,0.01545873,63.63,BTC-30SEP22-20000-C,19023.26,sell,0.2,,,
2965,230009394,2022-09-23 13:28:11,1,0.0155,0.01545873,63.63,BTC-30SEP22-20000-C,19023.26,sell,0.1,,,
2966,230009395,2022-09-23 13:28:11,1,0.0155,0.01545873,63.63,BTC-30SEP22-20000-C,19023.26,sell,0.1,,,
2967,230011660,2022-09-23 13:50:15,2,0.0125,0.01258143,62.92,BTC-30SEP22-20000-C,18826.05,sell,0.2,,,
2968,230011661,2022-09-23 13:50:15,3,0.0125,0.01258143,62.92,BTC-30SEP22-20000-C,18826.05,sell,0.5,,,
2969,230011662,2022-09-23 13:50:15,3,0.0125,0.01258143,62.92,BTC-30SEP22-20000-C,18826.05,sell,0.4,,,
2970,230011663,2022-09-23 13:50:15,3,0.0125,0.01258143,62.92,BTC-30SEP22-20000-C,18826.05,sell,0.3,,,
2971,230011697,2022-09-23 13:50:17,3,0.0125,0.01244028,63.24,BTC-30SEP22-20000-C,18821.04,sell,0.6,,,
2972,230011698,2022-09-23 13:50:17,3,0.0125,0.01244028,63.24,BTC-30SEP22-20000-C,18821.04,sell,0.2,,,
2973,230011699,2022-09-23 13:50:17,3,0.0125,0.01244028,63.24,BTC-30SEP22-20000-C,18821.04,sell,0.5,,,
2974,230011700,2022-09-23 13:50:17,3,0.0125,0.01244028,63.24,BTC-30SEP22-20000-C,18821.04,sell,0.3,,,
2975,230011887,2022-09-23 13:50:35,2,0.012,0.01230688,62.49,BTC-30SEP22-20000-C,18807.73,sell,2.6,,,
2976,230012723,2022-09-23 13:53:00,2,0.011,0.01092839,63.55,BTC-30SEP22-20000-C,18697.14,sell,0.1,,,
2977,230012769,2022-09-23 13:53:17,0,0.0115,0.01127767,63.96,BTC-30SEP22-20000-C,18721.66,buy,0.3,,,
2978,230013488,2022-09-23 13:57:29,2,0.011,0.0109975,63.74,BTC-30SEP22-20000-C,18677.67,buy,0.5,,,
2979,230014375,2022-09-23 14:02:09,3,0.011,0.01079527,64.8,BTC-30SEP22-20000-C,18643.95,buy,0.8,,,
2980,230017110,2022-09-23 14:20:47,2,0.01,0.01023432,64.04,BTC-30SEP22-20000-C,18586.84,sell,0.1,,,
2981,230017297,2022-09-23 14:21:31,0,0.0105,0.0100615,66.01,BTC-30SEP22-20000-C,18565.24,buy,0.3,,,
2982,230018128,2022-09-23 14:26:03,1,0.0105,0.01028252,66.06,BTC-30SEP22-20000-C,18560.72,sell,0.2,,,
2983,230018129,2022-09-23 14:26:03,1,0.0105,0.01028252,66.06,BTC-30SEP22-20000-C,18560.72,sell,3.8,,,
2984,230019682,2022-09-23 14:40:09,0,0.011,0.01121147,64.64,BTC-30SEP22-20000-C,18655.76,buy,20.0,,,
2985,230020665,2022-09-23 14:49:01,0,0.012,0.01195921,64.91,BTC-30SEP22-20000-C,18733.98,buy,1.5,,,
2986,230020666,2022-09-23 14:49:03,1,0.012,0.0119516,64.84,BTC-30SEP22-20000-C,18736.41,sell,3.5,,,
2987,230021329,2022-09-23 14:57:55,2,0.0115,0.01135771,65.22,BTC-30SEP22-20000-C,18678.29,sell,0.1,,,
2988,230021594,2022-09-23 15:03:24,2,0.011,0.01080844,65.45,BTC-30SEP22-20000-C,18631.18,sell,0.1,,,
2989,230024222,2022-09-23 15:24:40,0,0.0125,0.01251934,65.05,BTC-30SEP22-20000-C,18772.42,buy,0.1,,,
2990,230024225,2022-09-23 15:24:40,1,0.0125,0.01251934,65.05,BTC-30SEP22-20000-C,18772.42,buy,0.1,,,
2991,230024226,2022-09-23 15:24:41,1,0.0125,0.01251934,64.99,BTC-30SEP22-20000-C,18774.5,buy,0.3,,,
2992,230024227,2022-09-23 15:24:41,1,0.0125,0.01254301,64.99,BTC-30SEP22-20000-C,18774.5,buy,0.1,,,
2993,230024228,2022-09-23 15:24:42,1,0.0125,0.01256903,64.93,BTC-30SEP22-20000-C,18774.26,buy,0.2,,,
2994,230024229,2022-09-23 15:24:45,1,0.0125,0.01259939,64.86,BTC-30SEP22-20000-C,18778.14,buy,0.1,,,
2995,230024230,2022-09-23 15:24:45,1,0.0125,0.01259939,64.86,BTC-30SEP22-20000-C,18778.14,buy,0.1,,,
2996,230024706,2022-09-23 15:32:03,1,0.0125,0.01283798,64.2,BTC-30SEP22-20000-C,18804.03,sell,1.0,,,
2997,230024818,2022-09-23 15:32:43,0,0.013,0.01299816,64.98,BTC-30SEP22-20000-C,18816.9,buy,0.1,,,
2998,230024889,2022-09-23 15:33:09,1,0.013,0.01288951,65.22,BTC-30SEP22-20000-C,18802.13,buy,0.4,,,
2999,230026231,2022-09-23 15:46:19,2,0.012,0.0120418,64.84,BTC-30SEP22-20000-C,18721.28,sell,1.0,,,
3000,230029227,2022-09-23 16:16:10,2,0.0105,0.01085386,63.98,BTC-30SEP22-20000-C,18643.51,sell,0.1,,,
3001,230029362,2022-09-23 16:18:17,3,0.0105,0.01105879,63.43,BTC-30SEP22-20000-C,18666.82,sell,0.3,,,
3002,230029917,2022-09-23 16:23:58,3,0.0105,0.01107072,63.32,BTC-30SEP22-20000-C,18670.2,sell,0.1,,,
3003,230030327,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.3,,,
3004,230030328,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.2,,,
3005,230030329,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.1,,,
3006,230030330,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.1,,,
3007,230030331,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.1,,,
3008,230030332,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.1,,,
3009,230030333,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.1,,,
3010,230030334,2022-09-23 16:28:55,3,0.0105,0.01039876,65.07,BTC-30SEP22-20000-C,18605.32,sell,0.1,,,
3011,230030336,2022-09-23 16:28:56,3,0.0105,0.01036626,65.16,BTC-30SEP22-20000-C,18603.84,sell,0.2,,,
3012,230030337,2022-09-23 16:28:56,3,0.0105,0.01036626,65.16,BTC-30SEP22-20000-C,18603.84,sell,0.2,,,
3013,230030353,2022-09-23 16:29:13,3,0.0105,0.01042442,65.03,BTC-30SEP22-20000-C,18605.07,sell,0.2,,,
3014,230030354,2022-09-23 16:29:13,3,0.0105,0.01042442,65.03,BTC-30SEP22-20000-C,18605.07,sell,0.1,,,
3015,230030355,2022-09-23 16:29:13,3,0.0105,0.01042442,65.03,BTC-30SEP22-20000-C,18605.07,sell,0.1,,,
3016,230030356,2022-09-23 16:29:13,3,0.0105,0.01042442,65.03,BTC-30SEP22-20000-C,18605.07,sell,0.1,,,
3017,230030357,2022-09-23 16:29:13,3,0.0105,0.01042442,65.03,BTC-30SEP22-20000-C,18605.07,sell,0.1,,,
