trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,combo_id,combo_trade_id,liquidation
1034,345443487,2025-02-02 19:44:17,1,0.0665,0.06716505,59.63,BTC-27JUN25-130000-C,98309.3,buy,0.2,,0.2,,,
1035,345501272,2025-02-02 23:12:02,2,0.065,0.06532327,60.18,BTC-27JUN25-130000-C,97376.72,sell,0.1,,0.1,,,
1036,345502206,2025-02-02 23:15:05,0,0.0655,0.06599325,59.98,BTC-27JUN25-130000-C,97744.48,buy,0.2,,0.2,,,
1037,345529900,2025-02-03 00:25:02,2,0.0605,0.0603448,59.39,BTC-27JUN25-130000-C,96374.77,buy,0.2,,0.2,,,
1038,345555162,2025-02-03 00:50:06,2,0.06,0.06101148,58.97,BTC-27JUN25-130000-C,96525.07,sell,0.1,,0.1,,,
1039,345730190,2025-02-03 03:34:07,2,0.0585,0.05851007,60.95,BTC-27JUN25-130000-C,94379.03,buy,0.2,,0.2,,,
1040,345779262,2025-02-03 06:27:00,0,0.06,0.05991552,61.54,BTC-27JUN25-130000-C,94417.66,buy,0.1,,0.1,,,
1041,345840545,2025-02-03 10:18:24,0,0.0615,0.06170374,61.43,BTC-27JUN25-130000-C,95197.61,sell,0.1,,0.1,,,
1042,345840546,2025-02-03 10:18:24,1,0.0615,0.06170374,61.43,BTC-27JUN25-130000-C,95197.61,sell,0.1,,0.1,,,
1043,345853272,2025-02-03 11:43:26,2,0.0585,0.05859085,60.18,BTC-27JUN25-130000-C,95103.79,buy,0.1,,0.1,,,
1044,345853276,2025-02-03 11:43:29,3,0.0585,0.05858086,60.18,BTC-27JUN25-130000-C,95103.35,buy,0.1,,0.1,,,
1045,345853277,2025-02-03 11:43:31,3,0.0585,0.0585808,60.18,BTC-27JUN25-130000-C,95102.9,buy,0.1,,0.1,,,
1046,345853278,2025-02-03 11:43:34,3,0.0585,0.05858034,60.18,BTC-27JUN25-130000-C,95103.32,buy,0.1,,0.1,,,
1047,345853280,2025-02-03 11:43:36,3,0.0585,0.058583,60.18,BTC-27JUN25-130000-C,95103.76,buy,0.1,,0.1,,,
1048,345853281,2025-02-03 11:43:39,3,0.0585,0.05858078,60.18,BTC-27JUN25-130000-C,95102.88,buy,0.1,,0.1,,,
1049,345855252,2025-02-03 12:00:17,3,0.0585,0.05869611,60.01,BTC-27JUN25-130000-C,95243.67,buy,1.0,,1.0,,,
1050,345859653,2025-02-03 12:15:12,2,0.058,0.05876312,59.74,BTC-27JUN25-130000-C,95332.9,sell,0.1,,0.1,,,
1051,345859959,2025-02-03 12:16:25,0,0.0585,0.05894318,59.88,BTC-27JUN25-130000-C,95414.4,buy,0.1,,0.1,,,
1052,345859960,2025-02-03 12:16:25,1,0.0585,0.05894318,59.88,BTC-27JUN25-130000-C,95414.4,buy,0.2,,0.2,,,
1053,345865736,2025-02-03 12:46:54,2,0.058,0.05813666,59.93,BTC-27JUN25-130000-C,95179.4,buy,0.1,,0.1,,,
1054,345869624,2025-02-03 13:05:06,0,0.0591,0.05764816,60.59,BTC-27JUN25-130000-C,95046.32,buy,1500.0,180163,1500.0,BTC-CS-27JUN25-130000_180000,,
1055,345888238,2025-02-03 14:08:54,2,0.0555,0.05613689,59.77,BTC-27JUN25-130000-C,94301.71,sell,1.8,,1.8,,,
1056,345888239,2025-02-03 14:08:54,3,0.0555,0.05613689,59.77,BTC-27JUN25-130000-C,94301.71,sell,0.2,,0.2,,,
1057,345889192,2025-02-03 14:11:25,0,0.056,0.05645758,59.87,BTC-27JUN25-130000-C,94423.46,buy,1.0,,1.0,,,
1058,345942886,2025-02-03 15:19:32,0,0.064,0.0641059,60.42,BTC-27JUN25-130000-C,97160.06,buy,1.0,,1.0,,,
1059,345942931,2025-02-03 15:19:40,1,0.064,0.06387605,60.48,BTC-27JUN25-130000-C,97108.97,buy,1.0,,1.0,,,
1060,345967146,2025-02-03 15:44:35,0,0.069,0.06910319,60.57,BTC-27JUN25-130000-C,98923.88,sell,0.1,,0.1,,,
1061,345990165,2025-02-03 16:27:43,1,0.069,0.06896405,60.4,BTC-27JUN25-130000-C,99033.33,sell,0.1,,0.1,,,
1062,345990315,2025-02-03 16:28:35,1,0.069,0.06897613,60.39,BTC-27JUN25-130000-C,99041.81,sell,0.1,,0.1,,,
1063,345990575,2025-02-03 16:29:24,2,0.0685,0.06848421,60.4,BTC-27JUN25-130000-C,98842.15,sell,0.1,,0.1,,,
1064,345991136,2025-02-03 16:30:47,2,0.068,0.06818821,60.31,BTC-27JUN25-130000-C,98730.06,sell,0.1,,0.1,,,
1065,346032312,2025-02-03 19:03:43,0,0.0715,0.07190274,60.16,BTC-27JUN25-130000-C,100197.75,sell,0.7,,0.7,,,
1066,346032313,2025-02-03 19:03:43,1,0.0715,0.07190274,60.16,BTC-27JUN25-130000-C,100197.75,sell,8.0,,8.0,,,
1067,346032314,2025-02-03 19:03:43,1,0.0715,0.07190274,60.16,BTC-27JUN25-130000-C,100197.75,sell,1.0,,1.0,,,
1068,346051928,2025-02-03 19:53:47,0,0.075,0.07490076,59.86,BTC-27JUN25-130000-C,101741.26,sell,0.1,,0.1,,,
1069,346137130,2025-02-04 04:06:16,2,0.0705,0.07061866,59.26,BTC-27JUN25-130000-C,100635.97,sell,0.1,,0.1,,,
1070,346137131,2025-02-04 04:06:16,3,0.0705,0.07061866,59.26,BTC-27JUN25-130000-C,100635.97,sell,6.2,,6.2,,,
1071,346137337,2025-02-04 04:07:01,3,0.0705,0.07041378,59.34,BTC-27JUN25-130000-C,100552.94,sell,0.1,,0.1,,,
1072,346137427,2025-02-04 04:07:10,3,0.0705,0.0704735,59.32,BTC-27JUN25-130000-C,100570.7,sell,0.1,,0.1,,,
1073,346138115,2025-02-04 04:09:34,2,0.07,0.07026561,59.21,BTC-27JUN25-130000-C,100487.93,sell,0.1,,0.1,,,
1074,346138116,2025-02-04 04:09:34,3,0.07,0.07026561,59.21,BTC-27JUN25-130000-C,100487.93,sell,6.2,,6.2,,,
1075,346146301,2025-02-04 05:03:33,2,0.0685,0.06848084,59.3,BTC-27JUN25-130000-C,99914.76,sell,0.1,,0.1,,,
1076,346146302,2025-02-04 05:03:33,3,0.0685,0.06848084,59.3,BTC-27JUN25-130000-C,99914.76,sell,6.2,,6.2,,,
1077,346165561,2025-02-04 05:43:42,2,0.0655,0.06547764,59.39,BTC-27JUN25-130000-C,98847.82,sell,0.3,,0.3,,,
1078,346165562,2025-02-04 05:43:42,3,0.0655,0.06547764,59.39,BTC-27JUN25-130000-C,98847.82,sell,6.1,,6.1,,,
1079,346176720,2025-02-04 06:53:00,0,0.0675,0.06739572,59.38,BTC-27JUN25-130000-C,99577.01,sell,0.3,,0.3,,,
1080,346195875,2025-02-04 08:23:48,2,0.064,0.06426379,58.92,BTC-27JUN25-130000-C,98663.02,buy,1.0,,1.0,,,
1081,346231911,2025-02-04 13:34:48,0,0.069,0.06825796,60.04,BTC-27JUN25-130000-C,99524.07,buy,8.0,,8.0,,,
1082,346483087,2025-02-05 12:17:41,2,0.0615,0.06150992,58.03,BTC-27JUN25-130000-C,98702.61,buy,1.0,,1.0,,,
1083,346494640,2025-02-05 14:34:04,2,0.061,0.06100956,58.07,BTC-27JUN25-130000-C,98493.93,buy,1.0,,1.0,,,
1084,346505249,2025-02-05 15:08:18,0,0.062,0.06134163,59.04,BTC-27JUN25-130000-C,98067.66,sell,0.1,,0.1,,,
1085,346505269,2025-02-05 15:08:35,1,0.062,0.06136207,59.02,BTC-27JUN25-130000-C,98080.52,sell,0.1,,0.1,,,
1086,346505315,2025-02-05 15:08:47,1,0.062,0.06125331,59.1,BTC-27JUN25-130000-C,98016.1,buy,0.1,,0.1,,,
1087,346505342,2025-02-05 15:08:52,2,0.0615,0.06116409,58.91,BTC-27JUN25-130000-C,97989.96,sell,0.1,,0.1,,,
1088,346511269,2025-02-05 15:47:33,2,0.0605,0.06071437,58.51,BTC-27JUN25-130000-C,97958.82,buy,0.1,,0.1,,,
1089,346511271,2025-02-05 15:47:34,3,0.0605,0.06070677,58.5,BTC-27JUN25-130000-C,97972.41,buy,4.9,,4.9,,,
1090,346521669,2025-02-05 16:44:33,2,0.059,0.05951678,58.16,BTC-27JUN25-130000-C,97701.84,sell,0.1,,0.1,,,
1091,346536109,2025-02-05 18:13:38,2,0.058,0.05766979,58.51,BTC-27JUN25-130000-C,96991.37,sell,0.1,,0.1,,,
1092,346597063,2025-02-06 04:18:25,0,0.059,0.05921616,58.57,BTC-27JUN25-130000-C,97513.97,buy,0.2,,0.2,,,
1093,346625405,2025-02-06 10:01:14,0,0.0635,0.06414919,59.15,BTC-27JUN25-130000-C,98684.17,sell,8.0,,8.0,,,
1094,346625406,2025-02-06 10:01:14,1,0.0635,0.06414919,59.15,BTC-27JUN25-130000-C,98684.17,sell,0.8,,0.8,,,
1095,346625407,2025-02-06 10:01:14,1,0.0635,0.06414919,59.15,BTC-27JUN25-130000-C,98684.17,buy,6.4,,6.4,,,
1096,346625408,2025-02-06 10:01:14,1,0.0635,0.06414919,59.15,BTC-27JUN25-130000-C,98684.17,buy,1.0,,1.0,,,
1097,346625409,2025-02-06 10:01:14,1,0.0635,0.06414919,59.15,BTC-27JUN25-130000-C,98684.17,buy,0.1,,0.1,,,
1098,346625410,2025-02-06 10:01:16,1,0.0635,0.06414774,59.15,BTC-27JUN25-130000-C,98684.17,buy,8.1,,8.1,,,
1099,346625411,2025-02-06 10:01:16,1,0.0635,0.06414774,59.15,BTC-27JUN25-130000-C,98684.17,buy,0.6,,0.6,,,
1100,346699397,2025-02-06 16:32:31,2,0.058,0.05802304,58.93,BTC-27JUN25-130000-C,96879.88,sell,0.1,,0.1,,,
1101,346779815,2025-02-07 01:54:38,0,0.061,0.06083592,59.29,BTC-27JUN25-130000-C,97697.74,buy,0.3,,0.3,,,
1102,346791819,2025-02-07 03:41:18,2,0.0595,0.05930586,59.06,BTC-27JUN25-130000-C,97389.99,sell,0.1,,0.1,,,
1103,347027045,2025-02-08 11:36:07,2,0.0534,0.05357773,58.51,BTC-27JUN25-130000-C,95978.09,sell,6.0,181134,6.0,,,
