trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,combo_id,block_trade_id,amount,combo_trade_id,liquidation
2352,333869480,2024-12-14 01:10:17,3,0.1025,0.10219123,58.37,BTC-31JAN25-100000-C,101808.33,sell,2.3,,,2.3,,
2353,333869482,2024-12-14 01:10:17,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,1.2,,,1.2,,
2354,333869484,2024-12-14 01:10:17,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,2.2,,,2.2,,
2355,333869485,2024-12-14 01:10:17,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,0.1,,,0.1,,
2356,333869487,2024-12-14 01:10:17,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,0.3,,,0.3,,
2357,333869488,2024-12-14 01:10:17,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,0.1,,,0.1,,
2358,333869491,2024-12-14 01:10:18,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,0.1,,,0.1,,
2359,333869495,2024-12-14 01:10:18,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,0.5,,,0.5,,
2360,333869496,2024-12-14 01:10:18,3,0.1025,0.10210783,58.39,BTC-31JAN25-100000-C,101804.0,sell,0.1,,,0.1,,
2361,333869510,2024-12-14 01:10:19,3,0.1025,0.10206258,58.39,BTC-31JAN25-100000-C,101802.84,sell,0.1,,,0.1,,
2362,333869514,2024-12-14 01:10:19,3,0.1025,0.10206258,58.39,BTC-31JAN25-100000-C,101802.84,sell,0.2,,,0.2,,
2363,333869515,2024-12-14 01:10:19,3,0.1025,0.10203946,58.48,BTC-31JAN25-100000-C,101778.8,sell,0.1,,,0.1,,
2364,333869517,2024-12-14 01:10:19,3,0.1025,0.10203946,58.48,BTC-31JAN25-100000-C,101778.8,sell,0.3,,,0.3,,
2365,333883243,2024-12-14 01:40:58,0,0.1055,0.10499059,58.71,BTC-31JAN25-100000-C,102224.54,sell,0.1,,,0.1,,
2366,333883257,2024-12-14 01:41:09,1,0.1055,0.10511249,58.64,BTC-31JAN25-100000-C,102225.03,sell,0.1,,,0.1,,
2367,333883276,2024-12-14 01:41:13,2,0.105,0.10511796,58.32,BTC-31JAN25-100000-C,102209.28,sell,0.1,,,0.1,,
2368,333883286,2024-12-14 01:41:22,3,0.105,0.10497451,58.39,BTC-31JAN25-100000-C,102197.15,sell,0.1,,,0.1,,
2369,333883313,2024-12-14 01:41:39,3,0.105,0.10491556,58.43,BTC-31JAN25-100000-C,102185.65,sell,0.1,,,0.1,,
2370,333883338,2024-12-14 01:41:50,3,0.105,0.10485486,58.5,BTC-31JAN25-100000-C,102168.51,sell,0.1,,,0.1,,
2371,333883405,2024-12-14 01:41:57,2,0.1045,0.10468794,58.23,BTC-31JAN25-100000-C,102142.03,sell,0.1,,,0.1,,
2372,333883496,2024-12-14 01:42:17,3,0.1045,0.10426518,58.54,BTC-31JAN25-100000-C,102056.1,sell,0.1,,,0.1,,
2373,333883611,2024-12-14 01:42:36,2,0.104,0.10417174,58.25,BTC-31JAN25-100000-C,102035.2,sell,0.1,,,0.1,,
2374,333883612,2024-12-14 01:42:36,3,0.104,0.10417174,58.25,BTC-31JAN25-100000-C,102035.2,sell,0.1,,,0.1,,
2375,333890601,2024-12-14 02:09:24,2,0.1035,0.10359893,58.21,BTC-31JAN25-100000-C,101958.97,sell,0.1,,,0.1,,
2376,333890602,2024-12-14 02:09:24,3,0.1035,0.10359893,58.21,BTC-31JAN25-100000-C,101958.97,sell,0.1,,,0.1,,
2377,333902058,2024-12-14 04:04:21,0,0.1045,0.10427259,58.15,BTC-31JAN25-100000-C,102146.76,sell,0.1,,,0.1,,
2378,333902066,2024-12-14 04:04:29,1,0.1045,0.10428273,58.15,BTC-31JAN25-100000-C,102146.4,sell,0.1,,,0.1,,
2379,333902198,2024-12-14 04:05:26,2,0.104,0.1040271,57.98,BTC-31JAN25-100000-C,102098.51,sell,0.1,,,0.1,,
2380,333902331,2024-12-14 04:05:49,2,0.1035,0.10354728,57.99,BTC-31JAN25-100000-C,102004.71,sell,0.1,,,0.1,,
2381,333920258,2024-12-14 08:13:01,2,0.1015,0.10106719,57.91,BTC-31JAN25-100000-C,101741.85,sell,0.1,,,0.1,,
2382,333929566,2024-12-14 11:44:39,3,0.1015,0.09954075,58.33,BTC-31JAN25-100000-C,101653.18,buy,0.1,,,0.1,,
2383,333936245,2024-12-14 13:20:59,2,0.096,0.09617577,56.95,BTC-31JAN25-100000-C,100976.19,buy,0.1,,,0.1,,
2384,333938186,2024-12-14 13:30:40,0,0.097,0.09680582,57.19,BTC-31JAN25-100000-C,101108.07,buy,0.1,,,0.1,,
2385,333941413,2024-12-14 14:09:08,0,0.098,0.09772565,57.34,BTC-31JAN25-100000-C,101265.28,sell,0.1,,,0.1,,
2386,333966810,2024-12-14 19:45:25,2,0.096,0.09729897,56.3,BTC-31JAN25-100000-C,101276.71,sell,0.1,,,0.1,,
2387,333995573,2024-12-15 04:15:17,0,0.101,0.10114666,56.89,BTC-31JAN25-100000-C,102200.78,buy,0.1,,,0.1,,
2388,334045052,2024-12-15 13:50:13,0,0.106,0.10603811,57.75,BTC-31JAN25-100000-C,102774.23,buy,0.1,,,0.1,,
2389,334045060,2024-12-15 13:50:13,1,0.106,0.10603811,57.75,BTC-31JAN25-100000-C,102774.23,buy,0.8,,,0.8,,
2390,334045069,2024-12-15 13:50:16,1,0.106,0.1063145,57.55,BTC-31JAN25-100000-C,102826.95,buy,0.1,,,0.1,,
2391,334045071,2024-12-15 13:50:19,1,0.106,0.10630137,57.55,BTC-31JAN25-100000-C,102827.91,buy,0.1,,,0.1,,
2392,334045072,2024-12-15 13:50:22,1,0.106,0.10628745,57.55,BTC-31JAN25-100000-C,102827.18,buy,0.1,,,0.1,,
2393,334045073,2024-12-15 13:50:25,1,0.106,0.10626675,57.56,BTC-31JAN25-100000-C,102823.89,buy,0.1,,,0.1,,
2394,334045075,2024-12-15 13:50:28,1,0.106,0.10626867,57.56,BTC-31JAN25-100000-C,102825.73,buy,0.1,,,0.1,,
2395,334045080,2024-12-15 13:50:31,1,0.106,0.10626881,57.54,BTC-31JAN25-100000-C,102829.4,buy,0.1,,,0.1,,
2396,334045110,2024-12-15 13:50:46,1,0.106,0.10628671,57.47,BTC-31JAN25-100000-C,102849.87,buy,0.7,,,0.7,,
2397,334045164,2024-12-15 13:50:56,1,0.106,0.10642102,57.41,BTC-31JAN25-100000-C,102867.25,buy,0.7,,,0.7,,
2398,334045220,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,2.2,,,2.2,,
2399,334045222,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,0.1,,,0.1,,
2400,334045223,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,0.1,,,0.1,,
2401,334045224,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,0.7,,,0.7,,
2402,334045225,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,0.1,,,0.1,,
2403,334045226,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,1.3,,,1.3,,
2404,334045227,2024-12-15 13:50:58,1,0.106,0.10642025,57.41,BTC-31JAN25-100000-C,102868.16,buy,0.1,,,0.1,,
2405,334045230,2024-12-15 13:51:00,1,0.106,0.10642191,57.29,BTC-31JAN25-100000-C,102898.99,buy,2.5,,,2.5,,
2406,334087510,2024-12-15 23:05:45,0,0.111,0.11100507,58.11,BTC-31JAN25-100000-C,103692.85,buy,0.8,,,0.8,,
2407,334102814,2024-12-15 23:26:35,0,0.118,0.11758811,58.8,BTC-31JAN25-100000-C,104861.15,buy,0.1,,,0.1,,
2408,334102815,2024-12-15 23:26:35,1,0.118,0.11758811,58.8,BTC-31JAN25-100000-C,104861.15,buy,0.2,,,0.2,,
2409,334118095,2024-12-16 00:06:48,2,0.116,0.11679877,58.13,BTC-31JAN25-100000-C,104594.54,sell,0.1,,,0.1,,
2410,334126419,2024-12-16 00:33:23,0,0.123,0.12315892,59.05,BTC-31JAN25-100000-C,105717.28,buy,5.0,,,5.0,,
2411,334126744,2024-12-16 00:33:31,0,0.1235,0.1235787,59.11,BTC-31JAN25-100000-C,105788.34,buy,3.0,,,3.0,,
2412,334126745,2024-12-16 00:33:31,1,0.1235,0.1235787,59.11,BTC-31JAN25-100000-C,105788.34,buy,0.1,,,0.1,,
2413,334126746,2024-12-16 00:33:31,1,0.1235,0.1235787,59.11,BTC-31JAN25-100000-C,105788.34,buy,1.0,,,1.0,,
2414,334126747,2024-12-16 00:33:31,1,0.1235,0.1235787,59.11,BTC-31JAN25-100000-C,105788.34,buy,0.6,,,0.6,,
2415,334126748,2024-12-16 00:33:31,1,0.1235,0.1235787,59.11,BTC-31JAN25-100000-C,105788.34,buy,0.2,,,0.2,,
2416,334126749,2024-12-16 00:33:31,1,0.1235,0.1235787,59.11,BTC-31JAN25-100000-C,105788.34,buy,0.1,,,0.1,,
2417,334130804,2024-12-16 00:35:08,0,0.1255,0.12558363,59.39,BTC-31JAN25-100000-C,106117.52,buy,0.1,,,0.1,,
2418,334130805,2024-12-16 00:35:08,1,0.1255,0.12558363,59.39,BTC-31JAN25-100000-C,106117.52,buy,1.3,,,1.3,,
2419,334130908,2024-12-16 00:35:16,1,0.1255,0.12488283,59.9,BTC-31JAN25-100000-C,105997.0,buy,1.0,,,1.0,,
2420,334130909,2024-12-16 00:35:16,1,0.1255,0.12488283,59.9,BTC-31JAN25-100000-C,105997.0,buy,2.6,,,2.6,,
2421,334130955,2024-12-16 00:35:24,0,0.126,0.12545212,59.81,BTC-31JAN25-100000-C,106109.49,buy,5.0,,,5.0,,
2422,334131089,2024-12-16 00:35:37,1,0.126,0.12611408,59.34,BTC-31JAN25-100000-C,106216.18,buy,5.0,,,5.0,,
2423,334131097,2024-12-16 00:35:39,0,0.1265,0.12618643,59.65,BTC-31JAN25-100000-C,106237.64,buy,1.0,,,1.0,,
2424,334131161,2024-12-16 00:35:43,1,0.1265,0.12638092,59.51,BTC-31JAN25-100000-C,106270.18,buy,1.8,,,1.8,,
2425,334131177,2024-12-16 00:35:44,1,0.1265,0.12642529,59.5,BTC-31JAN25-100000-C,106273.45,buy,0.4,,,0.4,,
2426,334131179,2024-12-16 00:35:44,1,0.1265,0.12642529,59.5,BTC-31JAN25-100000-C,106273.45,buy,0.3,,,0.3,,
2427,334131256,2024-12-16 00:35:51,1,0.1265,0.12637155,59.46,BTC-31JAN25-100000-C,106282.24,buy,1.0,,,1.0,,
2428,334131260,2024-12-16 00:35:53,1,0.1265,0.12650756,59.43,BTC-31JAN25-100000-C,106291.15,buy,0.5,,,0.5,,
2429,334131411,2024-12-16 00:36:05,0,0.127,0.12648122,59.76,BTC-31JAN25-100000-C,106307.28,buy,5.0,,,5.0,,
2430,334131492,2024-12-16 00:36:13,1,0.127,0.12687543,59.56,BTC-31JAN25-100000-C,106353.54,buy,5.0,,,5.0,,
2431,334150161,2024-12-16 01:11:48,2,0.1205,0.1210281,59.59,BTC-31JAN25-100000-C,105010.57,buy,0.3,,,0.3,,
2432,334165711,2024-12-16 02:23:19,2,0.119,0.11927005,59.45,BTC-31JAN25-100000-C,104773.47,sell,0.3,,,0.3,,
2433,334174104,2024-12-16 03:14:43,0,0.1195,0.11989051,59.32,BTC-31JAN25-100000-C,104941.19,sell,0.1,,,0.1,,
2434,334174223,2024-12-16 03:14:58,1,0.1195,0.11963565,59.52,BTC-31JAN25-100000-C,104897.9,sell,0.1,,,0.1,,
2435,334174450,2024-12-16 03:17:41,2,0.119,0.11917174,59.49,BTC-31JAN25-100000-C,104819.66,sell,0.1,,,0.1,,
2436,334174857,2024-12-16 03:21:50,2,0.118,0.11811756,59.52,BTC-31JAN25-100000-C,104625.44,sell,0.1,,,0.1,,
2437,334177199,2024-12-16 03:50:47,2,0.1175,0.1169186,60.05,BTC-31JAN25-100000-C,104418.47,sell,0.1,,,0.1,,
2438,334177279,2024-12-16 03:50:58,2,0.117,0.1168789,59.77,BTC-31JAN25-100000-C,104393.58,sell,0.1,,,0.1,,
2439,334177392,2024-12-16 03:51:07,2,0.1165,0.11652584,59.61,BTC-31JAN25-100000-C,104342.7,sell,0.1,,,0.1,,
2440,334177448,2024-12-16 03:51:08,2,0.116,0.11644127,59.26,BTC-31JAN25-100000-C,104335.27,sell,0.1,,,0.1,,
2441,334199610,2024-12-16 08:15:32,0,0.1185,0.11835733,59.2,BTC-31JAN25-100000-C,104734.53,sell,0.1,,,0.1,,
2442,334199616,2024-12-16 08:15:33,1,0.1185,0.11834583,59.2,BTC-31JAN25-100000-C,104735.69,sell,0.2,,,0.2,,
2443,334199618,2024-12-16 08:15:35,1,0.1185,0.11832943,59.24,BTC-31JAN25-100000-C,104726.43,sell,0.1,,,0.1,,
2444,334199641,2024-12-16 08:15:45,1,0.1185,0.11828048,59.27,BTC-31JAN25-100000-C,104719.94,sell,0.5,,,0.5,,
2445,334199642,2024-12-16 08:15:45,1,0.1185,0.11828048,59.27,BTC-31JAN25-100000-C,104719.94,sell,0.4,,,0.4,,
2446,334199643,2024-12-16 08:15:45,1,0.1185,0.11828048,59.27,BTC-31JAN25-100000-C,104719.94,sell,0.3,,,0.3,,
2447,334199649,2024-12-16 08:15:46,1,0.1185,0.11828048,59.27,BTC-31JAN25-100000-C,104719.94,sell,1.2,,,1.2,,
2448,334199652,2024-12-16 08:15:47,1,0.1185,0.11824098,59.31,BTC-31JAN25-100000-C,104710.98,sell,0.5,,,0.5,,
2449,334199653,2024-12-16 08:15:48,1,0.1185,0.11824098,59.31,BTC-31JAN25-100000-C,104710.98,sell,0.7,,,0.7,,
2450,334199664,2024-12-16 08:15:55,1,0.1185,0.11822706,59.32,BTC-31JAN25-100000-C,104706.12,sell,1.5,,,1.5,,
2451,334200825,2024-12-16 08:23:15,0,0.1195,0.11937999,59.3,BTC-31JAN25-100000-C,104869.98,sell,0.3,,,0.3,,
2452,334200826,2024-12-16 08:23:15,1,0.1195,0.11937999,59.3,BTC-31JAN25-100000-C,104869.98,sell,0.3,,,0.3,,
2453,334201304,2024-12-16 08:27:04,1,0.1195,0.11931308,59.44,BTC-31JAN25-100000-C,104855.59,sell,0.3,,,0.3,,
2454,334201336,2024-12-16 08:27:09,1,0.1195,0.11913928,59.49,BTC-31JAN25-100000-C,104843.21,sell,0.3,,,0.3,,
2455,334201337,2024-12-16 08:27:12,1,0.1195,0.11906501,59.56,BTC-31JAN25-100000-C,104826.75,sell,0.1,,,0.1,,
2456,334201339,2024-12-16 08:27:12,1,0.1195,0.11906501,59.56,BTC-31JAN25-100000-C,104826.75,sell,0.1,,,0.1,,
2457,334201340,2024-12-16 08:27:12,1,0.1195,0.11906501,59.56,BTC-31JAN25-100000-C,104826.75,sell,0.1,,,0.1,,
2458,334201341,2024-12-16 08:27:13,1,0.1195,0.11906501,59.56,BTC-31JAN25-100000-C,104826.75,sell,0.2,,,0.2,,
2459,334201344,2024-12-16 08:27:15,1,0.1195,0.11906196,59.58,BTC-31JAN25-100000-C,104821.75,sell,0.1,,,0.1,,
2460,334201346,2024-12-16 08:27:23,1,0.1195,0.1190109,59.61,BTC-31JAN25-100000-C,104817.18,sell,0.3,,,0.3,,
2461,334201360,2024-12-16 08:27:23,1,0.1195,0.1190109,59.61,BTC-31JAN25-100000-C,104817.18,sell,1.6,,,1.6,,
2462,334201367,2024-12-16 08:27:23,1,0.1195,0.1190109,59.61,BTC-31JAN25-100000-C,104817.18,sell,1.3,,,1.3,,
2463,334203081,2024-12-16 08:50:13,2,0.1185,0.11836439,59.69,BTC-31JAN25-100000-C,104633.47,sell,0.3,,,0.3,,
2464,334203171,2024-12-16 08:50:27,3,0.1185,0.11818815,59.83,BTC-31JAN25-100000-C,104595.44,sell,0.3,,,0.3,,
2465,334203199,2024-12-16 08:50:28,3,0.1185,0.11818815,59.83,BTC-31JAN25-100000-C,104595.44,sell,1.6,,,1.6,,
2466,334203422,2024-12-16 08:52:45,3,0.1185,0.1183605,59.85,BTC-31JAN25-100000-C,104561.2,sell,1.4,,,1.4,,
2467,334203449,2024-12-16 08:52:49,3,0.1185,0.11836241,59.9,BTC-31JAN25-100000-C,104548.95,sell,0.9,,,0.9,,
2468,334210695,2024-12-16 10:12:35,2,0.1175,0.11743451,59.79,BTC-31JAN25-100000-C,104502.87,sell,5.0,,,5.0,,
2469,334217995,2024-12-16 11:36:04,2,0.116,0.11611198,59.66,BTC-31JAN25-100000-C,104259.54,sell,0.1,,,0.1,,
2470,334219016,2024-12-16 11:40:36,2,0.1155,0.11562106,59.55,BTC-31JAN25-100000-C,104179.85,sell,0.1,,,0.1,,
2471,334219519,2024-12-16 11:43:20,2,0.115,0.1151743,59.5,BTC-31JAN25-100000-C,104104.31,sell,0.1,,,0.1,,
2472,334233448,2024-12-16 12:39:37,2,0.1125,0.11243019,59.67,BTC-31JAN25-100000-C,103668.26,buy,0.1,,,0.1,,
2473,334233450,2024-12-16 12:39:37,3,0.1125,0.11242725,59.66,BTC-31JAN25-100000-C,103673.04,buy,9.9,,,9.9,,
2474,334259058,2024-12-16 14:53:50,0,0.1235,0.12395481,59.06,BTC-31JAN25-100000-C,105970.24,buy,0.5,,,0.5,,
2475,334285672,2024-12-16 15:54:04,0,0.1245,0.12477257,59.15,BTC-31JAN25-100000-C,106088.67,buy,0.1,,,0.1,,
2476,334285675,2024-12-16 15:54:05,1,0.1245,0.12476395,59.14,BTC-31JAN25-100000-C,106090.64,buy,7.6,,,7.6,,
2477,334285676,2024-12-16 15:54:05,1,0.1245,0.12476395,59.14,BTC-31JAN25-100000-C,106090.64,buy,1.7,,,1.7,,
2478,334285677,2024-12-16 15:54:05,1,0.1245,0.12476395,59.14,BTC-31JAN25-100000-C,106090.64,buy,0.2,,,0.2,,
2479,334285680,2024-12-16 15:54:05,1,0.1245,0.12476395,59.14,BTC-31JAN25-100000-C,106090.64,buy,0.1,,,0.1,,
2480,334285681,2024-12-16 15:54:05,1,0.1245,0.12476395,59.14,BTC-31JAN25-100000-C,106090.64,buy,0.3,,,0.3,,
2481,334286162,2024-12-16 15:55:34,1,0.1245,0.1253312,58.62,BTC-31JAN25-100000-C,106207.19,sell,10.0,,,10.0,,
2482,334286199,2024-12-16 15:55:47,0,0.125,0.12553725,58.91,BTC-31JAN25-100000-C,106232.09,buy,0.2,,,0.2,,
2483,334286200,2024-12-16 15:55:47,1,0.125,0.12553725,58.91,BTC-31JAN25-100000-C,106232.09,buy,5.0,,,5.0,,
2484,334286201,2024-12-16 15:55:47,1,0.125,0.12553725,58.91,BTC-31JAN25-100000-C,106232.09,buy,0.1,,,0.1,,
2485,334286259,2024-12-16 15:55:48,1,0.125,0.1255264,58.91,BTC-31JAN25-100000-C,106232.09,buy,0.1,,,0.1,,
2486,334286261,2024-12-16 15:55:48,1,0.125,0.1255264,58.91,BTC-31JAN25-100000-C,106232.09,buy,1.5,,,1.5,,
2487,334286262,2024-12-16 15:55:49,1,0.125,0.1255264,58.91,BTC-31JAN25-100000-C,106232.09,buy,0.4,,,0.4,,
2488,334286264,2024-12-16 15:55:50,1,0.125,0.1255534,58.83,BTC-31JAN25-100000-C,106253.01,buy,0.1,,,0.1,,
2489,334286265,2024-12-16 15:55:51,1,0.125,0.1255534,58.83,BTC-31JAN25-100000-C,106253.01,buy,0.1,,,0.1,,
2490,334286274,2024-12-16 15:55:53,1,0.125,0.12562795,58.84,BTC-31JAN25-100000-C,106251.85,buy,0.1,,,0.1,,
2491,334286283,2024-12-16 15:55:57,1,0.125,0.12553067,58.91,BTC-31JAN25-100000-C,106236.71,buy,0.1,,,0.1,,
2492,334286302,2024-12-16 15:56:00,1,0.125,0.12551761,58.92,BTC-31JAN25-100000-C,106235.94,buy,2.3,,,2.3,,
2493,334286541,2024-12-16 15:57:07,2,0.1245,0.12522903,58.72,BTC-31JAN25-100000-C,106196.31,buy,0.4,,,0.4,,
2494,334286542,2024-12-16 15:57:07,3,0.1245,0.12522903,58.72,BTC-31JAN25-100000-C,106196.31,buy,0.7,,,0.7,,
2495,334286543,2024-12-16 15:57:07,3,0.1245,0.12522903,58.72,BTC-31JAN25-100000-C,106196.31,buy,0.8,,,0.8,,
2496,334286544,2024-12-16 15:57:07,3,0.1245,0.12522903,58.72,BTC-31JAN25-100000-C,106196.31,buy,3.1,,,3.1,,
2497,334286594,2024-12-16 15:57:15,3,0.1245,0.12524246,58.74,BTC-31JAN25-100000-C,106191.51,buy,0.1,,,0.1,,
2498,334286595,2024-12-16 15:57:15,3,0.1245,0.12524246,58.74,BTC-31JAN25-100000-C,106191.51,buy,4.9,,,4.9,,
2499,334286686,2024-12-16 15:57:41,0,0.125,0.12529049,58.94,BTC-31JAN25-100000-C,106250.03,buy,0.2,,,0.2,,
2500,334286690,2024-12-16 15:57:43,1,0.125,0.12532015,58.94,BTC-31JAN25-100000-C,106266.47,buy,2.0,,,2.0,,
2501,334286691,2024-12-16 15:57:45,1,0.125,0.12543281,58.84,BTC-31JAN25-100000-C,106271.63,buy,7.8,,,7.8,,
2502,334287508,2024-12-16 16:00:48,0,0.1255,0.1257846,58.94,BTC-31JAN25-100000-C,106349.61,buy,1.0,,,1.0,,
2503,334287534,2024-12-16 16:00:51,1,0.1255,0.12579431,58.9,BTC-31JAN25-100000-C,106360.0,buy,0.3,,,0.3,,
2504,334287558,2024-12-16 16:00:53,1,0.1255,0.12579431,58.88,BTC-31JAN25-100000-C,106365.05,buy,0.7,,,0.7,,
2505,334287559,2024-12-16 16:00:53,1,0.1255,0.12583002,58.83,BTC-31JAN25-100000-C,106374.55,buy,0.2,,,0.2,,
2506,334287562,2024-12-16 16:00:53,1,0.1255,0.12583002,58.83,BTC-31JAN25-100000-C,106374.55,buy,1.5,,,1.5,,
2507,334287563,2024-12-16 16:00:53,1,0.1255,0.12583002,58.83,BTC-31JAN25-100000-C,106374.55,buy,1.1,,,1.1,,
2508,334287566,2024-12-16 16:00:56,1,0.1255,0.12591088,58.74,BTC-31JAN25-100000-C,106395.24,buy,0.2,,,0.2,,
2509,334289332,2024-12-16 16:09:11,1,0.1255,0.12582476,58.82,BTC-31JAN25-100000-C,106382.35,buy,1.0,,,1.0,,
2510,334289335,2024-12-16 16:09:11,1,0.1255,0.12582476,58.82,BTC-31JAN25-100000-C,106382.35,buy,0.5,,,0.5,,
2511,334289369,2024-12-16 16:09:17,1,0.1255,0.12590559,58.75,BTC-31JAN25-100000-C,106396.22,buy,0.5,,,0.5,,
2512,334289382,2024-12-16 16:09:19,1,0.1255,0.12591961,58.74,BTC-31JAN25-100000-C,106399.25,buy,0.5,,,0.5,,
2513,334289403,2024-12-16 16:09:20,1,0.1255,0.12592491,58.72,BTC-31JAN25-100000-C,106403.15,buy,0.1,,,0.1,,
2514,334289404,2024-12-16 16:09:20,1,0.1255,0.12592491,58.72,BTC-31JAN25-100000-C,106403.15,buy,2.4,,,2.4,,
2515,334289532,2024-12-16 16:09:54,0,0.126,0.12635111,58.81,BTC-31JAN25-100000-C,106478.74,buy,1.0,,,1.0,,
2516,334289575,2024-12-16 16:10:07,1,0.126,0.1263391,58.78,BTC-31JAN25-100000-C,106487.58,buy,1.0,,,1.0,,
2517,334289606,2024-12-16 16:10:08,1,0.126,0.12636948,58.77,BTC-31JAN25-100000-C,106489.2,buy,2.5,,,2.5,,
2518,334289607,2024-12-16 16:10:08,1,0.126,0.12636948,58.77,BTC-31JAN25-100000-C,106489.2,buy,0.5,,,0.5,,
2519,334289962,2024-12-16 16:10:55,0,0.1265,0.12668419,58.94,BTC-31JAN25-100000-C,106557.79,buy,0.4,,,0.4,,
2520,334289988,2024-12-16 16:11:00,1,0.1265,0.12678831,58.84,BTC-31JAN25-100000-C,106576.53,buy,1.0,,,1.0,,
2521,334290060,2024-12-16 16:11:04,1,0.1265,0.12675897,58.85,BTC-31JAN25-100000-C,106573.47,buy,0.4,,,0.4,,
2522,334290100,2024-12-16 16:11:04,1,0.1265,0.12675897,58.85,BTC-31JAN25-100000-C,106573.47,buy,0.1,,,0.1,,
2523,334290115,2024-12-16 16:11:05,1,0.1265,0.12676664,58.81,BTC-31JAN25-100000-C,106582.01,buy,0.1,,,0.1,,
2524,334290120,2024-12-16 16:11:05,1,0.1265,0.12676664,58.81,BTC-31JAN25-100000-C,106582.01,buy,0.1,,,0.1,,
2525,334290145,2024-12-16 16:11:07,1,0.1265,0.12687937,58.66,BTC-31JAN25-100000-C,106615.6,buy,0.3,,,0.3,,
2526,334290162,2024-12-16 16:11:07,1,0.1265,0.12687937,58.66,BTC-31JAN25-100000-C,106615.6,buy,2.6,,,2.6,,
2527,334290629,2024-12-16 16:11:16,0,0.127,0.12757797,58.46,BTC-31JAN25-100000-C,106754.54,sell,5.0,,,5.0,,
2528,334292458,2024-12-16 16:14:56,1,0.127,0.12678589,59.21,BTC-31JAN25-100000-C,106570.83,buy,1.0,,,1.0,,
2529,334292544,2024-12-16 16:15:09,1,0.127,0.12686983,59.15,BTC-31JAN25-100000-C,106585.17,buy,1.0,,,1.0,,
2530,334292815,2024-12-16 16:15:40,1,0.127,0.12682797,59.15,BTC-31JAN25-100000-C,106587.45,buy,1.0,,,1.0,,
2531,334292824,2024-12-16 16:15:41,1,0.127,0.12682797,58.92,BTC-31JAN25-100000-C,106637.98,buy,2.0,,,2.0,,
2532,334292948,2024-12-16 16:15:58,0,0.1275,0.12773082,58.87,BTC-31JAN25-100000-C,106742.97,buy,4.2,,,4.2,,
2533,334293320,2024-12-16 16:16:44,1,0.1275,0.12770938,58.89,BTC-31JAN25-100000-C,106747.8,buy,0.8,,,0.8,,
2534,334293321,2024-12-16 16:16:44,1,0.1275,0.12770938,58.89,BTC-31JAN25-100000-C,106747.8,buy,5.0,,,5.0,,
2535,334298461,2024-12-16 16:33:59,0,0.1285,0.12863654,58.97,BTC-31JAN25-100000-C,106924.09,buy,7.6,,,7.6,,
2536,334298491,2024-12-16 16:34:00,1,0.1285,0.12871607,58.97,BTC-31JAN25-100000-C,106924.09,buy,0.6,,,0.6,,
2537,334298492,2024-12-16 16:34:00,1,0.1285,0.12871607,58.97,BTC-31JAN25-100000-C,106924.09,buy,0.9,,,0.9,,
2538,334298495,2024-12-16 16:34:00,1,0.1285,0.12871607,58.97,BTC-31JAN25-100000-C,106924.09,buy,0.1,,,0.1,,
2539,334298501,2024-12-16 16:34:01,1,0.1285,0.12878933,58.86,BTC-31JAN25-100000-C,106946.83,buy,0.8,,,0.8,,
2540,334301093,2024-12-16 16:37:50,0,0.1295,0.12925638,59.36,BTC-31JAN25-100000-C,106988.93,buy,7.6,,,7.6,,
2541,334301108,2024-12-16 16:37:50,1,0.1295,0.1293103,59.29,BTC-31JAN25-100000-C,107002.94,buy,1.6,,,1.6,,
2542,334301111,2024-12-16 16:37:51,1,0.1295,0.1293103,59.29,BTC-31JAN25-100000-C,107002.94,buy,0.1,,,0.1,,
2543,334301112,2024-12-16 16:37:51,1,0.1295,0.1293103,59.29,BTC-31JAN25-100000-C,107002.94,buy,0.3,,,0.3,,
2544,334301197,2024-12-16 16:37:51,1,0.1295,0.1293103,59.29,BTC-31JAN25-100000-C,107002.94,buy,0.4,,,0.4,,
2545,334311648,2024-12-16 17:10:22,2,0.128,0.12858898,58.81,BTC-31JAN25-100000-C,106944.92,sell,10.2,,,10.2,,
