trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,liquidation,combo_trade_id,combo_id
205,262588412,2023-08-15 20:24:42,2,0.051,0.05155454,52.17,BTC-28JUN24-50000-C,29179.43,buy,,,1.1,,,
206,262588738,2023-08-15 20:34:57,3,0.051,0.05124347,52.14,BTC-28JUN24-50000-C,29191.73,buy,,,1.1,,,
207,262634413,2023-08-16 16:42:13,2,0.05,0.05048064,52.38,BTC-28JUN24-50000-C,28964.44,sell,,,0.1,,,
208,262644964,2023-08-16 20:29:48,3,0.05,0.04983488,52.48,BTC-28JUN24-50000-C,28911.17,sell,,,0.2,,,
209,262644965,2023-08-16 20:29:48,3,0.05,0.04983488,52.48,BTC-28JUN24-50000-C,28911.17,sell,,,0.1,,,
210,262654076,2023-08-16 22:19:02,2,0.049,0.04964816,52.13,BTC-28JUN24-50000-C,28919.89,buy,,,2.0,,,
211,262654495,2023-08-16 22:42:00,3,0.049,0.04950143,52.15,BTC-28JUN24-50000-C,28916.1,buy,,,0.5,,,
212,262682310,2023-08-17 03:24:29,2,0.0475,0.04788893,52.33,BTC-28JUN24-50000-C,28605.93,sell,,,0.4,,,
213,262691406,2023-08-17 07:40:33,0,0.048,0.0465534,52.52,BTC-28JUN24-50000-C,28577.73,buy,,,2.1,,,
214,262691407,2023-08-17 07:40:33,1,0.048,0.0465534,52.52,BTC-28JUN24-50000-C,28577.73,buy,,,8.0,,,
215,262692303,2023-08-17 07:59:48,0,0.049,0.0478091,52.89,BTC-28JUN24-50000-C,28579.93,buy,,,2.3,,,
216,262693044,2023-08-17 08:11:41,2,0.048,0.04708884,52.53,BTC-28JUN24-50000-C,28580.18,sell,,,0.2,,,
217,262698666,2023-08-17 10:18:03,2,0.0475,0.0472676,52.4,BTC-28JUN24-50000-C,28565.32,buy,,,1.4,,,
218,262704289,2023-08-17 12:25:51,0,0.048,0.04800463,52.86,BTC-28JUN24-50000-C,28443.03,sell,,90478,6.3,,,
219,262709544,2023-08-17 13:44:23,2,0.0475,0.0479995,52.77,BTC-28JUN24-50000-C,28392.38,sell,,,0.1,,,
220,262710664,2023-08-17 13:55:54,3,0.0475,0.04803554,52.85,BTC-28JUN24-50000-C,28351.39,sell,,,0.1,,,
221,262712983,2023-08-17 14:20:50,3,0.0475,0.04787165,52.94,BTC-28JUN24-50000-C,28319.51,sell,,,0.1,,,
222,262716449,2023-08-17 15:02:10,3,0.0475,0.04782653,52.96,BTC-28JUN24-50000-C,28283.98,sell,,,0.1,,,
223,262720515,2023-08-17 15:36:03,3,0.0475,0.04736252,53.07,BTC-28JUN24-50000-C,28250.66,sell,,,3.2,,,
224,262738988,2023-08-17 16:04:38,2,0.046,0.04543611,53.54,BTC-28JUN24-50000-C,27778.52,sell,,,0.1,,,
225,262740308,2023-08-17 16:05:00,3,0.046,0.04508903,53.66,BTC-28JUN24-50000-C,27720.81,sell,,,0.1,,,
226,262740334,2023-08-17 16:05:02,3,0.046,0.04504903,53.67,BTC-28JUN24-50000-C,27727.44,sell,,,0.1,,,
227,262740596,2023-08-17 16:05:17,0,0.0465,0.04527837,53.79,BTC-28JUN24-50000-C,27750.73,sell,,,0.1,,,
228,262771995,2023-08-17 21:22:56,0,0.0475,0.04632077,54.4,BTC-28JUN24-50000-C,27661.14,buy,,,6.3,,,
229,262771996,2023-08-17 21:22:56,1,0.0475,0.04632077,54.4,BTC-28JUN24-50000-C,27661.14,buy,,,0.1,,,
230,262772253,2023-08-17 21:26:47,0,0.048,0.04726506,54.58,BTC-28JUN24-50000-C,27663.41,buy,,,2.6,,,
231,262772551,2023-08-17 21:32:33,2,0.0475,0.04719149,54.38,BTC-28JUN24-50000-C,27668.41,buy,,,1.3,,,
232,262772552,2023-08-17 21:32:33,3,0.0475,0.04719149,54.38,BTC-28JUN24-50000-C,27668.41,buy,,,0.1,,,
233,262772553,2023-08-17 21:32:33,3,0.0475,0.04719149,54.38,BTC-28JUN24-50000-C,27668.41,sell,,,18.6,,,
234,262784410,2023-08-17 21:43:35,2,0.045,0.04215277,57.02,BTC-28JUN24-50000-C,26439.03,sell,,,0.1,,,
235,262823258,2023-08-17 21:52:53,0,0.0495,0.04605671,66.8,BTC-28JUN24-50000-C,26124.75,buy,,,0.1,T,,
236,262880984,2023-08-17 22:25:56,0,0.082,0.087273,70.66,BTC-28JUN24-50000-C,26438.6,buy,,,2.0,T,,
237,262880985,2023-08-17 22:25:56,0,0.0855,0.08715813,71.79,BTC-28JUN24-50000-C,26438.6,sell,,,2.0,M,,
238,262881013,2023-08-17 22:25:58,1,0.0855,0.08707858,71.8,BTC-28JUN24-50000-C,26435.09,sell,,,2.0,M,,
239,262881077,2023-08-17 22:26:01,1,0.0855,0.0870038,71.8,BTC-28JUN24-50000-C,26432.35,sell,,,2.0,M,,
240,262881233,2023-08-17 22:26:10,0,0.0875,0.08728693,72.35,BTC-28JUN24-50000-C,26447.03,buy,,,2.0,T,,
241,262881364,2023-08-17 22:26:18,0,0.0915,0.08731908,73.62,BTC-28JUN24-50000-C,26435.01,buy,,,2.0,T,,
242,262898466,2023-08-17 22:43:30,2,0.061,0.06285331,63.23,BTC-28JUN24-50000-C,26331.06,sell,,,2.0,M,,
243,262898467,2023-08-17 22:43:31,3,0.061,0.06285331,63.24,BTC-28JUN24-50000-C,26326.79,sell,,,2.0,M,,
244,262898469,2023-08-17 22:43:31,0,0.062,0.06283731,63.6,BTC-28JUN24-50000-C,26326.79,sell,,,2.0,M,,
245,262898473,2023-08-17 22:43:33,0,0.063,0.06281152,63.95,BTC-28JUN24-50000-C,26323.11,sell,,,2.0,M,,
246,262898482,2023-08-17 22:43:36,0,0.064,0.0628192,64.29,BTC-28JUN24-50000-C,26324.49,sell,,,2.0,M,,
247,262898546,2023-08-17 22:43:44,1,0.064,0.06287272,64.27,BTC-28JUN24-50000-C,26330.08,sell,,,2.0,M,,
248,262898761,2023-08-17 22:43:57,2,0.0615,0.06282191,63.39,BTC-28JUN24-50000-C,26321.28,buy,,,2.0,T,,
249,262898979,2023-08-17 22:44:13,0,0.063,0.06266824,63.92,BTC-28JUN24-50000-C,26319.87,sell,,,0.7,M,,
250,262900903,2023-08-17 22:47:23,2,0.0585,0.06107151,62.31,BTC-28JUN24-50000-C,26352.85,sell,,,2.5,,,
251,263015294,2023-08-18 08:59:03,2,0.05,0.04976765,58.09,BTC-28JUN24-50000-C,26578.04,sell,,,1.3,,,
252,263034739,2023-08-18 12:31:12,2,0.047,0.04648415,57.48,BTC-28JUN24-50000-C,26354.76,buy,,,0.8,,,
253,263034790,2023-08-18 12:31:34,3,0.047,0.04651871,57.46,BTC-28JUN24-50000-C,26363.13,buy,,,1.3,,,
254,263042849,2023-08-18 13:39:14,2,0.0445,0.04316486,56.63,BTC-28JUN24-50000-C,26323.05,buy,,,1.3,,,
255,263043086,2023-08-18 13:41:04,0,0.045,0.04326411,56.88,BTC-28JUN24-50000-C,26298.4,buy,,,1.3,,,
256,263051116,2023-08-18 14:40:22,0,0.046,0.04507103,57.41,BTC-28JUN24-50000-C,26241.39,buy,,,1.3,,,
257,263067418,2023-08-18 16:01:00,2,0.044,0.04424018,57.29,BTC-28JUN24-50000-C,25973.06,sell,,,0.1,,,
258,263067479,2023-08-18 16:01:22,2,0.0425,0.0441959,56.69,BTC-28JUN24-50000-C,25970.69,sell,,,0.2,,,
259,263068954,2023-08-18 16:14:40,0,0.0445,0.04424802,57.24,BTC-28JUN24-50000-C,26081.38,sell,,,0.1,,,
260,263076288,2023-08-18 17:07:54,2,0.044,0.04309321,57.9,BTC-28JUN24-50000-C,25674.48,sell,,,0.1,,,
261,263087983,2023-08-18 18:10:22,3,0.044,0.04302274,57.39,BTC-28JUN24-50000-C,25936.92,sell,,91195,6.5,,,
262,263131352,2023-08-19 10:19:47,2,0.042,0.04226486,56.73,BTC-28JUN24-50000-C,25919.16,sell,,,0.1,,,
263,263135709,2023-08-19 14:16:00,3,0.042,0.04256226,56.62,BTC-28JUN24-50000-C,25988.23,sell,,,0.4,,,
264,263150800,2023-08-19 18:31:57,2,0.041,0.04177902,55.94,BTC-28JUN24-50000-C,26105.62,sell,,,0.1,,,
265,263168684,2023-08-20 06:14:39,2,0.0405,0.04068621,55.74,BTC-28JUN24-50000-C,26084.31,sell,,,0.1,,,
266,263168685,2023-08-20 06:14:48,3,0.0405,0.04068538,55.74,BTC-28JUN24-50000-C,26084.06,sell,,,0.1,,,
267,263175480,2023-08-20 12:00:42,2,0.0385,0.03982488,54.79,BTC-28JUN24-50000-C,26178.21,sell,,,0.2,,,
268,263177620,2023-08-20 14:22:10,0,0.0415,0.03975561,56.12,BTC-28JUN24-50000-C,26135.68,buy,,,7.0,,,
269,263192196,2023-08-21 01:13:39,2,0.0395,0.03964489,55.35,BTC-28JUN24-50000-C,26113.58,sell,,,0.3,,,
270,263192276,2023-08-21 01:15:40,3,0.0395,0.03956444,55.38,BTC-28JUN24-50000-C,26099.48,sell,,,0.9,,,
271,263192277,2023-08-21 01:15:40,3,0.0395,0.03956444,55.38,BTC-28JUN24-50000-C,26099.48,sell,,,0.1,,,
272,263198346,2023-08-21 04:55:01,0,0.04,0.03931897,55.67,BTC-28JUN24-50000-C,26044.13,sell,,,1.0,,,
273,263203870,2023-08-21 07:33:50,1,0.04,0.03906625,55.75,BTC-28JUN24-50000-C,26008.54,sell,,,0.6,,,
274,263204363,2023-08-21 07:47:28,0,0.0405,0.03923058,55.95,BTC-28JUN24-50000-C,26018.72,buy,,,0.6,,,
275,263204519,2023-08-21 07:53:29,1,0.0405,0.03954132,55.94,BTC-28JUN24-50000-C,26013.16,buy,,,0.6,,,
276,263205265,2023-08-21 08:08:23,1,0.0405,0.03972723,55.95,BTC-28JUN24-50000-C,26013.17,buy,,,0.6,,,
277,263205546,2023-08-21 08:17:36,1,0.0405,0.03961017,55.99,BTC-28JUN24-50000-C,25993.77,sell,,,1.1,,,
278,263206280,2023-08-21 08:39:40,0,0.0415,0.04089459,56.32,BTC-28JUN24-50000-C,26040.56,buy,,,0.1,,,
279,263229721,2023-08-21 15:28:56,2,0.041,0.0408705,56.57,BTC-28JUN24-50000-C,25843.0,sell,,,0.5,,,
280,263239804,2023-08-21 19:51:26,0,0.0415,0.04164398,56.21,BTC-28JUN24-50000-C,26130.83,sell,,,0.4,,,
281,263239805,2023-08-21 19:51:26,1,0.0415,0.04164398,56.21,BTC-28JUN24-50000-C,26130.83,sell,,,0.1,,,
282,263257912,2023-08-22 09:19:45,2,0.04,0.03917074,55.91,BTC-28JUN24-50000-C,26049.11,buy,,,0.6,,,
283,263303155,2023-08-22 22:47:03,0,0.041,0.04069673,56.91,BTC-28JUN24-50000-C,25831.07,buy,,,0.1,,,
284,263304796,2023-08-22 23:12:23,0,0.0415,0.04115618,56.95,BTC-28JUN24-50000-C,25909.72,buy,,,0.1,,,
285,263304797,2023-08-22 23:12:23,1,0.0415,0.04115618,56.95,BTC-28JUN24-50000-C,25909.72,buy,,,0.1,,,
286,263319605,2023-08-23 07:04:20,0,0.042,0.04250904,56.85,BTC-28JUN24-50000-C,26040.92,sell,,,2.0,,,
287,263320188,2023-08-23 07:15:25,2,0.0415,0.04220267,56.58,BTC-28JUN24-50000-C,26072.93,sell,,,1.5,,,
288,263330146,2023-08-23 12:21:40,3,0.0415,0.0413974,56.97,BTC-28JUN24-50000-C,25920.57,buy,,,1.1,,,
289,263388219,2023-08-23 20:01:41,0,0.051,0.05409767,59.23,BTC-28JUN24-50000-C,26542.68,sell,,92157,100.0,,,
290,263388227,2023-08-23 20:01:45,0,0.052,0.0540872,59.6,BTC-28JUN24-50000-C,26547.37,sell,,,15.0,,,
291,263388228,2023-08-23 20:01:45,1,0.052,0.0540872,59.6,BTC-28JUN24-50000-C,26547.37,sell,,,0.1,,,
292,263388688,2023-08-23 20:07:17,2,0.0515,0.05239296,59.35,BTC-28JUN24-50000-C,26588.76,buy,,,1.6,,,
293,263389200,2023-08-23 20:12:33,2,0.048,0.05095164,58.08,BTC-28JUN24-50000-C,26563.54,sell,,92161,100.0,,,
294,263389203,2023-08-23 20:12:38,0,0.049,0.05095134,58.46,BTC-28JUN24-50000-C,26565.66,sell,,,15.0,,,
295,263389551,2023-08-23 20:15:27,2,0.0455,0.0475489,57.11,BTC-28JUN24-50000-C,26557.21,sell,,92163,100.0,,,
296,263418823,2023-08-24 07:26:00,0,0.047,0.04641873,57.93,BTC-28JUN24-50000-C,26482.33,sell,,,1.0,,,
297,263421327,2023-08-24 08:20:31,2,0.0465,0.04668179,57.74,BTC-28JUN24-50000-C,26462.16,sell,,,1.0,,,
298,263430060,2023-08-24 12:00:44,0,0.047,0.04596483,58.07,BTC-28JUN24-50000-C,26433.08,buy,,,0.1,,,
299,263432799,2023-08-24 12:59:09,2,0.0455,0.04586903,57.58,BTC-28JUN24-50000-C,26380.1,sell,,,1.0,,,
300,263433725,2023-08-24 13:18:12,0,0.0465,0.04572767,57.97,BTC-28JUN24-50000-C,26378.32,sell,,,0.1,,,
301,263435510,2023-08-24 13:40:37,2,0.0455,0.04560147,57.65,BTC-28JUN24-50000-C,26345.68,buy,,,0.1,,,
302,263439570,2023-08-24 14:26:59,2,0.045,0.04565534,57.71,BTC-28JUN24-50000-C,26223.96,sell,,,0.1,,,
303,263445487,2023-08-24 14:58:40,2,0.0445,0.0453804,57.79,BTC-28JUN24-50000-C,26118.61,sell,,,0.1,,,
304,263446996,2023-08-24 15:12:01,0,0.0465,0.04514545,58.68,BTC-28JUN24-50000-C,26062.73,sell,,,0.1,,,
305,263449454,2023-08-24 15:33:42,2,0.0445,0.04529209,57.95,BTC-28JUN24-50000-C,26055.53,sell,,,0.1,,,
306,263451553,2023-08-24 15:59:12,0,0.046,0.04528032,58.65,BTC-28JUN24-50000-C,25989.36,buy,,,0.1,,,
307,263452801,2023-08-24 16:18:27,2,0.0445,0.0455683,57.95,BTC-28JUN24-50000-C,26077.92,sell,,,0.1,,,
308,263456071,2023-08-24 17:29:07,3,0.0445,0.0451023,57.95,BTC-28JUN24-50000-C,26050.42,sell,,,0.6,,,
309,263456072,2023-08-24 17:29:07,3,0.0445,0.0451023,57.95,BTC-28JUN24-50000-C,26050.42,sell,,,0.1,,,
310,263461210,2023-08-24 19:05:16,0,0.0455,0.04451217,58.5,BTC-28JUN24-50000-C,26019.24,sell,,,0.1,,,
311,263492344,2023-08-25 08:11:35,2,0.044,0.04464123,57.9,BTC-28JUN24-50000-C,26017.85,sell,,,0.1,,,
312,263513577,2023-08-25 13:23:40,0,0.0455,0.04436161,58.28,BTC-28JUN24-50000-C,26143.55,buy,,,0.1,,,
313,263547781,2023-08-25 22:02:52,2,0.0441,0.0450123,58.0,BTC-28JUN24-50000-C,26053.15,sell,,92658,12.5,,,BTC-CS-28JUN24-40000_50000
314,263585351,2023-08-28 04:01:06,2,0.0435,0.04401927,58.09,BTC-28JUN24-50000-C,25998.73,sell,,,0.3,,,
315,263594731,2023-08-28 08:09:30,0,0.044,0.04378784,58.53,BTC-28JUN24-50000-C,25921.69,buy,,,0.2,,,
316,263602315,2023-08-28 12:14:45,2,0.0435,0.04443907,58.0,BTC-28JUN24-50000-C,26081.69,sell,,,1.3,,,
317,263602363,2023-08-28 12:15:10,0,0.0439,0.04441144,58.17,BTC-28JUN24-50000-C,26078.3,sell,,92782,12.5,,,BTC-CS-28JUN24-40000_50000
318,263607337,2023-08-28 12:55:34,2,0.043,0.04402529,57.7,BTC-28JUN24-50000-C,26121.52,sell,,,0.1,,,
319,263607768,2023-08-28 13:16:03,3,0.043,0.04369801,57.74,BTC-28JUN24-50000-C,26092.8,sell,,,0.1,,,
320,263608208,2023-08-28 13:35:16,3,0.043,0.04349042,57.69,BTC-28JUN24-50000-C,26128.54,sell,,,0.8,,,
321,263636547,2023-08-29 09:01:30,2,0.0425,0.04257704,57.97,BTC-28JUN24-50000-C,25948.49,sell,,,0.1,,,
322,263642196,2023-08-29 13:55:54,3,0.0425,0.04309306,57.74,BTC-28JUN24-50000-C,26050.28,sell,,,1.3,,,
323,263704836,2023-08-29 15:04:00,0,0.051,0.05140479,57.9,BTC-28JUN24-50000-C,27496.9,sell,,,1.0,,,
324,263726622,2023-08-29 16:17:57,0,0.053,0.05226605,58.14,BTC-28JUN24-50000-C,27695.98,buy,,,4.0,,,
325,263768971,2023-08-29 20:35:53,2,0.052,0.051195,57.66,BTC-28JUN24-50000-C,27739.68,buy,,,0.5,,,
326,263827137,2023-08-30 14:52:46,2,0.047,0.0469146,57.34,BTC-28JUN24-50000-C,27090.75,sell,,,0.9,,,
327,263858235,2023-08-31 11:19:36,2,0.0463,0.04694019,56.85,BTC-28JUN24-50000-C,27244.66,sell,,93610,215.0,,,BTC-CS-28JUN24-32000_50000
328,263881112,2023-08-31 15:42:02,2,0.0445,0.04448759,56.85,BTC-28JUN24-50000-C,26895.57,sell,,,0.9,,,
329,263903899,2023-08-31 17:03:32,2,0.0435,0.04286134,57.79,BTC-28JUN24-50000-C,26307.92,sell,,,0.2,,,
330,263915987,2023-08-31 19:13:37,2,0.042,0.04184509,57.6,BTC-28JUN24-50000-C,26098.76,sell,,,1.0,,,
331,263949949,2023-09-01 03:09:16,2,0.04,0.04054359,57.09,BTC-28JUN24-50000-C,26033.7,sell,,,0.5,,,
332,263949950,2023-09-01 03:09:16,3,0.04,0.04054359,57.09,BTC-28JUN24-50000-C,26033.7,sell,,,1.0,,,
333,263949951,2023-09-01 03:09:16,3,0.04,0.04054359,57.09,BTC-28JUN24-50000-C,26033.7,buy,,,1.0,,,
334,263949952,2023-09-01 03:09:19,2,0.0385,0.04054039,56.45,BTC-28JUN24-50000-C,26033.75,sell,,,2.5,,,
335,263949953,2023-09-01 03:09:24,3,0.0385,0.04053111,56.45,BTC-28JUN24-50000-C,26033.75,sell,,,2.5,,,
336,263949959,2023-09-01 03:10:40,3,0.0385,0.04039123,56.45,BTC-28JUN24-50000-C,26034.85,sell,,,2.5,,,
337,263949979,2023-09-01 03:13:27,3,0.0385,0.04014026,56.45,BTC-28JUN24-50000-C,26033.53,sell,,,2.5,,,
338,263954155,2023-09-01 06:50:29,0,0.04,0.04024493,57.17,BTC-28JUN24-50000-C,26001.31,sell,,,0.5,,,
339,263965705,2023-09-01 11:06:13,0,0.0405,0.03978827,57.34,BTC-28JUN24-50000-C,26011.16,buy,,,5.0,,,
340,263965706,2023-09-01 11:06:13,1,0.0405,0.03978827,57.34,BTC-28JUN24-50000-C,26011.16,buy,,,5.3,,,
341,263970033,2023-09-01 12:32:14,0,0.041,0.04013682,57.4,BTC-28JUN24-50000-C,26098.3,sell,,,1.0,,,
342,263998181,2023-09-01 17:14:59,2,0.039,0.03893866,57.59,BTC-28JUN24-50000-C,25624.75,sell,,,0.5,,,
343,264046876,2023-09-03 04:43:27,0,0.0415,0.04028124,58.21,BTC-28JUN24-50000-C,25878.26,buy,,,5.0,,,
344,264054688,2023-09-03 12:42:23,2,0.0395,0.0407407,57.06,BTC-28JUN24-50000-C,26034.6,sell,,,5.0,,,
345,264055294,2023-09-03 12:51:34,2,0.039,0.03983667,56.93,BTC-28JUN24-50000-C,25996.04,sell,,,0.3,,,
346,264055295,2023-09-03 12:51:34,3,0.039,0.03983667,56.93,BTC-28JUN24-50000-C,25996.04,sell,,,0.2,,,
347,264141952,2023-09-05 15:21:56,0,0.0395,0.04031106,57.66,BTC-28JUN24-50000-C,25862.66,sell,,,3.4,,,
348,264171150,2023-09-06 13:10:40,2,0.038,0.03827782,57.48,BTC-28JUN24-50000-C,25682.39,sell,,,0.5,,,
349,264178786,2023-09-06 14:45:59,3,0.038,0.03787388,57.82,BTC-28JUN24-50000-C,25549.21,sell,,,0.2,,,
350,264197592,2023-09-06 17:55:52,0,0.0385,0.03866991,57.38,BTC-28JUN24-50000-C,25850.76,buy,,,0.1,,,
351,264261069,2023-09-07 21:24:37,0,0.0395,0.03952998,56.88,BTC-28JUN24-50000-C,26329.87,sell,,,17.0,,,
352,264267944,2023-09-07 22:36:00,0,0.04,0.0399603,57.12,BTC-28JUN24-50000-C,26319.91,buy,,,0.1,,,
353,264290055,2023-09-08 06:46:24,0,0.041,0.0400324,57.78,BTC-28JUN24-50000-C,26215.76,buy,,,2.0,,,
354,264290056,2023-09-08 06:46:24,1,0.041,0.0400324,57.78,BTC-28JUN24-50000-C,26215.76,buy,,,2.0,,,
355,264292033,2023-09-08 07:29:47,0,0.042,0.042078,58.08,BTC-28JUN24-50000-C,26275.09,sell,,,1.3,,,
356,264349694,2023-09-09 15:20:38,2,0.0385,0.03777137,57.68,BTC-28JUN24-50000-C,25887.55,buy,,,0.3,,,
357,264400001,2023-09-11 10:03:17,0,0.039,0.03844143,58.41,BTC-28JUN24-50000-C,25713.75,buy,,,0.1,,,
358,264411439,2023-09-11 14:06:10,1,0.039,0.03779327,58.96,BTC-28JUN24-50000-C,25470.01,buy,,,0.1,,,
359,264411446,2023-09-11 14:06:11,0,0.0395,0.03782045,59.16,BTC-28JUN24-50000-C,25471.94,buy,,,0.1,,,
360,264450384,2023-09-11 17:00:56,2,0.039,0.03833831,59.72,BTC-28JUN24-50000-C,25182.11,buy,,,2.1,,,
361,264532357,2023-09-12 12:39:17,0,0.0405,0.04101283,58.25,BTC-28JUN24-50000-C,26122.77,sell,,95276,12.5,,,BTC-RR-28JUN24-21000_50000
362,264622326,2023-09-13 16:25:24,0,0.045,0.04429685,59.83,BTC-28JUN24-50000-C,26337.58,buy,,,15.0,,,
363,264656308,2023-09-14 06:39:45,1,0.045,0.04458984,60.09,BTC-28JUN24-50000-C,26261.93,buy,,,1.5,,,
364,264684531,2023-09-14 13:38:18,0,0.0464,0.04607916,59.89,BTC-28JUN24-50000-C,26616.36,buy,,95549,12.5,,,BTC-CS-28JUN24-40000_50000
365,264686030,2023-09-14 13:52:11,2,0.0461,0.04585906,59.89,BTC-28JUN24-50000-C,26565.64,buy,,95550,12.5,,,BTC-CS-28JUN24-40000_50000
366,264688188,2023-09-14 14:18:03,3,0.0461,0.0460756,59.84,BTC-28JUN24-50000-C,26593.9,buy,,95554,12.5,,,BTC-CS-28JUN24-40000_50000
367,264708937,2023-09-14 19:50:25,2,0.0457,0.04593599,59.53,BTC-28JUN24-50000-C,26669.78,buy,,95583,250.0,,,BTC-CS-28JUN24-50000_55000
368,264708955,2023-09-14 19:51:39,0,0.0465,0.04587359,59.87,BTC-28JUN24-50000-C,26660.54,buy,,,2.2,,,
369,264708956,2023-09-14 19:51:39,1,0.0465,0.04587359,59.87,BTC-28JUN24-50000-C,26660.54,buy,,,0.1,,,
370,264712902,2023-09-14 21:46:07,1,0.0465,0.04678609,60.09,BTC-28JUN24-50000-C,26568.77,sell,,,0.1,,,
371,264715937,2023-09-14 23:40:58,1,0.0465,0.04648403,60.19,BTC-28JUN24-50000-C,26524.87,sell,,,4.8,,,
372,264719383,2023-09-15 02:14:04,0,0.047,0.04603801,60.34,BTC-28JUN24-50000-C,26563.34,buy,,,0.1,,,
373,264723858,2023-09-15 05:43:14,1,0.047,0.04657695,60.28,BTC-28JUN24-50000-C,26602.95,buy,,,1.5,,,
374,264745686,2023-09-15 11:59:07,2,0.045,0.04503044,59.95,BTC-28JUN24-50000-C,26420.09,sell,,,7.8,,,
375,264746984,2023-09-15 12:21:40,3,0.045,0.04518381,59.92,BTC-28JUN24-50000-C,26449.45,sell,,,2.2,,,
376,264754252,2023-09-15 14:21:55,2,0.0437,0.04360824,59.49,BTC-28JUN24-50000-C,26396.35,buy,,95738,12.5,,,BTC-CCAL-28JUN24_29MAR24-50000
377,264769684,2023-09-15 20:36:09,0,0.044,0.044145,59.61,BTC-28JUN24-50000-C,26411.43,buy,,,0.7,,,
378,264769893,2023-09-15 20:44:56,0,0.045,0.04435961,59.97,BTC-28JUN24-50000-C,26434.15,sell,,,0.3,,,
379,264769966,2023-09-15 20:48:05,1,0.045,0.04431168,59.98,BTC-28JUN24-50000-C,26429.77,sell,,,0.4,,,
380,264797125,2023-09-16 08:13:01,0,0.0455,0.04738019,60.1,BTC-28JUN24-50000-C,26491.74,sell,,,2.0,M,,
381,264797147,2023-09-16 08:14:14,0,0.0465,0.04843005,60.52,BTC-28JUN24-50000-C,26487.95,sell,,,2.0,M,,
382,264797216,2023-09-16 08:15:51,1,0.0465,0.04988177,60.53,BTC-28JUN24-50000-C,26484.89,buy,,,2.0,T,,
383,264798114,2023-09-16 08:29:23,1,0.0465,0.05132565,60.51,BTC-28JUN24-50000-C,26494.34,sell,,,0.1,,,
384,264798144,2023-09-16 08:30:18,1,0.0465,0.0513139,60.51,BTC-28JUN24-50000-C,26495.18,sell,,,0.9,,,
385,264798293,2023-09-16 08:30:51,1,0.0465,0.05132845,60.5,BTC-28JUN24-50000-C,26499.52,sell,,,1.0,,,
386,264800095,2023-09-16 09:38:44,2,0.043,0.04587234,58.87,BTC-28JUN24-50000-C,26569.99,sell,,,2.0,,,
387,264857387,2023-09-18 05:25:52,0,0.0455,0.04449461,59.95,BTC-28JUN24-50000-C,26652.21,buy,,,0.5,,,
388,264857408,2023-09-18 05:28:19,1,0.0455,0.04451246,59.95,BTC-28JUN24-50000-C,26651.9,buy,,,0.1,,,
389,264857553,2023-09-18 05:36:08,1,0.0455,0.04458365,59.91,BTC-28JUN24-50000-C,26668.86,sell,,,0.1,,,
390,264868952,2023-09-18 09:37:43,1,0.0455,0.0445569,59.48,BTC-28JUN24-50000-C,26863.11,buy,,,1.2,,,
391,264868953,2023-09-18 09:37:47,1,0.0455,0.04456451,59.48,BTC-28JUN24-50000-C,26864.43,buy,,,6.8,,,
392,264958541,2023-09-19 09:38:59,0,0.05,0.04983371,60.34,BTC-28JUN24-50000-C,27304.6,buy,,,0.1,,,
393,264966485,2023-09-19 10:47:11,0,0.0505,0.04999885,60.84,BTC-28JUN24-50000-C,27198.57,sell,,,1.6,,,
394,264979413,2023-09-19 14:12:40,1,0.0505,0.04980263,61.16,BTC-28JUN24-50000-C,27060.62,buy,,,0.1,,,
395,264981559,2023-09-19 14:34:34,2,0.0495,0.04985354,60.63,BTC-28JUN24-50000-C,27112.5,buy,,,0.9,,,
396,264982275,2023-09-19 14:45:03,0,0.0498,0.04987983,60.68,BTC-28JUN24-50000-C,27148.97,sell,,96283,12.5,,,BTC-CS-28JUN24-40000_50000
397,264999955,2023-09-19 17:25:47,0,0.05,0.05006614,60.64,BTC-28JUN24-50000-C,27184.31,buy,,,0.7,,,
398,265000964,2023-09-19 17:43:21,1,0.05,0.04998695,60.53,BTC-28JUN24-50000-C,27234.02,buy,,,0.3,,,
399,265004533,2023-09-19 18:40:17,2,0.0495,0.049554,60.6,BTC-28JUN24-50000-C,27128.24,buy,,,0.1,,,
400,265007457,2023-09-19 19:51:52,0,0.055,0.05357449,62.64,BTC-28JUN24-50000-C,27170.77,buy,,,0.7,,,
401,265007694,2023-09-19 19:55:35,0,0.0565,0.05520792,63.12,BTC-28JUN24-50000-C,27206.57,buy,,,5.0,,,
402,265007695,2023-09-19 19:55:42,1,0.0565,0.05520089,63.12,BTC-28JUN24-50000-C,27206.65,buy,,,3.0,,,
403,265007696,2023-09-19 19:55:42,1,0.0565,0.05520089,63.12,BTC-28JUN24-50000-C,27206.65,sell,,,7.0,,,
404,265023772,2023-09-20 02:09:38,2,0.0528,0.052572,61.56,BTC-28JUN24-50000-C,27302.71,buy,,96381,12.5,,,BTC-CS-28JUN24-40000_50000
405,265024404,2023-09-20 02:25:26,2,0.0524,0.05233312,61.59,BTC-28JUN24-50000-C,27222.5,buy,,96383,12.5,,,BTC-CS-28JUN24-40000_50000
406,265025727,2023-09-20 03:05:54,2,0.052,0.05201707,61.51,BTC-28JUN24-50000-C,27193.92,buy,,,1.3,,,
