trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation,combo_trade_id
5028,246336625,2023-03-18 15:14:27,3,0.022,0.02216128,71.46,BTC-31MAR23-30000-C,27525.17,sell,0.1,,,,
5029,246336626,2023-03-18 15:14:28,3,0.022,0.0221602,71.46,BTC-31MAR23-30000-C,27525.1,buy,0.1,,,,
5030,246336663,2023-03-18 15:14:53,3,0.022,0.02214818,71.52,BTC-31MAR23-30000-C,27519.16,buy,24.9,,,,
5031,246336671,2023-03-18 15:15:01,3,0.022,0.02204285,71.6,BTC-31MAR23-30000-C,27513.25,sell,0.1,,,,
5032,246336706,2023-03-18 15:15:14,0,0.0225,0.02219308,72.17,BTC-31MAR23-30000-C,27527.14,buy,1.8,,,,
5033,246336707,2023-03-18 15:15:14,1,0.0225,0.02219308,72.17,BTC-31MAR23-30000-C,27527.14,buy,2.0,,,,
5034,246336857,2023-03-18 15:16:06,0,0.023,0.0224276,72.74,BTC-31MAR23-30000-C,27539.43,buy,0.1,,,,
5035,246336858,2023-03-18 15:16:06,1,0.023,0.0224276,72.74,BTC-31MAR23-30000-C,27539.43,buy,1.2,,,,
5036,246337203,2023-03-18 15:19:11,2,0.022,0.02217871,71.6,BTC-31MAR23-30000-C,27513.9,sell,0.1,,,,
5037,246337237,2023-03-18 15:19:33,2,0.0215,0.02212675,70.87,BTC-31MAR23-30000-C,27509.33,sell,0.9,,,,
5038,246339615,2023-03-18 15:32:42,2,0.021,0.02130835,71.54,BTC-31MAR23-30000-C,27420.28,sell,0.9,,,,
5039,246339617,2023-03-18 15:32:42,3,0.021,0.02130835,71.54,BTC-31MAR23-30000-C,27420.28,sell,1.4,,,,
5040,246339621,2023-03-18 15:32:42,3,0.021,0.02130835,71.54,BTC-31MAR23-30000-C,27420.28,sell,0.6,,,,
5041,246346269,2023-03-18 15:50:28,3,0.021,0.02065147,73.07,BTC-31MAR23-30000-C,27305.98,sell,2.0,,,,
5042,246347254,2023-03-18 15:54:53,3,0.021,0.02109027,72.49,BTC-31MAR23-30000-C,27343.02,sell,2.0,,,,
5043,246351534,2023-03-18 16:30:05,2,0.02,0.01998553,73.52,BTC-31MAR23-30000-C,27172.38,sell,0.1,,,,
5044,246367306,2023-03-18 16:46:10,0,0.0235,0.02355806,74.53,BTC-31MAR23-30000-C,27467.64,buy,0.1,,,,
5045,246371236,2023-03-18 16:56:45,2,0.0225,0.02296935,73.62,BTC-31MAR23-30000-C,27412.57,sell,2.9,,,,
5046,246372482,2023-03-18 17:02:36,0,0.024,0.02366766,74.52,BTC-31MAR23-30000-C,27513.21,buy,0.1,,,,
5047,246372483,2023-03-18 17:02:36,1,0.024,0.02366766,74.52,BTC-31MAR23-30000-C,27513.21,buy,1.7,,,,
5048,246372484,2023-03-18 17:02:36,1,0.024,0.02366766,74.52,BTC-31MAR23-30000-C,27513.21,buy,4.9,,,,
5049,246372485,2023-03-18 17:02:36,1,0.024,0.02366766,74.52,BTC-31MAR23-30000-C,27513.21,buy,2.0,,,,
5050,246372658,2023-03-18 17:03:02,1,0.024,0.02371214,74.45,BTC-31MAR23-30000-C,27515.09,buy,1.7,,,,
5051,246372659,2023-03-18 17:03:02,1,0.024,0.02371214,74.45,BTC-31MAR23-30000-C,27515.09,buy,0.7,,,,
5052,246381317,2023-03-18 17:33:03,2,0.02,0.01952654,75.37,BTC-31MAR23-30000-C,27065.19,sell,3.0,,,,
5053,246384473,2023-03-18 17:44:45,0,0.0205,0.02143177,72.8,BTC-31MAR23-30000-C,27270.59,sell,2.8,,,,
5054,246384474,2023-03-18 17:44:45,1,0.0205,0.02143177,72.8,BTC-31MAR23-30000-C,27270.59,sell,0.1,,,,
5055,246384475,2023-03-18 17:44:45,1,0.0205,0.02143177,72.8,BTC-31MAR23-30000-C,27270.59,sell,5.2,,,,
5056,246384515,2023-03-18 17:44:52,1,0.0205,0.02143819,72.78,BTC-31MAR23-30000-C,27274.08,sell,0.1,,,,
5057,246384516,2023-03-18 17:44:52,1,0.0205,0.02143819,72.78,BTC-31MAR23-30000-C,27274.08,sell,6.0,,,,
5058,246384517,2023-03-18 17:44:52,1,0.0205,0.02143819,72.78,BTC-31MAR23-30000-C,27274.08,sell,4.8,,,,
5059,246384723,2023-03-18 17:45:12,0,0.021,0.0218432,72.94,BTC-31MAR23-30000-C,27309.76,sell,2.9,,,,
5060,246387339,2023-03-18 17:59:06,0,0.0215,0.02170517,72.69,BTC-31MAR23-30000-C,27386.16,buy,0.1,,,,
5061,246388393,2023-03-18 18:07:30,0,0.022,0.02153409,73.74,BTC-31MAR23-30000-C,27361.49,buy,0.1,,,,
5062,246388394,2023-03-18 18:07:30,1,0.022,0.02153409,73.74,BTC-31MAR23-30000-C,27361.49,buy,1.9,,,,
5063,246388395,2023-03-18 18:07:30,1,0.022,0.02153409,73.74,BTC-31MAR23-30000-C,27361.49,buy,2.0,,,,
5064,246388598,2023-03-18 18:09:32,1,0.022,0.02166754,73.6,BTC-31MAR23-30000-C,27373.46,sell,3.0,,,,
5065,246393152,2023-03-18 18:59:49,0,0.023,0.0220983,75.2,BTC-31MAR23-30000-C,27400.58,buy,3.7,,,,
5066,246393153,2023-03-18 18:59:49,1,0.023,0.0220983,75.2,BTC-31MAR23-30000-C,27400.58,buy,2.3,,,,
5067,246394690,2023-03-18 19:27:54,2,0.022,0.02195409,73.29,BTC-31MAR23-30000-C,27426.81,buy,0.9,,,,
5068,246394725,2023-03-18 19:27:56,3,0.022,0.02218593,73.0,BTC-31MAR23-30000-C,27445.29,buy,0.9,,,,
5069,246394726,2023-03-18 19:27:56,3,0.022,0.02218593,73.0,BTC-31MAR23-30000-C,27445.29,buy,0.1,,,,
5070,246394727,2023-03-18 19:27:56,3,0.022,0.02218593,73.0,BTC-31MAR23-30000-C,27445.29,buy,0.1,,,,
5071,246394747,2023-03-18 19:27:58,3,0.022,0.02225696,72.88,BTC-31MAR23-30000-C,27452.92,buy,0.8,,,,
5072,246394763,2023-03-18 19:28:00,3,0.022,0.02226976,72.86,BTC-31MAR23-30000-C,27458.86,buy,0.2,,,,
5073,246396967,2023-03-18 19:50:41,0,0.0225,0.02242036,73.38,BTC-31MAR23-30000-C,27472.37,buy,2.0,,,,
5074,246397187,2023-03-18 19:54:49,1,0.0225,0.02226264,73.91,BTC-31MAR23-30000-C,27443.0,sell,15.0,,,,
5075,246397193,2023-03-18 19:54:50,1,0.0225,0.02226264,73.91,BTC-31MAR23-30000-C,27441.22,sell,0.3,,,,
5076,246397231,2023-03-18 19:54:54,1,0.0225,0.0222109,73.98,BTC-31MAR23-30000-C,27438.38,sell,0.5,,,,
5077,246397233,2023-03-18 19:54:54,1,0.0225,0.0222109,73.98,BTC-31MAR23-30000-C,27438.38,sell,0.9,,,,
5078,246397251,2023-03-18 19:54:54,1,0.0225,0.0222109,73.98,BTC-31MAR23-30000-C,27438.38,sell,0.1,,,,
5079,246397254,2023-03-18 19:54:54,1,0.0225,0.0222109,73.98,BTC-31MAR23-30000-C,27438.38,sell,0.2,,,,
5080,246397256,2023-03-18 19:54:54,1,0.0225,0.0222109,73.98,BTC-31MAR23-30000-C,27438.38,sell,0.9,,,,
5081,246397260,2023-03-18 19:54:54,1,0.0225,0.0222109,73.98,BTC-31MAR23-30000-C,27438.38,sell,0.1,,,,
5082,246398259,2023-03-18 20:07:37,2,0.0215,0.02143808,73.83,BTC-31MAR23-30000-C,27346.33,sell,0.1,,,,
5083,246406148,2023-03-18 21:59:23,2,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,sell,25.0,,,,
5084,246406149,2023-03-18 21:59:23,3,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,sell,2.2,,,,
5085,246406150,2023-03-18 21:59:23,3,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,sell,6.9,,,,
5086,246406151,2023-03-18 21:59:23,3,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,sell,2.1,,,,
5087,246406152,2023-03-18 21:59:23,3,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,buy,1.0,,,,
5088,246406153,2023-03-18 21:59:23,3,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,buy,4.3,,,,
5089,246406154,2023-03-18 21:59:23,3,0.0195,0.02028046,71.29,BTC-31MAR23-30000-C,27308.95,buy,8.5,,,,
5090,246409891,2023-03-18 22:30:57,2,0.019,0.01926781,71.57,BTC-31MAR23-30000-C,27249.24,buy,1.0,,,,
5091,246419441,2023-03-18 23:04:01,2,0.0175,0.01735334,73.42,BTC-31MAR23-30000-C,26938.86,sell,2.2,,,,
5092,246419445,2023-03-18 23:04:01,3,0.0175,0.01735334,73.44,BTC-31MAR23-30000-C,26937.37,sell,2.3,,,,
5093,246429838,2023-03-19 00:12:40,0,0.0185,0.01836286,72.92,BTC-31MAR23-30000-C,27087.11,buy,0.1,,,,
5094,246435823,2023-03-19 01:15:58,1,0.0185,0.01902381,72.11,BTC-31MAR23-30000-C,27163.12,sell,3.0,,,,
5095,246435933,2023-03-19 01:18:33,1,0.0185,0.01898246,72.11,BTC-31MAR23-30000-C,27154.93,sell,0.4,,,,
5096,246435934,2023-03-19 01:18:33,1,0.0185,0.01898246,72.11,BTC-31MAR23-30000-C,27154.93,buy,1.3,,,,
5097,246435935,2023-03-19 01:18:33,1,0.0185,0.01898246,72.11,BTC-31MAR23-30000-C,27154.93,buy,0.3,,,,
5098,246436668,2023-03-19 01:30:34,0,0.019,0.01907671,72.53,BTC-31MAR23-30000-C,27186.31,buy,2.0,,,,
5099,246439007,2023-03-19 02:10:23,1,0.019,0.01890356,72.94,BTC-31MAR23-30000-C,27167.61,sell,0.3,,,,
5100,246457373,2023-03-19 06:47:56,2,0.0175,0.01719223,73.8,BTC-31MAR23-30000-C,26976.73,buy,7.1,,,,
5101,246457374,2023-03-19 06:47:56,3,0.0175,0.01719223,73.8,BTC-31MAR23-30000-C,26976.73,sell,0.7,,,,
5102,246457375,2023-03-19 06:47:57,3,0.0175,0.01721019,73.81,BTC-31MAR23-30000-C,26976.67,sell,0.1,,,,
5103,246457377,2023-03-19 06:48:02,3,0.0175,0.01722642,73.82,BTC-31MAR23-30000-C,26975.85,sell,17.1,,,,
5104,246461977,2023-03-19 07:15:14,2,0.017,0.01772926,72.7,BTC-31MAR23-30000-C,27004.59,sell,0.1,,,,
5105,246461978,2023-03-19 07:15:14,3,0.017,0.01772926,72.7,BTC-31MAR23-30000-C,27004.59,sell,0.6,,,,
5106,246470355,2023-03-19 08:06:21,0,0.0175,0.01699224,73.26,BTC-31MAR23-30000-C,27041.11,buy,2.0,,,,
5107,246470374,2023-03-19 08:06:45,1,0.0175,0.01710193,73.34,BTC-31MAR23-30000-C,27037.48,buy,2.3,,,,
5108,246470442,2023-03-19 08:07:36,1,0.0175,0.01711384,73.47,BTC-31MAR23-30000-C,27026.16,buy,1.2,,,,
5109,246475236,2023-03-19 08:34:14,0,0.018,0.01811301,72.76,BTC-31MAR23-30000-C,27146.16,sell,0.6,,,,
5110,246479056,2023-03-19 09:14:03,1,0.018,0.01805277,74.41,BTC-31MAR23-30000-C,27033.97,sell,1.5,,,,
5111,246482240,2023-03-19 10:02:12,0,0.02,0.01976394,76.72,BTC-31MAR23-30000-C,27102.2,buy,0.1,,,,
5112,246482427,2023-03-19 10:06:58,1,0.02,0.0197198,76.75,BTC-31MAR23-30000-C,27111.08,buy,0.2,,,,
5113,246482632,2023-03-19 10:09:11,2,0.0195,0.01946958,76.33,BTC-31MAR23-30000-C,27095.58,sell,3.0,,,,
5114,246483146,2023-03-19 10:19:39,3,0.0195,0.01924501,76.41,BTC-31MAR23-30000-C,27070.99,buy,0.1,,,,
5115,246488601,2023-03-19 11:27:56,3,0.0195,0.01983737,75.97,BTC-31MAR23-30000-C,27115.33,sell,1.2,,,,
5116,246491125,2023-03-19 11:56:13,0,0.02,0.02042369,74.94,BTC-31MAR23-30000-C,27246.89,sell,0.2,,,,
5117,246501199,2023-03-19 12:57:17,0,0.0215,0.02151328,76.19,BTC-31MAR23-30000-C,27344.53,sell,0.4,,,,
5118,246501292,2023-03-19 13:00:02,1,0.0215,0.02135172,76.52,BTC-31MAR23-30000-C,27321.71,sell,0.6,,,,
5119,246501315,2023-03-19 13:00:09,1,0.0215,0.02136318,76.5,BTC-31MAR23-30000-C,27323.65,sell,0.4,,,,
5120,246501348,2023-03-19 13:00:30,1,0.0215,0.02146946,76.34,BTC-31MAR23-30000-C,27334.84,sell,1.9,,,,
5121,246501794,2023-03-19 13:05:34,2,0.021,0.0210002,76.27,BTC-31MAR23-30000-C,27286.53,sell,1.2,,,,
5122,246503851,2023-03-19 13:13:37,2,0.02,0.02053448,75.37,BTC-31MAR23-30000-C,27239.79,sell,3.0,,,,
5123,246503852,2023-03-19 13:13:37,3,0.02,0.02053448,75.37,BTC-31MAR23-30000-C,27239.79,sell,3.2,,,,
5124,246505845,2023-03-19 13:34:34,3,0.02,0.02033634,74.57,BTC-31MAR23-30000-C,27284.62,sell,0.5,,,,
5125,246519322,2023-03-19 15:04:01,0,0.022,0.02214674,74.76,BTC-31MAR23-30000-C,27481.46,buy,0.1,,,,
5126,246522076,2023-03-19 15:06:08,0,0.0235,0.02413291,73.98,BTC-31MAR23-30000-C,27671.05,sell,1.0,,,,
5127,246526870,2023-03-19 15:18:10,2,0.023,0.02345657,74.71,BTC-31MAR23-30000-C,27590.22,sell,0.1,,,,
5128,246526871,2023-03-19 15:18:10,3,0.023,0.02345657,74.71,BTC-31MAR23-30000-C,27590.22,sell,1.9,,,,
5129,246527128,2023-03-19 15:18:49,3,0.023,0.02364433,74.41,BTC-31MAR23-30000-C,27619.32,sell,0.1,,,,
5130,246527129,2023-03-19 15:18:49,3,0.023,0.02364433,74.41,BTC-31MAR23-30000-C,27619.32,sell,1.9,,,,
5131,246530939,2023-03-19 15:38:43,0,0.024,0.02384947,75.93,BTC-31MAR23-30000-C,27623.37,sell,0.5,,,,
5132,246533311,2023-03-19 15:52:03,0,0.0245,0.02405477,76.4,BTC-31MAR23-30000-C,27647.01,buy,2.1,,,,
5133,246533312,2023-03-19 15:52:03,1,0.0245,0.02405477,76.4,BTC-31MAR23-30000-C,27647.01,buy,0.4,,,,
5134,246533313,2023-03-19 15:52:03,1,0.0245,0.02405477,76.4,BTC-31MAR23-30000-C,27647.01,sell,3.5,,,,
5135,246535422,2023-03-19 15:57:35,0,0.025,0.02540944,74.9,BTC-31MAR23-30000-C,27787.79,sell,0.2,,,,
5136,246535733,2023-03-19 15:57:37,0,0.0255,0.02564895,75.31,BTC-31MAR23-30000-C,27821.23,sell,0.1,,,,
5137,246538807,2023-03-19 16:01:36,2,0.0225,0.02313887,74.46,BTC-31MAR23-30000-C,27564.79,sell,1.8,,,,
5138,246538808,2023-03-19 16:01:36,3,0.0225,0.02313887,74.46,BTC-31MAR23-30000-C,27564.79,sell,0.2,,,,
5139,246543376,2023-03-19 16:19:03,0,0.0245,0.02446942,75.47,BTC-31MAR23-30000-C,27706.87,buy,0.9,,,,
5140,246545484,2023-03-19 16:32:50,0,0.0255,0.02492373,76.61,BTC-31MAR23-30000-C,27737.0,buy,1.0,,,,
5141,246545593,2023-03-19 16:32:56,1,0.0255,0.0249904,76.44,BTC-31MAR23-30000-C,27748.78,buy,0.3,,,,
5142,246546058,2023-03-19 16:33:25,1,0.0255,0.02553249,75.67,BTC-31MAR23-30000-C,27814.13,sell,0.1,,,,
5143,246547694,2023-03-19 16:34:01,0,0.0275,0.02677818,76.4,BTC-31MAR23-30000-C,27938.91,buy,1.0,,,,
5144,246552727,2023-03-19 16:37:52,0,0.028,0.02808699,76.11,BTC-31MAR23-30000-C,28005.25,sell,0.1,,,,
5145,246557782,2023-03-19 16:46:53,0,0.0295,0.02877416,78.47,BTC-31MAR23-30000-C,28004.23,buy,0.1,,,,
5146,246559059,2023-03-19 16:48:21,0,0.03,0.0303867,76.77,BTC-31MAR23-30000-C,28145.74,buy,2.4,,,,
5147,246559527,2023-03-19 16:48:32,1,0.03,0.03007718,76.89,BTC-31MAR23-30000-C,28143.87,buy,2.6,,,,
5148,246559528,2023-03-19 16:48:32,1,0.03,0.03007718,76.89,BTC-31MAR23-30000-C,28143.87,buy,0.6,,,,
5149,246559618,2023-03-19 16:48:32,1,0.03,0.03017953,76.89,BTC-31MAR23-30000-C,28143.87,buy,2.5,,,,
5150,246559775,2023-03-19 16:48:37,1,0.03,0.03024781,76.59,BTC-31MAR23-30000-C,28150.46,buy,2.8,,,,
5151,246559841,2023-03-19 16:48:39,1,0.03,0.03031454,76.29,BTC-31MAR23-30000-C,28180.05,buy,1.8,,,,
5152,246559896,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,0.8,,,,
5153,246559897,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,0.6,,,,
5154,246559898,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,0.4,,,,
5155,246559902,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,6.5,,,,
5156,246559903,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,2.0,,,,
5157,246559904,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,10.5,,,,
5158,246559911,2023-03-19 16:48:40,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,1.5,,,,
5159,246559950,2023-03-19 16:48:41,1,0.03,0.03063982,75.99,BTC-31MAR23-30000-C,28183.7,buy,1.6,,,,
5160,246560065,2023-03-19 16:48:41,1,0.03,0.03067112,75.98,BTC-31MAR23-30000-C,28207.78,buy,6.5,,,,
5161,246560066,2023-03-19 16:48:41,1,0.03,0.03067112,75.98,BTC-31MAR23-30000-C,28207.78,buy,1.9,,,,
5162,246560070,2023-03-19 16:48:41,1,0.03,0.03067112,75.98,BTC-31MAR23-30000-C,28207.78,buy,1.0,,,,
5163,246560328,2023-03-19 16:48:46,1,0.03,0.03052706,75.92,BTC-31MAR23-30000-C,28188.42,buy,1.0,,,,
5164,246560339,2023-03-19 16:48:46,1,0.03,0.03052706,75.84,BTC-31MAR23-30000-C,28193.15,buy,1.0,,,,
5165,246560419,2023-03-19 16:48:47,1,0.03,0.03071836,75.83,BTC-31MAR23-30000-C,28205.95,sell,0.3,,,,
5166,246560443,2023-03-19 16:48:49,1,0.03,0.03085595,75.61,BTC-31MAR23-30000-C,28191.61,sell,0.1,,,,
5167,246560456,2023-03-19 16:48:50,1,0.03,0.03069858,75.86,BTC-31MAR23-30000-C,28191.23,sell,0.1,,,,
5168,246560491,2023-03-19 16:48:51,1,0.03,0.03069807,75.85,BTC-31MAR23-30000-C,28189.44,sell,0.1,,,,
5169,246564738,2023-03-19 16:53:55,2,0.0295,0.0295838,76.39,BTC-31MAR23-30000-C,28124.42,sell,0.1,,,,
5170,246564739,2023-03-19 16:53:55,3,0.0295,0.0295838,76.39,BTC-31MAR23-30000-C,28124.42,sell,0.7,,,,
5171,246564740,2023-03-19 16:53:55,2,0.029,0.0295838,75.63,BTC-31MAR23-30000-C,28124.42,sell,0.2,,,,
5172,246574963,2023-03-19 17:14:50,3,0.029,0.02919748,77.23,BTC-31MAR23-30000-C,28038.39,sell,0.4,,,,
5173,246575205,2023-03-19 17:15:42,0,0.03,0.02943487,78.37,BTC-31MAR23-30000-C,28055.93,buy,0.1,,,,
5174,246577489,2023-03-19 17:24:22,2,0.0285,0.02864997,77.4,BTC-31MAR23-30000-C,27992.4,sell,0.5,,,,
5175,246577511,2023-03-19 17:24:31,3,0.0285,0.02848451,77.55,BTC-31MAR23-30000-C,27983.92,sell,0.3,,,,
5176,246577653,2023-03-19 17:25:23,3,0.0285,0.02856299,77.43,BTC-31MAR23-30000-C,27997.59,sell,0.7,,,,
5177,246579704,2023-03-19 17:37:13,0,0.029,0.02915676,77.25,BTC-31MAR23-30000-C,28057.36,buy,3.0,,,,
5178,246580718,2023-03-19 17:43:52,0,0.03,0.02962161,78.38,BTC-31MAR23-30000-C,28077.18,sell,0.2,,,,
5179,246580725,2023-03-19 17:44:00,1,0.03,0.02974579,78.3,BTC-31MAR23-30000-C,28079.39,sell,11.2,,,,
5180,246585372,2023-03-19 18:06:48,2,0.0285,0.02911143,77.95,BTC-31MAR23-30000-C,27970.28,sell,0.1,,,,
5181,246585373,2023-03-19 18:06:48,3,0.0285,0.02911143,77.95,BTC-31MAR23-30000-C,27970.28,sell,0.9,,,,
5182,246588863,2023-03-19 18:32:53,0,0.0311,0.03043106,79.74,BTC-31MAR23-30000-C,28088.86,buy,10.0,BTC-CSR12-31MAR23-30000_32000,69081,,
5183,246589982,2023-03-19 18:36:47,2,0.031,0.03105075,78.32,BTC-31MAR23-30000-C,28160.83,buy,11.1,,,,
5184,246591793,2023-03-19 18:41:24,0,0.032,0.03223743,78.32,BTC-31MAR23-30000-C,28228.92,buy,0.8,,,,
5185,246591794,2023-03-19 18:41:24,1,0.032,0.03223743,78.32,BTC-31MAR23-30000-C,28228.92,buy,0.5,,,,
5186,246591801,2023-03-19 18:41:24,1,0.032,0.03223743,78.32,BTC-31MAR23-30000-C,28228.92,buy,0.8,,,,
5187,246591842,2023-03-19 18:41:26,1,0.032,0.03234786,78.24,BTC-31MAR23-30000-C,28236.59,buy,2.4,,,,
5188,246591980,2023-03-19 18:41:41,1,0.032,0.03223367,78.16,BTC-31MAR23-30000-C,28238.05,buy,0.8,,,,
5189,246591998,2023-03-19 18:41:41,1,0.032,0.03223367,78.16,BTC-31MAR23-30000-C,28238.05,buy,0.8,,,,
5190,246591999,2023-03-19 18:41:41,1,0.032,0.03223367,78.16,BTC-31MAR23-30000-C,28238.05,buy,0.1,,,,
5191,246592000,2023-03-19 18:41:41,1,0.032,0.03223367,78.16,BTC-31MAR23-30000-C,28238.05,buy,4.9,,,,
5192,246594810,2023-03-19 18:45:49,1,0.032,0.03200345,78.72,BTC-31MAR23-30000-C,28206.68,sell,0.1,,,,
5193,246595217,2023-03-19 18:46:41,0,0.033,0.03208989,80.13,BTC-31MAR23-30000-C,28212.34,buy,13.8,,,,
5194,246595218,2023-03-19 18:46:41,1,0.033,0.03208989,80.13,BTC-31MAR23-30000-C,28212.34,buy,2.9,,,,
5195,246595219,2023-03-19 18:46:41,1,0.033,0.03208989,80.13,BTC-31MAR23-30000-C,28212.34,buy,3.9,,,,
5196,246595220,2023-03-19 18:46:41,1,0.033,0.03208989,80.13,BTC-31MAR23-30000-C,28212.34,buy,3.0,,,,
5197,246595652,2023-03-19 18:48:16,1,0.033,0.03250137,79.74,BTC-31MAR23-30000-C,28234.64,sell,2.0,,,,
5198,246595699,2023-03-19 18:48:22,1,0.033,0.03264448,79.7,BTC-31MAR23-30000-C,28236.23,sell,2.5,,,,
5199,246595700,2023-03-19 18:48:22,1,0.033,0.03264448,79.7,BTC-31MAR23-30000-C,28236.23,sell,2.5,,,,
5200,246595701,2023-03-19 18:48:22,1,0.033,0.03264448,79.7,BTC-31MAR23-30000-C,28236.23,sell,2.5,,,,
5201,246595702,2023-03-19 18:48:22,1,0.033,0.03264448,79.7,BTC-31MAR23-30000-C,28236.23,sell,0.4,,,,
5202,246599139,2023-03-19 18:58:40,0,0.0335,0.03416428,78.15,BTC-31MAR23-30000-C,28360.04,buy,0.2,,,,
5203,246602461,2023-03-19 19:04:12,1,0.0335,0.03420405,77.74,BTC-31MAR23-30000-C,28379.82,sell,0.1,,,,
5204,246608729,2023-03-19 19:21:53,2,0.033,0.03339496,78.62,BTC-31MAR23-30000-C,28305.95,sell,2.5,,,,
5205,246609530,2023-03-19 19:25:07,2,0.0325,0.0332876,77.94,BTC-31MAR23-30000-C,28310.91,sell,5.0,,,,
5206,246609531,2023-03-19 19:25:07,3,0.0325,0.0332876,77.94,BTC-31MAR23-30000-C,28310.91,sell,0.1,,,,
5207,246609532,2023-03-19 19:25:07,3,0.0325,0.0332876,77.94,BTC-31MAR23-30000-C,28310.91,sell,5.6,,,,
5208,246610451,2023-03-19 19:27:44,0,0.0335,0.03375509,78.68,BTC-31MAR23-30000-C,28357.37,buy,14.0,,,,
5209,246610453,2023-03-19 19:27:44,1,0.0335,0.03375509,78.68,BTC-31MAR23-30000-C,28357.37,buy,11.0,,,,
5210,246615868,2023-03-19 19:56:35,2,0.032,0.03267612,77.41,BTC-31MAR23-30000-C,28316.06,sell,0.2,,,,
5211,246615876,2023-03-19 19:56:36,3,0.032,0.03261138,77.41,BTC-31MAR23-30000-C,28321.06,sell,0.1,,,,
5212,246615977,2023-03-19 19:57:50,3,0.032,0.03279486,77.14,BTC-31MAR23-30000-C,28327.65,sell,0.1,,,,
5213,246616644,2023-03-19 20:01:55,0,0.0335,0.03356062,78.01,BTC-31MAR23-30000-C,28392.54,sell,2.0,,,,
5214,246618540,2023-03-19 20:11:23,2,0.033,0.03363501,77.01,BTC-31MAR23-30000-C,28404.54,sell,0.1,,,,
5215,246619343,2023-03-19 20:12:57,0,0.0335,0.03273568,79.06,BTC-31MAR23-30000-C,28332.22,buy,0.1,,,,
5216,246619344,2023-03-19 20:12:57,1,0.0335,0.03273568,79.06,BTC-31MAR23-30000-C,28332.22,buy,3.6,,,,
5217,246619345,2023-03-19 20:12:57,1,0.0335,0.03273568,79.06,BTC-31MAR23-30000-C,28332.22,buy,0.5,,,,
5218,246619346,2023-03-19 20:12:57,1,0.0335,0.03273568,79.06,BTC-31MAR23-30000-C,28332.22,buy,5.8,,,,
5219,246640659,2023-03-19 21:16:08,2,0.0315,0.03079193,78.7,BTC-31MAR23-30000-C,28198.23,buy,0.1,,,,
5220,246640660,2023-03-19 21:16:08,3,0.0315,0.03079193,78.7,BTC-31MAR23-30000-C,28198.23,buy,2.9,,,,
5221,246641339,2023-03-19 21:18:53,0,0.032,0.03149519,78.32,BTC-31MAR23-30000-C,28260.71,buy,3.5,,69099,,
5222,246644252,2023-03-19 21:37:05,2,0.03,0.03007762,78.17,BTC-31MAR23-30000-C,28097.14,sell,0.1,,,,
5223,246646309,2023-03-19 21:47:39,0,0.031,0.03057451,78.85,BTC-31MAR23-30000-C,28140.51,buy,0.1,,,,
5224,246646310,2023-03-19 21:47:39,1,0.031,0.03057451,78.85,BTC-31MAR23-30000-C,28140.51,buy,1.0,,,,
5225,246646311,2023-03-19 21:47:39,1,0.031,0.03057451,78.85,BTC-31MAR23-30000-C,28140.51,buy,4.6,,,,
5226,246646312,2023-03-19 21:47:39,1,0.031,0.03056,78.85,BTC-31MAR23-30000-C,28140.51,sell,4.3,,,,
5227,246647280,2023-03-19 21:53:00,2,0.03,0.02983942,78.85,BTC-31MAR23-30000-C,28056.51,sell,0.9,,,,
5228,246655868,2023-03-19 22:27:06,0,0.031,0.03049208,80.34,BTC-31MAR23-30000-C,28080.15,buy,5.5,,,,
5229,246655869,2023-03-19 22:27:06,1,0.031,0.03049208,80.34,BTC-31MAR23-30000-C,28080.15,buy,0.1,,,,
5230,246655870,2023-03-19 22:27:06,1,0.031,0.03049208,80.34,BTC-31MAR23-30000-C,28080.15,buy,0.6,,,,
5231,246655871,2023-03-19 22:27:06,1,0.031,0.03049208,80.34,BTC-31MAR23-30000-C,28080.15,sell,3.8,,,,
5232,246662547,2023-03-19 23:15:15,0,0.032,0.03232225,78.99,BTC-31MAR23-30000-C,28244.12,sell,0.1,,,,
5233,246663961,2023-03-19 23:20:12,0,0.033,0.0331597,78.84,BTC-31MAR23-30000-C,28332.5,buy,1.0,,,,
