trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id,liquidation
2122,334812437,2024-12-18 20:08:16,2,0.0305,0.03000353,65.13,BTC-28MAR25-150000-C,101405.72,sell,0.1,0.1,,,,
2123,334814999,2024-12-18 20:08:42,2,0.03,0.02951263,65.35,BTC-28MAR25-150000-C,100896.86,sell,0.1,0.1,,,,
2124,334862463,2024-12-18 20:43:44,2,0.0295,0.02928637,65.41,BTC-28MAR25-150000-C,100550.4,sell,0.1,0.1,,,,
2125,334866701,2024-12-18 20:46:12,3,0.0295,0.02937914,65.26,BTC-28MAR25-150000-C,100678.61,buy,1.0,1.0,,,,
2126,334895138,2024-12-18 21:46:24,0,0.03,0.03016653,65.11,BTC-28MAR25-150000-C,101237.2,sell,0.4,0.4,,,,
2127,334895142,2024-12-18 21:46:24,1,0.03,0.03016422,65.11,BTC-28MAR25-150000-C,101233.23,buy,0.2,0.2,,,,
2128,334896375,2024-12-18 21:57:50,1,0.03,0.02991036,65.12,BTC-28MAR25-150000-C,101201.09,buy,10.0,10.0,,,,
2129,334896398,2024-12-18 21:57:59,1,0.03,0.02990411,65.11,BTC-28MAR25-150000-C,101215.77,buy,1.2,1.2,,,,
2130,334901384,2024-12-18 22:27:23,1,0.03,0.03022063,65.34,BTC-28MAR25-150000-C,101031.52,buy,0.1,0.1,,,,
2131,334901387,2024-12-18 22:27:24,1,0.03,0.03023177,65.31,BTC-28MAR25-150000-C,101054.09,buy,0.1,0.1,,,,
2132,334901421,2024-12-18 22:27:28,1,0.03,0.03027931,65.27,BTC-28MAR25-150000-C,101093.78,buy,0.1,0.1,,,,
2133,334901430,2024-12-18 22:27:30,1,0.03,0.03035259,65.24,BTC-28MAR25-150000-C,101118.95,buy,0.1,0.1,,,,
2134,334901450,2024-12-18 22:27:34,1,0.03,0.03036706,65.23,BTC-28MAR25-150000-C,101129.69,buy,0.6,0.6,,,,
2135,334903907,2024-12-18 22:44:33,2,0.0295,0.03004433,65.12,BTC-28MAR25-150000-C,100913.32,sell,0.5,0.5,,,,
2136,334945705,2024-12-19 01:58:38,3,0.0295,0.02921627,66.42,BTC-28MAR25-150000-C,99638.34,sell,3.5,3.5,,,,
2137,334945706,2024-12-19 01:58:38,3,0.0295,0.02921627,66.42,BTC-28MAR25-150000-C,99638.34,sell,1.5,1.5,,,,
2138,334945723,2024-12-19 01:58:38,3,0.0295,0.02921627,66.42,BTC-28MAR25-150000-C,99638.34,sell,0.1,0.1,,,,
2139,334945786,2024-12-19 01:58:43,3,0.0295,0.0291139,66.49,BTC-28MAR25-150000-C,99573.75,sell,5.8,5.8,,,,
2140,334945834,2024-12-19 01:58:45,3,0.0295,0.0291052,66.49,BTC-28MAR25-150000-C,99578.15,sell,0.6,0.6,,,,
2141,334947020,2024-12-19 02:02:25,0,0.03,0.02967372,66.44,BTC-28MAR25-150000-C,99964.77,buy,0.1,0.1,,,,
2142,334947022,2024-12-19 02:02:29,2,0.0295,0.02965147,66.09,BTC-28MAR25-150000-C,99955.85,sell,0.1,0.1,,,,
2143,334947023,2024-12-19 02:02:29,3,0.0295,0.02965147,66.09,BTC-28MAR25-150000-C,99955.85,sell,0.1,0.1,,,,
2144,334947024,2024-12-19 02:02:29,3,0.0295,0.02965147,66.09,BTC-28MAR25-150000-C,99955.85,sell,0.1,0.1,,,,
2145,334947025,2024-12-19 02:02:29,3,0.0295,0.02965147,66.09,BTC-28MAR25-150000-C,99955.85,sell,0.1,0.1,,,,
2146,334947026,2024-12-19 02:02:29,3,0.0295,0.02965147,66.09,BTC-28MAR25-150000-C,99955.85,sell,0.1,0.1,,,,
2147,334947027,2024-12-19 02:02:29,3,0.0295,0.02965147,66.09,BTC-28MAR25-150000-C,99955.85,sell,0.1,0.1,,,,
2148,334950715,2024-12-19 02:11:27,2,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2149,334950716,2024-12-19 02:11:27,3,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2150,334950717,2024-12-19 02:11:27,3,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2151,334950718,2024-12-19 02:11:27,3,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2152,334950719,2024-12-19 02:11:27,3,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2153,334950720,2024-12-19 02:11:27,3,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2154,334950721,2024-12-19 02:11:27,3,0.029,0.02900632,66.24,BTC-28MAR25-150000-C,99480.61,sell,0.1,0.1,,,,
2155,334952838,2024-12-19 02:12:37,2,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2156,334952839,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2157,334952840,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2158,334952841,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2159,334952842,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2160,334952843,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2161,334952844,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2162,334952845,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2163,334952846,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2164,334952847,2024-12-19 02:12:37,3,0.0285,0.028359,66.29,BTC-28MAR25-150000-C,99115.84,sell,0.1,0.1,,,,
2165,334955058,2024-12-19 02:14:53,2,0.028,0.02829934,66.03,BTC-28MAR25-150000-C,99044.92,sell,0.1,0.1,,,,
2166,334955059,2024-12-19 02:14:53,3,0.028,0.02829934,66.03,BTC-28MAR25-150000-C,99044.92,sell,0.1,0.1,,,,
2167,334955060,2024-12-19 02:14:53,3,0.028,0.02829934,66.03,BTC-28MAR25-150000-C,99044.92,sell,7.0,7.0,,,,
2168,334955061,2024-12-19 02:14:53,3,0.028,0.02829934,66.03,BTC-28MAR25-150000-C,99044.92,sell,3.0,3.0,,,,
2169,334955062,2024-12-19 02:14:53,3,0.028,0.02829934,66.03,BTC-28MAR25-150000-C,99044.92,sell,5.9,5.9,,,,
2170,334955164,2024-12-19 02:14:58,3,0.028,0.02831359,66.05,BTC-28MAR25-150000-C,99022.9,sell,0.4,0.4,,,,
2171,334955165,2024-12-19 02:14:59,3,0.028,0.02831359,66.05,BTC-28MAR25-150000-C,99022.9,buy,0.2,0.2,,,,
2172,334955211,2024-12-19 02:15:00,3,0.028,0.02826583,66.04,BTC-28MAR25-150000-C,99029.65,buy,0.2,0.2,,,,
2173,334958611,2024-12-19 02:20:52,0,0.0285,0.02894499,65.83,BTC-28MAR25-150000-C,99526.41,buy,1.3,1.3,,,,
2174,334958650,2024-12-19 02:20:57,1,0.0285,0.02895996,65.82,BTC-28MAR25-150000-C,99532.3,buy,1.1,1.1,,,,
2175,334958653,2024-12-19 02:20:57,1,0.0285,0.02894906,65.81,BTC-28MAR25-150000-C,99535.66,buy,2.6,2.6,,,,
2176,334958968,2024-12-19 02:21:48,1,0.0285,0.02893938,65.81,BTC-28MAR25-150000-C,99530.12,buy,1.2,1.2,,,,
2177,334959176,2024-12-19 02:22:20,1,0.0285,0.02894075,65.77,BTC-28MAR25-150000-C,99559.37,buy,3.8,3.8,,,,
2178,334985303,2024-12-19 03:08:11,0,0.031,0.03089573,66.18,BTC-28MAR25-150000-C,100784.2,sell,0.1,0.1,,,,
2179,334985346,2024-12-19 03:08:13,1,0.031,0.03092642,66.16,BTC-28MAR25-150000-C,100800.59,sell,0.1,0.1,,,,
2180,334985457,2024-12-19 03:08:26,1,0.031,0.03093463,66.17,BTC-28MAR25-150000-C,100794.41,buy,1.0,1.0,,,,
2181,334985468,2024-12-19 03:08:29,1,0.031,0.03093603,66.16,BTC-28MAR25-150000-C,100800.24,sell,1.0,1.0,,,,
2182,334985469,2024-12-19 03:08:31,1,0.031,0.030937,66.16,BTC-28MAR25-150000-C,100798.13,sell,1.0,1.0,,,,
2183,334985937,2024-12-19 03:09:19,1,0.031,0.03086945,66.22,BTC-28MAR25-150000-C,100742.78,sell,1.0,1.0,,,,
2184,335017479,2024-12-19 05:48:15,0,0.0315,0.0312348,66.02,BTC-28MAR25-150000-C,101239.81,buy,0.1,0.1,,,,
2185,335017480,2024-12-19 05:48:16,1,0.0315,0.03123511,66.01,BTC-28MAR25-150000-C,101242.28,buy,0.1,0.1,,,,
2186,335024397,2024-12-19 06:45:58,0,0.032,0.03197857,66.25,BTC-28MAR25-150000-C,101299.0,buy,0.1,0.1,,,,
2187,335025177,2024-12-19 06:51:54,1,0.032,0.03190701,66.3,BTC-28MAR25-150000-C,101265.25,buy,0.1,0.1,,,,
2188,335026860,2024-12-19 07:06:41,1,0.032,0.03195827,66.34,BTC-28MAR25-150000-C,101220.55,buy,0.1,0.1,,,,
2189,335027653,2024-12-19 07:15:33,1,0.032,0.03188021,66.42,BTC-28MAR25-150000-C,101156.17,buy,0.1,0.1,,,,
2190,335027691,2024-12-19 07:15:38,1,0.032,0.03189786,66.4,BTC-28MAR25-150000-C,101176.07,buy,0.1,0.1,,,,
2191,335027925,2024-12-19 07:17:09,1,0.032,0.03200665,66.32,BTC-28MAR25-150000-C,101244.41,buy,0.1,0.1,,,,
2192,335028006,2024-12-19 07:17:36,1,0.032,0.03205985,66.29,BTC-28MAR25-150000-C,101276.48,buy,0.1,0.1,,,,
2193,335028535,2024-12-19 07:21:18,1,0.032,0.03197102,66.34,BTC-28MAR25-150000-C,101244.26,buy,0.1,0.1,,,,
2194,335028573,2024-12-19 07:21:32,1,0.032,0.03200391,66.32,BTC-28MAR25-150000-C,101254.41,buy,0.2,0.2,,,,
2195,335042519,2024-12-19 08:39:38,2,0.0315,0.03191904,65.68,BTC-28MAR25-150000-C,101617.61,sell,0.1,0.1,,,,
2196,335051118,2024-12-19 10:19:28,0,0.032,0.03218161,65.61,BTC-28MAR25-150000-C,102030.76,buy,1.0,1.0,,,,
2197,335056722,2024-12-19 10:48:54,0,0.0325,0.0325398,65.46,BTC-28MAR25-150000-C,102487.09,buy,1.0,1.0,,,,
2198,335077331,2024-12-19 14:08:11,2,0.032,0.03216738,65.48,BTC-28MAR25-150000-C,102271.98,buy,1.0,1.0,,,,
2199,335089190,2024-12-19 14:49:14,2,0.0305,0.0304042,65.77,BTC-28MAR25-150000-C,101011.99,sell,0.1,0.1,,,,
2200,335089191,2024-12-19 14:49:14,3,0.0305,0.0304042,65.77,BTC-28MAR25-150000-C,101011.99,sell,0.1,0.1,,,,
2201,335089192,2024-12-19 14:49:14,3,0.0305,0.0304042,65.77,BTC-28MAR25-150000-C,101011.99,sell,0.1,0.1,,,,
2202,335089193,2024-12-19 14:49:14,3,0.0305,0.0304042,65.77,BTC-28MAR25-150000-C,101011.99,sell,0.1,0.1,,,,
2203,335089194,2024-12-19 14:49:14,3,0.0305,0.0304042,65.77,BTC-28MAR25-150000-C,101011.99,sell,0.1,0.1,,,,
2204,335099344,2024-12-19 15:05:34,2,0.03,0.02994669,65.89,BTC-28MAR25-150000-C,100619.06,sell,0.1,0.1,,,,
2205,335101475,2024-12-19 15:08:40,2,0.0295,0.02946137,65.87,BTC-28MAR25-150000-C,100313.93,sell,0.1,0.1,,,,
2206,335101476,2024-12-19 15:08:40,3,0.0295,0.02946137,65.87,BTC-28MAR25-150000-C,100313.93,sell,0.1,0.1,,,,
2207,335105448,2024-12-19 15:16:03,2,0.029,0.02941184,65.47,BTC-28MAR25-150000-C,100385.01,sell,0.1,0.1,,,,
2208,335105449,2024-12-19 15:16:03,3,0.029,0.02941184,65.47,BTC-28MAR25-150000-C,100385.01,sell,3.9,3.9,,,,
2209,335120813,2024-12-19 15:40:17,2,0.0285,0.02862411,65.86,BTC-28MAR25-150000-C,99595.22,sell,0.1,0.1,,,,
2210,335120814,2024-12-19 15:40:17,3,0.0285,0.02862411,65.86,BTC-28MAR25-150000-C,99595.22,sell,0.1,0.1,,,,
2211,335120815,2024-12-19 15:40:17,3,0.0285,0.02862411,65.86,BTC-28MAR25-150000-C,99595.22,buy,0.8,0.8,,,,
2212,335138423,2024-12-19 16:37:44,0,0.03,0.03023789,65.49,BTC-28MAR25-150000-C,100906.43,buy,0.4,0.4,,,,
2213,335151106,2024-12-19 17:30:55,2,0.028,0.02792766,65.89,BTC-28MAR25-150000-C,99264.41,sell,0.1,0.1,,,,
2214,335162226,2024-12-19 17:49:16,2,0.0275,0.02732573,66.3,BTC-28MAR25-150000-C,98591.48,sell,0.1,0.1,,,,
2215,335167236,2024-12-19 17:52:59,2,0.027,0.0265294,66.72,BTC-28MAR25-150000-C,97911.15,sell,0.1,0.1,,,,
2216,335171650,2024-12-19 17:54:41,2,0.0265,0.02643462,66.69,BTC-28MAR25-150000-C,97641.13,sell,0.1,0.1,,,,
2217,335194432,2024-12-19 18:15:52,2,0.026,0.02592096,66.39,BTC-28MAR25-150000-C,97554.86,sell,0.1,0.1,,,,
2218,335217265,2024-12-19 18:46:17,0,0.0265,0.02672097,66.21,BTC-28MAR25-150000-C,98049.21,sell,1.0,1.0,,,,
2219,335241013,2024-12-19 19:52:23,2,0.025,0.02477334,66.96,BTC-28MAR25-150000-C,96240.0,sell,0.1,0.1,,,,
2220,335241397,2024-12-19 19:52:55,3,0.025,0.02480431,66.96,BTC-28MAR25-150000-C,96243.0,sell,0.1,0.1,,,,
2221,335241399,2024-12-19 19:52:56,3,0.025,0.02480492,66.99,BTC-28MAR25-150000-C,96209.52,sell,0.8,0.8,,,,
2222,335301412,2024-12-19 21:17:19,0,0.026,0.02602803,66.81,BTC-28MAR25-150000-C,97171.87,buy,1.0,1.0,,,,
2223,335371053,2024-12-20 01:42:47,2,0.025,0.02465069,67.22,BTC-28MAR25-150000-C,96416.79,sell,0.2,0.2,,,,
2224,335416556,2024-12-20 02:46:34,0,0.026,0.02528732,66.99,BTC-28MAR25-150000-C,97336.15,buy,0.7,0.7,,,,
2225,335416557,2024-12-20 02:46:34,1,0.026,0.02528732,66.99,BTC-28MAR25-150000-C,97336.15,buy,8.9,8.9,,,,
2226,335416558,2024-12-20 02:46:34,1,0.026,0.02528732,66.99,BTC-28MAR25-150000-C,97336.15,buy,7.0,7.0,,,,
2227,335416559,2024-12-20 02:46:34,1,0.026,0.02528732,66.99,BTC-28MAR25-150000-C,97336.15,sell,0.1,0.1,,,,
2228,335416560,2024-12-20 02:46:34,1,0.026,0.02528732,66.99,BTC-28MAR25-150000-C,97336.15,sell,8.8,8.8,,,,
2229,335416561,2024-12-20 02:46:34,1,0.026,0.02528732,66.99,BTC-28MAR25-150000-C,97336.15,sell,0.1,0.1,,,,
2230,335416579,2024-12-20 02:46:36,1,0.026,0.02529892,66.98,BTC-28MAR25-150000-C,97348.65,sell,0.3,0.3,,,,
2231,335416685,2024-12-20 02:46:52,0,0.0265,0.02537313,67.36,BTC-28MAR25-150000-C,97346.69,buy,0.7,0.7,,,,
2232,335416686,2024-12-20 02:46:52,1,0.0265,0.02537313,67.36,BTC-28MAR25-150000-C,97346.69,buy,9.5,9.5,,,,
2233,335416687,2024-12-20 02:46:52,1,0.0265,0.02537313,67.36,BTC-28MAR25-150000-C,97346.69,buy,8.8,8.8,,,,
2234,335416688,2024-12-20 02:46:52,1,0.0265,0.02537313,67.36,BTC-28MAR25-150000-C,97346.69,buy,5.1,5.1,,,,
2235,335416733,2024-12-20 02:47:15,0,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,0.7,0.7,,,,
2236,335416734,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,6.0,6.0,,,,
2237,335416735,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,1.0,1.0,,,,
2238,335416736,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,8.8,8.8,,,,
2239,335416737,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,7.0,7.0,,,,
2240,335416738,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,2.8,2.8,,,,
2241,335416739,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,10.8,10.8,,,,
2242,335416740,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,3.2,3.2,,,,
2243,335416741,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,1.7,1.7,,,,
2244,335416742,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,buy,1.6,1.6,,,,
2245,335416743,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,sell,5.6,5.6,,,,
2246,335416744,2024-12-20 02:47:15,1,0.027,0.02563521,67.76,BTC-28MAR25-150000-C,97334.01,sell,0.8,0.8,,,,
2247,335418292,2024-12-20 02:50:38,1,0.027,0.0269515,67.65,BTC-28MAR25-150000-C,97400.95,sell,5.0,5.0,,,,
2248,335418306,2024-12-20 02:50:47,1,0.027,0.02696866,67.64,BTC-28MAR25-150000-C,97409.97,sell,0.1,0.1,,,,
2249,335418666,2024-12-20 02:52:44,1,0.027,0.02691715,67.76,BTC-28MAR25-150000-C,97322.03,sell,0.7,0.7,,,,
2250,335418667,2024-12-20 02:52:44,1,0.027,0.02691715,67.76,BTC-28MAR25-150000-C,97322.03,buy,0.3,0.3,,,,
2251,335474097,2024-12-20 07:21:08,0,0.0275,0.02757439,67.57,BTC-28MAR25-150000-C,97896.05,buy,0.1,0.1,,,,
2252,335474137,2024-12-20 07:21:11,1,0.0275,0.02761016,67.51,BTC-28MAR25-150000-C,97944.12,buy,0.9,0.9,,,,
2253,335564563,2024-12-20 10:08:59,2,0.0245,0.02402916,69.13,BTC-28MAR25-150000-C,94420.34,buy,9.0,9.0,,,,
2254,335564564,2024-12-20 10:08:59,3,0.0245,0.02402916,69.13,BTC-28MAR25-150000-C,94420.34,buy,1.0,1.0,,,,
2255,335564565,2024-12-20 10:08:59,3,0.0245,0.02402916,69.13,BTC-28MAR25-150000-C,94420.34,buy,0.1,0.1,,,,
2256,335564566,2024-12-20 10:08:59,3,0.0245,0.02402916,69.13,BTC-28MAR25-150000-C,94420.34,sell,9.1,9.1,,,,
2257,335564567,2024-12-20 10:08:59,3,0.0245,0.02402916,69.13,BTC-28MAR25-150000-C,94420.34,sell,0.1,0.1,,,,
2258,335564638,2024-12-20 10:09:04,3,0.0245,0.02403562,69.13,BTC-28MAR25-150000-C,94416.86,sell,10.0,10.0,,,,
2259,335564671,2024-12-20 10:09:09,3,0.0245,0.02403241,69.14,BTC-28MAR25-150000-C,94413.34,sell,0.1,0.1,,,,
2260,335565652,2024-12-20 10:10:14,3,0.0245,0.02429575,69.14,BTC-28MAR25-150000-C,94390.08,sell,9.9,9.9,,,,
2261,335565696,2024-12-20 10:10:27,3,0.0245,0.02423784,69.17,BTC-28MAR25-150000-C,94360.4,buy,1.0,1.0,,,,
2262,335566766,2024-12-20 10:12:02,3,0.0245,0.02416346,69.21,BTC-28MAR25-150000-C,94320.58,buy,1.0,1.0,,,,
2263,335566934,2024-12-20 10:12:20,0,0.025,0.02418699,69.66,BTC-28MAR25-150000-C,94273.35,buy,9.0,9.0,,,,
2264,335566935,2024-12-20 10:12:20,1,0.025,0.02418699,69.66,BTC-28MAR25-150000-C,94273.35,buy,11.0,11.0,,,,
2265,335566939,2024-12-20 10:12:21,1,0.025,0.02418341,69.68,BTC-28MAR25-150000-C,94263.44,buy,2.6,2.6,,,,
2266,335566940,2024-12-20 10:12:21,1,0.025,0.02418341,69.68,BTC-28MAR25-150000-C,94263.44,buy,12.0,12.0,,,,
2267,335566941,2024-12-20 10:12:21,1,0.025,0.02418341,69.68,BTC-28MAR25-150000-C,94263.44,buy,5.4,5.4,,,,
2268,335566979,2024-12-20 10:12:23,1,0.025,0.02416686,69.69,BTC-28MAR25-150000-C,94250.47,buy,6.6,6.6,,,,
2269,335566980,2024-12-20 10:12:23,1,0.025,0.02416686,69.69,BTC-28MAR25-150000-C,94250.47,buy,3.2,3.2,,,,
2270,335566981,2024-12-20 10:12:23,1,0.025,0.02416686,69.69,BTC-28MAR25-150000-C,94250.47,buy,2.5,2.5,,,,
2271,335566982,2024-12-20 10:12:23,1,0.025,0.02416686,69.69,BTC-28MAR25-150000-C,94250.47,sell,7.7,7.7,,,,
2272,335567052,2024-12-20 10:12:26,1,0.025,0.02415185,69.71,BTC-28MAR25-150000-C,94235.78,sell,14.0,14.0,,,,
2273,335567053,2024-12-20 10:12:26,1,0.025,0.02415185,69.71,BTC-28MAR25-150000-C,94235.78,sell,5.4,5.4,,,,
2274,335567054,2024-12-20 10:12:26,1,0.025,0.02415185,69.71,BTC-28MAR25-150000-C,94235.78,sell,0.6,0.6,,,,
2275,335567061,2024-12-20 10:12:27,1,0.025,0.02412089,69.72,BTC-28MAR25-150000-C,94220.23,sell,1.1,1.1,,,,
2276,335567062,2024-12-20 10:12:27,1,0.025,0.02412089,69.72,BTC-28MAR25-150000-C,94220.23,sell,15.6,15.6,,,,
2277,335567068,2024-12-20 10:12:28,1,0.025,0.02412089,69.72,BTC-28MAR25-150000-C,94220.23,sell,0.1,0.1,,,,
2278,335567136,2024-12-20 10:12:34,1,0.025,0.02425107,69.72,BTC-28MAR25-150000-C,94217.06,sell,3.2,3.2,,,,
2279,335571818,2024-12-20 10:16:28,0,0.0255,0.02491201,69.89,BTC-28MAR25-150000-C,94407.34,buy,9.0,9.0,,,,
2280,335571819,2024-12-20 10:16:28,1,0.0255,0.02491201,69.89,BTC-28MAR25-150000-C,94407.34,buy,10.6,10.6,,,,
2281,335571820,2024-12-20 10:16:28,1,0.0255,0.02491201,69.89,BTC-28MAR25-150000-C,94407.34,buy,0.4,0.4,,,,
2282,335574211,2024-12-20 10:20:35,1,0.0255,0.02550158,69.53,BTC-28MAR25-150000-C,94739.98,buy,0.7,0.7,,,,
2283,335576588,2024-12-20 10:25:49,2,0.0245,0.02514374,68.93,BTC-28MAR25-150000-C,94499.0,sell,0.7,0.7,,,,
2284,335576589,2024-12-20 10:25:49,3,0.0245,0.02514374,68.93,BTC-28MAR25-150000-C,94499.0,sell,0.3,0.3,,,,
2285,335579114,2024-12-20 10:32:45,0,0.0255,0.02496171,69.92,BTC-28MAR25-150000-C,94369.22,buy,9.0,9.0,,,,
2286,335579115,2024-12-20 10:32:45,1,0.0255,0.02496171,69.92,BTC-28MAR25-150000-C,94369.22,buy,0.1,0.1,,,,
2287,335579116,2024-12-20 10:32:45,1,0.0255,0.02496171,69.92,BTC-28MAR25-150000-C,94369.22,sell,10.9,10.9,,,,
2288,335579118,2024-12-20 10:32:46,1,0.0255,0.02490953,69.9,BTC-28MAR25-150000-C,94388.7,sell,0.9,0.9,,,,
2289,335579119,2024-12-20 10:32:46,1,0.0255,0.02490953,69.9,BTC-28MAR25-150000-C,94388.7,sell,0.1,0.1,,,,
2290,335579163,2024-12-20 10:32:47,1,0.0255,0.02490953,69.9,BTC-28MAR25-150000-C,94388.7,sell,6.3,6.3,,,,
2291,335579166,2024-12-20 10:32:47,1,0.0255,0.02490953,69.9,BTC-28MAR25-150000-C,94388.7,sell,0.1,0.1,,,,
2292,335579167,2024-12-20 10:32:47,1,0.0255,0.02490953,69.9,BTC-28MAR25-150000-C,94388.7,sell,0.1,0.1,,,,
2293,335579168,2024-12-20 10:32:47,1,0.0255,0.02490953,69.9,BTC-28MAR25-150000-C,94388.7,sell,12.5,12.5,,,,
2294,335579515,2024-12-20 10:33:41,2,0.025,0.02501263,69.45,BTC-28MAR25-150000-C,94433.13,buy,8.9,8.9,,,,
2295,335579516,2024-12-20 10:33:41,3,0.025,0.02501263,69.45,BTC-28MAR25-150000-C,94433.13,buy,0.1,0.1,,,,
2296,335579522,2024-12-20 10:33:43,3,0.025,0.02501371,69.5,BTC-28MAR25-150000-C,94383.54,buy,0.1,0.1,,,,
2297,335579560,2024-12-20 10:33:53,3,0.025,0.02494315,69.54,BTC-28MAR25-150000-C,94352.43,buy,20.0,20.0,,,,
2298,335579578,2024-12-20 10:33:54,3,0.025,0.02491018,69.55,BTC-28MAR25-150000-C,94346.22,buy,20.0,20.0,,,,
2299,335584973,2024-12-20 10:47:17,0,0.0255,0.02522974,69.61,BTC-28MAR25-150000-C,94670.6,buy,8.9,8.9,,,,
2300,335584974,2024-12-20 10:47:17,1,0.0255,0.02522974,69.61,BTC-28MAR25-150000-C,94670.6,buy,0.4,0.4,,,,
2301,335584975,2024-12-20 10:47:17,1,0.0255,0.02522974,69.61,BTC-28MAR25-150000-C,94670.6,buy,0.1,0.1,,,,
2302,335584976,2024-12-20 10:47:17,1,0.0255,0.02522974,69.61,BTC-28MAR25-150000-C,94670.6,buy,0.9,0.9,,,,
2303,335584978,2024-12-20 10:47:17,1,0.0255,0.02522974,69.61,BTC-28MAR25-150000-C,94670.6,sell,9.0,9.0,,,,
2304,335584979,2024-12-20 10:47:17,1,0.0255,0.02522974,69.61,BTC-28MAR25-150000-C,94670.6,sell,0.1,0.1,,,,
2305,335584997,2024-12-20 10:47:22,1,0.0255,0.02522493,69.63,BTC-28MAR25-150000-C,94653.97,sell,0.2,0.2,,,,
2306,335585023,2024-12-20 10:47:23,1,0.0255,0.02521044,69.63,BTC-28MAR25-150000-C,94650.53,sell,0.1,0.1,,,,
2307,335585085,2024-12-20 10:47:27,1,0.0255,0.02515044,69.64,BTC-28MAR25-150000-C,94645.94,sell,0.3,0.3,,,,
2308,335585108,2024-12-20 10:47:31,1,0.0255,0.02521671,69.62,BTC-28MAR25-150000-C,94662.0,buy,0.6,0.6,,,,
2309,335585140,2024-12-20 10:47:36,1,0.0255,0.02524753,69.61,BTC-28MAR25-150000-C,94669.88,sell,0.4,0.4,,,,
2310,335585143,2024-12-20 10:47:41,1,0.0255,0.0252545,69.6,BTC-28MAR25-150000-C,94680.78,sell,2.5,2.5,,,,
2311,335585488,2024-12-20 10:49:04,0,0.026,0.02546732,70.03,BTC-28MAR25-150000-C,94646.17,buy,5.0,5.0,,,,
2312,335585489,2024-12-20 10:49:04,1,0.026,0.02546732,70.03,BTC-28MAR25-150000-C,94646.17,buy,8.9,8.9,,,,
2313,335585490,2024-12-20 10:49:04,1,0.026,0.02546732,70.03,BTC-28MAR25-150000-C,94646.17,buy,2.5,2.5,,,,
2314,335585499,2024-12-20 10:49:08,1,0.026,0.02547842,70.01,BTC-28MAR25-150000-C,94660.12,sell,3.6,3.6,,,,
2315,335585512,2024-12-20 10:49:15,1,0.026,0.02547497,70.03,BTC-28MAR25-150000-C,94644.15,buy,2.5,2.5,,,,
