trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id,liquidation
10329,327978558,2024-11-19 13:20:31,3,0.0495,0.04963919,58.24,BTC-27DEC24-100000-C,92432.34,sell,0.5,0.5,,,,
10330,327978698,2024-11-19 13:21:43,3,0.0495,0.04978436,58.15,BTC-27DEC24-100000-C,92455.45,sell,0.8,0.8,,,,
10331,327983027,2024-11-19 13:34:41,2,0.047,0.04717072,58.13,BTC-27DEC24-100000-C,91814.28,buy,0.7,0.7,,,,
10332,327983028,2024-11-19 13:34:41,3,0.047,0.04717072,58.13,BTC-27DEC24-100000-C,91814.28,buy,0.3,0.3,,,,
10333,327985140,2024-11-19 13:42:31,2,0.0465,0.04663598,58.11,BTC-27DEC24-100000-C,91715.77,sell,0.1,0.1,,,,
10334,327985266,2024-11-19 13:42:49,2,0.0464,0.04645682,58.23,BTC-27DEC24-100000-C,91652.12,sell,15.0,15.0,,168773,,
10335,327985471,2024-11-19 13:43:45,0,0.0465,0.04631973,58.36,BTC-27DEC24-100000-C,91636.36,sell,6.0,6.0,,,,
10336,327994143,2024-11-19 14:02:07,2,0.044,0.04451049,57.5,BTC-27DEC24-100000-C,91249.79,sell,8.2,8.2,,,,
10337,327994144,2024-11-19 14:02:07,3,0.044,0.04451049,57.5,BTC-27DEC24-100000-C,91249.79,sell,0.6,0.6,,,,
10338,327994145,2024-11-19 14:02:07,3,0.044,0.04451049,57.5,BTC-27DEC24-100000-C,91249.79,sell,1.0,1.0,,,,
10339,327994146,2024-11-19 14:02:07,3,0.044,0.04451049,57.5,BTC-27DEC24-100000-C,91249.79,sell,0.2,0.2,,,,
10340,327994794,2024-11-19 14:04:48,3,0.044,0.04461564,57.41,BTC-27DEC24-100000-C,91277.58,buy,0.1,0.1,,,,
10341,327997471,2024-11-19 14:11:42,0,0.045,0.04543694,57.33,BTC-27DEC24-100000-C,91568.4,sell,2.9,2.9,,,,
10342,327999519,2024-11-19 14:19:19,0,0.046,0.04568735,57.8,BTC-27DEC24-100000-C,91672.21,buy,0.1,0.1,,,,
10343,327999520,2024-11-19 14:19:19,1,0.046,0.04568735,57.8,BTC-27DEC24-100000-C,91672.21,buy,9.9,9.9,,,,
10344,327999521,2024-11-19 14:19:19,1,0.046,0.04568735,57.8,BTC-27DEC24-100000-C,91672.21,buy,6.0,6.0,,,,
10345,327999522,2024-11-19 14:19:19,1,0.046,0.04568735,57.8,BTC-27DEC24-100000-C,91672.21,buy,4.0,4.0,,,,
10346,327999871,2024-11-19 14:21:15,2,0.0445,0.04512334,56.95,BTC-27DEC24-100000-C,91568.1,sell,0.1,0.1,,,,
10347,328000173,2024-11-19 14:23:23,2,0.044,0.04432051,57.2,BTC-27DEC24-100000-C,91362.29,sell,0.3,0.3,,,,
10348,328000331,2024-11-19 14:24:08,0,0.0445,0.04457648,57.37,BTC-27DEC24-100000-C,91434.37,buy,0.1,0.1,,,,
10349,328000332,2024-11-19 14:24:08,1,0.0445,0.04457648,57.37,BTC-27DEC24-100000-C,91434.37,buy,10.1,10.1,,,,
10350,328001244,2024-11-19 14:30:45,1,0.0445,0.04456083,57.27,BTC-27DEC24-100000-C,91484.32,buy,0.2,0.2,,,,
10351,328002251,2024-11-19 14:33:36,2,0.044,0.0440503,57.31,BTC-27DEC24-100000-C,91345.16,sell,0.2,0.2,,,,
10352,328004084,2024-11-19 14:40:21,0,0.045,0.04505965,57.21,BTC-27DEC24-100000-C,91624.05,buy,0.1,0.1,,,,
10353,328008057,2024-11-19 14:48:32,0,0.0465,0.04690351,56.76,BTC-27DEC24-100000-C,92175.47,sell,8.2,8.2,,,,
10354,328008058,2024-11-19 14:48:32,1,0.0465,0.04690351,56.76,BTC-27DEC24-100000-C,92175.47,buy,8.2,8.2,,,,
10355,328008059,2024-11-19 14:48:32,1,0.0465,0.04690351,56.76,BTC-27DEC24-100000-C,92175.47,buy,3.6,3.6,,,,
10356,328008389,2024-11-19 14:49:08,0,0.047,0.04710266,56.97,BTC-27DEC24-100000-C,92237.3,buy,6.3,6.3,,,,
10357,328008390,2024-11-19 14:49:08,1,0.047,0.04710266,56.97,BTC-27DEC24-100000-C,92237.3,buy,0.1,0.1,,,,
10358,328008484,2024-11-19 14:49:17,1,0.047,0.04712037,56.93,BTC-27DEC24-100000-C,92248.35,buy,0.2,0.2,,,,
10359,328008497,2024-11-19 14:49:17,1,0.047,0.04712037,56.93,BTC-27DEC24-100000-C,92248.35,buy,0.1,0.1,,,,
10360,328008498,2024-11-19 14:49:17,1,0.047,0.04712037,56.93,BTC-27DEC24-100000-C,92248.35,buy,0.1,0.1,,,,
10361,328008502,2024-11-19 14:49:18,1,0.047,0.04712037,56.93,BTC-27DEC24-100000-C,92248.35,buy,0.8,0.8,,,,
10362,328015290,2024-11-19 15:08:45,0,0.0475,0.04702239,57.46,BTC-27DEC24-100000-C,92216.77,buy,0.6,0.6,,,,
10363,328015291,2024-11-19 15:08:45,1,0.0475,0.04702239,57.46,BTC-27DEC24-100000-C,92216.77,sell,2.4,2.4,,,,
10364,328018443,2024-11-19 15:19:56,2,0.0455,0.04600961,56.77,BTC-27DEC24-100000-C,91925.09,sell,5.0,5.0,,,,
10365,328018468,2024-11-19 15:20:00,3,0.0455,0.04596211,56.82,BTC-27DEC24-100000-C,91911.47,sell,3.3,3.3,,,,
10366,328018469,2024-11-19 15:20:00,3,0.0455,0.04596211,56.82,BTC-27DEC24-100000-C,91911.47,buy,1.7,1.7,,,,
10367,328019115,2024-11-19 15:20:58,0,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,buy,8.2,8.2,,,,
10368,328019116,2024-11-19 15:20:58,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,buy,6.0,6.0,,,,
10369,328019130,2024-11-19 15:20:58,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,6.0,6.0,,,,
10370,328019131,2024-11-19 15:20:58,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,8.2,8.2,,,,
10371,328019132,2024-11-19 15:20:58,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,1.0,1.0,,,,
10372,328019141,2024-11-19 15:20:58,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,14.2,14.2,,,,
10373,328019142,2024-11-19 15:20:58,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,2.9,2.9,,,,
10374,328019143,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,8.2,8.2,,,,
10375,328019145,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,0.2,0.2,,,,
10376,328019148,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,0.2,0.2,,,,
10377,328019149,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,2.1,2.1,,,,
10378,328019151,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,1.7,1.7,,,,
10379,328019169,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,31.2,31.2,,,,
10380,328019172,2024-11-19 15:20:59,1,0.046,0.04543456,57.78,BTC-27DEC24-100000-C,91728.46,sell,0.5,0.5,,,,
10381,328019213,2024-11-19 15:20:59,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,0.2,0.2,,,,
10382,328019214,2024-11-19 15:20:59,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,0.3,0.3,,,,
10383,328019221,2024-11-19 15:20:59,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,3.4,3.4,,,,
10384,328019226,2024-11-19 15:20:59,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,2.5,2.5,,,,
10385,328019227,2024-11-19 15:20:59,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,1.5,1.5,,,,
10386,328019228,2024-11-19 15:20:59,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,3.0,3.0,,,,
10387,328019233,2024-11-19 15:21:00,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,0.9,0.9,,,,
10388,328019238,2024-11-19 15:21:00,1,0.046,0.04543456,57.98,BTC-27DEC24-100000-C,91663.41,sell,17.6,17.6,,,,
10389,328021863,2024-11-19 15:28:07,1,0.046,0.04576879,57.52,BTC-27DEC24-100000-C,91790.01,sell,3.0,3.0,,,,
10390,328024716,2024-11-19 15:32:25,0,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,7.0,7.0,,,,
10391,328024717,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,5.0,5.0,,,,
10392,328024718,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,8.2,8.2,,,,
10393,328024719,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,6.1,6.1,,,,
10394,328024720,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,3.3,3.3,,,,
10395,328024721,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,2.1,2.1,,,,
10396,328024722,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,buy,1.0,1.0,,,,
10397,328024723,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,0.1,0.1,,,,
10398,328024724,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,11.3,11.3,,,,
10399,328024725,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,0.3,0.3,,,,
10400,328024732,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,11.2,11.2,,,,
10401,328024733,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,8.2,8.2,,,,
10402,328024734,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,1.8,1.8,,,,
10403,328024735,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,7.5,7.5,,,,
10404,328024736,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,1.9,1.9,,,,
10405,328024754,2024-11-19 15:32:25,1,0.0475,0.04688026,57.97,BTC-27DEC24-100000-C,92031.76,sell,5.0,5.0,,,,
10406,328025082,2024-11-19 15:32:39,1,0.0475,0.0470822,57.81,BTC-27DEC24-100000-C,92083.12,sell,3.0,3.0,,,,
10407,328025145,2024-11-19 15:32:43,0,0.048,0.04707636,58.27,BTC-27DEC24-100000-C,92064.13,buy,5.0,5.0,,,,
10408,328025146,2024-11-19 15:32:43,1,0.048,0.04707636,58.27,BTC-27DEC24-100000-C,92064.13,buy,3.2,3.2,,,,
10409,328029649,2024-11-19 15:46:34,0,0.049,0.04904721,58.09,BTC-27DEC24-100000-C,92352.73,sell,1.0,1.0,,,,
10410,328030827,2024-11-19 15:49:18,1,0.049,0.04944036,57.85,BTC-27DEC24-100000-C,92437.4,sell,5.0,5.0,,,,
10411,328030828,2024-11-19 15:49:18,1,0.049,0.04944036,57.85,BTC-27DEC24-100000-C,92437.4,sell,4.0,4.0,,,,
10412,328030829,2024-11-19 15:49:18,1,0.049,0.04944036,57.85,BTC-27DEC24-100000-C,92437.4,sell,1.0,1.0,,,,
10413,328032006,2024-11-19 15:54:49,1,0.049,0.04871474,58.4,BTC-27DEC24-100000-C,92267.03,sell,0.9,0.9,,,,
10414,328032007,2024-11-19 15:54:49,1,0.049,0.04871474,58.4,BTC-27DEC24-100000-C,92267.03,sell,0.1,0.1,,,,
10415,328039999,2024-11-19 16:23:18,0,0.0491,0.0489788,58.04,BTC-27DEC24-100000-C,92409.81,buy,12.5,12.5,BTC-CS-27DEC24-90000_100000,168794,,
10416,328041463,2024-11-19 16:29:50,0,0.05,0.04989029,57.89,BTC-27DEC24-100000-C,92703.87,buy,8.1,8.1,,,,
10417,328043263,2024-11-19 16:34:35,2,0.0487,0.04872944,57.75,BTC-27DEC24-100000-C,92431.86,sell,12.5,12.5,BTC-CS-27DEC24-90000_100000,168797,,
10418,328045387,2024-11-19 16:39:58,2,0.0483,0.0483508,57.7,BTC-27DEC24-100000-C,92319.74,buy,12.5,12.5,BTC-CS-27DEC24-90000_100000,168799,,
10419,328045899,2024-11-19 16:42:00,0,0.0485,0.04886228,57.45,BTC-27DEC24-100000-C,92442.55,sell,0.5,0.5,,,,
10420,328045951,2024-11-19 16:42:27,1,0.0485,0.04885086,57.45,BTC-27DEC24-100000-C,92446.77,sell,1.0,1.0,,,,
10421,328048865,2024-11-19 16:53:48,0,0.0496,0.04949842,57.69,BTC-27DEC24-100000-C,92650.92,buy,150.0,150.0,BTC-CSR23-27DEC24-88000_100000,168800,,
10422,328049405,2024-11-19 16:57:24,2,0.0495,0.04943482,57.6,BTC-27DEC24-100000-C,92660.46,buy,0.1,0.1,,,,
10423,328049406,2024-11-19 16:57:24,3,0.0495,0.04943482,57.6,BTC-27DEC24-100000-C,92660.46,buy,8.0,8.0,,,,
10424,328051841,2024-11-19 17:08:31,0,0.05,0.05013608,57.44,BTC-27DEC24-100000-C,92845.27,buy,0.2,0.2,,,,
10425,328051853,2024-11-19 17:08:33,1,0.05,0.05017338,57.4,BTC-27DEC24-100000-C,92858.33,buy,1.7,1.7,,,,
10426,328053804,2024-11-19 17:12:31,0,0.0503,0.05025516,57.61,BTC-27DEC24-100000-C,92880.58,buy,25.0,25.0,,168802,,
10427,328059539,2024-11-19 17:32:49,2,0.05,0.05037428,57.3,BTC-27DEC24-100000-C,92908.13,sell,8.1,8.1,,,,
10428,328059540,2024-11-19 17:32:49,3,0.05,0.05037428,57.3,BTC-27DEC24-100000-C,92908.13,sell,1.9,1.9,,,,
10429,328060639,2024-11-19 17:35:08,0,0.0515,0.0516509,57.55,BTC-27DEC24-100000-C,93193.5,buy,0.1,0.1,,,,
10430,328061677,2024-11-19 17:37:14,0,0.052,0.05201279,57.66,BTC-27DEC24-100000-C,93279.32,buy,5.0,5.0,,,,
10431,328062756,2024-11-19 17:39:05,0,0.0525,0.05228233,57.92,BTC-27DEC24-100000-C,93314.68,sell,0.7,0.7,,,,
10432,328062798,2024-11-19 17:39:10,1,0.0525,0.05212701,57.86,BTC-27DEC24-100000-C,93335.64,sell,0.2,0.2,,,,
10433,328072464,2024-11-19 18:11:17,0,0.053,0.05287015,58.32,BTC-27DEC24-100000-C,93301.68,buy,0.1,0.1,,,,
10434,328074787,2024-11-19 18:16:45,0,0.0535,0.0536225,58.33,BTC-27DEC24-100000-C,93430.49,buy,0.5,0.5,,,,
10435,328075633,2024-11-19 18:17:22,0,0.054,0.05442746,58.09,BTC-27DEC24-100000-C,93610.27,sell,0.2,0.2,,,,
10436,328080918,2024-11-19 18:28:29,0,0.0541,0.05359289,58.04,BTC-27DEC24-100000-C,93517.76,buy,25.0,25.0,,168812,,
10437,328082565,2024-11-19 18:31:11,0,0.055,0.05463609,58.57,BTC-27DEC24-100000-C,93725.14,buy,0.2,0.2,,,,
10438,328082566,2024-11-19 18:31:11,1,0.055,0.05463609,58.57,BTC-27DEC24-100000-C,93725.14,buy,0.8,0.8,,,,
10439,328085330,2024-11-19 18:39:02,2,0.0545,0.05451626,58.25,BTC-27DEC24-100000-C,93727.53,buy,0.2,0.2,,,,
10440,328085331,2024-11-19 18:39:02,3,0.0545,0.05451626,58.25,BTC-27DEC24-100000-C,93727.53,buy,9.2,9.2,,,,
10441,328085669,2024-11-19 18:40:00,0,0.055,0.05495409,58.31,BTC-27DEC24-100000-C,93827.32,sell,0.1,0.1,,,,
10442,328087277,2024-11-19 18:44:36,2,0.0545,0.05433894,58.43,BTC-27DEC24-100000-C,93688.13,buy,0.1,0.1,,,,
10443,328087620,2024-11-19 18:46:06,0,0.055,0.05482821,58.39,BTC-27DEC24-100000-C,93811.18,buy,0.1,0.1,,,,
10444,328089206,2024-11-19 18:49:16,0,0.0555,0.05477575,58.86,BTC-27DEC24-100000-C,93770.22,buy,5.0,5.0,,,,
10445,328091545,2024-11-19 18:54:46,2,0.055,0.05470943,58.59,BTC-27DEC24-100000-C,93742.18,buy,9.1,9.1,,,,
10446,328092612,2024-11-19 18:58:24,2,0.0545,0.05480057,57.99,BTC-27DEC24-100000-C,93806.15,buy,0.6,0.6,,,,
10447,328092670,2024-11-19 18:59:03,3,0.0545,0.05476588,57.99,BTC-27DEC24-100000-C,93813.81,buy,0.5,0.5,,,,
10448,328097318,2024-11-19 19:10:17,2,0.0535,0.05366135,57.84,BTC-27DEC24-100000-C,93623.51,buy,0.9,0.9,,,,
10449,328097319,2024-11-19 19:10:17,3,0.0535,0.05366135,57.84,BTC-27DEC24-100000-C,93623.51,buy,0.9,0.9,,,,
10450,328097320,2024-11-19 19:10:17,3,0.0535,0.05366135,57.84,BTC-27DEC24-100000-C,93623.51,buy,0.1,0.1,,,,
10451,328097321,2024-11-19 19:10:17,3,0.0535,0.05366135,57.84,BTC-27DEC24-100000-C,93623.51,buy,0.1,0.1,,,,
10452,328097322,2024-11-19 19:10:17,3,0.0535,0.05366135,57.84,BTC-27DEC24-100000-C,93623.51,buy,0.1,0.1,,,,
10453,328097323,2024-11-19 19:10:17,3,0.0535,0.05366135,57.84,BTC-27DEC24-100000-C,93623.51,buy,0.1,0.1,,,,
10454,328098017,2024-11-19 19:11:34,0,0.0545,0.05467561,57.76,BTC-27DEC24-100000-C,93883.28,buy,1.0,1.0,,,,
10455,328098018,2024-11-19 19:11:34,1,0.0545,0.05467561,57.76,BTC-27DEC24-100000-C,93883.28,buy,1.0,1.0,,,,
10456,328098019,2024-11-19 19:11:34,1,0.0545,0.05467561,57.76,BTC-27DEC24-100000-C,93883.28,buy,0.9,0.9,,,,
10457,328098027,2024-11-19 19:11:34,1,0.0545,0.05467561,57.76,BTC-27DEC24-100000-C,93883.28,buy,3.0,3.0,,,,
10458,328098028,2024-11-19 19:11:34,1,0.0545,0.05467561,57.76,BTC-27DEC24-100000-C,93883.28,buy,4.2,4.2,,,,
10459,328098107,2024-11-19 19:11:48,1,0.0545,0.05487375,57.64,BTC-27DEC24-100000-C,93922.07,buy,0.1,0.1,,,,
10460,328098118,2024-11-19 19:11:49,1,0.0545,0.05488197,57.62,BTC-27DEC24-100000-C,93928.15,buy,0.9,0.9,,,,
10461,328098119,2024-11-19 19:11:49,1,0.0545,0.05488197,57.62,BTC-27DEC24-100000-C,93928.15,buy,9.1,9.1,,,,
10462,328098164,2024-11-19 19:12:05,1,0.0545,0.05497886,57.53,BTC-27DEC24-100000-C,93958.65,buy,1.0,1.0,,,,
10463,328098200,2024-11-19 19:12:11,1,0.0545,0.05501161,57.5,BTC-27DEC24-100000-C,93970.66,sell,1.0,1.0,,,,
10464,328098460,2024-11-19 19:12:50,1,0.0545,0.05470805,57.7,BTC-27DEC24-100000-C,93913.2,buy,0.5,0.5,,,,
10465,328098558,2024-11-19 19:13:07,1,0.0545,0.05477954,57.68,BTC-27DEC24-100000-C,93924.02,buy,0.3,0.3,,,,
10466,328103039,2024-11-19 19:32:39,2,0.053,0.05341782,57.58,BTC-27DEC24-100000-C,93646.06,sell,0.1,0.1,,,,
10467,328112145,2024-11-19 20:10:35,0,0.0535,0.05297572,58.11,BTC-27DEC24-100000-C,93537.81,buy,0.2,0.2,,,,
10468,328118581,2024-11-19 20:33:14,2,0.051,0.05147679,57.32,BTC-27DEC24-100000-C,93199.02,sell,0.1,0.1,,,,
10469,328122278,2024-11-19 20:44:23,3,0.051,0.05075317,57.87,BTC-27DEC24-100000-C,93022.42,buy,0.1,0.1,,,,
10470,328122279,2024-11-19 20:44:23,3,0.051,0.05075317,57.87,BTC-27DEC24-100000-C,93022.42,buy,9.5,9.5,,,,
10471,328122280,2024-11-19 20:44:23,3,0.051,0.05075317,57.87,BTC-27DEC24-100000-C,93022.42,buy,0.4,0.4,,,,
10472,328127831,2024-11-19 20:55:06,2,0.0485,0.04818191,58.09,BTC-27DEC24-100000-C,92347.04,sell,25.0,25.0,,,,
10473,328128128,2024-11-19 20:55:24,3,0.0485,0.04833873,57.96,BTC-27DEC24-100000-C,92387.34,sell,50.0,50.0,,,,
10474,328130764,2024-11-19 21:02:01,0,0.0495,0.04951213,57.98,BTC-27DEC24-100000-C,92636.98,sell,0.1,0.1,,,,
10475,328132619,2024-11-19 21:07:29,2,0.0485,0.0484476,58.03,BTC-27DEC24-100000-C,92376.18,sell,8.1,8.1,,,,
10476,328132633,2024-11-19 21:07:30,3,0.0485,0.04837537,58.07,BTC-27DEC24-100000-C,92361.34,sell,0.2,0.2,,,,
10477,328132636,2024-11-19 21:07:32,3,0.0485,0.0482382,58.15,BTC-27DEC24-100000-C,92338.57,sell,70.0,70.0,,,,
10478,328132637,2024-11-19 21:07:32,3,0.0485,0.0482382,58.15,BTC-27DEC24-100000-C,92338.57,sell,0.2,0.2,,,,
10479,328132795,2024-11-19 21:08:05,3,0.0485,0.04835379,58.05,BTC-27DEC24-100000-C,92373.08,sell,5.0,5.0,,,,
10480,328132926,2024-11-19 21:08:21,3,0.0485,0.0483375,58.11,BTC-27DEC24-100000-C,92354.98,sell,2.0,2.0,,,,
10481,328132929,2024-11-19 21:08:21,3,0.0485,0.04831068,58.14,BTC-27DEC24-100000-C,92347.36,sell,12.5,12.5,,,,
10482,328132931,2024-11-19 21:08:22,3,0.0485,0.04827923,58.16,BTC-27DEC24-100000-C,92340.43,sell,27.0,27.0,,,,
10483,328136369,2024-11-19 21:18:39,2,0.0475,0.04753653,57.87,BTC-27DEC24-100000-C,92158.87,sell,0.2,0.2,,,,
10484,328145858,2024-11-19 21:59:18,3,0.0475,0.04809927,57.23,BTC-27DEC24-100000-C,92397.79,sell,0.1,0.1,,,,
10485,328146844,2024-11-19 22:11:29,0,0.048,0.04843436,57.39,BTC-27DEC24-100000-C,92449.38,buy,1.0,1.0,,,,
10486,328147794,2024-11-19 22:20:21,2,0.047,0.04759331,57.18,BTC-27DEC24-100000-C,92296.68,sell,0.1,0.1,,,,
10487,328151448,2024-11-19 22:35:22,3,0.047,0.04627581,58.67,BTC-27DEC24-100000-C,91827.69,buy,0.3,0.3,,,,
10488,328155398,2024-11-19 22:57:16,3,0.047,0.04688546,58.45,BTC-27DEC24-100000-C,91897.04,buy,1.2,1.2,,,,
10489,328158143,2024-11-19 23:17:47,3,0.047,0.0470644,58.22,BTC-27DEC24-100000-C,91990.91,buy,0.1,0.1,,,,
10490,328158144,2024-11-19 23:17:47,3,0.047,0.0470644,58.22,BTC-27DEC24-100000-C,91990.91,buy,2.2,2.2,,,,
10491,328158459,2024-11-19 23:17:49,0,0.0475,0.04706131,58.35,BTC-27DEC24-100000-C,92081.44,buy,1.1,1.1,,,,
10492,328174799,2024-11-20 01:56:04,2,0.047,0.04684277,58.3,BTC-27DEC24-100000-C,92022.29,buy,1.0,1.0,,,,
10493,328174800,2024-11-20 01:56:04,3,0.047,0.04684277,58.3,BTC-27DEC24-100000-C,92022.29,buy,0.6,0.6,,,,
10494,328174801,2024-11-20 01:56:04,3,0.047,0.04684277,58.3,BTC-27DEC24-100000-C,92022.29,sell,0.4,0.4,,,,
10495,328175240,2024-11-20 01:59:39,0,0.0472,0.04723405,58.19,BTC-27DEC24-100000-C,92122.61,sell,250.0,250.0,BTC-CDIAG-31JAN25_27DEC24-110000_100000,168853,,
10496,328175318,2024-11-20 02:01:36,2,0.047,0.04695952,58.27,BTC-27DEC24-100000-C,92047.76,sell,1.0,1.0,,,,
10497,328175596,2024-11-20 02:03:48,2,0.0466,0.04675504,58.11,BTC-27DEC24-100000-C,91983.83,sell,250.0,250.0,BTC-CDIAG-31JAN25_27DEC24-110000_100000,168854,,
10498,328175734,2024-11-20 02:04:27,2,0.046,0.04668353,57.64,BTC-27DEC24-100000-C,91980.7,sell,0.2,0.2,,,,
10499,328176011,2024-11-20 02:08:28,0,0.0461,0.04630111,58.01,BTC-27DEC24-100000-C,91882.82,sell,250.0,250.0,BTC-CDIAG-31JAN25_27DEC24-110000_100000,168857,,
10500,328176774,2024-11-20 02:13:07,2,0.0455,0.0457212,57.98,BTC-27DEC24-100000-C,91749.23,buy,3.0,3.0,,,,
10501,328181554,2024-11-20 03:05:05,2,0.0445,0.04483677,57.61,BTC-27DEC24-100000-C,91641.18,buy,1.6,1.6,,,,
10502,328181619,2024-11-20 03:05:49,3,0.0445,0.04466012,57.65,BTC-27DEC24-100000-C,91632.69,buy,0.6,0.6,,,,
10503,328182444,2024-11-20 03:10:07,3,0.0445,0.04494398,57.16,BTC-27DEC24-100000-C,91770.42,sell,0.1,0.1,,,,
10504,328182706,2024-11-20 03:12:19,3,0.0445,0.04487814,57.17,BTC-27DEC24-100000-C,91760.81,buy,0.6,0.6,,,,
10505,328182856,2024-11-20 03:13:09,3,0.0445,0.04490328,57.13,BTC-27DEC24-100000-C,91783.93,sell,0.1,0.1,,,,
10506,328183804,2024-11-20 03:16:45,3,0.0445,0.0444742,57.18,BTC-27DEC24-100000-C,91766.35,buy,0.1,0.1,,,,
10507,328184792,2024-11-20 03:27:00,3,0.0445,0.04450182,57.09,BTC-27DEC24-100000-C,91794.33,sell,0.1,0.1,,,,
10508,328184961,2024-11-20 03:30:02,3,0.0445,0.04462952,57.0,BTC-27DEC24-100000-C,91844.47,sell,0.1,0.1,,,,
10509,328186223,2024-11-20 03:34:10,0,0.045,0.04472891,57.32,BTC-27DEC24-100000-C,91881.62,buy,0.8,0.8,,,,
10510,328186473,2024-11-20 03:34:58,1,0.045,0.04449884,57.52,BTC-27DEC24-100000-C,91819.36,buy,0.6,0.6,,,,
10511,328186637,2024-11-20 03:36:25,1,0.045,0.04461815,57.49,BTC-27DEC24-100000-C,91830.2,buy,8.0,8.0,,,,
10512,328186690,2024-11-20 03:36:50,0,0.0455,0.04458227,57.92,BTC-27DEC24-100000-C,91826.07,buy,0.1,0.1,,,,
10513,328187142,2024-11-20 03:40:07,1,0.0455,0.04492458,57.71,BTC-27DEC24-100000-C,91900.06,buy,0.1,0.1,,,,
10514,328187650,2024-11-20 03:43:15,0,0.0465,0.04580171,57.88,BTC-27DEC24-100000-C,92100.84,buy,0.1,0.1,,,,
10515,328188288,2024-11-20 03:46:39,1,0.0465,0.04593007,57.81,BTC-27DEC24-100000-C,92122.17,buy,0.1,0.1,,,,
10516,328189145,2024-11-20 03:51:12,1,0.0465,0.04587981,57.91,BTC-27DEC24-100000-C,92102.43,buy,0.1,0.1,,,,
10517,328198595,2024-11-20 06:02:51,0,0.048,0.04811298,57.56,BTC-27DEC24-100000-C,92619.8,sell,1.0,1.0,,,,
10518,328205817,2024-11-20 07:21:20,0,0.0495,0.04899705,58.1,BTC-27DEC24-100000-C,92810.39,buy,5.0,5.0,,,,
10519,328205818,2024-11-20 07:21:20,1,0.0495,0.04899705,58.1,BTC-27DEC24-100000-C,92810.39,buy,2.7,2.7,,,,
10520,328205819,2024-11-20 07:21:20,1,0.0495,0.04899705,58.1,BTC-27DEC24-100000-C,92810.39,buy,4.2,4.2,,,,
