trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_id
8331,324266998,2024-11-06 18:19:13,0,0.0625,0.06224028,55.84,BTC-27DEC24-80000-C,74989.04,buy,0.4,0.4,,,,
8332,324267043,2024-11-06 18:19:36,1,0.0625,0.06223065,55.85,BTC-27DEC24-80000-C,74989.4,buy,0.1,0.1,,,,
8333,324268009,2024-11-06 18:25:45,2,0.0615,0.061843,55.47,BTC-27DEC24-80000-C,74908.52,sell,0.1,0.1,,,,
8334,324268117,2024-11-06 18:25:52,0,0.062,0.06180033,55.85,BTC-27DEC24-80000-C,74900.19,buy,0.7,0.7,,,,
8335,324268822,2024-11-06 18:31:01,0,0.0625,0.06234222,55.76,BTC-27DEC24-80000-C,75020.03,buy,0.4,0.4,,,,
8336,324268903,2024-11-06 18:31:13,1,0.0625,0.06251741,55.65,BTC-27DEC24-80000-C,75049.23,buy,0.1,0.1,,,,
8337,324269150,2024-11-06 18:31:49,1,0.0625,0.06252831,55.66,BTC-27DEC24-80000-C,75043.26,sell,0.1,0.1,,,,
8338,324270070,2024-11-06 18:37:58,2,0.0615,0.06136605,55.77,BTC-27DEC24-80000-C,74828.75,sell,0.7,0.7,,,,
8339,324270115,2024-11-06 18:38:06,0,0.062,0.06140053,56.14,BTC-27DEC24-80000-C,74819.71,buy,2.5,2.5,,,,
8340,324270116,2024-11-06 18:38:06,1,0.062,0.06140053,56.14,BTC-27DEC24-80000-C,74819.71,buy,0.1,0.1,,,,
8341,324270117,2024-11-06 18:38:06,1,0.062,0.06140053,56.14,BTC-27DEC24-80000-C,74819.71,buy,5.3,5.3,,,,
8342,324270257,2024-11-06 18:39:03,2,0.0615,0.06172666,55.56,BTC-27DEC24-80000-C,74885.29,sell,0.1,0.1,,,,
8343,324270258,2024-11-06 18:39:03,3,0.0615,0.06172666,55.56,BTC-27DEC24-80000-C,74885.29,sell,1.0,1.0,,,,
8344,324271380,2024-11-06 18:49:57,0,0.0635,0.06283606,56.29,BTC-27DEC24-80000-C,75070.13,buy,0.1,0.1,,,,
8345,324271505,2024-11-06 18:50:30,2,0.063,0.06293229,55.89,BTC-27DEC24-80000-C,75091.95,sell,0.1,0.1,,,,
8346,324272219,2024-11-06 18:53:27,0,0.0635,0.06351298,55.85,BTC-27DEC24-80000-C,75197.48,sell,0.1,0.1,,,,
8347,324279675,2024-11-06 19:19:16,0,0.065,0.06488593,55.92,BTC-27DEC24-80000-C,75495.94,buy,1.0,1.0,,,,
8348,324279676,2024-11-06 19:19:16,1,0.065,0.06488593,55.92,BTC-27DEC24-80000-C,75495.94,buy,1.0,1.0,,,,
8349,324280198,2024-11-06 19:21:14,2,0.0645,0.06458398,55.82,BTC-27DEC24-80000-C,75410.08,sell,1.0,1.0,,,,
8350,324283106,2024-11-06 19:32:23,2,0.064,0.06404459,55.75,BTC-27DEC24-80000-C,75364.42,sell,0.3,0.3,,,,
8351,324283125,2024-11-06 19:32:24,3,0.064,0.06404459,55.79,BTC-27DEC24-80000-C,75351.78,sell,0.5,0.5,,,,
8352,324283139,2024-11-06 19:32:24,3,0.064,0.06404459,55.79,BTC-27DEC24-80000-C,75351.78,sell,0.2,0.2,,,,
8353,324286582,2024-11-06 19:48:26,0,0.0655,0.06531135,55.76,BTC-27DEC24-80000-C,75650.21,buy,1.9,1.9,,,,
8354,324289501,2024-11-06 19:55:57,0,0.066,0.06645997,55.31,BTC-27DEC24-80000-C,75858.67,sell,1.0,1.0,,,,
8355,324289516,2024-11-06 19:56:01,1,0.066,0.06634265,55.41,BTC-27DEC24-80000-C,75833.36,sell,6.5,6.5,,,,
8356,324290823,2024-11-06 19:58:21,1,0.066,0.06610417,55.47,BTC-27DEC24-80000-C,75815.23,buy,6.2,6.2,,,,
8357,324298160,2024-11-06 20:20:45,0,0.0675,0.06727729,55.64,BTC-27DEC24-80000-C,76048.22,buy,7.4,7.4,,,,
8358,324298917,2024-11-06 20:26:12,2,0.067,0.06692591,55.55,BTC-27DEC24-80000-C,75984.85,buy,0.3,0.3,,,,
8359,324298988,2024-11-06 20:27:16,3,0.067,0.06689544,55.61,BTC-27DEC24-80000-C,75973.52,buy,0.7,0.7,,,,
8360,324302678,2024-11-06 20:51:01,2,0.0665,0.06643555,55.54,BTC-27DEC24-80000-C,75898.78,sell,0.1,0.1,,,,
8361,324302693,2024-11-06 20:51:03,3,0.0665,0.06629872,55.66,BTC-27DEC24-80000-C,75867.07,sell,0.1,0.1,,,,
8362,324303119,2024-11-06 20:53:19,3,0.0665,0.06680198,55.3,BTC-27DEC24-80000-C,75967.28,sell,12.5,12.5,,,,
8363,324303120,2024-11-06 20:53:19,3,0.0665,0.06680198,55.3,BTC-27DEC24-80000-C,75967.28,sell,1.9,1.9,,,,
8364,324303121,2024-11-06 20:53:19,3,0.0665,0.06680198,55.3,BTC-27DEC24-80000-C,75967.28,sell,5.0,5.0,,,,
8365,324303122,2024-11-06 20:53:19,3,0.0665,0.06680198,55.3,BTC-27DEC24-80000-C,75967.28,buy,10.6,10.6,,,,
8366,324311353,2024-11-06 21:19:36,0,0.0675,0.06748743,55.76,BTC-27DEC24-80000-C,76007.67,sell,0.2,0.2,,,,
8367,324312149,2024-11-06 21:25:45,1,0.0675,0.06760551,55.77,BTC-27DEC24-80000-C,76007.9,sell,0.2,0.2,,,,
8368,324312185,2024-11-06 21:25:46,1,0.0675,0.0675898,55.79,BTC-27DEC24-80000-C,76002.72,sell,0.2,0.2,,,,
8369,324312187,2024-11-06 21:25:46,1,0.0675,0.0675898,55.79,BTC-27DEC24-80000-C,76002.72,sell,0.1,0.1,,,,
8370,324312188,2024-11-06 21:25:46,1,0.0675,0.0675898,55.79,BTC-27DEC24-80000-C,76002.72,sell,0.2,0.2,,,,
8371,324322345,2024-11-06 23:02:33,2,0.066,0.0658966,55.52,BTC-27DEC24-80000-C,75770.89,sell,0.1,0.1,,,,
8372,324324439,2024-11-06 23:13:15,0,0.0665,0.06619924,55.94,BTC-27DEC24-80000-C,75720.1,sell,0.1,0.1,,,,
8373,324325790,2024-11-06 23:29:17,0,0.067,0.06729308,55.69,BTC-27DEC24-80000-C,75888.31,sell,0.1,0.1,,,,
8374,324326093,2024-11-06 23:31:35,1,0.067,0.06678895,56.11,BTC-27DEC24-80000-C,75785.75,sell,0.1,0.1,,,,
8375,324326094,2024-11-06 23:31:35,1,0.067,0.06678895,56.11,BTC-27DEC24-80000-C,75785.75,sell,0.1,0.1,,,,
8376,324326569,2024-11-06 23:39:11,1,0.067,0.06640165,56.42,BTC-27DEC24-80000-C,75703.62,buy,0.6,0.6,,,,
8377,324326570,2024-11-06 23:39:11,1,0.067,0.06640165,56.42,BTC-27DEC24-80000-C,75703.62,buy,0.1,0.1,,,,
8378,324326571,2024-11-06 23:39:11,1,0.067,0.06640165,56.42,BTC-27DEC24-80000-C,75703.62,buy,0.9,0.9,,,,
8379,324327611,2024-11-06 23:56:34,2,0.0665,0.06639656,56.3,BTC-27DEC24-80000-C,75643.57,sell,1.6,1.6,,,,
8380,324328940,2024-11-07 00:01:58,3,0.0665,0.06669461,56.1,BTC-27DEC24-80000-C,75684.07,sell,0.1,0.1,,,,
8381,324329387,2024-11-07 00:06:39,2,0.066,0.06610652,56.19,BTC-27DEC24-80000-C,75571.17,sell,1.5,1.5,,,,
8382,324329388,2024-11-07 00:06:39,3,0.066,0.06610652,56.19,BTC-27DEC24-80000-C,75571.17,sell,3.0,3.0,,,,
8383,324329828,2024-11-07 00:08:15,2,0.0655,0.06560172,56.2,BTC-27DEC24-80000-C,75476.26,sell,0.2,0.2,,,,
8384,324329829,2024-11-07 00:08:15,3,0.0655,0.06560172,56.2,BTC-27DEC24-80000-C,75476.26,sell,1.5,1.5,,,,
8385,324335656,2024-11-07 01:05:38,2,0.065,0.0645097,56.03,BTC-27DEC24-80000-C,75430.43,buy,7.6,7.6,,,,
8386,324337001,2024-11-07 01:18:39,2,0.064,0.06388469,55.78,BTC-27DEC24-80000-C,75321.0,sell,0.2,0.2,,,,
8387,324341291,2024-11-07 01:36:07,0,0.067,0.06728264,55.67,BTC-27DEC24-80000-C,75893.74,sell,4.5,4.5,,,,
8388,324347190,2024-11-07 01:43:02,2,0.066,0.06622616,55.64,BTC-27DEC24-80000-C,75676.23,sell,15.0,15.0,,,,
8389,324347192,2024-11-07 01:43:02,3,0.066,0.06622616,55.64,BTC-27DEC24-80000-C,75676.23,sell,0.5,0.5,,,,
8390,324353089,2024-11-07 02:27:39,2,0.0635,0.06392712,55.35,BTC-27DEC24-80000-C,75326.71,sell,1.0,1.0,,,,
8391,324353090,2024-11-07 02:27:39,3,0.0635,0.06392712,55.35,BTC-27DEC24-80000-C,75326.71,sell,0.1,0.1,,,,
8392,324353121,2024-11-07 02:28:25,3,0.0635,0.06376716,55.42,BTC-27DEC24-80000-C,75306.46,sell,0.1,0.1,,,,
8393,324353122,2024-11-07 02:28:25,3,0.0635,0.06376716,55.42,BTC-27DEC24-80000-C,75306.46,sell,2.3,2.3,,,,
8394,324360365,2024-11-07 03:45:24,2,0.0625,0.06276933,54.87,BTC-27DEC24-80000-C,75243.48,sell,3.0,3.0,,,,
8395,324360367,2024-11-07 03:45:24,3,0.0625,0.06276933,54.87,BTC-27DEC24-80000-C,75243.48,sell,0.3,0.3,,,,
8396,324361568,2024-11-07 04:03:03,2,0.062,0.061874,55.25,BTC-27DEC24-80000-C,75032.99,sell,0.2,0.2,,,,
8397,324361569,2024-11-07 04:03:03,3,0.062,0.061874,55.25,BTC-27DEC24-80000-C,75032.99,sell,1.5,1.5,,,,
8398,324361676,2024-11-07 04:03:03,3,0.062,0.06185343,55.25,BTC-27DEC24-80000-C,75031.41,sell,4.3,4.3,,,,
8399,324369145,2024-11-07 05:00:54,2,0.061,0.06061215,55.35,BTC-27DEC24-80000-C,74819.6,buy,0.1,0.1,,,,
8400,324394567,2024-11-07 08:00:32,2,0.0605,0.05972619,55.26,BTC-27DEC24-80000-C,74806.02,buy,1.0,1.0,,,,
8401,324395777,2024-11-07 08:06:21,3,0.0605,0.05989527,55.13,BTC-27DEC24-80000-C,74832.92,buy,0.1,0.1,,,,
8402,324396804,2024-11-07 08:09:15,0,0.0615,0.0611068,54.91,BTC-27DEC24-80000-C,75078.51,buy,2.0,2.0,,,,
8403,324398459,2024-11-07 08:16:11,1,0.0615,0.06116014,54.73,BTC-27DEC24-80000-C,75116.2,buy,1.0,1.0,,,,
8404,324404384,2024-11-07 09:28:49,2,0.061,0.06126046,54.44,BTC-27DEC24-80000-C,75142.66,buy,1.0,1.0,,,,
8405,324404396,2024-11-07 09:28:55,3,0.061,0.06128807,54.42,BTC-27DEC24-80000-C,75149.44,buy,1.0,1.0,,,,
8406,324412739,2024-11-07 11:17:33,2,0.0595,0.05921066,54.25,BTC-27DEC24-80000-C,74938.29,sell,0.5,0.5,,,,
8407,324413749,2024-11-07 11:31:00,2,0.059,0.05896379,54.28,BTC-27DEC24-80000-C,74845.78,sell,1.5,1.5,,,,
8408,324413750,2024-11-07 11:31:00,3,0.059,0.05896379,54.28,BTC-27DEC24-80000-C,74845.78,sell,0.7,0.7,,,,
8409,324415056,2024-11-07 11:49:25,3,0.059,0.05889739,54.25,BTC-27DEC24-80000-C,74833.23,sell,0.1,0.1,,,,
8410,324415057,2024-11-07 11:49:25,3,0.059,0.05889739,54.25,BTC-27DEC24-80000-C,74833.23,sell,1.1,1.1,,,,
8411,324422923,2024-11-07 12:59:54,3,0.059,0.05922644,53.65,BTC-27DEC24-80000-C,75019.37,sell,0.6,0.6,,,,
8412,324422924,2024-11-07 12:59:54,3,0.059,0.05922644,53.65,BTC-27DEC24-80000-C,75019.37,sell,3.4,3.4,,,,
8413,324422980,2024-11-07 13:00:09,3,0.059,0.05939649,53.54,BTC-27DEC24-80000-C,75049.23,sell,0.6,0.6,,,,
8414,324422981,2024-11-07 13:00:09,3,0.059,0.05939649,53.54,BTC-27DEC24-80000-C,75049.23,sell,1.5,1.5,,,,
8415,324422982,2024-11-07 13:00:09,3,0.059,0.05939649,53.54,BTC-27DEC24-80000-C,75049.23,buy,4.9,4.9,,,,
8416,324423491,2024-11-07 13:03:39,3,0.059,0.05929877,53.54,BTC-27DEC24-80000-C,75051.09,sell,5.0,5.0,,,,
8417,324423492,2024-11-07 13:03:39,3,0.059,0.05929877,53.54,BTC-27DEC24-80000-C,75051.09,sell,5.0,5.0,,,,
8418,324424285,2024-11-07 13:08:25,2,0.0585,0.05887876,53.45,BTC-27DEC24-80000-C,74983.27,sell,4.5,4.5,,,,
8419,324424286,2024-11-07 13:08:25,3,0.0585,0.05887876,53.45,BTC-27DEC24-80000-C,74983.27,sell,5.0,5.0,,,,
8420,324424287,2024-11-07 13:08:25,3,0.0585,0.05887876,53.45,BTC-27DEC24-80000-C,74983.27,sell,7.5,7.5,,,,
8421,324424580,2024-11-07 13:10:33,2,0.058,0.05855626,53.29,BTC-27DEC24-80000-C,74944.07,sell,7.7,7.7,,,,
8422,324424581,2024-11-07 13:10:33,3,0.058,0.05855626,53.29,BTC-27DEC24-80000-C,74944.07,sell,4.3,4.3,,,,
8423,324425025,2024-11-07 13:15:27,0,0.0585,0.05877768,53.41,BTC-27DEC24-80000-C,74994.17,sell,5.0,5.0,,,,
8424,324425026,2024-11-07 13:15:27,1,0.0585,0.05877768,53.41,BTC-27DEC24-80000-C,74994.17,sell,1.9,1.9,,,,
8425,324425027,2024-11-07 13:15:27,2,0.058,0.05877768,53.06,BTC-27DEC24-80000-C,74994.17,sell,3.7,3.7,,,,
8426,324425028,2024-11-07 13:15:27,3,0.058,0.05877768,53.06,BTC-27DEC24-80000-C,74994.17,sell,1.3,1.3,,,,
8427,324425029,2024-11-07 13:15:27,3,0.058,0.05877768,53.06,BTC-27DEC24-80000-C,74994.17,sell,7.8,7.8,,,,
8428,324425030,2024-11-07 13:15:27,3,0.058,0.05877768,53.06,BTC-27DEC24-80000-C,74994.17,sell,0.3,0.3,,,,
8429,324425331,2024-11-07 13:17:34,0,0.0585,0.05873171,53.4,BTC-27DEC24-80000-C,74979.47,buy,0.5,0.5,,,,
8430,324427192,2024-11-07 13:30:26,2,0.058,0.05769224,53.74,BTC-27DEC24-80000-C,74815.29,sell,2.3,2.3,,,,
8431,324427193,2024-11-07 13:30:26,3,0.058,0.05769224,53.74,BTC-27DEC24-80000-C,74815.29,sell,0.5,0.5,,,,
8432,324427291,2024-11-07 13:31:21,3,0.058,0.05771998,53.75,BTC-27DEC24-80000-C,74809.71,sell,7.2,7.2,,,,
8433,324427292,2024-11-07 13:31:21,3,0.058,0.05771998,53.75,BTC-27DEC24-80000-C,74809.71,sell,0.7,0.7,,,,
8434,324427991,2024-11-07 13:40:08,2,0.057,0.05724103,53.42,BTC-27DEC24-80000-C,74722.44,buy,0.4,0.4,324427990,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8435,324431576,2024-11-07 14:02:10,2,0.0565,0.0571291,53.13,BTC-27DEC24-80000-C,74710.32,sell,2.3,2.3,,,,
8436,324432826,2024-11-07 14:08:56,0,0.0572,0.05745596,53.23,BTC-27DEC24-80000-C,74807.24,buy,0.5,0.5,324432825,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8437,324433545,2024-11-07 14:12:42,0,0.0576,0.05781535,53.23,BTC-27DEC24-80000-C,74889.71,sell,0.4,0.4,324433544,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8438,324434262,2024-11-07 14:17:24,2,0.0568,0.05701002,53.24,BTC-27DEC24-80000-C,74735.61,buy,0.7,0.7,324434261,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8439,324438849,2024-11-07 14:45:05,2,0.0565,0.0566502,53.16,BTC-27DEC24-80000-C,74720.78,sell,4.3,4.3,,,,
8440,324438850,2024-11-07 14:45:05,3,0.0565,0.0566502,53.16,BTC-27DEC24-80000-C,74720.78,sell,0.1,0.1,,,,
8441,324438884,2024-11-07 14:45:09,3,0.0565,0.05642755,53.31,BTC-27DEC24-80000-C,74679.54,sell,0.1,0.1,,,,
8442,324446125,2024-11-07 15:20:26,0,0.0608,0.06091962,53.42,BTC-27DEC24-80000-C,75450.69,sell,0.2,0.2,324446123,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8443,324448422,2024-11-07 15:34:22,2,0.0601,0.0602537,53.47,BTC-27DEC24-80000-C,75319.46,sell,0.1,0.1,324448420,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8444,324448728,2024-11-07 15:36:51,0,0.0607,0.0609876,53.39,BTC-27DEC24-80000-C,75452.98,sell,0.9,0.9,324448727,BTC-CDIAG-27DEC24_29NOV24-80000_76000,,
8445,324450454,2024-11-07 15:41:31,0,0.0625,0.06289252,53.26,BTC-27DEC24-80000-C,75815.46,buy,7.5,7.5,,,,
8446,324450455,2024-11-07 15:41:31,1,0.0625,0.06289252,53.26,BTC-27DEC24-80000-C,75815.46,buy,0.1,0.1,,,,
8447,324450456,2024-11-07 15:41:31,1,0.0625,0.06289252,53.26,BTC-27DEC24-80000-C,75815.46,buy,2.4,2.4,,,,
8448,324451038,2024-11-07 15:44:29,1,0.0625,0.0622607,53.68,BTC-27DEC24-80000-C,75719.76,sell,0.4,0.4,,,,
8449,324451157,2024-11-07 15:45:18,1,0.0625,0.06240783,53.6,BTC-27DEC24-80000-C,75741.26,sell,0.6,0.6,,,,
8450,324451468,2024-11-07 15:46:19,2,0.062,0.06197243,53.59,BTC-27DEC24-80000-C,75643.34,sell,0.4,0.4,,,,
8451,324452998,2024-11-07 15:51:52,0,0.064,0.06377647,53.83,BTC-27DEC24-80000-C,75933.18,sell,0.6,0.6,,,,
8452,324453000,2024-11-07 15:51:52,1,0.064,0.06377647,53.83,BTC-27DEC24-80000-C,75933.18,sell,2.7,2.7,,,,
8453,324453174,2024-11-07 15:52:40,1,0.064,0.06392982,53.74,BTC-27DEC24-80000-C,75960.01,sell,0.7,0.7,,,,
8454,324456274,2024-11-07 16:01:44,0,0.067,0.06606874,54.71,BTC-27DEC24-80000-C,76241.68,buy,0.1,0.1,,,,
8455,324457090,2024-11-07 16:03:08,2,0.066,0.06608832,54.13,BTC-27DEC24-80000-C,76219.76,sell,0.2,0.2,,,,
8456,324457091,2024-11-07 16:03:08,3,0.066,0.06608832,54.13,BTC-27DEC24-80000-C,76219.76,sell,0.1,0.1,,,,
8457,324457094,2024-11-07 16:03:08,3,0.066,0.06608832,54.13,BTC-27DEC24-80000-C,76219.76,sell,0.4,0.4,,,,
8458,324457095,2024-11-07 16:03:08,3,0.066,0.06608832,54.13,BTC-27DEC24-80000-C,76219.76,sell,0.1,0.1,,,,
8459,324457096,2024-11-07 16:03:08,3,0.066,0.06608832,54.13,BTC-27DEC24-80000-C,76219.76,sell,0.1,0.1,,,,
8460,324457099,2024-11-07 16:03:09,3,0.066,0.06608832,54.13,BTC-27DEC24-80000-C,76219.76,sell,0.1,0.1,,,,
8461,324457955,2024-11-07 16:04:45,2,0.0645,0.06465058,54.06,BTC-27DEC24-80000-C,75959.59,sell,0.1,0.1,,,,
8462,324457956,2024-11-07 16:04:45,3,0.0645,0.06465058,54.06,BTC-27DEC24-80000-C,75959.59,sell,1.4,1.4,,,,
8463,324461670,2024-11-07 16:21:49,2,0.064,0.06391399,54.41,BTC-27DEC24-80000-C,75793.85,sell,3.0,3.0,,,,
8464,324461804,2024-11-07 16:22:41,3,0.064,0.0637922,54.59,BTC-27DEC24-80000-C,75746.04,sell,1.0,1.0,,,,
8465,324461805,2024-11-07 16:22:41,3,0.064,0.0637922,54.59,BTC-27DEC24-80000-C,75746.04,sell,1.1,1.1,,,,
8466,324461806,2024-11-07 16:22:41,3,0.064,0.0637922,54.59,BTC-27DEC24-80000-C,75746.04,sell,0.1,0.1,,,,
8467,324461807,2024-11-07 16:22:41,3,0.064,0.0637922,54.59,BTC-27DEC24-80000-C,75746.04,sell,0.1,0.1,,,,
8468,324462635,2024-11-07 16:27:44,3,0.064,0.06363269,54.69,BTC-27DEC24-80000-C,75719.17,buy,0.2,0.2,,,,
8469,324467106,2024-11-07 16:55:15,0,0.0645,0.06468215,54.15,BTC-27DEC24-80000-C,75976.19,buy,0.1,0.1,,,,
8470,324467366,2024-11-07 16:56:20,1,0.0645,0.06490587,53.99,BTC-27DEC24-80000-C,76016.61,sell,0.1,0.1,,,,
8471,324479851,2024-11-07 17:26:30,0,0.0665,0.06667165,54.09,BTC-27DEC24-80000-C,76334.89,buy,0.3,0.3,,,,
8472,324489262,2024-11-07 18:04:25,1,0.0665,0.06637244,54.14,BTC-27DEC24-80000-C,76328.44,sell,2.3,2.3,,,,
8473,324489263,2024-11-07 18:04:25,1,0.0665,0.06637244,54.14,BTC-27DEC24-80000-C,76328.44,sell,0.1,0.1,,,,
8474,324489335,2024-11-07 18:04:34,1,0.0665,0.06635985,54.17,BTC-27DEC24-80000-C,76319.21,sell,1.6,1.6,,,,
8475,324489336,2024-11-07 18:04:34,1,0.0665,0.06635985,54.17,BTC-27DEC24-80000-C,76319.21,sell,1.6,1.6,,,,
8476,324491301,2024-11-07 18:07:58,2,0.0645,0.06482975,54.01,BTC-27DEC24-80000-C,75984.78,sell,2.5,2.5,,,,
8477,324496915,2024-11-07 18:33:02,0,0.068,0.06746834,54.32,BTC-27DEC24-80000-C,76515.6,buy,0.1,0.1,,,,
8478,324498747,2024-11-07 18:34:40,1,0.068,0.06797971,54.0,BTC-27DEC24-80000-C,76608.55,sell,0.2,0.2,,,,
8479,324504411,2024-11-07 18:50:43,0,0.0685,0.06828628,54.12,BTC-27DEC24-80000-C,76691.63,buy,0.9,0.9,,,,
8480,324506518,2024-11-07 18:58:03,1,0.0685,0.06814024,54.24,BTC-27DEC24-80000-C,76652.45,buy,0.9,0.9,,,,
8481,324506647,2024-11-07 18:58:23,0,0.069,0.06869151,54.25,BTC-27DEC24-80000-C,76734.24,buy,0.9,0.9,,,,
8482,324506648,2024-11-07 18:58:23,1,0.069,0.06869151,54.25,BTC-27DEC24-80000-C,76734.24,buy,0.1,0.1,,,,
8483,324524083,2024-11-07 19:54:52,2,0.067,0.06670804,54.14,BTC-27DEC24-80000-C,76444.88,buy,0.7,0.7,,,,
8484,324524084,2024-11-07 19:54:52,3,0.067,0.06670804,54.14,BTC-27DEC24-80000-C,76444.88,buy,0.1,0.1,,,,
8485,324527184,2024-11-07 20:09:16,0,0.0684,0.06831406,54.31,BTC-27DEC24-80000-C,76641.72,buy,12.5,12.5,,BTC-CS-27DEC24-80000_90000,,166293
8486,324529231,2024-11-07 20:18:04,0,0.07,0.06921343,54.8,BTC-27DEC24-80000-C,76808.4,buy,0.1,0.1,,,,
8487,324529709,2024-11-07 20:18:20,1,0.07,0.06978934,54.39,BTC-27DEC24-80000-C,76914.42,buy,0.2,0.2,,,,
8488,324533809,2024-11-07 20:27:17,2,0.068,0.06781845,54.31,BTC-27DEC24-80000-C,76589.97,buy,0.6,0.6,,,,
8489,324535731,2024-11-07 20:35:32,0,0.069,0.06869734,54.44,BTC-27DEC24-80000-C,76744.96,buy,0.1,0.1,,,,
8490,324542005,2024-11-07 21:08:59,2,0.0685,0.06851456,54.41,BTC-27DEC24-80000-C,76642.09,sell,0.1,0.1,,,,
8491,324542006,2024-11-07 21:08:59,3,0.0685,0.06851456,54.41,BTC-27DEC24-80000-C,76642.09,sell,0.8,0.8,,,,
8492,324542007,2024-11-07 21:09:02,3,0.0685,0.0685024,54.41,BTC-27DEC24-80000-C,76642.46,sell,0.1,0.1,,,,
8493,324542008,2024-11-07 21:09:02,3,0.0685,0.06850046,54.41,BTC-27DEC24-80000-C,76641.43,sell,2.3,2.3,,,,
8494,324542232,2024-11-07 21:11:28,3,0.0685,0.06836667,54.53,BTC-27DEC24-80000-C,76606.4,sell,1.3,1.3,,,,
8495,324542233,2024-11-07 21:11:28,3,0.0685,0.06836667,54.53,BTC-27DEC24-80000-C,76606.4,sell,0.1,0.1,,,,
8496,324542234,2024-11-07 21:11:28,3,0.0685,0.06836667,54.53,BTC-27DEC24-80000-C,76606.4,sell,0.2,0.2,,,,
8497,324548114,2024-11-07 21:37:25,2,0.0655,0.06557163,54.2,BTC-27DEC24-80000-C,76150.63,sell,0.2,0.2,,,,
8498,324548115,2024-11-07 21:37:25,3,0.0655,0.06557163,54.2,BTC-27DEC24-80000-C,76150.63,sell,2.4,2.4,,,,
8499,324548951,2024-11-07 21:41:03,0,0.066,0.06556933,54.44,BTC-27DEC24-80000-C,76175.21,sell,0.1,0.1,,,,
8500,324549127,2024-11-07 21:41:53,0,0.0665,0.06587698,54.65,BTC-27DEC24-80000-C,76213.07,buy,0.1,0.1,,,,
8501,324551174,2024-11-07 21:58:25,2,0.065,0.06486934,54.43,BTC-27DEC24-80000-C,75993.75,sell,1.7,1.7,,,,
8502,324551179,2024-11-07 21:58:28,3,0.065,0.06482232,54.43,BTC-27DEC24-80000-C,75992.97,sell,1.0,1.0,,,,
8503,324556038,2024-11-07 22:30:09,2,0.063,0.06300986,54.14,BTC-27DEC24-80000-C,75706.34,buy,0.4,0.4,,,,
8504,324556079,2024-11-07 22:30:35,2,0.0625,0.0631812,53.68,BTC-27DEC24-80000-C,75733.55,sell,0.1,0.1,,,,
8505,324572411,2024-11-08 00:38:57,0,0.066,0.06580483,54.27,BTC-27DEC24-80000-C,76239.29,sell,0.1,0.1,,,,
8506,324581525,2024-11-08 02:03:25,2,0.0643,0.06414135,54.1,BTC-27DEC24-80000-C,75984.13,sell,250.0,250.0,,BTC-CDIAG-31JAN25_27DEC24-85000_80000,,166342
8507,324587807,2024-11-08 03:05:06,2,0.062,0.06198117,53.59,BTC-27DEC24-80000-C,75705.53,sell,2.5,2.5,,,,
8508,324593635,2024-11-08 04:07:57,0,0.063,0.0630647,53.5,BTC-27DEC24-80000-C,75925.78,sell,0.1,0.1,,,,
8509,324600462,2024-11-08 05:25:45,0,0.0645,0.06410049,54.24,BTC-27DEC24-80000-C,75990.22,buy,0.7,0.7,,,,
8510,324600463,2024-11-08 05:25:45,1,0.0645,0.06410049,54.24,BTC-27DEC24-80000-C,75990.22,buy,0.1,0.1,,,,
8511,324608750,2024-11-08 07:07:10,2,0.063,0.06319078,53.53,BTC-27DEC24-80000-C,75888.37,sell,0.4,0.4,,,,
8512,324608759,2024-11-08 07:07:14,3,0.063,0.06318796,53.53,BTC-27DEC24-80000-C,75888.26,sell,0.1,0.1,,,,
8513,324608767,2024-11-08 07:07:19,3,0.063,0.0631859,53.53,BTC-27DEC24-80000-C,75888.57,sell,0.2,0.2,,,,
8514,324608777,2024-11-08 07:07:21,3,0.063,0.06318616,53.53,BTC-27DEC24-80000-C,75888.83,sell,0.1,0.1,,,,
8515,324608791,2024-11-08 07:07:25,3,0.063,0.0631806,53.54,BTC-27DEC24-80000-C,75887.7,sell,0.3,0.3,,,,
8516,324608793,2024-11-08 07:07:25,3,0.063,0.06317724,53.54,BTC-27DEC24-80000-C,75886.1,sell,0.1,0.1,,,,
8517,324608801,2024-11-08 07:07:27,3,0.063,0.06317051,53.54,BTC-27DEC24-80000-C,75885.93,sell,0.1,0.1,,,,
8518,324608816,2024-11-08 07:07:30,3,0.063,0.06316774,53.54,BTC-27DEC24-80000-C,75885.62,sell,0.1,0.1,,,,
8519,324608822,2024-11-08 07:07:31,3,0.063,0.0631668,53.55,BTC-27DEC24-80000-C,75885.13,sell,0.1,0.1,,,,
8520,324608890,2024-11-08 07:08:15,3,0.063,0.06310551,53.59,BTC-27DEC24-80000-C,75874.54,sell,0.1,0.1,,,,
8521,324608993,2024-11-08 07:08:42,3,0.063,0.0631099,53.63,BTC-27DEC24-80000-C,75866.37,sell,0.1,0.1,,,,
