trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation
3855,220220148,2022-06-20 07:44:58,3,0.0105,0.01097084,77.87,BTC-30SEP22-40000-C,19876.82,sell,0.1,,,
3856,220220149,2022-06-20 07:44:58,3,0.0105,0.01097084,77.87,BTC-30SEP22-40000-C,19876.82,sell,0.1,,,
3857,220220150,2022-06-20 07:44:59,3,0.0105,0.01096576,77.87,BTC-30SEP22-40000-C,19876.82,sell,0.1,,,
3858,220220151,2022-06-20 07:45:00,3,0.0105,0.01096675,77.9,BTC-30SEP22-40000-C,19872.08,sell,0.1,,,
3859,220220154,2022-06-20 07:45:03,3,0.0105,0.0109489,77.9,BTC-30SEP22-40000-C,19870.17,sell,0.1,,,
3860,220220158,2022-06-20 07:45:08,3,0.0105,0.01093081,77.92,BTC-30SEP22-40000-C,19865.54,sell,0.1,,,
3861,220220159,2022-06-20 07:45:08,3,0.0105,0.01093081,77.92,BTC-30SEP22-40000-C,19865.54,sell,0.1,,,
3862,220220164,2022-06-20 07:45:08,3,0.0105,0.01093081,77.92,BTC-30SEP22-40000-C,19865.54,sell,0.1,,,
3863,220220165,2022-06-20 07:45:08,3,0.0105,0.01093081,77.92,BTC-30SEP22-40000-C,19865.54,sell,0.1,,,
3864,220220170,2022-06-20 07:45:09,3,0.0105,0.01092807,77.92,BTC-30SEP22-40000-C,19865.75,sell,0.1,,,
3865,220220173,2022-06-20 07:45:09,3,0.0105,0.01092807,77.92,BTC-30SEP22-40000-C,19865.75,sell,0.1,,,
3866,220220174,2022-06-20 07:45:09,3,0.0105,0.01092807,77.92,BTC-30SEP22-40000-C,19865.75,sell,0.1,,,
3867,220220179,2022-06-20 07:45:09,3,0.0105,0.01092807,77.92,BTC-30SEP22-40000-C,19865.75,sell,0.1,,,
3868,220220214,2022-06-20 07:45:38,3,0.0105,0.01096604,77.8,BTC-30SEP22-40000-C,19893.19,sell,0.1,,,
3869,220220227,2022-06-20 07:45:49,3,0.0105,0.0109445,77.81,BTC-30SEP22-40000-C,19892.32,sell,0.1,,,
3870,220220228,2022-06-20 07:45:49,3,0.0105,0.0109445,77.81,BTC-30SEP22-40000-C,19892.32,sell,0.1,,,
3871,220220230,2022-06-20 07:45:51,3,0.0105,0.01093613,77.82,BTC-30SEP22-40000-C,19890.57,sell,0.1,,,
3872,220220231,2022-06-20 07:45:51,3,0.0105,0.01093613,77.82,BTC-30SEP22-40000-C,19890.57,sell,0.1,,,
3873,220220232,2022-06-20 07:45:51,3,0.0105,0.01093613,77.82,BTC-30SEP22-40000-C,19890.57,sell,0.1,,,
3874,220220240,2022-06-20 07:46:04,3,0.0105,0.01091888,77.82,BTC-30SEP22-40000-C,19889.79,sell,0.1,,,
3875,220220247,2022-06-20 07:46:11,3,0.0105,0.01091346,77.82,BTC-30SEP22-40000-C,19890.3,sell,0.1,,,
3876,220220248,2022-06-20 07:46:11,3,0.0105,0.01091346,77.82,BTC-30SEP22-40000-C,19890.3,sell,0.1,,,
3877,220220257,2022-06-20 07:46:24,3,0.0105,0.01090314,77.83,BTC-30SEP22-40000-C,19888.75,sell,0.1,,,
3878,220220258,2022-06-20 07:46:25,3,0.0105,0.01089595,77.82,BTC-30SEP22-40000-C,19888.35,sell,0.1,,,
3879,220220259,2022-06-20 07:46:26,3,0.0105,0.01089595,77.82,BTC-30SEP22-40000-C,19888.35,sell,0.1,,,
3880,220220260,2022-06-20 07:46:26,3,0.0105,0.01089595,77.82,BTC-30SEP22-40000-C,19888.35,sell,0.1,,,
3881,220220261,2022-06-20 07:46:26,3,0.0105,0.01089595,77.82,BTC-30SEP22-40000-C,19888.35,sell,0.1,,,
3882,220220262,2022-06-20 07:46:26,3,0.0105,0.01089595,77.82,BTC-30SEP22-40000-C,19888.35,sell,0.1,,,
3883,220220266,2022-06-20 07:46:34,3,0.0105,0.01085809,77.87,BTC-30SEP22-40000-C,19877.49,sell,0.1,,,
3884,220220267,2022-06-20 07:46:34,3,0.0105,0.01085809,77.87,BTC-30SEP22-40000-C,19877.49,sell,0.1,,,
3885,220220271,2022-06-20 07:46:39,3,0.0105,0.01085171,77.88,BTC-30SEP22-40000-C,19876.8,sell,0.1,,,
3886,220220277,2022-06-20 07:46:48,3,0.0105,0.01083836,77.89,BTC-30SEP22-40000-C,19873.77,sell,0.1,,,
3887,220220278,2022-06-20 07:46:49,3,0.0105,0.01083582,77.9,BTC-30SEP22-40000-C,19873.1,sell,0.1,,,
3888,220220279,2022-06-20 07:46:49,3,0.0105,0.01083582,77.9,BTC-30SEP22-40000-C,19873.1,sell,0.1,,,
3889,220220280,2022-06-20 07:46:51,3,0.0105,0.01083477,77.9,BTC-30SEP22-40000-C,19873.53,sell,0.1,,,
3890,220220284,2022-06-20 07:46:53,3,0.0105,0.01083275,77.9,BTC-30SEP22-40000-C,19873.69,sell,0.1,,,
3891,220220285,2022-06-20 07:46:53,3,0.0105,0.01083275,77.9,BTC-30SEP22-40000-C,19873.69,sell,0.1,,,
3892,220220286,2022-06-20 07:46:53,3,0.0105,0.01083275,77.9,BTC-30SEP22-40000-C,19873.69,sell,0.1,,,
3893,220220371,2022-06-20 07:47:37,3,0.0105,0.01090706,77.83,BTC-30SEP22-40000-C,19889.08,sell,0.1,,,
3894,220220380,2022-06-20 07:47:56,3,0.0105,0.01089447,77.84,BTC-30SEP22-40000-C,19883.63,sell,0.1,,,
3895,220220385,2022-06-20 07:48:01,3,0.0105,0.01089507,77.84,BTC-30SEP22-40000-C,19884.34,sell,0.1,,,
3896,220220386,2022-06-20 07:48:01,3,0.0105,0.01089507,77.84,BTC-30SEP22-40000-C,19884.34,sell,0.1,,,
3897,220220388,2022-06-20 07:48:02,3,0.0105,0.01089507,77.84,BTC-30SEP22-40000-C,19884.27,sell,0.1,,,
3898,220220390,2022-06-20 07:48:02,3,0.0105,0.01089507,77.84,BTC-30SEP22-40000-C,19884.27,sell,0.1,,,
3899,220220414,2022-06-20 07:48:04,3,0.0105,0.01090602,77.82,BTC-30SEP22-40000-C,19889.22,sell,0.1,,,
3900,220220415,2022-06-20 07:48:06,3,0.0105,0.01090947,77.81,BTC-30SEP22-40000-C,19890.72,sell,0.1,,,
3901,220220416,2022-06-20 07:48:06,3,0.0105,0.01090947,77.81,BTC-30SEP22-40000-C,19890.72,sell,0.1,,,
3902,220220417,2022-06-20 07:48:07,3,0.0105,0.01089909,77.83,BTC-30SEP22-40000-C,19887.39,sell,0.1,,,
3903,220220419,2022-06-20 07:48:11,3,0.0105,0.01089746,77.83,BTC-30SEP22-40000-C,19888.07,sell,0.1,,,
3904,220220420,2022-06-20 07:48:13,3,0.0105,0.01090068,77.83,BTC-30SEP22-40000-C,19888.79,sell,0.1,,,
3905,220220423,2022-06-20 07:48:14,3,0.0105,0.01090068,77.83,BTC-30SEP22-40000-C,19888.79,sell,0.1,,,
3906,220220425,2022-06-20 07:48:14,3,0.0105,0.01090068,77.83,BTC-30SEP22-40000-C,19888.79,sell,0.1,,,
3907,220220430,2022-06-20 07:48:19,3,0.0105,0.01088925,77.84,BTC-30SEP22-40000-C,19885.12,sell,0.1,,,
3908,220220519,2022-06-20 07:48:20,3,0.0105,0.01088596,77.84,BTC-30SEP22-40000-C,19885.7,sell,0.1,,,
3909,220220832,2022-06-20 07:49:49,3,0.0105,0.010928,77.67,BTC-30SEP22-40000-C,19924.35,sell,0.1,,,
3910,220220834,2022-06-20 07:49:49,3,0.0105,0.010928,77.67,BTC-30SEP22-40000-C,19924.35,sell,0.1,,,
3911,220220836,2022-06-20 07:49:55,3,0.0105,0.01090545,77.69,BTC-30SEP22-40000-C,19919.78,sell,0.1,,,
3912,220220837,2022-06-20 07:49:55,3,0.0105,0.01090545,77.69,BTC-30SEP22-40000-C,19919.78,sell,0.1,,,
3913,220220839,2022-06-20 07:49:57,3,0.0105,0.01090323,77.69,BTC-30SEP22-40000-C,19916.6,sell,0.1,,,
3914,220220840,2022-06-20 07:49:57,3,0.0105,0.01090323,77.69,BTC-30SEP22-40000-C,19916.6,sell,0.1,,,
3915,220220841,2022-06-20 07:49:58,3,0.0105,0.01090323,77.71,BTC-30SEP22-40000-C,19914.05,sell,0.1,,,
3916,220220856,2022-06-20 07:50:04,3,0.0105,0.01090072,77.69,BTC-30SEP22-40000-C,19917.85,sell,0.1,,,
3917,220220994,2022-06-20 07:52:00,3,0.0105,0.01090724,77.61,BTC-30SEP22-40000-C,19938.14,sell,0.1,,,
3918,220220999,2022-06-20 07:52:00,3,0.0105,0.01090724,77.61,BTC-30SEP22-40000-C,19938.14,sell,0.1,,,
3919,220221071,2022-06-20 07:52:41,3,0.0105,0.01092466,77.57,BTC-30SEP22-40000-C,19947.82,sell,0.1,,,
3920,220221095,2022-06-20 07:52:45,3,0.0105,0.01091126,77.6,BTC-30SEP22-40000-C,19941.4,sell,0.1,,,
3921,220221105,2022-06-20 07:52:56,3,0.0105,0.01086902,77.63,BTC-30SEP22-40000-C,19933.02,sell,0.1,,,
3922,220221108,2022-06-20 07:52:59,3,0.0105,0.01086706,77.65,BTC-30SEP22-40000-C,19929.08,sell,0.1,,,
3923,220233868,2022-06-20 08:54:42,0,0.0115,0.01162264,76.81,BTC-30SEP22-40000-C,20495.1,sell,0.2,,,
3924,220233869,2022-06-20 08:54:42,1,0.0115,0.01162264,76.81,BTC-30SEP22-40000-C,20495.1,sell,0.1,,,
3925,220233870,2022-06-20 08:54:42,1,0.0115,0.01162264,76.81,BTC-30SEP22-40000-C,20495.1,sell,0.1,,,
3926,220233950,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.4,,,
3927,220233951,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.4,,,
3928,220233952,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.3,,,
3929,220233953,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.2,,,
3930,220233954,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.2,,,
3931,220233955,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.1,,,
3932,220233956,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.1,,,
3933,220233957,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.1,,,
3934,220233958,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.1,,,
3935,220233959,2022-06-20 08:55:40,1,0.0115,0.01168223,76.78,BTC-30SEP22-40000-C,20502.3,sell,0.1,,,
3936,220279156,2022-06-20 15:11:38,0,0.0125,0.01206941,76.99,BTC-30SEP22-40000-C,20761.24,buy,0.1,,,
3937,220326405,2022-06-20 21:38:56,2,0.012,0.0114961,77.68,BTC-30SEP22-40000-C,20459.67,buy,3.8,,,
3938,220326406,2022-06-20 21:38:56,3,0.012,0.0114961,77.68,BTC-30SEP22-40000-C,20459.67,buy,1.2,,,
3939,220326414,2022-06-20 21:39:19,3,0.012,0.0115087,77.68,BTC-30SEP22-40000-C,20454.0,buy,1.0,,,
3940,220326415,2022-06-20 21:39:19,3,0.012,0.0115087,77.68,BTC-30SEP22-40000-C,20454.0,buy,4.0,,,
3941,220336667,2022-06-20 23:41:12,3,0.012,0.01164775,76.94,BTC-30SEP22-40000-C,20638.68,sell,14.8,,,
3942,220336668,2022-06-20 23:41:12,3,0.012,0.01164775,76.94,BTC-30SEP22-40000-C,20638.68,sell,5.2,,,
3943,220385786,2022-06-21 08:20:02,2,0.0115,0.01223147,74.47,BTC-30SEP22-40000-C,21126.34,sell,2.0,,,
3944,220397628,2022-06-21 10:21:25,0,0.012,0.01210266,75.22,BTC-30SEP22-40000-C,21106.65,sell,0.2,,,
3945,220449443,2022-06-21 16:52:20,0,0.0125,0.01234951,74.93,BTC-30SEP22-40000-C,21364.09,sell,1.8,,,
3946,220449444,2022-06-21 16:52:20,1,0.0125,0.01234951,74.93,BTC-30SEP22-40000-C,21364.09,sell,0.2,,,
3947,220449496,2022-06-21 16:53:20,1,0.0125,0.01236329,74.89,BTC-30SEP22-40000-C,21376.97,sell,0.9,,,
3948,220449497,2022-06-21 16:53:20,1,0.0125,0.01236329,74.89,BTC-30SEP22-40000-C,21376.97,sell,0.6,,,
3949,220449498,2022-06-21 16:53:20,1,0.0125,0.01236329,74.89,BTC-30SEP22-40000-C,21376.97,sell,0.5,,,
3950,220449523,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.5,,,
3951,220449524,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.4,,,
3952,220449525,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.3,,,
3953,220449526,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.2,,,
3954,220449527,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.2,,,
3955,220449528,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.1,,,
3956,220449529,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.1,,,
3957,220449530,2022-06-21 16:54:16,1,0.0125,0.01234135,74.91,BTC-30SEP22-40000-C,21373.4,sell,0.1,,,
3958,220449549,2022-06-21 16:54:59,1,0.0125,0.01240521,74.87,BTC-30SEP22-40000-C,21384.31,sell,0.1,,,
3959,220449550,2022-06-21 16:54:59,1,0.0125,0.01240521,74.87,BTC-30SEP22-40000-C,21384.31,sell,0.1,,,
3960,220449551,2022-06-21 16:55:01,1,0.0125,0.0123986,74.88,BTC-30SEP22-40000-C,21382.26,sell,0.1,,,
3961,220449552,2022-06-21 16:55:01,1,0.0125,0.0123986,74.88,BTC-30SEP22-40000-C,21382.26,sell,0.1,,,
3962,220449554,2022-06-21 16:55:02,1,0.0125,0.01239901,74.88,BTC-30SEP22-40000-C,21380.03,sell,0.1,,,
3963,220449555,2022-06-21 16:55:02,1,0.0125,0.01239901,74.88,BTC-30SEP22-40000-C,21380.03,sell,0.1,,,
3964,220449559,2022-06-21 16:55:22,1,0.0125,0.01239512,74.89,BTC-30SEP22-40000-C,21379.26,sell,0.1,,,
3965,220449560,2022-06-21 16:55:22,1,0.0125,0.01239512,74.89,BTC-30SEP22-40000-C,21379.26,sell,0.1,,,
3966,220480526,2022-06-21 22:22:39,1,0.0125,0.01208475,77.63,BTC-30SEP22-40000-C,20738.1,buy,4.0,,,
3967,220480527,2022-06-21 22:22:39,1,0.0125,0.01208475,77.63,BTC-30SEP22-40000-C,20738.1,buy,1.0,,,
3968,220509271,2022-06-22 03:29:47,2,0.0105,0.01112144,76.08,BTC-30SEP22-40000-C,20450.91,sell,0.5,,,
3969,220531183,2022-06-22 06:47:02,0,0.011,0.01116138,78.15,BTC-30SEP22-40000-C,20137.78,sell,0.1,,,
3970,220531184,2022-06-22 06:47:02,1,0.011,0.01116138,78.14,BTC-30SEP22-40000-C,20133.91,sell,0.1,,,
3971,220531185,2022-06-22 06:47:02,1,0.011,0.01116138,78.14,BTC-30SEP22-40000-C,20133.91,sell,0.1,,,
3972,220531188,2022-06-22 06:47:03,1,0.011,0.01117692,78.14,BTC-30SEP22-40000-C,20133.91,sell,0.1,,,
3973,220531189,2022-06-22 06:47:03,1,0.011,0.01117692,78.14,BTC-30SEP22-40000-C,20133.91,sell,0.1,,,
3974,220540961,2022-06-22 07:55:52,1,0.011,0.01093258,78.44,BTC-30SEP22-40000-C,20075.34,buy,1.0,,,
3975,220540962,2022-06-22 07:55:52,1,0.011,0.01093258,78.44,BTC-30SEP22-40000-C,20075.34,buy,1.0,,,
3976,220542478,2022-06-22 08:10:50,1,0.011,0.0109462,78.19,BTC-30SEP22-40000-C,20133.62,buy,1.3,,,
3977,220600167,2022-06-22 16:04:35,2,0.0105,0.01077286,78.38,BTC-30SEP22-40000-C,19961.6,sell,0.6,,,
3978,220628130,2022-06-22 20:34:36,3,0.0105,0.01099625,78.5,BTC-30SEP22-40000-C,19945.83,sell,0.1,,,
3979,220628164,2022-06-22 20:34:45,3,0.0105,0.01099615,78.53,BTC-30SEP22-40000-C,19938.96,sell,0.1,,,
3980,220628189,2022-06-22 20:34:47,3,0.0105,0.0109757,78.55,BTC-30SEP22-40000-C,19934.93,sell,0.1,,,
3981,220628194,2022-06-22 20:34:48,3,0.0105,0.0109757,78.55,BTC-30SEP22-40000-C,19934.93,sell,0.1,,,
3982,220628356,2022-06-22 20:35:38,3,0.0105,0.01104141,78.56,BTC-30SEP22-40000-C,19936.62,sell,0.1,,,
3983,220628357,2022-06-22 20:35:38,3,0.0105,0.01104141,78.56,BTC-30SEP22-40000-C,19936.62,sell,0.1,,,
3984,220628358,2022-06-22 20:35:39,3,0.0105,0.01101313,78.6,BTC-30SEP22-40000-C,19931.21,sell,0.1,,,
3985,220628359,2022-06-22 20:35:39,3,0.0105,0.01101313,78.6,BTC-30SEP22-40000-C,19931.21,sell,0.1,,,
3986,220628360,2022-06-22 20:35:39,3,0.0105,0.01101313,78.6,BTC-30SEP22-40000-C,19931.21,sell,0.1,,,
3987,220628361,2022-06-22 20:35:39,3,0.0105,0.01101313,78.6,BTC-30SEP22-40000-C,19931.21,sell,0.1,,,
3988,220628377,2022-06-22 20:35:50,3,0.0105,0.01096553,78.62,BTC-30SEP22-40000-C,19923.62,sell,0.1,,,
3989,220628382,2022-06-22 20:35:50,3,0.0105,0.01096553,78.62,BTC-30SEP22-40000-C,19923.62,sell,0.1,,,
3990,220628383,2022-06-22 20:35:50,3,0.0105,0.01096553,78.62,BTC-30SEP22-40000-C,19923.62,sell,0.1,,,
3991,220628384,2022-06-22 20:35:51,3,0.0105,0.01096553,78.65,BTC-30SEP22-40000-C,19916.28,sell,0.1,,,
3992,220628385,2022-06-22 20:35:51,3,0.0105,0.01096553,78.65,BTC-30SEP22-40000-C,19916.28,sell,0.1,,,
3993,220628395,2022-06-22 20:35:51,3,0.0105,0.01096156,78.65,BTC-30SEP22-40000-C,19916.28,sell,0.1,,,
3994,220628398,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
3995,220628399,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
3996,220628400,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
3997,220628401,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.2,,,
3998,220628402,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
3999,220628403,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
4000,220628404,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
4001,220628406,2022-06-22 20:35:52,3,0.0105,0.01093651,78.65,BTC-30SEP22-40000-C,19914.09,sell,0.1,,,
4002,220628413,2022-06-22 20:35:54,3,0.0105,0.01090459,78.68,BTC-30SEP22-40000-C,19907.96,sell,0.1,,,
4003,220628414,2022-06-22 20:35:54,3,0.0105,0.01090459,78.68,BTC-30SEP22-40000-C,19907.96,sell,0.1,,,
4004,220628415,2022-06-22 20:35:54,3,0.0105,0.01090459,78.68,BTC-30SEP22-40000-C,19907.96,sell,0.1,,,
4005,220628422,2022-06-22 20:35:58,3,0.0105,0.01087063,78.7,BTC-30SEP22-40000-C,19902.26,sell,0.1,,,
4006,220628488,2022-06-22 20:36:03,3,0.0105,0.01079326,78.8,BTC-30SEP22-40000-C,19880.91,sell,0.1,,,
4007,220628490,2022-06-22 20:36:03,3,0.0105,0.01079326,78.8,BTC-30SEP22-40000-C,19880.91,sell,0.1,,,
4008,220628530,2022-06-22 20:36:04,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.2,,,
4009,220628532,2022-06-22 20:36:04,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.1,,,
4010,220628535,2022-06-22 20:36:04,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.1,,,
4011,220628536,2022-06-22 20:36:04,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.1,,,
4012,220628541,2022-06-22 20:36:04,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.1,,,
4013,220628567,2022-06-22 20:36:04,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.1,,,
4014,220628590,2022-06-22 20:36:05,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.1,,,
4015,220628593,2022-06-22 20:36:05,3,0.0105,0.01074619,78.86,BTC-30SEP22-40000-C,19865.2,sell,0.2,,,
4016,220628594,2022-06-22 20:36:05,3,0.0105,0.01074619,78.92,BTC-30SEP22-40000-C,19851.68,sell,0.1,,,
4017,220628750,2022-06-22 20:36:06,3,0.0105,0.01070668,78.92,BTC-30SEP22-40000-C,19840.7,sell,0.2,,,
4018,220628754,2022-06-22 20:36:07,3,0.0105,0.01070668,78.92,BTC-30SEP22-40000-C,19840.7,sell,0.1,,,
4019,220628768,2022-06-22 20:36:07,3,0.0105,0.01070668,78.96,BTC-30SEP22-40000-C,19821.6,sell,0.2,,,
4020,220628770,2022-06-22 20:36:07,3,0.0105,0.01070668,78.96,BTC-30SEP22-40000-C,19821.6,sell,0.1,,,
4021,220628771,2022-06-22 20:36:07,3,0.0105,0.01067565,78.96,BTC-30SEP22-40000-C,19821.6,sell,0.1,,,
4022,220628772,2022-06-22 20:36:07,3,0.0105,0.01067565,78.96,BTC-30SEP22-40000-C,19821.6,sell,0.1,,,
4023,220629158,2022-06-22 20:36:54,3,0.0105,0.01059036,79.21,BTC-30SEP22-40000-C,19790.33,sell,0.1,,,
4024,220629159,2022-06-22 20:36:54,3,0.0105,0.01059036,79.21,BTC-30SEP22-40000-C,19790.33,sell,0.1,,,
4025,220629160,2022-06-22 20:36:54,3,0.0105,0.01059036,79.21,BTC-30SEP22-40000-C,19790.33,sell,0.1,,,
4026,220629161,2022-06-22 20:36:54,3,0.0105,0.01059036,79.21,BTC-30SEP22-40000-C,19790.33,sell,0.1,,,
4027,220629167,2022-06-22 20:36:54,3,0.0105,0.01059036,79.21,BTC-30SEP22-40000-C,19790.33,sell,0.1,,,
4028,220629169,2022-06-22 20:36:54,3,0.0105,0.01059036,79.21,BTC-30SEP22-40000-C,19790.33,sell,0.1,,,
4029,220629172,2022-06-22 20:36:54,3,0.0105,0.01059036,79.27,BTC-30SEP22-40000-C,19777.66,sell,0.1,,,
4030,220629173,2022-06-22 20:36:54,3,0.0105,0.01059036,79.27,BTC-30SEP22-40000-C,19777.66,sell,0.1,,,
4031,220629176,2022-06-22 20:36:55,3,0.0105,0.01055467,79.27,BTC-30SEP22-40000-C,19777.66,sell,0.1,,,
4032,220629177,2022-06-22 20:36:55,3,0.0105,0.01055467,79.27,BTC-30SEP22-40000-C,19777.66,sell,0.1,,,
4033,220629178,2022-06-22 20:36:55,3,0.0105,0.01055467,79.27,BTC-30SEP22-40000-C,19777.66,sell,0.1,,,
4034,220629179,2022-06-22 20:36:55,3,0.0105,0.01055467,79.27,BTC-30SEP22-40000-C,19777.66,sell,0.1,,,
4035,220629194,2022-06-22 20:36:55,3,0.0105,0.01055467,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4036,220629196,2022-06-22 20:36:55,3,0.0105,0.01055467,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4037,220629197,2022-06-22 20:36:55,3,0.0105,0.01055467,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4038,220629198,2022-06-22 20:36:55,3,0.0105,0.01055467,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4039,220629200,2022-06-22 20:36:55,3,0.0105,0.01055427,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4040,220629201,2022-06-22 20:36:55,3,0.0105,0.01055427,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4041,220629202,2022-06-22 20:36:55,3,0.0105,0.01055427,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4042,220629203,2022-06-22 20:36:56,3,0.0105,0.01055427,79.3,BTC-30SEP22-40000-C,19770.34,sell,0.1,,,
4043,220629204,2022-06-22 20:36:56,3,0.0105,0.01055427,79.31,BTC-30SEP22-40000-C,19768.3,sell,0.1,,,
4044,220629205,2022-06-22 20:36:56,3,0.0105,0.01053439,79.31,BTC-30SEP22-40000-C,19768.3,sell,0.1,,,
4045,220629206,2022-06-22 20:36:57,3,0.0105,0.01053439,79.31,BTC-30SEP22-40000-C,19768.3,sell,0.1,,,
4046,220629208,2022-06-22 20:36:57,3,0.0105,0.01053439,79.31,BTC-30SEP22-40000-C,19768.3,sell,0.1,,,
4047,220705332,2022-06-23 10:18:28,0,0.011,0.0113587,75.99,BTC-30SEP22-40000-C,20731.24,sell,0.1,,,
4048,220705372,2022-06-23 10:19:04,1,0.011,0.0113403,76.02,BTC-30SEP22-40000-C,20725.72,sell,0.1,,,
4049,220757935,2022-06-23 17:41:58,0,0.0114,0.01098227,78.85,BTC-30SEP22-40000-C,20251.25,buy,25.0,,43146,
4050,220798371,2022-06-23 22:32:54,0,0.0115,0.01169209,75.39,BTC-30SEP22-40000-C,21122.09,buy,2.5,,,
4051,220872597,2022-06-24 11:12:52,0,0.0118,0.01100708,76.31,BTC-30SEP22-40000-C,21024.51,buy,75.0,,43248,
4052,220883708,2022-06-24 12:41:10,2,0.0115,0.01117688,74.8,BTC-30SEP22-40000-C,21301.73,buy,1.0,,,
4053,220883709,2022-06-24 12:41:10,3,0.0115,0.01117688,74.8,BTC-30SEP22-40000-C,21301.73,buy,5.0,,,
4054,220924219,2022-06-24 20:20:18,2,0.011,0.01118715,74.6,BTC-30SEP22-40000-C,21208.15,buy,1.0,,,
4055,220934648,2022-06-24 22:57:43,0,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,buy,2.3,,,
4056,220934649,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.7,,,
4057,220934650,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.6,,,
4058,220934651,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.5,,,
4059,220934652,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.4,,,
4060,220934653,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.3,,,
4061,220934654,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.2,,,
4062,220934655,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.2,,,
